GEO_ID,B23008_001E,B23008_001M,B23008_002E,B23008_002M,B23008_003E,B23008_003M,B23008_004E,B23008_004M,B23008_005E,B23008_005M,B23008_006E,B23008_006M,B23008_007E,B23008_007M,B23008_008E,B23008_008M,B23008_009E,B23008_009M,B23008_010E,B23008_010M,B23008_011E,B23008_011M,B23008_012E,B23008_012M,B23008_013E,B23008_013M,B23008_014E,B23008_014M,B23008_015E,B23008_015M,B23008_016E,B23008_016M,B23008_017E,B23008_017M,B23008_018E,B23008_018M,B23008_019E,B23008_019M,B23008_020E,B23008_020M,B23008_021E,B23008_021M,B23008_022E,B23008_022M,B23008_023E,B23008_023M,B23008_024E,B23008_024M,B23008_025E,B23008_025M,B23008_026E,B23008_026M,B23008_027E,B23008_027M,NAME,B23008_001EA,B23008_001MA,B23008_002EA,B23008_002MA,B23008_003EA,B23008_003MA,B23008_004EA,B23008_004MA,B23008_005EA,B23008_005MA,B23008_006EA,B23008_006MA,B23008_007MA,B23008_007EA,B23008_008MA,B23008_008EA,B23008_009EA,B23008_009MA,B23008_010EA,B23008_010MA,B23008_011EA,B23008_011MA,B23008_012EA,B23008_012MA,B23008_013EA,B23008_013MA,B23008_014EA,B23008_014MA,B23008_015MA,B23008_015EA,B23008_016EA,B23008_016MA,B23008_017EA,B23008_017MA,B23008_018EA,B23008_018MA,B23008_019MA,B23008_019EA,B23008_020MA,B23008_020EA,B23008_021MA,B23008_021EA,B23008_022EA,B23008_022MA,B23008_023EA,B23008_023MA,B23008_024EA,B23008_024MA,B23008_025EA,B23008_025MA,B23008_026MA,B23008_026EA,B23008_027EA,B23008_027MA,state
0400000US13,2345496,11994,732952,9446,441790,10423,262699,9783,160649,9803,11602,2549,6840,2181,291162,11269,58131,6734,54040,6517,4091,1604,233031,10550,184635,10382,48396,4966,1612544,14226,989530,19593,648103,19520,280163,14817,39497,5223,21767,3881,623014,20242,115213,8640,101339,8404,13874,3288,507801,19324,423227,18337,84574,7428,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,172603,1787,60207,1580,40726,2196,22625,2360,15336,2307,2393,890,372,241,19481,2084,6297,1527,4875,1305,1422,639,13184,1812,9378,1567,3806,1091,112396,2008,81754,3424,52674,3360,22630,3518,5515,1552,935,294,30642,2930,12475,2406,9691,1793,2784,1611,18167,2085,13727,1906,4440,1064,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1006571,7582,324098,6500,191450,7358,112431,6599,69189,5601,6807,1848,3023,1154,132648,6453,26400,4039,23422,3987,2978,1253,106248,5071,75771,4660,30477,3480,682473,8260,424855,10211,274071,10072,120721,8078,18026,3657,12037,2909,257618,8945,49043,5566,42711,5111,6332,1764,208575,8963,157317,8675,51258,6052,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,108112,1631,33985,1509,25498,1738,19235,1782,5266,1008,752,481,245,253,8487,1362,2885,865,2683,836,202,236,5602,1113,4145,879,1457,526,74127,1786,49430,2929,37848,2572,7652,1678,2513,931,1417,763,24697,2234,8530,1704,7704,1596,826,537,16167,2073,13735,1764,2432,988,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,648875,4818,211588,3680,129302,5569,75509,5988,49539,5129,3204,1192,1050,475,82286,4816,26013,3434,23490,3482,2523,1145,56273,4244,43696,4198,12577,2819,437287,5326,263488,7428,165556,6302,83304,6068,11007,2775,3621,1259,173799,7838,52072,5114,46890,5000,5182,1447,121727,8510,100335,8070,21392,4012,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,330957,4776,106195,3218,61649,3637,33229,3187,22058,2732,4527,1539,1835,978,44546,3659,11630,2092,9511,1754,2119,1165,32916,3311,22287,2963,10629,2543,224762,4434,148160,5655,88852,5306,38763,3845,10470,2005,10075,2603,76602,4371,19379,2930,15860,2654,3519,1194,57223,4783,44730,4436,12493,2526,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,893669,4313,295246,3656,183130,5311,102198,4458,72436,4295,6332,1330,2164,638,112116,5159,28567,2838,25762,2773,2805,758,83549,4707,60812,4459,22737,2692,598423,4814,386559,7779,245390,7803,113537,5649,18601,2614,9031,1661,211864,7312,49040,3567,42281,3417,6759,1612,162824,7518,126373,6491,36451,4459,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1215369,4684,386482,4094,269889,6049,180253,5620,78560,4793,7656,1344,3420,1220,116593,5839,34160,3215,31214,3225,2946,1111,82433,5031,67458,4816,14975,2377,828887,5421,562096,9191,421769,9432,112837,6957,19032,2505,8458,1805,266791,8798,76928,5582,69128,5357,7800,2107,189863,8108,165130,8257,24733,3108,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,566492,3335,149861,3387,48159,3621,32334,2888,11660,2107,2412,982,1753,898,101702,4513,22958,2789,19002,2408,3956,1173,78744,4851,43172,4496,35572,4020,416631,4208,169937,8120,101328,7387,45741,4920,10569,2199,12299,2476,246694,8010,51763,5519,40316,4676,11447,2684,194931,7873,127099,7123,67832,5608,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1770747,7490,578988,6213,398489,8892,245663,8581,140317,7078,9658,2101,2851,1170,180499,8545,40948,4417,36748,3920,4200,1445,139551,7156,101625,6778,37926,4681,1191759,8764,812046,12563,564957,14759,210485,9621,25866,3214,10738,2447,379713,11928,81119,6578,73269,6270,7850,1830,298594,10563,247507,10029,51087,5410,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,168288,1582,60717,1866,43477,1955,31303,2057,11461,1596,644,384,69,106,17240,1672,4714,1198,4469,1166,245,169,12526,1686,10000,1728,2526,909,107571,2362,79066,3400,59239,3369,17606,2521,1894,880,327,233,28505,3080,8359,2103,7541,2073,818,413,20146,2806,17543,2862,2603,951,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1035801,6019,328729,5828,191997,6235,119129,6680,65295,4724,5652,1490,1921,767,136732,6153,27044,3422,24059,3329,2985,1114,109688,5699,83762,5344,25926,3515,707072,6498,415166,10143,285059,10994,107933,7890,15566,2526,6608,1710,291906,10644,57536,6638,48772,5738,8764,2271,234370,10412,191081,9586,43289,5608,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,830148,4328,265616,4117,189156,5227,113076,5211,64368,5141,6799,1559,4913,2061,76460,4818,22999,2883,20660,2788,2339,907,53461,4263,40867,4102,12594,2389,564532,5146,394180,9089,258561,9737,109821,6563,18880,3451,6918,1601,170352,8861,48178,4889,44800,4717,3378,1090,122174,8015,97862,7430,24312,4078,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,125063,1991,40478,1858,29943,2093,18061,2244,10604,2131,847,604,431,518,10535,1868,2499,921,2279,881,220,185,8036,1582,6010,1266,2026,917,84585,2443,60510,3215,41897,3648,16199,2872,1556,757,858,750,24075,2990,6137,1691,6010,1681,127,149,17938,2757,15699,2472,2239,776,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8576341,19340,2789122,13914,1864792,19171,1081373,18556,703611,18587,52233,4556,27575,4062,924330,17252,242677,11465,220223,11248,22454,3430,681653,15836,483267,13481,198386,9927,5787219,19172,3857973,28875,2330443,27861,1296008,20046,156700,9771,74822,6212,1929246,31686,482169,15979,434268,15175,47901,5258,1447077,30708,1132878,27218,314199,13505,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,655753,5600,203783,4749,111963,5625,71327,5160,36290,4397,3168,1316,1178,636,91820,5090,14167,2742,12453,2684,1714,725,77653,5328,58665,4925,18988,3141,451970,5594,253811,9252,173132,9463,59808,5867,16259,3237,4612,1498,198159,8765,29130,4027,24664,3658,4466,1351,169029,9059,131221,8442,37808,5115,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,710943,3286,209899,3427,141129,5389,93599,4716,40116,3861,5460,1603,1954,843,68770,5318,17448,3087,16898,3051,550,418,51322,4377,40058,4284,11264,2261,501044,4492,326872,7576,232973,8122,78703,5272,11345,2187,3851,1368,174172,7466,38627,3953,36764,3899,1863,846,135545,7401,117329,7266,18216,3377,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,7025027,18284,2308836,14795,1487851,19928,783968,18917,651171,18555,37681,4397,15031,3124,820985,18909,172178,12105,155407,11449,16771,3403,648807,15710,447779,14785,201028,11316,4716191,17829,3085833,32469,1817333,31863,1112449,29070,107076,8627,48975,5883,1630358,32082,337020,15912,304456,14586,32564,4625,1293338,29148,1044342,26611,248996,14565,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1273767,6390,416726,4785,275366,7039,194160,6609,71916,5105,7691,1692,1599,731,141360,6263,33643,4977,30975,4805,2668,1272,107717,5447,84425,4699,23292,3879,857041,7000,567241,10794,414502,12659,127347,7845,19534,3129,5858,1910,289800,10400,63081,5835,58654,5623,4427,1307,226719,9588,194422,9344,32297,4712,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,3995636,12627,1299810,11337,775230,14744,453404,14866,282479,12260,26050,5185,13297,2903,524580,14008,121382,7864,109001,7644,12381,3098,403198,14526,307848,11846,95350,9583,2695826,13483,1644038,20090,1054434,21287,472752,17722,78406,7299,38446,6503,1051788,19774,219748,12708,192860,12297,26888,4664,832040,20531,691483,20158,140557,11012,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1312107,5042,413785,5257,292736,6480,207041,7335,72879,6328,9498,2571,3318,1426,121049,5935,24514,3376,22695,3211,1819,780,96535,5656,75365,5709,21170,3019,898322,5902,614978,11167,456370,11631,125136,8119,24992,3049,8480,2105,283344,11106,56483,6123,51132,5759,5351,1661,226861,9898,183750,8889,43111,4535,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121029,1927,50866,1835,27061,2384,22499,2644,4200,1577,362,361,0,213,23805,2689,2936,1323,2470,1319,466,561,20869,2797,13838,2831,7031,3180,70163,1775,29071,2778,23476,3006,4528,1611,761,730,306,358,41092,2554,5685,1886,5013,1804,672,695,35407,2946,28202,3182,7205,2357,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,904548,3888,292432,4297,238122,5222,112272,5676,119259,6249,4070,1284,2521,1267,54310,4220,15815,2603,15304,2557,511,410,38495,4127,29769,3882,8726,1953,612116,4946,492116,6814,280638,9343,193994,9024,11778,3056,5706,2267,120000,6882,29965,4086,27517,3964,2448,1452,90035,6950,75558,6446,14477,2749,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3857145,10167,1289787,10011,858217,12970,538976,13190,272102,11185,32411,3354,14728,3034,431570,12165,90764,6820,80966,6571,9798,1957,340806,11660,250246,11518,90560,6983,2567358,11095,1667920,15388,1100980,16964,456765,15464,79587,6236,30588,4274,899438,16585,175321,10276,153103,9598,22218,3664,724117,16403,575024,14685,149093,10148,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1882487,5812,598960,6294,426549,9179,273831,8827,134847,7528,14237,2574,3634,1105,172411,7694,40349,4240,38453,4129,1896,871,132062,7795,97312,6864,34750,4404,1283527,7020,906378,13173,626917,11198,235433,9816,35427,4901,8601,2271,377149,13015,84049,7185,77834,7408,6215,1640,293100,12348,245164,11455,47936,5002,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2437303,7656,786821,6987,477758,9427,305388,9163,152674,7566,13440,2262,6256,1891,309063,8454,74324,5722,66371,5223,7953,2298,234739,8689,178758,7612,55981,5589,1650482,8556,1035919,16380,717466,13090,260540,11689,43643,4116,14270,2732,614563,15725,137921,8535,118097,8287,19824,3585,476642,14409,389527,13243,87115,7534,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1299993,6002,423206,5901,276204,6369,174836,5913,90145,5676,8115,1740,3108,1230,147002,6137,33898,3323,31329,3287,2569,1022,113104,6448,91148,6318,21956,3030,876787,5886,576548,9670,403836,9675,140460,7805,19720,3534,12532,2738,300239,8839,78493,6807,68746,6165,9747,2474,221746,7972,179546,7711,42200,5348,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,2514494,8263,806285,7586,526326,9232,345258,7711,162184,7386,13148,2348,5736,1567,279959,9014,70603,4909,61655,4791,8948,2000,209356,8220,163645,6991,45711,5774,1708209,8175,1112019,14078,789602,13446,261314,9725,41475,4336,19628,3652,596190,13003,143458,8172,125955,7079,17503,2919,452732,12754,369026,12359,83706,8323,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2061286,6808,663450,6619,422149,7973,253324,7792,148014,6793,15338,2188,5473,1215,241301,8795,59207,4897,51805,4428,7402,1641,182094,7576,142979,6838,39115,4398,1397836,8909,912962,12217,600775,11389,252029,9447,39490,4095,20668,3424,484874,12083,117899,8503,100410,7558,17489,2901,366975,10986,301043,10686,65932,5875,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,454133,3102,153514,2483,109865,3419,75912,3510,30126,2921,2607,780,1220,757,43649,3133,11555,2019,11009,2051,546,253,32094,2811,25832,2556,6262,1384,300619,3488,217627,5595,163701,6497,45349,4300,6598,1733,1979,1277,82992,4663,22107,3005,19542,2851,2565,999,60885,3769,54215,3601,6670,1957,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
