GEO_ID,B23022_001E,B23022_001M,B23022_002E,B23022_002M,B23022_003E,B23022_003M,B23022_004E,B23022_004M,B23022_005E,B23022_005M,B23022_006E,B23022_006M,B23022_007E,B23022_007M,B23022_008E,B23022_008M,B23022_009E,B23022_009M,B23022_010E,B23022_010M,B23022_011E,B23022_011M,B23022_012E,B23022_012M,B23022_013E,B23022_013M,B23022_014E,B23022_014M,B23022_015E,B23022_015M,B23022_016E,B23022_016M,B23022_017E,B23022_017M,B23022_018E,B23022_018M,B23022_019E,B23022_019M,B23022_020E,B23022_020M,B23022_021E,B23022_021M,B23022_022E,B23022_022M,B23022_023E,B23022_023M,B23022_024E,B23022_024M,B23022_025E,B23022_025M,B23022_026E,B23022_026M,B23022_027E,B23022_027M,B23022_028E,B23022_028M,B23022_029E,B23022_029M,B23022_030E,B23022_030M,B23022_031E,B23022_031M,B23022_032E,B23022_032M,B23022_033E,B23022_033M,B23022_034E,B23022_034M,B23022_035E,B23022_035M,B23022_036E,B23022_036M,B23022_037E,B23022_037M,B23022_038E,B23022_038M,B23022_039E,B23022_039M,B23022_040E,B23022_040M,B23022_041E,B23022_041M,B23022_042E,B23022_042M,B23022_043E,B23022_043M,B23022_044E,B23022_044M,B23022_045E,B23022_045M,B23022_046E,B23022_046M,B23022_047E,B23022_047M,B23022_048E,B23022_048M,B23022_049E,B23022_049M,NAME,B23022_001MA,B23022_001EA,B23022_002MA,B23022_002EA,B23022_003EA,B23022_003MA,B23022_004MA,B23022_004EA,B23022_005EA,B23022_005MA,B23022_006EA,B23022_006MA,B23022_007EA,B23022_007MA,B23022_008MA,B23022_008EA,B23022_009MA,B23022_009EA,B23022_010MA,B23022_010EA,B23022_011MA,B23022_011EA,B23022_012MA,B23022_012EA,B23022_013MA,B23022_013EA,B23022_014MA,B23022_014EA,B23022_015MA,B23022_015EA,B23022_016EA,B23022_016MA,B23022_017EA,B23022_017MA,B23022_018MA,B23022_018EA,B23022_019MA,B23022_019EA,B23022_020MA,B23022_020EA,B23022_021MA,B23022_021EA,B23022_022MA,B23022_022EA,B23022_023MA,B23022_023EA,B23022_024MA,B23022_024EA,B23022_025MA,B23022_025EA,B23022_026MA,B23022_026EA,B23022_027EA,B23022_027MA,B23022_028MA,B23022_028EA,B23022_029MA,B23022_029EA,B23022_030MA,B23022_030EA,B23022_031MA,B23022_031EA,B23022_032MA,B23022_032EA,B23022_033MA,B23022_033EA,B23022_034MA,B23022_034EA,B23022_035MA,B23022_035EA,B23022_036MA,B23022_036EA,B23022_037MA,B23022_037EA,B23022_038EA,B23022_038MA,B23022_039EA,B23022_039MA,B23022_040EA,B23022_040MA,B23022_041MA,B23022_041EA,B23022_042MA,B23022_042EA,B23022_043MA,B23022_043EA,B23022_044MA,B23022_044EA,B23022_045MA,B23022_045EA,B23022_046MA,B23022_046EA,B23022_047MA,B23022_047EA,B23022_048MA,B23022_048EA,B23022_049EA,B23022_049MA,state
0400000US30,657629,2195,332747,2384,285027,4069,233261,4739,190184,4820,3754,974,12069,1676,10013,1954,8260,1461,8981,1543,39670,3222,18142,2471,703,410,4081,991,6008,1244,4369,1080,6367,1297,12096,1724,3102,745,326,404,822,394,1892,727,1894,871,4060,1066,47720,3704,324882,2330,254406,4485,169789,4417,143936,4210,3383,996,8566,1240,5382,1136,4261,1413,4261,1181,64289,4045,35835,3167,1875,669,7174,1195,6855,1204,6815,1163,5735,1256,20328,1836,5011,849,782,383,1342,449,2743,811,3454,857,6996,1135,70476,3995,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,844170,2477,419225,2100,350145,4537,285531,4600,243910,5013,6160,1208,10611,1517,9766,1495,7431,1579,7653,1468,46134,3308,19400,2284,1394,466,4746,1125,7098,1356,7183,1506,6313,1061,18480,2523,5278,1496,624,457,1922,747,2316,911,1799,736,6541,1608,69080,3728,424945,2165,338746,4130,233972,4755,199289,5317,3881,872,10886,1829,8897,1531,5697,1129,5322,1182,82764,4305,45372,3397,3323,1080,7276,1175,10000,1683,7561,1347,9232,1751,22010,2297,5607,1514,859,487,2562,655,3175,856,4382,911,5425,890,86199,4062,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,6663993,7908,3272920,6283,2637715,15677,2232527,15113,1945232,15805,36262,3415,82340,5302,66952,4990,53973,3741,47768,4274,326838,9190,148837,7307,9822,1645,31923,3491,40757,3973,43343,3912,52156,4961,78350,4538,18978,2472,1816,879,4384,1033,9528,1789,13464,1929,30180,2701,635205,14694,3391073,6497,2454398,14783,1784265,15085,1506633,15049,33819,3312,92894,4956,62262,5041,40445,3542,48212,4333,535135,12355,270415,9590,17111,2136,56798,3615,68641,4813,57557,4303,64613,3906,134998,6382,34528,3468,3585,916,11565,1708,18913,2075,22494,2392,43913,3921,936675,15015,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,6855615,9199,3351715,6938,2652250,12891,2274290,12689,1986445,13853,40755,3896,77633,5170,64214,4458,47202,3672,58041,4077,309950,10534,144415,7687,7886,1582,27419,3344,43220,3967,31827,2958,55183,5009,68010,5411,21442,3244,1622,714,3743,966,7894,1626,9634,1422,23675,2776,699465,13506,3503900,6584,2496638,16716,1835234,16268,1580034,16455,31861,3736,70066,5546,58307,4358,41097,4447,53869,4778,539201,12864,284279,10346,16191,2576,51142,3969,66130,4240,52683,5451,68776,4783,122203,6488,30556,3177,2246,697,12127,2014,15070,2020,19763,2406,42441,3621,1007262,16337,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,484880,1943,254955,1781,211470,3325,177254,3741,136416,4061,4056,1090,10236,1755,10610,1663,8450,1223,7486,938,27886,2475,12233,2027,701,536,3249,839,2623,780,3156,787,5924,1056,6330,1255,1933,533,31,39,388,269,876,564,866,410,2236,652,43485,3016,229925,1526,174869,3167,127666,3903,101739,3549,2493,822,6705,1271,7476,1305,4789,922,4464,939,37245,2679,16722,1924,939,411,5123,1099,5263,981,4337,998,4861,968,9958,1226,3173,961,85,75,836,458,1510,638,1280,445,3074,784,55056,3070,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3100916,5793,1511514,4647,1129513,10399,963731,10263,839968,10158,15706,2317,30799,2737,31019,3295,17700,2386,28539,2858,135021,6584,56601,4679,3267,1642,10595,1817,17949,2754,17581,2425,29028,3002,30761,3576,7000,1693,768,487,1541,753,3728,930,4433,1058,13291,2147,382001,10708,1589402,4243,1052739,10041,772453,10439,657303,10954,12434,2248,33027,2914,27035,3210,19973,2551,22681,2846,220974,7926,107424,6103,5237,1134,21311,2765,28966,2749,26257,3160,31779,3174,59312,3866,14532,2344,1439,729,4931,1029,9391,1744,9641,1639,19378,1781,536663,10630,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,401213,1813,199420,1594,167448,3129,134529,3563,112842,3566,2762,596,5797,1172,4614,921,4775,1092,3739,847,25135,2517,9074,1412,1508,736,3014,831,3955,917,3370,851,4214,1017,7784,991,1974,738,57,58,487,262,1041,422,1237,418,2988,736,31972,2815,201793,1339,167847,2745,110027,3445,92743,3325,2499,757,6548,1201,3205,964,3051,875,1981,568,43910,2687,23960,2093,1947,645,5541,975,3940,882,4554,1139,3968,880,13910,1613,3430,1024,253,181,648,248,2864,788,2386,744,4329,871,33946,2550,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1945870,3810,984811,2604,795096,7277,662519,7815,573931,9279,12812,1735,26950,2678,19439,2218,14745,2082,14642,1752,108661,4985,55927,3464,3178,853,9106,1482,14536,1875,12945,1979,12969,1544,23916,2742,8496,1735,317,227,1330,570,1862,736,3107,942,8804,1572,189715,7779,961059,2949,697380,7769,513025,8007,434581,8567,7921,1238,23407,2476,19259,2235,13159,2130,14698,2142,155591,5331,83717,4322,3197,859,14390,2137,20867,2286,15961,1934,17459,1967,28764,2546,7751,1422,637,304,3225,926,2961,843,4155,858,10035,1828,263679,8251,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1126254,2825,566190,2567,406125,5717,345968,5022,291511,5051,4419,1086,13674,1952,13791,1935,10287,1727,12286,1743,48433,3330,20808,2409,1334,615,3622,976,5755,1127,7629,1328,9285,1527,11724,1443,3264,889,45,65,1001,475,1143,508,1891,715,4380,984,160065,5233,560064,2580,362001,5821,260702,6139,220723,5879,3810,1068,11167,1586,9138,1625,7607,1774,8257,1315,85371,4099,44950,3507,1313,549,7381,1537,10086,1787,9033,1486,12608,1836,15928,2362,5782,1322,296,328,1252,537,2149,753,1673,546,4776,1302,198063,6204,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2469515,3563,1237137,3592,982450,6337,837707,8106,724208,7360,11805,1453,29297,2814,28012,2160,19146,1811,25239,2467,117735,5416,53130,3544,3531,783,11436,1470,15893,1887,14808,1746,18937,1827,27008,2430,6210,1062,271,198,1836,623,3696,923,2671,849,12324,1644,254687,6222,1232378,2912,879769,6344,645180,7412,543950,8059,9132,1208,26483,2100,27219,2574,17329,1935,21067,2192,188437,6554,95212,4860,5253,1024,17924,1771,24869,1866,19578,2020,25601,2257,46152,2592,13292,1500,1298,545,3389,664,5770,1049,6270,984,16133,1742,352609,6204,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,3707015,3402,1867098,3121,1596454,6688,1344268,8847,1175016,8744,18666,1875,51503,3052,40216,2342,31651,3499,27216,2429,192552,6143,83649,3832,5392,1015,21023,1953,30601,3275,22891,2019,28996,2242,59634,3169,14027,1934,1350,519,4790,993,8209,1374,11248,1513,20010,1584,270644,6423,1839917,3098,1488995,8716,1031898,10587,885828,9640,16290,1874,52183,3463,33177,2461,23695,2358,20725,2080,363909,7540,209320,6686,11080,1390,39027,2617,39850,2597,31723,2928,32909,2503,93188,4823,25784,2617,2643,616,9183,1201,14668,1603,14266,1697,26644,2396,350922,8387,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2023069,2520,969965,2455,554040,8458,414892,8590,353317,9053,5669,1288,7944,1342,16316,2687,15712,2257,15934,2555,121144,6560,76996,5662,3830,1260,6067,1495,10112,1895,11714,2471,12425,1962,18004,2670,7442,1485,918,790,1025,464,1173,601,2085,881,5361,1318,415925,8898,1053104,2422,486530,8875,324661,7836,284431,6547,4230,1114,7700,1867,9961,1873,8765,1416,9574,1650,137584,6869,90197,5491,3808,1294,6995,1378,9338,1658,12634,2189,14612,2140,24285,2692,10473,1659,350,355,1056,737,2042,702,2789,1052,7575,1720,566574,9183,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
