GEO_ID,B22002_001E,B22002_001M,B22002_002E,B22002_002M,B22002_003E,B22002_003M,B22002_004E,B22002_004M,B22002_005E,B22002_005M,B22002_006E,B22002_006M,B22002_007E,B22002_007M,B22002_008E,B22002_008M,B22002_009E,B22002_009M,B22002_010E,B22002_010M,B22002_011E,B22002_011M,B22002_012E,B22002_012M,B22002_013E,B22002_013M,B22002_014E,B22002_014M,B22002_015E,B22002_015M,B22002_016E,B22002_016M,B22002_017E,B22002_017M,B22002_018E,B22002_018M,B22002_019E,B22002_019M,B22002_020E,B22002_020M,B22002_021E,B22002_021M,B22002_022E,B22002_022M,B22002_023E,B22002_023M,B22002_024E,B22002_024M,B22002_025E,B22002_025M,B22002_026E,B22002_026M,B22002_027E,B22002_027M,NAME,B22002_001MA,B22002_001EA,B22002_002MA,B22002_002EA,B22002_003MA,B22002_003EA,B22002_004MA,B22002_004EA,B22002_005MA,B22002_005EA,B22002_006MA,B22002_006EA,B22002_007EA,B22002_007MA,B22002_008MA,B22002_008EA,B22002_009MA,B22002_009EA,B22002_010MA,B22002_010EA,B22002_011MA,B22002_011EA,B22002_012MA,B22002_012EA,B22002_013MA,B22002_013EA,B22002_014MA,B22002_014EA,B22002_015MA,B22002_015EA,B22002_016MA,B22002_016EA,B22002_017MA,B22002_017EA,B22002_018MA,B22002_018EA,B22002_019MA,B22002_019EA,B22002_020MA,B22002_020EA,B22002_021MA,B22002_021EA,B22002_022MA,B22002_022EA,B22002_023MA,B22002_023EA,B22002_024MA,B22002_024EA,B22002_025EA,B22002_025MA,B22002_026MA,B22002_026EA,B22002_027MA,B22002_027EA,state
0400000US30,431421,4444,38358,3072,18454,2165,6677,1192,11438,1821,3279,1172,8159,1383,339,269,19904,2197,2541,705,2024,566,581,316,1443,509,15339,1729,393063,4664,97571,3553,72078,3032,23965,2398,8669,1516,15296,1932,1528,670,295492,4800,131877,4175,15043,1866,5298,1023,9745,1464,148572,4929,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,570307,5261,73727,3787,26224,2719,8937,1533,16506,2469,3526,963,12980,2098,781,481,47503,3250,5919,1162,5545,1071,1780,835,3765,714,36039,2932,496580,6104,112485,4307,80479,3291,29778,2520,10178,1394,19600,2087,2228,762,384095,5823,171680,5141,23698,2443,8822,1641,14876,1751,188717,5577,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4011462,16617,465045,11837,236591,9424,69542,4836,163328,7908,22080,2597,141248,7492,3721,1116,228454,7260,36980,3018,49432,3427,11101,1541,38331,3065,142042,6158,3546417,18398,972299,15466,696984,12457,267016,9645,76390,5534,190626,7926,8299,1927,2574118,17691,1116730,13338,222283,7428,69416,4497,152867,6509,1235105,18565,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,3803012,14400,453168,11157,241283,9643,68501,5241,170003,7638,20856,2843,149147,6691,2779,1146,211885,7870,34953,3551,49514,4135,10251,1795,39263,3541,127418,6389,3349844,17063,1007619,18346,700423,14672,299513,12316,77178,5974,222335,10136,7683,1860,2342225,16882,979498,14833,235001,8970,75076,5360,159925,6909,1127726,16087,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,254551,3266,27815,1901,15297,1578,6036,943,8873,1425,2395,757,6478,1263,388,279,12518,1488,1760,418,2385,679,1040,477,1345,443,8373,1221,226736,3482,71851,3609,54290,3311,16787,1818,6574,1197,10213,1390,774,482,154885,3666,65738,2866,11658,1746,5604,1443,6054,977,77489,3529,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1855184,11821,247434,7931,121913,6278,35566,3214,85097,5269,8671,1512,76426,5021,1250,531,125521,5491,16558,1875,24840,2641,5416,1122,19424,2428,84123,5023,1607750,12299,425697,9231,302944,7902,118362,5198,33416,3841,84946,4691,4391,1182,1182053,11014,524159,8943,107268,4919,30446,2694,76822,4324,550626,10966,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,261373,3502,27163,2357,8393,1366,3381,822,4827,1059,844,370,3983,995,185,150,18770,2119,2055,577,1899,680,639,370,1260,555,14816,1667,234210,4119,55069,2862,38435,2068,15295,1905,5923,948,9372,1579,1339,535,179141,3824,78873,3141,11039,1579,4633,1058,6406,1131,89229,3414,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1129810,6479,126476,4410,60679,3825,21786,2285,38266,3352,10205,1810,28061,2938,627,401,65797,3574,10486,1744,12802,1401,3375,848,9427,1152,42509,3011,1003334,7396,271490,6253,175578,5794,93184,4688,34681,2740,58503,3831,2728,1010,731844,8570,281531,6437,73005,4108,30416,2689,42589,2889,377308,8334,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,734703,6052,122014,5305,50875,3706,17958,2180,31712,3325,5748,1566,25964,2872,1205,559,71139,4377,11582,1776,13147,1792,4091,1012,9056,1432,46410,3799,612689,7551,143480,5408,105397,4641,37126,3221,11801,1832,25325,2848,957,471,469209,7878,212334,6011,32655,2711,12188,1793,20467,2239,224220,6835,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1485310,6108,185838,5850,99478,5017,34325,2609,63756,3981,10448,1446,53308,3722,1397,477,86360,4014,13310,1427,16711,1592,4453,821,12258,1326,56339,3423,1299472,8323,387572,6648,271795,6227,112071,4032,37733,2395,74338,3614,3706,793,911900,7650,396860,6357,74479,3492,26520,2261,47959,2639,440561,6644,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2371960,6714,238242,6489,109200,4705,34237,2613,72576,4080,14313,1866,58263,3653,2387,692,129042,4758,15613,2108,19685,2331,6138,1160,13547,1873,93744,3944,2133718,9497,553177,6743,399501,7554,147343,6618,55075,3723,92268,4752,6333,1041,1580541,9193,701299,7950,97116,4131,37603,2441,59513,3258,782126,8808,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1179637,9819,492527,8949,159985,5556,41977,3532,117113,4789,22140,2484,94973,4134,895,438,332542,7034,91354,3962,89582,4523,20567,2382,69015,3738,151606,5187,687110,10969,160232,6429,92413,4525,67225,4378,18905,2450,48320,3630,594,403,526878,9034,212326,6367,79364,4474,20606,2765,58758,3234,235188,7434,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,3175524,13138,251693,9340,127965,6450,36117,3410,90298,5310,14168,2117,76130,4827,1550,713,123728,5892,19112,1803,28802,2655,6284,1421,22518,2321,75814,5321,2923831,14420,849487,12226,627317,10133,214621,9074,65259,4388,149362,7570,7549,1469,2074344,17724,896532,12525,181508,6878,59506,4384,122002,4815,996304,15280,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,319355,4442,22273,2175,9793,1553,2243,744,7542,1544,1495,623,6047,1506,8,13,12480,1616,1421,702,1117,385,120,85,997,377,9942,1444,297082,4719,77349,3862,57586,3259,19139,2546,6754,1341,12385,1820,624,446,219733,4497,88099,3540,10772,1401,4686,903,6086,1139,120862,4623,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1927991,12233,220112,7622,111503,4922,27965,2831,82843,4413,12955,2422,69888,4310,695,363,108609,5382,14678,1823,25943,2711,4637,1093,21306,2482,67988,4408,1707879,13106,440935,9359,303444,8038,134388,6388,35377,3772,99011,5418,3103,1047,1266944,12474,549465,7895,119547,5640,34003,2976,85544,5206,597932,11914,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1639970,6988,241059,8801,98176,5029,37650,3109,58168,4236,13393,2191,44775,3727,2358,806,142883,6483,24215,2574,24351,2757,7520,1479,16831,2284,94317,5448,1398911,10738,356713,8665,270884,6453,83339,6052,29602,2983,53737,4866,2490,903,1042198,10381,460788,8727,68253,3995,26764,2570,41489,3211,513157,10261,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,230252,3746,11545,1850,5591,1134,1925,697,3636,1011,754,400,2882,895,30,54,5954,1534,654,473,481,272,100,148,381,222,4819,1381,218707,3940,59187,3241,42175,2728,15710,1965,4470,1065,11240,1733,1302,877,159520,4124,71952,3028,7992,1484,3309,851,4683,1108,79576,4842,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,13072122,21485,1114465,18430,703599,14780,294586,9673,403071,9994,84647,5563,318424,8207,5942,1260,410866,10791,94388,4688,112019,5461,31670,2456,80349,4948,204459,8843,11957657,25183,3663307,21446,2674500,22495,968789,13682,321814,7978,646975,14119,20018,2214,8294350,27097,3394949,22642,992319,16547,352983,10829,639336,12695,3907082,24245,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1108630,9460,164100,7024,86128,5149,22040,3063,63311,4629,5792,1312,57519,4473,777,508,77972,4487,10327,1690,19119,2352,3050,989,16069,2124,48526,3733,944530,8806,260291,7079,177384,7000,81268,4271,17311,2444,63957,3999,1639,787,684239,8267,282009,6881,72490,5076,20204,3032,52286,3812,329740,8388,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1378091,6923,154161,6626,59186,4001,15938,2332,42979,3971,4632,1372,38347,3555,269,287,94975,5077,11471,1564,18252,2485,4763,1185,13489,2124,65252,4385,1223930,9399,342923,7680,244970,6522,95891,5302,30267,2707,65624,4657,2062,653,881007,9508,377938,8548,84496,4569,27324,3212,57172,3427,418573,9721,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,9776083,21679,1166233,20236,709411,17240,281129,10483,422456,14251,60464,5352,361992,13037,5826,1229,456822,11155,99099,4939,104962,6073,25154,2860,79808,5419,252761,7982,8609850,25032,2782497,28609,2010744,21206,754160,20433,217989,10052,536171,17521,17593,2701,5827353,27079,2481002,20615,576716,13383,201937,8669,374779,9204,2769635,26357,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2215935,9432,208654,7163,98965,5773,28810,2808,68669,5249,10954,1899,57715,4779,1486,554,109689,4651,16923,2055,28589,3098,6529,1320,22060,2544,64177,3969,2007281,10685,595781,8732,429009,8780,162169,7086,42654,3480,119515,6118,4603,1340,1411500,11284,594691,8000,143512,7140,41589,3395,101923,5793,673297,10640,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,7809358,20825,1077869,17206,484386,12738,187484,8215,292744,10087,48169,4090,244575,9751,4158,1203,593483,14020,132224,6189,149944,8186,40677,3338,109267,6525,311315,10686,6731489,27144,1559637,21023,1066784,15831,479140,14613,141131,7270,338009,11594,13713,2279,5171852,22910,2251566,22128,466629,11406,158105,6710,308524,9816,2453657,22743,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,2624294,8879,301025,8559,112901,5539,31186,3042,80176,4482,9754,1989,70422,4405,1539,718,188124,6739,23671,2768,31443,2682,7150,1167,24293,2266,133010,5728,2323269,11859,635487,10267,479922,9031,151578,6245,41142,3362,110436,5347,3987,942,1687782,12542,690465,11337,155764,5500,51241,3520,104523,4794,841553,11879,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,287476,2752,40353,2804,14821,1988,1169,573,13652,1983,1154,678,12498,1890,0,213,25532,2090,1716,714,5104,950,417,254,4687,923,18712,2059,247123,3466,41615,3323,26091,2197,15271,2153,4229,1158,11042,1908,253,213,205508,4345,44033,2842,14493,1674,4368,1151,10125,1268,146982,4903,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,998891,5079,64722,4087,38485,3308,17242,2049,20784,2861,3579,1002,17205,2543,459,298,26237,2520,5066,1393,5893,1076,1639,629,4254,1082,15278,1836,934169,6381,363615,6256,299439,5389,61814,3664,21692,2337,40122,2975,2362,961,570554,6648,286660,5898,46869,3550,17925,2160,28944,2772,237025,6254,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,7367015,16617,1072330,15005,408941,11801,145633,6975,259187,9702,41861,3603,217326,8952,4121,1358,663389,12807,104364,5504,144262,6183,32539,3144,111723,5522,414763,9991,6294685,19970,1701581,17816,1200624,14012,486836,12782,128323,6979,358513,11067,14121,2089,4593104,20921,1792892,17976,499138,11597,158042,6517,341096,8787,2301074,18034,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,3249567,9867,265127,8665,124731,5557,44103,4199,79822,5032,10396,1753,69426,4674,806,522,140396,6255,23316,2313,29999,3759,6322,1581,23677,2888,87081,4731,2984440,14038,901344,13113,678875,11892,216878,8280,64564,4311,152314,6898,5591,1572,2083096,16484,917500,12326,241143,9030,77169,5046,163974,7071,924453,14572,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,4685447,12486,574291,10900,259994,8157,64258,4253,190981,7335,30668,3326,160313,6654,4755,1390,314297,8913,39328,3028,51593,3280,13654,1662,37939,2742,223376,7151,4111156,15328,1080859,12951,745798,12095,325471,9357,101850,6044,223621,6877,9590,1573,3030297,17564,1263183,14064,243632,6223,81448,4277,162184,5973,1523482,15675,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2434806,10407,260185,7096,124384,5329,36767,3266,85507,4961,13222,2003,72285,4396,2110,858,135801,5381,17192,2162,24956,2619,5676,1231,19280,2212,93653,4842,2174621,11256,569857,10185,406269,9288,158159,6212,50973,4320,107186,4578,5429,1284,1604764,12537,699274,8959,122752,5313,39796,3478,82956,4379,782738,12952,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,5070931,12151,679656,11501,289395,8510,79961,4145,206431,7699,37685,3526,168746,7411,3003,818,390261,8766,50106,2986,74399,4156,19692,2360,54707,3528,265756,7911,4391275,15155,1103059,13212,815182,10626,278308,8140,90879,4636,187429,6557,9569,1604,3288216,18085,1466020,13395,264850,6949,88076,4595,176774,5682,1557346,17407,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,3957466,12369,498793,8957,212429,6737,62644,3595,146152,5691,27996,2889,118156,5138,3633,1074,286364,7522,38639,2340,61832,3210,18200,2314,43632,2812,185893,6354,3458673,13952,899352,10677,636498,8062,254806,8397,80584,4515,174222,6836,8048,1376,2559321,13220,1111689,9574,207741,6675,68758,3660,138983,5545,1239891,11493,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,765490,3878,64082,3574,36007,3065,11754,1806,23576,2465,4955,1172,18621,2197,677,436,28075,2310,3360,752,3584,659,1046,433,2538,547,21131,2040,701408,4762,201627,4556,149821,4274,49416,3126,16147,1551,33269,2642,2390,845,499781,5128,214866,4576,29251,2227,12256,1580,16995,1587,255664,4716,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
