GEO_ID,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,NAME,B25072_001MA,B25072_001EA,B25072_002MA,B25072_002EA,B25072_003MA,B25072_003EA,B25072_004MA,B25072_004EA,B25072_005MA,B25072_005EA,B25072_006MA,B25072_006EA,B25072_007MA,B25072_007EA,B25072_008MA,B25072_008EA,B25072_009MA,B25072_009EA,B25072_010MA,B25072_010EA,B25072_011MA,B25072_011EA,B25072_012MA,B25072_012EA,B25072_013MA,B25072_013EA,B25072_014MA,B25072_014EA,B25072_015MA,B25072_015EA,B25072_016MA,B25072_016EA,B25072_017MA,B25072_017EA,B25072_018MA,B25072_018EA,B25072_019EA,B25072_019MA,B25072_020MA,B25072_020EA,B25072_021MA,B25072_021EA,B25072_022MA,B25072_022EA,B25072_023MA,B25072_023EA,B25072_024MA,B25072_024EA,B25072_025MA,B25072_025EA,B25072_026MA,B25072_026EA,B25072_027MA,B25072_027EA,B25072_028MA,B25072_028EA,B25072_029MA,B25072_029EA,state
0400000US30,140403,5561,20803,2200,4058,1136,2088,796,2568,898,1746,715,9104,1474,1239,602,32476,2436,12378,1587,4829,1265,3223,902,1822,603,8126,1616,2098,559,63526,4361,18145,2560,8677,1467,4799,1030,4772,1187,19552,2441,7581,1477,23598,2084,4357,882,1892,665,2873,891,1736,667,8948,1587,3792,872,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,164081,5651,12414,2018,2440,782,1165,661,1400,521,735,420,5738,1417,936,603,36498,2367,10268,1390,7058,1248,4139,922,2735,760,10064,1566,2234,1021,76211,4433,18757,2438,8792,1459,8706,1362,6684,1664,27106,2849,6166,1096,38958,2519,5213,1232,2913,837,7422,1323,5318,1284,14204,1555,3888,760,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,1398558,16379,138603,5975,22246,2778,15798,2568,12887,2050,12595,2175,63590,4530,11487,2081,367398,9243,103311,5867,52659,4714,37354,3558,35081,3462,115142,5619,23851,2733,697616,11975,196388,7931,83370,5179,76571,5848,54875,4549,231717,8464,54695,3661,194941,5692,32857,2655,16059,2037,19849,2620,16268,2326,82647,4654,27261,2677,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,1376577,15458,119473,7352,23565,2891,12702,2325,10881,1864,8953,2355,54191,4811,9181,1806,370330,9884,94401,5311,53626,4849,38660,3809,34217,4215,125497,6730,23929,3085,713732,13582,195421,8830,83556,5626,66962,5061,57292,5109,256108,9755,54393,4037,173042,7427,23876,2824,14005,2117,17610,2396,16117,2116,76698,4630,24736,2720,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,87443,3493,10086,1564,1042,407,1407,694,1161,651,1226,529,4618,1154,632,222,27406,2341,7677,1571,3321,801,4576,1070,2427,774,7278,1343,2127,569,41440,2743,12503,1667,5295,1109,4116,929,4271,1311,10383,1365,4872,1043,8511,1263,2106,695,957,492,735,429,684,323,3190,681,839,280,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,592927,12136,54252,4097,9437,1892,3039,864,4492,1249,4146,1227,24668,2532,8470,1748,155430,6024,39701,3450,18620,2656,16870,2498,13831,2224,49291,4511,17117,2118,292699,9660,83040,5743,28873,3121,29163,3659,20439,2836,92147,5674,39037,3849,90546,4115,15059,1992,6896,1350,9987,1490,7924,1450,31456,2532,19224,2045,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,72575,3626,9428,1521,1055,533,1096,577,883,543,993,525,4615,1159,786,460,16877,1505,4680,861,3248,862,2514,831,1024,491,4623,915,788,366,31763,2662,9092,1627,3304,790,4337,1230,2053,585,10417,1540,2560,784,14507,1569,2930,864,931,416,1738,593,1385,438,6261,1134,1262,461,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,488259,7615,35682,2536,4567,941,3309,907,3476,1082,3327,1004,18649,2272,2354,809,121360,4359,28700,2951,17599,2473,16111,2326,10451,1983,43683,3427,4816,1290,256907,6177,66321,4098,36359,3101,24449,2628,22977,2606,92221,4320,14580,2204,74310,3801,11141,1533,7883,1646,6217,924,5985,1257,38339,2676,4745,843,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,202029,6481,24096,2295,3812,1078,2462,866,1373,637,1864,856,10855,1563,3730,1013,46890,3584,12184,1880,5327,1054,5078,1377,2700,912,12913,1947,8688,1654,99281,5142,23843,2689,8015,1833,9595,1542,5675,1353,33655,2934,18498,2518,31762,2527,4894,981,2566,821,3617,865,3213,835,9696,1363,7776,1377,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,513320,8077,62395,3316,13360,1844,7236,1554,5674,1069,4141,1005,25838,2326,6146,1214,137839,4622,43387,2822,20538,2139,12581,1668,8626,1276,41861,3053,10846,1454,240107,6926,75281,3375,29213,2051,22363,2179,16052,1963,70539,3860,26659,2294,72979,3299,15228,1692,7014,1007,6917,1029,5640,1012,27536,2398,10644,1082,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,779520,9259,97315,3719,23643,2582,11618,1541,9635,1909,7688,1517,40813,3052,3918,1013,197226,5718,73244,4418,27552,2359,22888,2643,16779,2297,49796,3640,6967,1404,345455,8256,114726,5962,46810,3934,36012,3120,26620,2561,99079,5323,22208,2296,139524,5315,19831,2123,13753,1608,14892,1695,12624,1694,66493,3849,11931,1288,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,385846,8055,22510,2471,2124,706,1079,691,537,381,650,380,6976,1313,11144,1907,83060,4682,12853,1958,5356,1091,6988,1375,4680,1216,25885,2890,27298,3094,202899,6333,22732,2514,13012,1969,9741,1308,8464,1453,49164,2829,99786,5357,77377,3960,8584,1526,4098,977,4748,1045,4679,1003,14871,1815,40397,3054,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1082319,13343,97391,4511,14573,2127,10448,1645,10577,2067,6892,1389,48216,3321,6685,1323,292327,7987,77518,4742,45678,3105,37352,3146,30258,3195,88867,4986,12654,1966,539077,11570,148167,6463,67503,4483,58074,4625,46980,4132,183143,8242,35210,2983,153524,5067,24277,2168,11681,2005,13128,1650,11966,1836,72824,4557,19648,2065,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,119888,4888,23504,2381,5509,1246,2786,972,2274,935,2344,974,9225,1688,1366,767,35599,2826,14900,1906,6084,1392,3513,1255,1828,784,7015,1394,2259,851,42958,3994,17296,2204,5603,1255,3105,1084,3385,1065,9688,1963,3881,852,17827,1739,2934,800,1428,590,2438,826,690,326,8316,1379,2021,519,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,592505,12606,53075,3552,8259,1568,4213,1294,5717,1323,3444,869,24944,2716,6498,1351,156425,7265,38402,4064,21379,3086,17550,2507,13134,2165,53001,3746,12959,2192,300539,8476,81068,5534,33499,3507,30402,3601,22705,2678,98140,5744,34725,3541,82466,4677,13323,1920,7017,1605,8022,1643,7647,1636,32942,2874,13515,2176,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,615117,9709,62001,3701,10151,2006,7092,1666,6799,1586,4651,1069,29326,3101,3982,1445,162778,6112,44688,3120,26174,2399,21800,2736,11922,1837,53219,4007,4975,1145,287213,8037,70747,4333,38254,3418,35440,3411,25037,2834,104209,5719,13526,1873,103125,4854,15201,1779,7539,1436,9861,1331,7342,1356,52610,3882,10572,1748,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,68440,3943,8951,1534,2070,902,863,559,515,388,461,303,4602,1133,440,273,19800,1986,5134,1461,3064,809,2483,857,2009,849,5276,1348,1834,838,29238,2955,9202,1667,5340,1457,2592,943,1555,618,7408,1543,3141,875,10451,1175,2358,714,998,541,1201,424,344,292,3773,976,1777,840,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,5906458,34788,334069,8862,39243,3615,26789,2555,28995,3318,26400,3032,186940,7749,25702,2618,1480423,16566,338991,7990,203599,7736,175514,7960,130540,6256,577861,10578,53918,4450,3219887,24351,724134,12862,390455,11324,353244,10242,282067,8557,1330894,19871,139093,5315,872079,13132,113190,5083,68141,3675,87254,4204,78765,5121,452201,11085,72528,4526,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,352435,9380,33758,3347,5518,1315,3300,1126,2615,1156,2081,850,15362,2395,4882,1618,92497,5286,25108,3026,10158,2001,9639,2080,7424,1884,31745,3027,8423,1805,181510,6776,42400,3738,19617,2880,16199,2187,13322,2267,62182,4463,27790,2678,44670,3190,6077,1477,4638,1055,4822,1249,2673,823,15532,1881,10928,1751,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,471320,9219,24256,2890,3848,1277,2539,905,1742,681,2064,849,12978,2296,1085,568,114516,5150,26772,2730,17715,2300,14302,1972,8746,1567,42080,3848,4901,1315,243041,7358,58149,3952,29470,3233,24316,2855,19051,2773,99759,5079,12296,1683,89507,3573,15079,1674,7226,1277,9983,1583,9524,1779,39970,3230,7725,1413,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,3742001,25752,363576,9951,59778,4366,38429,3699,34186,3427,25875,3059,177631,8107,27677,3124,1090971,15601,288486,10324,154167,6962,132995,6885,97083,5991,364020,11293,54220,5026,1863455,21472,503874,12789,227049,8319,206497,9233,156310,7252,631851,12978,137874,6637,423999,10958,59916,3877,31389,2484,40088,3662,34462,3014,203285,8873,54859,3944,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,733266,11942,47686,3491,8042,1961,4488,1253,5793,1436,3226,975,23480,2628,2657,889,188021,6356,45642,3702,28432,3053,21499,2617,15681,2105,69349,4478,7418,1771,380340,9881,92331,5574,53023,4335,42940,3792,34835,3038,138043,7899,19168,2164,117219,4960,21855,2053,11035,1838,13630,1989,10358,1489,51542,3898,8799,1463,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,2661116,24600,169189,6446,17138,2007,14854,2227,15786,2574,15316,2412,87867,5131,18228,2888,623816,13885,128252,6159,82400,4914,72432,5306,58999,4524,252979,10511,28754,3544,1420979,20305,283165,9302,171934,9415,163918,8813,130332,7788,591977,13320,79653,5510,447132,10655,55348,3434,32874,3018,44987,3472,36913,3050,231261,7846,45749,3640,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1003582,12125,63563,3728,9118,1525,6249,1417,7782,1816,4415,1047,30192,2769,5807,1333,258100,6148,74070,4813,40008,3460,27277,2804,22002,2541,83877,4547,10866,1865,486198,10505,123560,5921,58255,4505,55476,3883,46881,4167,175927,7455,26099,2886,195721,6000,30859,2795,16730,1589,25120,2683,26011,3007,80804,4169,16197,2191,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,165936,4411,9584,1163,1173,464,1234,474,827,380,583,304,5128,787,639,374,58689,2896,16160,1769,10827,1799,5609,1106,5357,1322,18299,2228,2437,1010,72938,3618,20266,2377,8697,1529,9052,1512,4701,1054,25122,3068,5100,1188,24725,2349,4487,1090,2218,787,3024,946,2812,1051,10596,1522,1588,619,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,294908,7126,51616,3000,10382,1506,7547,1302,4946,1114,5494,1307,21675,2428,1572,644,87617,4362,28213,2821,14393,1801,10503,2027,6193,1349,24619,2790,3696,1087,124902,6053,37479,3636,16098,2207,14284,1976,10898,1993,38719,3090,7424,1449,30773,2229,5447,1038,2077,762,3497,924,2594,795,13392,1808,3766,956,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3413230,20193,168709,6510,22707,2286,17691,2632,13449,2040,13059,2475,88433,4319,13370,2162,795698,11790,227977,7119,107073,5609,93733,5104,64020,4864,269815,9628,33080,3042,1759517,17004,459444,11123,193298,8966,170559,7945,142976,6559,696856,12559,96384,4700,689306,10678,115427,5975,55837,3626,72123,4509,69185,4431,331779,8300,44955,4320,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1170619,12338,45633,3928,4792,1295,4343,1382,4395,1432,4269,1536,24667,2927,3167,1054,260909,7144,74920,4974,37764,3553,27824,2856,17664,2483,92651,5372,10086,1854,647900,10717,159825,6180,83471,4990,70016,5102,50793,4180,257490,8651,26305,2813,216177,6738,33409,3077,18710,2339,27973,2680,20429,2390,100852,4786,14804,1946,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,1599221,15627,163376,5725,38944,3323,18533,2542,15561,2343,12227,1766,65383,4166,12728,1699,412013,9390,138870,4828,61278,5161,46968,3921,28404,3193,117049,6072,19444,2551,753873,13344,224084,7016,92245,5471,80118,4886,54407,4344,245660,8514,57359,3742,269959,6548,48837,3018,24672,2552,34883,2782,26677,2316,108301,5494,26589,2327,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,808952,10736,95643,4594,17678,2699,10614,1753,9221,1789,8462,1599,43011,3539,6657,1548,211716,5868,69673,3813,31243,3434,20882,2481,17775,2538,58951,4028,13192,2076,367799,8476,112345,5175,45941,3052,36266,3455,27561,2755,116439,6368,29247,2395,133794,6156,23827,2586,10601,1627,15889,1670,10592,1327,59388,4439,13497,1447,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
