GEO_ID,B09001_001E,B09001_001M,B09001_002E,B09001_002M,B09001_003E,B09001_003M,B09001_004E,B09001_004M,B09001_005E,B09001_005M,B09001_006E,B09001_006M,B09001_007E,B09001_007M,B09001_008E,B09001_008M,B09001_009E,B09001_009M,B09001_010E,B09001_010M,NAME,B09001_001EA,B09001_001MA,B09001_002EA,B09001_002MA,B09001_003MA,B09001_003EA,B09001_004MA,B09001_004EA,B09001_005MA,B09001_005EA,B09001_006MA,B09001_006EA,B09001_007MA,B09001_007EA,B09001_008MA,B09001_008EA,B09001_009MA,B09001_009EA,B09001_010MA,B09001_010EA,state
0400000US08,1266738,2663,1263086,2738,192581,5409,142049,5535,68945,4298,208459,6104,220329,5155,218533,6647,212190,2514,3652,774,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,1567057,2978,1561110,3019,248238,5419,169481,5308,82000,4406,257453,7032,265097,7242,275086,7711,263755,2428,5947,680,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,1007781,2537,1004473,2558,166461,4618,107028,4249,53169,3966,168271,5930,174230,5680,169628,6179,165686,2072,3308,492,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1097585,1833,1095456,1728,180835,5321,120855,5052,61597,5048,181792,7709,183047,5999,188886,7547,178444,2615,2129,614,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,2855802,2274,2851360,2356,449915,6715,309470,7209,142723,5803,459539,9983,494384,9922,502442,10742,492887,2070,4442,639,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,733389,2389,729779,2386,116064,3251,81593,3880,39866,2648,118029,5075,126468,4112,127234,4325,120525,1748,3610,536,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,258128,1291,257660,1314,37032,1877,25825,1856,13322,1880,43001,2496,42433,2630,46925,3291,49122,929,468,277,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,703960,2611,701077,2632,112122,4037,75970,3585,35863,3388,112589,5039,128227,5089,118805,4922,117501,2808,2883,566,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,203150,209,202321,439,29875,2185,24230,2111,8310,1626,33383,2593,35026,2718,37497,3046,34000,373,829,377,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,1302047,2020,1298698,2172,214757,4348,139599,4385,70620,3445,216652,5890,221901,5868,220967,5319,214202,1919,3349,753,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,229965,1765,228409,1749,34119,2056,27569,2114,12035,1554,36190,2071,41735,2462,38962,2789,37799,1168,1556,244,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,248552,1386,247386,1427,39891,1782,23519,1994,14765,1898,37975,2443,41785,2458,45659,2606,43792,1366,1166,272,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2296858,3075,2291790,3155,350121,6295,246886,6928,120478,6069,373989,9845,401270,9533,402800,9897,396246,4537,5068,664,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2503293,4095,2498444,4237,363527,8513,281655,8451,123519,7263,415698,10818,442110,11445,440119,11132,431816,4761,4849,756,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,183460,476,183022,473,29024,1572,23149,1600,10641,1328,31007,2203,30119,2393,30410,2143,28672,823,438,48,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1089105,3131,1087113,3115,168862,4771,119727,5712,55166,3916,172461,6743,195650,6585,187563,8657,187684,3158,1992,326,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,115527,898,115034,895,17066,1073,11670,1136,6878,1420,18373,1901,19502,1532,20897,1711,20648,711,493,196,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,689220,913,687761,942,106021,3550,78396,3562,36596,3152,113258,5021,120658,5659,119553,5456,113279,1279,1459,368,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,363225,1878,361346,1908,55737,2815,38185,2545,18774,2383,56877,3409,67959,3317,60769,3629,63045,1211,1879,428,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,956320,1349,953641,1490,149175,3499,108776,3685,53535,2803,154385,4605,167354,3988,163958,4926,156458,1518,2679,455,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1272105,1885,1270019,1946,193023,4298,137482,3989,69107,2930,204033,4243,221055,5034,222578,5398,222741,2068,2086,349,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,594010,-555555555,593064,67,72233,2862,53563,2861,28470,3147,101730,4577,105341,4960,112602,5127,119125,1028,946,70,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1869640,3728,1864820,3795,294850,6634,206843,5666,100490,5230,305098,8756,322686,6913,319948,7851,314905,3064,4820,694,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,174714,1176,174306,1166,30593,1812,21582,2009,10356,1428,30572,1902,27922,2298,28950,2578,24331,938,408,226,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1104409,1935,1101345,1931,170850,5182,116506,4570,57747,4671,182036,7757,201489,7032,189271,6868,183446,3407,3064,401,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,872588,1979,868682,2003,132600,3999,97246,3854,44671,3544,143926,5702,153761,6163,147678,5612,148800,2704,3906,904,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,133096,1420,132484,1419,21249,1531,14146,1602,6413,1411,21575,2226,23437,1774,23762,1982,21902,1117,612,24,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8985538,2829,8960741,3413,1404705,13000,1022240,13071,464872,12508,1435806,16187,1560889,16196,1577021,17306,1495208,3362,24797,2371,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,705722,2230,703496,2233,100566,4553,77195,4223,38434,3394,112284,4921,129257,5621,127135,5608,118625,2978,2226,198,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,735066,991,733365,1282,105651,3650,75567,3584,34424,3053,115200,4595,129304,4083,136632,5441,136587,1429,1701,624,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
