GEO_ID,B08503_001E,B08503_001M,B08503_002E,B08503_002M,B08503_003E,B08503_003M,B08503_004E,B08503_004M,B08503_005E,B08503_005M,B08503_006E,B08503_006M,B08503_007E,B08503_007M,NAME,B08503_001EA,B08503_001MA,B08503_002EA,B08503_002MA,B08503_003EA,B08503_003MA,B08503_004MA,B08503_004EA,B08503_005MA,B08503_005EA,B08503_006MA,B08503_006EA,B08503_007EA,B08503_007MA,state
0400000US24,42.6,0.2,43.2,0.2,39.9,1.0,36.4,1.4,32.4,1.1,36.2,1.9,48.6,0.9,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,42.8,0.2,42.9,0.2,39.1,0.5,41.7,1.8,34.5,1.5,37.6,1.2,49.2,0.5,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,42.5,0.2,44.5,0.2,38.4,0.8,36.4,0.6,29.9,0.7,34.6,1.4,48.9,0.8,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,41.8,0.4,44.9,0.7,43.6,1.1,39.5,0.7,32.9,0.8,38.3,1.3,42.1,3.4,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,37.9,0.3,38.4,0.3,35.0,0.9,33.6,2.9,24.7,0.7,34.4,3.1,41.5,0.7,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,42.1,0.2,44.5,0.2,40.9,0.5,38.9,0.3,36.9,0.7,38.6,0.8,47.5,0.5,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,44.4,0.2,45.0,0.2,40.7,0.8,40.3,0.8,39.3,0.9,38.0,2.0,49.5,0.8,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,42.2,0.2,42.9,0.2,36.3,0.7,35.6,2.3,29.0,1.1,36.7,1.9,48.2,0.7,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,41.4,0.3,41.9,0.2,37.5,0.6,34.6,2.2,31.6,1.3,38.7,2.6,47.6,0.6,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,43.1,0.1,44.3,0.2,38.4,0.5,36.6,0.7,32.6,0.8,36.6,1.2,47.5,0.4,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,41.9,0.2,42.6,0.2,36.9,0.5,31.2,2.0,27.9,1.0,36.2,1.4,48.4,0.8,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,40.9,0.2,41.2,0.2,38.3,0.6,31.5,6.5,29.7,1.8,41.7,5.0,48.0,1.7,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,40.9,0.4,41.0,0.5,37.7,1.9,45.0,7.9,33.2,3.9,41.1,2.7,46.3,2.2,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,41.2,0.4,41.1,0.4,39.4,1.1,37.2,2.9,36.1,2.8,39.1,4.5,51.1,1.4,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,41.8,0.3,41.9,0.5,40.3,1.0,43.3,2.2,32.5,4.6,39.7,2.8,49.2,2.7,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,41.7,0.5,42.0,0.5,36.5,2.0,54.1,17.8,42.0,5.0,34.3,7.9,51.4,3.2,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,40.5,0.2,41.3,0.3,37.7,0.8,35.3,0.5,31.4,0.9,37.4,1.1,47.4,0.7,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,43.1,0.7,44.1,0.6,39.1,2.6,37.8,4.6,26.8,2.5,34.0,10.3,45.8,1.6,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,40.8,0.2,41.1,0.3,36.6,0.6,35.8,2.0,32.3,1.9,36.0,1.4,48.2,0.7,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,41.8,0.3,42.1,0.2,38.4,0.6,43.1,5.6,28.8,2.8,41.4,2.3,46.4,1.0,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,41.0,0.3,41.5,0.4,36.3,0.8,29.7,4.7,31.8,3.7,38.9,3.9,45.9,1.1,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
