GEO_ID,B17013_001E,B17013_001M,B17013_002E,B17013_002M,B17013_003E,B17013_003M,B17013_004E,B17013_004M,B17013_005E,B17013_005M,B17013_006E,B17013_006M,B17013_007E,B17013_007M,B17013_008E,B17013_008M,B17013_009E,B17013_009M,B17013_010E,B17013_010M,B17013_011E,B17013_011M,B17013_012E,B17013_012M,B17013_013E,B17013_013M,B17013_014E,B17013_014M,B17013_015E,B17013_015M,B17013_016E,B17013_016M,B17013_017E,B17013_017M,B17013_018E,B17013_018M,B17013_019E,B17013_019M,B17013_020E,B17013_020M,B17013_021E,B17013_021M,B17013_022E,B17013_022M,B17013_023E,B17013_023M,B17013_024E,B17013_024M,B17013_025E,B17013_025M,B17013_026E,B17013_026M,B17013_027E,B17013_027M,B17013_028E,B17013_028M,B17013_029E,B17013_029M,B17013_030E,B17013_030M,B17013_031E,B17013_031M,B17013_032E,B17013_032M,B17013_033E,B17013_033M,B17013_034E,B17013_034M,B17013_035E,B17013_035M,NAME,B17013_001MA,B17013_001EA,B17013_002MA,B17013_002EA,B17013_003MA,B17013_003EA,B17013_004EA,B17013_004MA,B17013_005EA,B17013_005MA,B17013_006EA,B17013_006MA,B17013_007MA,B17013_007EA,B17013_008MA,B17013_008EA,B17013_009MA,B17013_009EA,B17013_010EA,B17013_010MA,B17013_011MA,B17013_011EA,B17013_012MA,B17013_012EA,B17013_013MA,B17013_013EA,B17013_014EA,B17013_014MA,B17013_015EA,B17013_015MA,B17013_016EA,B17013_016MA,B17013_017MA,B17013_017EA,B17013_018MA,B17013_018EA,B17013_019MA,B17013_019EA,B17013_020MA,B17013_020EA,B17013_021EA,B17013_021MA,B17013_022MA,B17013_022EA,B17013_023MA,B17013_023EA,B17013_024MA,B17013_024EA,B17013_025MA,B17013_025EA,B17013_026MA,B17013_026EA,B17013_027EA,B17013_027MA,B17013_028EA,B17013_028MA,B17013_029MA,B17013_029EA,B17013_030MA,B17013_030EA,B17013_031MA,B17013_031EA,B17013_032EA,B17013_032MA,B17013_033MA,B17013_033EA,B17013_034MA,B17013_034EA,B17013_035MA,B17013_035EA,state
0400000US30,265643,5250,20411,2093,9384,1462,4569,999,1611,527,2699,817,505,290,11027,1463,2264,688,991,483,716,400,408,246,149,177,8763,1313,3959,859,4197,990,514,267,93,73,245232,5528,203789,4862,115285,3853,66093,3424,18847,2321,3564,1082,41443,3111,15563,1994,9826,1645,5436,1249,301,188,0,172,25880,2283,13865,1701,10624,1795,1110,561,281,238,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,342542,6065,25166,2433,9300,1407,4676,775,2386,784,1759,692,479,419,15866,2093,3172,700,1660,461,1147,562,365,396,0,170,12694,1864,6608,1512,5223,1197,629,438,234,297,317376,5824,257715,5871,143109,4664,95090,3975,17036,1949,2480,741,59661,3817,21134,2427,12979,1926,7623,1404,485,280,47,77,38527,2971,22073,1947,15696,2523,705,313,53,71,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2622295,20703,266430,10873,94082,5614,37910,3186,28569,2831,22502,2839,5101,1106,172348,9710,27997,3085,13156,1941,11922,2205,2459,1114,460,242,144351,8417,53943,3901,74204,5977,13519,2272,2685,971,2355865,20602,1826154,19501,903803,12495,722191,13366,179994,6808,20166,2618,529711,13915,150990,6409,91746,5456,51391,3955,6700,1425,1153,592,378721,11309,208635,7667,148150,7711,20386,3348,1550,668,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2537406,21205,275202,8546,88327,5121,34437,3193,27050,2916,21897,2868,4943,1416,186875,7293,29266,3896,14936,2674,10918,2267,3181,1125,231,211,157609,6344,54811,3610,75345,5201,23691,3084,3762,1172,2262204,21079,1695048,18376,761171,12691,705706,13408,197262,8693,30909,2965,567156,13788,154095,7603,87030,5638,55624,4553,9478,1987,1963,1024,413061,12027,210803,8040,171367,8336,26487,3039,4404,1293,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167527,4191,12621,1743,5054,948,1683,514,1438,445,1274,502,659,321,7567,1325,2710,940,1678,836,508,205,291,250,233,285,4857,966,1829,635,2153,507,615,270,260,210,154906,4331,122770,3806,50631,2946,50845,3758,17711,2091,3583,773,32136,2711,12903,1670,7032,1408,5076,1142,727,346,68,47,19233,1875,9500,1342,7867,1484,1644,500,222,137,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1214794,12486,148603,5524,47724,3630,18819,2502,17895,2342,9098,1652,1912,635,100879,5233,11145,1924,5898,1483,4353,1169,566,345,328,395,89734,4879,34885,2831,42257,3705,11438,1831,1154,687,1066191,13354,831503,12499,417179,8328,325027,8368,80434,4542,8863,1646,234688,7313,66804,4960,40076,3283,22758,2681,3728,1203,242,257,167884,6437,95671,5033,62079,4902,8322,1592,1812,732,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,155804,3606,9658,1519,4220,921,2116,615,1415,581,589,286,100,142,5438,1238,1013,472,823,456,128,116,62,84,0,157,4425,1124,2089,589,2103,870,208,127,25,47,146146,3549,118524,3336,67438,3009,40958,2265,9731,1232,397,242,27622,2484,11026,1374,6475,1216,4108,1040,443,307,0,157,16596,2150,9774,1751,6470,1123,302,206,50,72,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,706638,8667,64271,3303,24851,2738,9831,1478,6583,1336,6597,1362,1840,734,39420,3004,9671,1509,4789,1134,3987,1198,835,458,60,98,29749,2768,10021,1560,15005,2118,3752,1015,971,458,642367,8611,464530,8471,217325,5869,175108,6067,61281,3940,10816,1789,177837,6823,69006,4122,33799,2804,28965,2907,4688,1274,1554,756,108831,4958,52822,3524,45957,3485,7634,1429,2418,896,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,461911,6789,60272,4189,24544,2622,9522,1232,7403,1478,5678,1675,1941,830,35728,3101,7766,1696,4368,1159,2855,1047,425,374,118,141,27962,2809,12246,1966,12711,1991,2577,812,428,384,401639,6907,322727,7498,177854,5378,114635,5197,27005,2658,3233,964,78912,4693,26062,2625,17743,2114,7775,1447,406,252,138,150,52850,3836,29960,3187,19588,2187,3000,1058,302,307,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,983307,7405,112542,4172,41055,2392,14339,1343,13858,1255,10767,1398,2091,695,71487,3683,11867,1730,5941,1250,4261,918,1507,516,158,135,59620,3360,19607,2065,31487,2062,7111,1240,1415,585,870765,7305,675235,7220,329648,5902,254142,6471,81888,3898,9557,1099,195530,4504,67287,3264,40075,2463,23214,2089,3434,735,564,414,128243,3951,69102,3445,50262,2969,7969,1613,910,354,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1487370,10614,103509,4884,37813,2556,17229,1706,9813,1444,7296,1173,3475,843,65696,4093,12464,1768,5720,1104,5954,1209,621,390,169,146,53232,3618,19645,2202,26731,2889,5759,1177,1097,476,1383861,10404,1112837,10666,579851,7962,403453,8078,114671,4148,14862,1768,271024,8041,100665,4859,59765,3735,35246,2734,5226,1295,428,333,170359,5643,93471,3974,66863,3793,9130,1422,895,436,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,791354,11339,314362,8322,117423,5167,52569,3673,49519,2863,13773,2029,1562,630,196939,6652,40671,3550,20005,2370,18320,2153,2127,795,219,217,156268,5478,68272,3883,77614,4446,9737,1681,645,376,476992,9063,320647,7229,149489,4882,147041,5974,22160,2344,1957,682,156345,5562,41547,3143,23996,2604,15606,1829,1921,626,24,40,114798,4205,64803,3349,44923,3057,4349,1150,723,433,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2094307,16182,148530,6199,51107,3994,21158,2146,16877,2552,10189,2175,2883,1078,97423,5126,13713,1988,7526,1416,4449,1040,1599,797,139,178,83710,5020,28715,2804,43039,3988,9897,1696,2059,1019,1945777,15975,1527971,14740,696788,11496,638892,10231,169371,5981,22920,2471,417806,10834,131504,6476,74567,4820,49903,3686,6046,1075,988,455,286302,8152,148591,4971,117484,6137,17767,2497,2460,875,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,187919,5457,10750,1615,3914,1091,2316,781,704,320,671,439,223,149,6836,1312,1385,634,485,231,619,434,63,55,218,345,5451,1274,1751,708,2877,1000,798,379,25,32,177169,5279,145435,5370,76853,3209,48690,3532,18775,1945,1117,325,31734,3004,11670,1583,6961,1252,4074,1026,592,356,43,55,20064,2233,10403,1246,8907,1739,754,449,0,161,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1258273,13739,136160,5539,41703,3533,18433,2461,12938,1640,9090,1873,1242,626,94457,4424,14768,2259,7772,1774,5428,1441,1360,766,208,220,79689,4252,27043,2750,40036,3339,9867,1768,2743,1127,1122113,13870,853849,11439,445942,7727,317641,9082,82096,5175,8170,1430,268264,9353,72204,4980,41857,3922,26311,2916,3409,1260,627,432,196060,7595,107164,5792,75865,5257,11010,2254,2021,950,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1027648,10811,82653,5378,34677,3587,13893,1749,10316,1905,9001,1894,1467,569,47976,4594,10053,1917,5013,1296,4070,1032,763,526,207,259,37923,4088,16344,2162,17419,2775,3510,1087,650,641,944995,11105,758860,10348,386213,8733,278563,7747,81363,4183,12721,2002,186135,6564,67226,4127,40040,3225,22146,2274,4409,1350,631,574,118909,5810,63350,3710,47742,3803,7440,1694,377,271,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,144525,4783,10239,1789,4041,1077,1236,466,1316,612,1224,730,265,202,6198,1463,1226,588,538,312,567,433,101,161,20,35,4972,1267,1367,660,3370,1237,235,201,0,203,134286,4506,112665,4199,61510,2867,37537,2764,11396,1600,2222,823,21621,2479,7407,1396,3916,1006,3270,952,221,196,0,203,14214,1941,7105,1278,6381,1280,357,218,371,295,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8934621,23655,811643,14917,348830,9073,104638,4097,119720,5281,96722,5599,27750,2726,462813,11679,90510,4846,38635,3149,38718,3358,10706,1818,2451,918,372303,11909,119941,6224,178017,8135,61318,4360,13027,2022,8122978,22881,6109593,28167,2346123,20095,2647053,22970,932616,14614,183801,6144,2013385,18959,700604,11794,338858,9559,288858,7794,58729,4450,14159,2144,1312781,18296,604162,13329,555646,11343,120471,6410,32502,2906,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,727948,11079,109072,6161,28260,3097,10947,1495,10412,1981,5744,1416,1157,588,80812,5643,8416,1625,3961,1279,3160,1114,1150,573,145,171,72396,5624,25008,3099,36106,4367,8833,1626,2449,922,618876,9767,463500,10340,221633,6854,183057,6671,53045,4419,5765,1422,155376,6286,37941,3745,23288,2926,12430,1857,2081,1046,142,116,117435,4759,63522,4184,47371,3209,5138,1181,1404,584,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,891935,10679,62963,3956,18738,2126,6724,984,8043,1506,3154,826,817,452,44225,4037,7172,1594,3796,1199,2645,990,731,549,0,207,37053,3658,13991,2104,18142,2593,4048,1143,872,634,828972,10321,631579,10503,291141,8524,265943,7094,67892,4339,6603,1265,197393,6544,59814,4566,30702,3293,26148,3130,2801,1001,163,215,137579,6167,66815,4448,60706,4321,9331,1567,727,403,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6730268,29102,767608,16310,316242,11180,94270,4837,106141,5614,90205,6005,25626,2854,451366,11723,63956,5010,27088,2913,26520,3555,8521,1758,1827,872,387410,11193,120747,7178,187646,8846,66228,5598,12789,2349,5962660,29586,4555732,28065,1873194,20558,1916229,21440,669549,13746,96760,5562,1406928,20073,441588,12717,238073,9997,169198,8297,29167,3527,5150,1199,965340,15914,466027,11506,405737,12294,77586,5264,15990,2198,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1472372,11475,88511,5106,27194,2537,10785,1377,10380,1676,4974,1164,1055,572,61317,4316,8663,1677,3505,1194,4447,1155,546,366,165,173,52654,3922,19013,2412,24846,2736,8324,1811,471,356,1383861,12434,1042239,9663,448338,9106,447296,8775,126553,5591,20052,1957,341622,10057,93063,5510,51744,3307,35238,3765,4755,1128,1326,785,248559,8922,130056,6468,96281,4653,17801,2496,4421,1628,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5026515,28230,488362,11115,202949,8368,89679,5424,65541,4188,41351,3953,6378,1635,285413,8607,49092,3964,26169,3033,19116,3053,2609,998,1198,765,236321,8318,89581,6117,111452,6085,29194,3241,6094,1871,4538153,27789,3435109,27603,1818070,20556,1247615,19175,327541,9211,41883,3260,1103044,18421,338990,10141,205984,8108,115396,6575,15964,2464,1646,664,764054,15997,403374,11847,307003,10007,46605,4092,7072,1769,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
