GEO_ID,B01001A_001E,B01001A_001M,B01001A_002E,B01001A_002M,B01001A_003E,B01001A_003M,B01001A_004E,B01001A_004M,B01001A_005E,B01001A_005M,B01001A_006E,B01001A_006M,B01001A_007E,B01001A_007M,B01001A_008E,B01001A_008M,B01001A_009E,B01001A_009M,B01001A_010E,B01001A_010M,B01001A_011E,B01001A_011M,B01001A_012E,B01001A_012M,B01001A_013E,B01001A_013M,B01001A_014E,B01001A_014M,B01001A_015E,B01001A_015M,B01001A_016E,B01001A_016M,B01001A_017E,B01001A_017M,B01001A_018E,B01001A_018M,B01001A_019E,B01001A_019M,B01001A_020E,B01001A_020M,B01001A_021E,B01001A_021M,B01001A_022E,B01001A_022M,B01001A_023E,B01001A_023M,B01001A_024E,B01001A_024M,B01001A_025E,B01001A_025M,B01001A_026E,B01001A_026M,B01001A_027E,B01001A_027M,B01001A_028E,B01001A_028M,B01001A_029E,B01001A_029M,B01001A_030E,B01001A_030M,B01001A_031E,B01001A_031M,NAME,B01001A_001MA,B01001A_001EA,B01001A_002MA,B01001A_002EA,B01001A_003MA,B01001A_003EA,B01001A_004MA,B01001A_004EA,B01001A_005MA,B01001A_005EA,B01001A_006EA,B01001A_006MA,B01001A_007EA,B01001A_007MA,B01001A_008MA,B01001A_008EA,B01001A_009EA,B01001A_009MA,B01001A_010EA,B01001A_010MA,B01001A_011MA,B01001A_011EA,B01001A_012MA,B01001A_012EA,B01001A_013MA,B01001A_013EA,B01001A_014MA,B01001A_014EA,B01001A_015MA,B01001A_015EA,B01001A_016MA,B01001A_016EA,B01001A_017MA,B01001A_017EA,B01001A_018MA,B01001A_018EA,B01001A_019MA,B01001A_019EA,B01001A_020EA,B01001A_020MA,B01001A_021MA,B01001A_021EA,B01001A_022MA,B01001A_022EA,B01001A_023MA,B01001A_023EA,B01001A_024MA,B01001A_024EA,B01001A_025MA,B01001A_025EA,B01001A_026MA,B01001A_026EA,B01001A_027MA,B01001A_027EA,B01001A_028MA,B01001A_028EA,B01001A_029EA,B01001A_029MA,B01001A_030MA,B01001A_030EA,B01001A_031MA,B01001A_031EA,state
0400000US37,7098569,17927,3488458,10377,190626,4146,188618,5774,220240,6024,127154,2591,97168,3843,234862,4588,231772,2978,215733,2905,427905,4447,483081,2855,475717,2243,367806,1552,176776,2709,51000,2670,3610111,9880,176410,3561,185042,6727,201219,5775,121401,2884,91099,3311,205709,3950,228628,2786,219590,2915,435599,3981,487707,2906,515483,2153,418363,1390,225137,3366,98724,3159,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,6127645,17468,3028552,11048,176858,3447,180224,5899,198807,6173,122422,2639,82645,3673,197054,3928,203696,2887,188682,3586,387294,4831,423410,3397,399081,2530,291253,1995,139481,2690,37645,2262,3099093,9837,161334,3064,169607,6240,189701,6289,115090,2990,81341,3540,187985,4192,196014,2764,189896,3221,386653,4302,421590,3642,420268,2275,333002,2123,176317,3180,70295,3256,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,474555,3233,250921,2040,14391,624,15286,1848,13417,1610,7657,418,5323,595,17517,831,21062,711,18853,457,33128,763,33348,1355,37030,712,23457,593,7778,962,2674,941,223634,1868,14330,676,13518,1248,12404,1145,8371,463,4240,434,12229,622,18602,733,16804,467,30349,813,28339,605,32543,315,20908,346,8187,647,2810,628,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3306838,7059,1624400,5065,92585,2826,90431,4090,101523,3905,63632,1709,45143,2455,102154,2654,104538,1614,97490,1982,193144,2246,218843,2011,227780,767,176040,1295,88564,2137,22533,2129,1682438,4436,83346,2011,83919,4000,97157,4091,55939,1579,43584,2016,94041,2207,105887,1829,97278,1713,197812,2126,221640,1435,242049,992,198999,824,115842,2713,44945,2668,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,589337,1241,290530,944,13912,323,14543,1335,16370,1388,9700,356,10288,1071,20498,1070,17822,400,16897,208,32537,295,38463,503,45219,201,34345,173,15788,635,4148,634,298807,894,12834,201,15050,1354,13485,1333,9460,355,8260,825,20547,1075,17474,565,17069,345,33294,341,39140,283,47992,360,36832,223,18719,994,8651,975,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1924976,16699,979580,8979,51424,2205,54820,3079,57891,3393,33335,1545,20930,1361,50247,1889,66199,1987,67811,2015,126486,2920,135471,2293,136035,2035,110663,1127,52392,1553,15876,1429,945396,9409,49883,2120,51604,3121,54528,2925,31704,1975,18520,1466,49224,2096,62504,2079,61066,2291,119368,2466,123886,2244,132917,1769,113398,1239,56345,2402,20449,2125,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1679773,2458,827853,2749,43362,1565,45954,2488,49439,2554,29866,1239,21793,1912,53444,2100,49996,1308,46784,1170,101769,1460,109153,900,119202,915,98213,574,45807,1592,13071,1539,851920,2315,41933,1363,42325,2897,48333,2863,27205,1072,20581,1562,48319,1910,51362,1160,45321,1098,101344,1217,110563,670,125981,407,106606,456,56329,1746,25718,1741,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2845906,8621,1407363,5523,84341,1876,86762,3322,90170,3320,52455,1218,37067,1480,91447,1801,96788,1647,92658,1473,178912,1732,172417,1195,190095,906,140238,582,70654,1634,23359,1581,1438543,4910,78679,1631,80854,2616,88224,2577,49550,1253,32826,1557,86741,2127,93570,1111,92372,1424,174788,1608,172781,1207,200737,886,156532,662,89436,2365,41453,2321,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4957243,8755,2465070,4855,132171,1420,138186,3730,147187,4168,89444,971,62252,1443,160609,2076,155124,1441,151862,1606,302690,1813,326284,1521,372905,972,261202,875,124615,2292,40539,2053,2492173,5433,124519,1603,127353,3840,143360,3842,86616,1171,62200,1230,158584,1700,143021,1175,145882,1256,292707,1801,323846,1297,379955,1124,274311,666,150840,2792,78979,2681,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2079304,22148,978563,11401,42899,2525,54726,3615,59248,3737,39136,1998,29308,2797,72872,3790,67951,2890,53136,2382,118225,3760,123926,3688,125337,3538,106263,2557,63274,2879,22262,1859,1100741,13486,42853,2609,49435,3382,56112,3464,37509,2447,27320,2143,71984,3597,67064,3085,60572,2239,131058,3575,141446,3772,157864,3901,135866,3468,85797,3669,35861,2373,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,5737580,15329,2843564,9379,158752,2946,156546,5980,173520,5471,99718,2563,79325,3539,192016,3840,193046,2447,192310,2776,364468,3239,383016,2672,390077,1737,282383,1549,135257,2757,43130,2653,2894016,8794,151257,2780,153067,5247,158883,4911,99269,2754,75610,2965,175247,3334,181609,2781,185054,2221,359158,3192,384371,2505,407903,2055,314794,1272,171849,3507,75945,3272,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,651687,2325,333459,1903,21173,922,20337,1563,19806,1444,10214,751,9242,604,27574,872,28004,924,23844,639,40716,449,36122,478,44698,323,30792,393,13915,995,7022,1012,318228,1734,20624,911,20933,1607,16093,1530,10390,762,8597,736,24360,1276,22215,729,20330,756,36579,761,34130,363,43512,222,30584,477,18791,1137,11090,1108,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3407706,8711,1671701,6008,88366,2229,94231,4038,97570,4021,59585,1695,50015,2302,106564,2301,106580,1641,103481,1830,202348,2715,216367,1913,230991,1186,196716,838,94858,2004,24029,1947,1736005,5557,83573,2267,89577,3434,93757,3600,53541,1532,42356,1988,96428,1837,112098,1640,103758,1681,203714,2035,223785,1835,252444,1117,222866,1169,113341,2563,44767,2572,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3514983,11797,1735334,6411,92542,1792,92278,4030,103457,4085,58504,1678,39414,1631,102019,2256,121916,1997,121688,1699,232586,2348,221035,2168,233799,1136,197865,1250,90858,2159,27373,1971,1779649,7421,89540,1640,91595,4129,94322,4184,59268,1661,38452,1981,101111,2174,117843,1879,117620,1848,231212,2174,215518,1996,252903,1423,215090,1138,105882,2881,49293,2665,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,528453,2729,267434,2284,16031,1408,15971,1359,18569,1699,9548,713,9352,1223,14479,1116,17494,1122,18999,1270,34413,1107,31415,1000,37137,476,27966,671,12432,923,3628,691,261019,2166,14783,1311,15035,1760,17668,1604,9839,895,8158,1489,15188,1549,16024,1228,16201,618,31671,1004,29946,933,38300,735,28106,957,14643,1049,5457,850,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,23535388,66698,11751139,37299,689529,7768,667568,11656,765155,12488,434381,5467,292890,4723,784822,6636,897683,9062,859565,7933,1532610,10972,1532677,9665,1522934,6385,1064054,4626,508899,6416,198372,6221,11784249,36375,654122,8237,661566,10983,722139,10859,415539,5896,292126,4357,732090,7865,835908,6637,795485,8099,1466913,8948,1490415,8080,1560486,7356,1182648,4681,650125,7323,324687,7566,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1735455,3704,852592,3586,45889,2068,54435,3333,53204,3193,31933,1675,25826,2338,53967,2374,54642,1856,51733,2292,104480,2610,108770,1865,116866,759,91602,1261,46848,2246,12397,1834,882863,2804,47332,1871,47031,2845,53599,2743,30401,1785,23744,2573,50076,2807,54867,1945,50531,1241,104018,2089,109186,1506,124736,655,101707,956,61947,2340,23688,2218,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2688136,12828,1309738,6582,60996,1473,64309,2383,77011,2663,49764,1201,38861,1525,86745,1764,78010,1615,79105,1579,143703,2450,186785,1783,207486,1454,139494,1030,70327,2029,27142,2034,1378398,7704,56249,1571,62772,3304,71054,3442,47182,1046,35972,1097,85805,1682,72995,1428,76417,1559,150775,2093,197309,1788,220368,1355,156265,848,90653,2786,54582,2738,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,21099066,40621,10497678,23117,732730,7384,719525,14649,802408,15155,443388,5769,310128,5230,727502,7994,762077,7246,749534,7234,1408553,8032,1302328,7600,1210486,5292,825811,4025,388407,4954,114801,4572,10601388,25905,702068,7087,696408,11024,754910,11848,434351,4861,292420,5605,681986,7539,732581,6588,717182,5306,1387089,8216,1305338,6613,1272118,5144,923220,3962,486003,7205,215714,6953,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,3305047,13606,1627738,7893,86353,2320,88307,3414,95736,3669,57885,1592,39950,1665,100420,2062,106903,1379,108826,1634,197386,2612,223528,2071,242893,1392,168167,1062,81705,1914,29679,1980,1677309,7963,82908,2071,82829,3918,89335,3618,55700,1540,38202,1575,95396,2122,100994,1554,106109,1729,195637,2251,227906,1832,253550,1676,188450,1113,109285,2843,51008,2759,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,15899574,36490,7801279,19516,387185,5081,376636,11033,422751,10445,245830,3664,178488,3523,440168,5323,501281,5225,486163,4546,923430,6189,1037516,5371,1086279,3989,948127,3563,568578,6348,198847,6006,8098295,20958,367784,5141,367571,8474,393327,8137,242472,3217,161697,3137,411062,5597,480357,4131,460908,4151,916613,6075,1052010,5862,1189645,4175,1086290,3475,659893,8264,308666,8275,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,5335175,17166,2585595,9561,124780,2220,128808,4897,146502,5182,92670,1439,75826,1033,177851,2531,182379,2183,174875,2327,301591,2850,355548,2616,385276,1804,267840,1360,124465,2788,47184,2681,2749580,9067,117581,2453,124037,4606,134695,4301,87267,1298,78562,1377,181083,1953,180068,2196,175836,1990,310246,2875,376861,2632,412218,1756,308874,1276,166849,3890,95403,3725,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,296747,4449,149382,2757,9074,1251,4701,961,3791,870,2221,322,3983,990,11099,1054,20015,681,23863,552,26219,765,17560,653,12068,541,8671,323,4600,707,1517,663,147365,2526,7464,801,4407,871,3740,984,1711,297,5281,285,12952,568,23989,620,23043,716,24303,843,12767,551,10132,513,10223,668,5332,846,2021,617,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2708195,10034,1362626,5922,104621,1607,111375,3536,114965,3568,66606,1221,40219,1000,113491,1995,104674,1522,92490,1264,187511,1653,139978,1990,133009,923,94107,1013,46387,1414,13193,1386,1345569,5763,99649,1181,102491,3663,109609,3844,63174,1151,40417,1339,103155,1493,101042,1477,90090,1371,184939,1566,136604,1624,138012,1028,102600,948,53269,2216,20518,2095,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,12375601,34083,6063104,19090,326530,4669,318788,5958,344844,7631,211712,2638,152908,2509,385634,3528,434373,3835,422110,3654,738812,5986,808980,4843,872846,3559,618823,3026,305627,4549,121117,4473,6312497,18075,312630,4180,307091,6316,324151,7269,200652,2735,153305,2570,381248,4174,424069,3691,413107,3813,721836,4933,822937,4685,911841,4068,698653,3703,413484,6223,227493,6270,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
