GEO_ID,B09002_001E,B09002_001M,B09002_002E,B09002_002M,B09002_003E,B09002_003M,B09002_004E,B09002_004M,B09002_005E,B09002_005M,B09002_006E,B09002_006M,B09002_007E,B09002_007M,B09002_008E,B09002_008M,B09002_009E,B09002_009M,B09002_010E,B09002_010M,B09002_011E,B09002_011M,B09002_012E,B09002_012M,B09002_013E,B09002_013M,B09002_014E,B09002_014M,B09002_015E,B09002_015M,B09002_016E,B09002_016M,B09002_017E,B09002_017M,B09002_018E,B09002_018M,B09002_019E,B09002_019M,B09002_020E,B09002_020M,NAME,B09002_001MA,B09002_001EA,B09002_002MA,B09002_002EA,B09002_003EA,B09002_003MA,B09002_004MA,B09002_004EA,B09002_005EA,B09002_005MA,B09002_006MA,B09002_006EA,B09002_007MA,B09002_007EA,B09002_008MA,B09002_008EA,B09002_009MA,B09002_009EA,B09002_010MA,B09002_010EA,B09002_011MA,B09002_011EA,B09002_012MA,B09002_012EA,B09002_013EA,B09002_013MA,B09002_014EA,B09002_014MA,B09002_015MA,B09002_015EA,B09002_016MA,B09002_016EA,B09002_017MA,B09002_017EA,B09002_018MA,B09002_018EA,B09002_019MA,B09002_019EA,B09002_020MA,B09002_020EA,state
0400000US30,200894,3451,150922,4680,23744,2081,18556,2059,9185,1317,50744,2850,48693,3478,49972,4175,15920,2499,2580,1084,2384,784,466,262,5638,1398,4852,1054,34052,3789,4544,1030,3525,882,1130,644,11231,1665,13622,2379,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,218977,2837,155118,5748,26337,2121,14585,1407,10289,1697,50030,2868,53877,3374,63859,4925,18352,3035,3457,958,1021,321,733,289,5355,1322,7786,2034,45507,4908,5277,1236,4758,1396,2636,745,14415,2551,18421,2443,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,1997483,11164,1347656,17504,201849,6117,144919,5728,70688,4860,457145,9862,473055,10840,649827,17059,145999,9639,23055,3636,15634,2365,6094,1384,48263,4586,52953,5004,503828,14778,72139,5362,50094,4093,28928,2977,176970,8012,175697,8621,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2130955,16753,1399708,22845,196765,7139,161697,7003,68449,5383,476002,12178,496795,12929,731247,22503,142787,10956,26086,3913,14942,3215,7109,1940,44987,5018,49663,5809,588460,21645,76206,5925,58886,5001,28649,3837,207917,11864,216802,11449,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,158721,2638,119933,4275,18372,1701,14516,1510,6440,981,41057,2949,39548,2442,38788,4459,15085,3449,1815,631,1659,701,1023,572,5636,1869,4952,1154,23703,2870,3994,1095,3437,886,1357,410,7829,1369,7086,1095,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,915785,9498,603739,12639,93337,4350,64129,4051,28333,3210,201753,7868,216187,7016,312046,10991,59196,6693,9623,1874,6264,2370,2941,1094,19619,3006,20749,3472,252850,9580,34968,3434,29595,3363,14616,2223,87080,5404,86591,5377,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,102743,2019,74128,3087,12381,1018,8158,1021,4406,1099,24332,1929,24851,2223,28615,2621,9895,1880,1054,417,833,328,463,357,2739,904,4806,1371,18720,2445,1932,623,1625,584,896,499,7259,1466,7008,1178,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,588526,7833,380546,9835,56408,3634,44168,2902,23033,2806,127569,5931,129368,6057,207980,9545,68888,6771,10987,2342,8021,1962,3739,1058,24582,3272,21559,3114,139092,9641,20470,2836,14268,2503,5024,1197,48977,5355,50353,4668,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,297915,5920,203644,6815,28853,2475,19156,1995,10446,1760,71951,4336,73238,4085,94271,5828,23333,3372,4243,1323,3611,965,1118,633,6117,1458,8244,1942,70938,5598,11219,2056,8134,1576,4275,1046,23554,3038,23756,3070,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,834863,5343,560308,9476,85754,3426,61498,3233,31710,2490,187548,5212,193798,5221,274555,9658,66084,4908,12969,2270,7116,1213,3758,953,21647,2292,20594,2044,208471,9330,29597,2648,25977,2288,11604,1647,73571,4648,67722,3949,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1163267,6850,823979,12522,128738,4650,91933,3547,45383,2491,270203,6616,287722,6301,339288,11537,100753,6437,16211,1889,9680,1776,4387,939,34346,3070,36129,3519,238535,10196,31295,2638,23453,2762,13138,1619,84820,4815,85829,4659,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,489003,7620,207853,9701,20312,2341,16159,2200,8156,1548,71766,5808,91460,5046,281150,9816,64008,6503,8720,1838,7048,1377,3486,1085,22387,3378,22367,3208,217142,9170,22667,2553,18173,2369,11669,1888,79326,5427,85307,5027,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1639760,11589,1189610,16957,190927,5713,135191,5525,63243,3636,400104,8877,400145,9826,450150,14772,103133,7822,15912,2525,11560,1886,6424,1674,34312,3854,34925,3880,347017,13208,44683,4453,32932,3492,18364,2778,120572,6240,130466,7430,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,162978,2008,121170,3817,20324,1613,14907,1723,7313,1237,41774,2683,36852,2752,41808,3571,11900,2671,2237,827,1447,608,480,207,3762,1293,3974,1042,29908,3591,5645,1175,3538,989,1903,678,9888,1710,8934,1867,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,938824,10134,596245,12506,94125,3938,60928,3685,31597,2835,206815,7295,202780,7454,342579,14102,70941,7775,12822,2035,6255,1508,2564,948,25775,3770,23525,3652,271638,14313,34878,3462,28791,3261,15490,2790,98193,6847,94286,7029,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,780111,7982,568952,12302,88781,3984,65346,3637,28638,2559,197632,6959,188555,7436,211159,11810,61733,5874,9621,2157,6088,1222,3643,1283,21784,3299,20597,2691,149426,10645,17069,2630,17635,2456,6747,1482,52354,5111,55621,4930,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,118307,2589,89548,3686,14352,1445,10562,1357,4566,1314,31199,2700,28869,2223,28759,3986,7392,2342,1431,843,318,309,302,238,2163,1210,3178,1056,21367,3295,2250,831,2215,780,1131,676,6619,1609,9152,1630,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,7640784,28227,5502616,38551,854525,14221,625545,13107,284456,9793,1862515,20826,1875575,20853,2138168,33808,582917,18685,92417,6426,63652,5001,29499,3052,193473,9312,203876,9548,1555251,32273,188093,8916,160716,7443,79222,5191,529479,16147,597741,15165,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,591519,7616,359874,10040,52900,4045,38001,3567,18467,2420,121810,6153,128696,6303,231645,10499,33673,5080,5256,1528,3345,1339,2274,1163,10704,2130,12094,2434,197972,10075,21450,2659,22658,2935,11301,1937,71926,6058,70637,6280,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,671233,5207,460064,9900,65140,3700,50274,3629,21130,2566,155390,5307,168130,5934,211169,10168,49263,4695,7051,1978,5136,1392,3191,1098,16114,2528,17771,2223,161906,9481,19812,2831,13177,1868,6867,1502,55062,4312,66988,4945,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6379558,28521,4456515,41353,694272,14233,497979,13137,241349,8053,1491356,20380,1531559,24853,1923043,38845,412481,20850,66132,6828,46831,5111,19477,3016,142246,9111,137795,8709,1510562,34855,205936,10142,158225,8052,73615,5119,521909,15406,550877,19455,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1160885,10250,820463,15049,132541,5724,92483,4584,43141,3358,275495,7479,276803,7944,340422,13738,81503,7803,14127,3245,9032,1871,4832,1267,28724,3556,24788,3221,258919,11177,31596,3638,25731,3060,13880,2167,91064,5824,96648,6034,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,3636116,20883,2369935,26358,369363,11497,264970,9111,120403,6502,794925,13967,820274,15994,1266181,22879,287340,15298,52039,4777,32769,3977,17062,3126,94923,7410,90547,8168,978841,23037,132464,8206,101382,7795,51725,4990,339306,13280,353964,12053,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1230782,8448,891404,12879,142963,4731,97534,4168,44915,3242,291409,7811,314583,8464,339378,13054,68909,7017,9452,2065,7120,1811,3803,1351,22606,3062,25928,4263,270469,11401,33578,3734,25045,2910,14740,2547,92257,5908,104849,5859,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,110747,3155,56132,4213,15213,1736,8744,1547,3104,1002,16741,2190,12330,1955,54615,4753,7753,2415,1541,943,965,549,184,273,1456,1014,3607,1363,46862,5052,7512,2001,6108,1782,2944,1308,15615,2630,14683,2113,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,846593,6933,708331,8942,109433,3763,78520,3248,38182,2999,245775,6541,236421,5790,138262,8106,38474,5157,7823,1872,4136,1166,1501,744,10359,1862,14655,2856,99788,7567,13039,2469,8551,2113,4888,1315,36182,3911,37128,3677,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3522629,18713,2464991,23021,409895,9379,292702,8630,126635,5452,805966,13757,829793,12809,1057638,22401,217289,12525,38518,4078,23398,2788,10230,1632,71022,6425,74121,4945,840349,21583,111903,7851,81722,4853,42509,3112,289833,11021,314382,9370,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1747888,10924,1303372,17154,198575,7094,148688,6127,66877,4503,434342,9505,454890,10268,444516,14520,108631,8761,19590,3322,10106,2057,5318,1401,36233,3859,37384,4559,335885,13935,41939,4658,31419,3811,18145,2633,112257,6489,132125,7237,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2289415,11944,1493318,20321,231736,6725,162690,5416,75085,4209,492977,9527,530830,11511,796097,18951,187820,10908,33674,3087,20306,2708,10723,1858,60324,5324,62793,5081,608277,17833,85035,5029,69864,4578,32096,3062,202518,9824,218764,8759,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1223441,7504,839398,12494,135999,4189,92712,3744,41511,3020,283986,8263,285190,6501,384043,12241,97360,7306,14337,2193,9612,1605,5786,1459,32885,4241,34740,3810,286683,11415,41672,4117,32172,3368,15843,2168,99687,5943,97309,4948,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,2351078,12945,1618523,17119,250057,5842,182088,5832,85461,4012,534513,10019,566404,11032,732555,16627,181551,9089,31200,3090,18782,2295,8270,1607,61269,4898,62030,4535,551004,16385,72367,5346,56402,3670,28283,3173,186784,8228,207168,7313,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,1931736,9966,1313482,15973,198522,5277,145990,4483,69191,4230,443534,8524,456245,9344,618254,14867,154605,9778,25158,2945,15571,2337,8446,1663,47599,4453,57831,5048,463649,13389,65198,4033,48414,3518,28140,2712,154521,6953,167376,7622,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,433273,4190,324764,6021,51153,2316,39165,2174,18332,1768,108641,3730,107473,3743,108509,5807,29527,3335,4951,1171,2934,798,1277,530,10001,1774,10364,1779,78982,5131,10938,1680,10785,1592,4068,833,26968,2841,26223,2841,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,400748,5569,312614,9369,47708,3102,34550,2531,17571,1971,102205,4821,110580,5841,88134,7346,24168,4317,3613,1180,2673,1153,1159,676,9284,2380,7439,2136,63966,7242,6664,1297,6063,1616,2649,879,21046,3150,27544,4813,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,397792,7057,253454,9493,35609,2900,25249,2515,11076,1969,89351,5639,92169,4286,144338,9108,41576,4978,8240,1895,6350,1410,2239,805,13330,2509,11417,2268,102762,8721,11806,2095,9157,1978,5656,1745,36099,4172,40044,4166,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,240100,4523,181843,6766,27731,3004,23219,2232,8374,1485,65024,3862,57495,3572,58257,6094,13126,2662,2653,950,1082,654,698,511,3929,1116,4764,1258,45131,5960,6660,1676,5895,1315,2798,977,16615,2704,13163,2170,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,188682,3197,135643,4431,22064,1529,16675,1487,7841,1176,46600,2891,42463,2424,53039,4388,12779,2323,1707,524,1313,496,448,252,4717,1187,4594,1077,40260,4263,7130,1599,4544,1232,2244,783,12037,2056,14305,2259,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1489186,9399,1103541,17643,180228,6651,130896,5071,65360,4441,378044,9676,349013,8607,385645,16560,107047,9848,17924,2780,12423,1987,4891,1210,37043,4876,34766,3803,278598,13747,36703,3511,25742,2966,13620,2308,93909,5677,108624,7197,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,181839,3429,118278,5191,16277,2199,14870,1884,7146,1347,38621,2693,41364,2712,63561,6237,14372,3086,3170,1244,1329,691,858,497,4891,1838,4124,1638,49189,5187,5596,1604,6511,1823,2581,893,17400,2502,17101,2379,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1399714,13572,949402,13478,144138,5837,102093,4980,49781,3560,326377,8441,327013,8501,450312,12689,138278,11815,21629,3645,14303,2571,6907,1502,45977,4934,49462,5780,312034,12357,41333,3569,32687,3307,15667,2439,105160,7288,117187,5969,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1288735,12073,852856,15719,130292,5076,95134,4923,46893,3568,280159,9536,300378,8502,435879,16223,98436,7868,14179,2267,9442,1990,4893,1552,35807,4426,34115,3484,337443,13857,48256,3669,39156,3537,18445,2268,115730,7050,115856,7099,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,639118,4927,472362,8948,73838,2870,52140,3074,23877,2393,160076,5118,162431,5160,166756,8171,45237,5114,6691,1499,4429,1086,1839,716,16007,3030,16271,2301,121519,7278,16548,2134,12632,1889,6397,1195,42746,3884,43196,3872,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
