GEO_ID,B16008_001E,B16008_001M,B16008_002E,B16008_002M,B16008_003E,B16008_003M,B16008_004E,B16008_004M,B16008_005E,B16008_005M,B16008_006E,B16008_006M,B16008_007E,B16008_007M,B16008_008E,B16008_008M,B16008_009E,B16008_009M,B16008_010E,B16008_010M,B16008_011E,B16008_011M,B16008_012E,B16008_012M,B16008_013E,B16008_013M,B16008_014E,B16008_014M,B16008_015E,B16008_015M,B16008_016E,B16008_016M,B16008_017E,B16008_017M,B16008_018E,B16008_018M,B16008_019E,B16008_019M,B16008_020E,B16008_020M,B16008_021E,B16008_021M,B16008_022E,B16008_022M,B16008_023E,B16008_023M,B16008_024E,B16008_024M,B16008_025E,B16008_025M,B16008_026E,B16008_026M,B16008_027E,B16008_027M,B16008_028E,B16008_028M,B16008_029E,B16008_029M,B16008_030E,B16008_030M,B16008_031E,B16008_031M,B16008_032E,B16008_032M,B16008_033E,B16008_033M,B16008_034E,B16008_034M,B16008_035E,B16008_035M,B16008_036E,B16008_036M,B16008_037E,B16008_037M,B16008_038E,B16008_038M,B16008_039E,B16008_039M,B16008_040E,B16008_040M,B16008_041E,B16008_041M,B16008_042E,B16008_042M,B16008_043E,B16008_043M,B16008_044E,B16008_044M,B16008_045E,B16008_045M,B16008_046E,B16008_046M,B16008_047E,B16008_047M,B16008_048E,B16008_048M,B16008_049E,B16008_049M,B16008_050E,B16008_050M,B16008_051E,B16008_051M,B16008_052E,B16008_052M,B16008_053E,B16008_053M,NAME,B16008_001MA,B16008_001EA,B16008_002MA,B16008_002EA,B16008_003MA,B16008_003EA,B16008_004MA,B16008_004EA,B16008_005EA,B16008_005MA,B16008_006MA,B16008_006EA,B16008_007MA,B16008_007EA,B16008_008MA,B16008_008EA,B16008_009EA,B16008_009MA,B16008_010EA,B16008_010MA,B16008_011MA,B16008_011EA,B16008_012MA,B16008_012EA,B16008_013MA,B16008_013EA,B16008_014EA,B16008_014MA,B16008_015MA,B16008_015EA,B16008_016MA,B16008_016EA,B16008_017MA,B16008_017EA,B16008_018MA,B16008_018EA,B16008_019EA,B16008_019MA,B16008_020EA,B16008_020MA,B16008_021MA,B16008_021EA,B16008_022MA,B16008_022EA,B16008_023MA,B16008_023EA,B16008_024EA,B16008_024MA,B16008_025EA,B16008_025MA,B16008_026MA,B16008_026EA,B16008_027MA,B16008_027EA,B16008_028MA,B16008_028EA,B16008_029EA,B16008_029MA,B16008_030EA,B16008_030MA,B16008_031MA,B16008_031EA,B16008_032MA,B16008_032EA,B16008_033MA,B16008_033EA,B16008_034EA,B16008_034MA,B16008_035EA,B16008_035MA,B16008_036MA,B16008_036EA,B16008_037MA,B16008_037EA,B16008_038MA,B16008_038EA,B16008_039EA,B16008_039MA,B16008_040EA,B16008_040MA,B16008_041MA,B16008_041EA,B16008_042MA,B16008_042EA,B16008_043MA,B16008_043EA,B16008_044MA,B16008_044EA,B16008_045MA,B16008_045EA,B16008_046EA,B16008_046MA,B16008_047EA,B16008_047MA,B16008_048MA,B16008_048EA,B16008_049MA,B16008_049EA,B16008_050MA,B16008_050EA,B16008_051EA,B16008_051MA,B16008_052EA,B16008_052MA,B16008_053EA,B16008_053MA,state
0400000US30,1000617,1629,977303,3577,166390,2139,160261,2286,2983,818,2778,821,205,248,3146,966,2835,915,311,218,810913,3445,786289,4912,10825,2291,9179,2180,1646,733,13799,2270,12173,2092,1626,606,23314,3079,13568,2092,813,409,515,312,0,172,0,172,0,172,298,336,298,336,0,172,12755,2002,5578,1295,1949,784,1586,746,363,251,5228,1185,3821,1084,1407,610,9746,1852,1074,710,555,527,0,172,0,172,0,172,519,498,84,111,435,470,8672,1677,3129,953,1408,951,976,812,432,350,4135,1173,2649,1068,1486,709,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1274994,977,1228405,3683,180572,2023,172211,2392,1744,664,1523,670,221,147,6617,1915,5574,1640,1043,588,1047833,3234,1006156,4541,6256,1114,5266,1046,990,427,35421,2821,29365,2684,6056,1103,46589,3603,24885,2462,2057,718,1514,622,43,71,43,71,0,170,500,441,410,393,90,141,22828,2339,10018,1465,1137,406,860,323,277,252,11673,1760,7148,1383,4525,1152,21704,3358,2513,1318,150,189,136,159,136,159,0,170,2227,1322,1800,1285,427,407,19191,2626,6922,1504,1088,504,451,315,637,376,11181,1826,6193,1210,4988,1326,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,9786428,4242,8969607,16674,1650203,7314,1414527,8471,194033,7510,164739,7536,29294,2756,41643,3744,36312,3588,5331,1540,7319404,14805,7052558,15570,195135,9209,161728,7865,33407,3665,71711,5268,63604,4972,8107,1514,816821,16354,321804,11622,11508,2125,6468,1541,1987,1157,1362,759,625,558,3053,1130,1732,686,1321,980,310296,11190,82663,5935,81124,5878,44451,4226,36673,4153,146509,7412,96292,5820,50217,4659,495017,16401,37955,5145,3677,993,18474,3068,12035,2562,6439,1832,15804,3610,8651,1952,7153,2488,457062,14113,48300,4163,270355,8351,71928,5099,198427,7601,138407,8409,78768,5863,59639,5930,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,9873987,5653,8819461,23165,1799363,8153,1544810,10529,196574,8590,160629,8747,35945,4328,57979,4370,49278,4135,8701,1890,7020098,19956,6721224,22508,213782,9982,171967,7788,41815,5044,85092,5618,73535,5493,11557,1946,1054526,23404,479551,18936,12850,2615,5897,1497,1374,699,808,477,566,473,5579,1849,4355,1737,1224,673,466701,17993,137153,9434,99469,7044,54820,5215,44649,4095,230079,11299,148607,9596,81472,6165,574975,18445,45592,4845,6719,2086,17825,2851,9498,2286,8327,1762,21048,3485,13925,3135,7123,1802,529383,16105,72773,6056,263666,9959,61270,6059,202396,9065,192944,11346,102387,8106,90557,7729,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,685265,710,624871,4480,127460,1358,111447,2320,3555,1231,2918,1099,637,815,12458,1822,10358,1922,2100,1031,497411,4034,447701,4555,13540,2266,12141,2241,1399,724,36170,2350,31621,2291,4549,913,60394,4504,36275,3442,1442,614,993,576,54,92,54,92,0,157,395,336,349,336,46,81,34833,3191,8693,1600,4882,1143,2940,1013,1942,775,21258,2176,12552,2046,8706,1676,24119,2824,2385,866,518,506,598,608,584,609,14,26,1269,471,961,510,308,244,21734,2509,4539,1230,3437,1055,1204,564,2233,789,13758,2175,6137,1459,7621,1581,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4599282,4712,4437583,7603,788588,5851,742944,5441,37397,3823,30498,2899,6899,2259,8247,2243,7457,2164,790,426,3648995,6266,3577335,7239,51031,4687,39742,4202,11289,2241,20629,2550,17319,2256,3310,1134,161699,6224,67097,4441,3880,1361,2826,1213,36,55,0,201,36,55,1018,633,886,582,132,149,63217,4184,19957,2777,13406,2247,7394,1722,6012,1527,29854,3288,17661,2892,12193,2410,94602,6126,8048,1947,2001,1022,3327,1158,1579,759,1748,905,2720,1292,1559,1083,1161,688,86554,5641,10362,1831,45735,4050,9526,1839,36209,3905,30457,3509,15250,2736,15207,2310,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,597489,710,566789,2819,84173,1033,80904,1162,1123,475,727,411,396,299,2146,918,1997,881,149,139,482616,2675,469459,2755,4413,1009,3786,892,627,356,8744,1216,7377,1030,1367,523,30700,2766,18697,2115,1039,591,948,577,0,157,0,157,0,157,91,152,91,152,0,157,17658,2050,7268,1348,867,484,646,449,221,159,9523,1688,5682,1282,3841,1410,12003,2077,1505,722,517,437,69,131,69,131,0,157,919,614,288,217,631,606,10498,1794,5119,1282,798,500,328,177,470,443,4581,1042,2962,862,1619,736,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2849853,1173,2264183,12052,484741,2722,338396,6465,129783,5753,113817,5510,15966,2503,16562,2651,14159,2351,2403,821,1779442,11487,1546541,10598,181475,8817,162400,8216,19075,2665,51426,3282,46249,3368,5177,1272,585670,12114,301776,9487,6052,1585,1126,515,2021,986,1557,847,464,477,2905,1281,2461,1156,444,326,295724,9075,54017,4013,107199,6742,52656,4413,54543,4641,134508,6306,89014,5040,45494,3652,283894,10421,13888,2204,2089,996,7614,1664,5013,1487,2601,1059,4185,1244,3054,1044,1131,501,270006,9868,25944,2753,178186,8652,42452,4184,135734,7538,65876,5078,32284,3846,33592,3480,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1711910,1698,1684628,3464,267301,2542,261519,2900,3136,819,1848,586,1288,570,2646,998,2399,972,247,281,1417327,2985,1399066,3683,9967,1704,7010,1397,2957,882,8294,1927,6538,1633,1756,726,27282,3402,14303,1843,472,335,472,335,0,201,0,201,0,201,0,201,0,201,0,201,13831,1832,5149,1292,2047,573,1438,486,609,437,6635,1545,4329,1114,2306,949,12979,2901,1530,1235,201,255,606,623,606,623,0,201,723,982,723,982,0,201,11449,2077,3087,788,2670,1157,1465,754,1205,704,5692,1489,2728,909,2964,1169,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3685043,1828,3450663,9364,683664,3271,606905,4678,64673,3111,55744,3106,8929,1580,12086,1836,10286,1805,1800,776,2766999,7833,2648616,7586,83905,4723,71018,4686,12887,1638,34478,3099,29905,2856,4573,1064,234380,8683,88296,4589,2630,811,1599,672,860,456,772,439,88,120,171,153,148,147,23,39,85666,4598,18860,2274,29772,2729,16010,1846,13762,1837,37034,2906,20197,1988,16837,2024,146084,7339,11990,2380,845,453,6789,1550,4890,1323,1899,913,4356,1624,2335,788,2021,1220,134094,6196,14924,2156,85408,4896,22826,2659,62582,3983,33762,3093,16320,2410,17442,2486,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
