GEO_ID,C18130_001E,C18130_001M,C18130_002E,C18130_002M,C18130_003E,C18130_003M,C18130_004E,C18130_004M,C18130_005E,C18130_005M,C18130_006E,C18130_006M,C18130_007E,C18130_007M,C18130_008E,C18130_008M,C18130_009E,C18130_009M,C18130_010E,C18130_010M,C18130_011E,C18130_011M,C18130_012E,C18130_012M,C18130_013E,C18130_013M,C18130_014E,C18130_014M,C18130_015E,C18130_015M,C18130_016E,C18130_016M,C18130_017E,C18130_017M,C18130_018E,C18130_018M,C18130_019E,C18130_019M,C18130_020E,C18130_020M,C18130_021E,C18130_021M,C18130_022E,C18130_022M,NAME,C18130_001EA,C18130_001MA,C18130_002EA,C18130_002MA,C18130_003MA,C18130_003EA,C18130_004MA,C18130_004EA,C18130_005MA,C18130_005EA,C18130_006MA,C18130_006EA,C18130_007MA,C18130_007EA,C18130_008MA,C18130_008EA,C18130_009MA,C18130_009EA,C18130_010MA,C18130_010EA,C18130_011MA,C18130_011EA,C18130_012MA,C18130_012EA,C18130_013EA,C18130_013MA,C18130_014EA,C18130_014MA,C18130_015EA,C18130_015MA,C18130_016MA,C18130_016EA,C18130_017MA,C18130_017EA,C18130_018MA,C18130_018EA,C18130_019MA,C18130_019EA,C18130_020EA,C18130_020MA,C18130_021MA,C18130_021EA,C18130_022MA,C18130_022EA,state
0400000US08,5555265,3104,1254115,3282,42374,3333,8764,2045,33610,3216,1211741,4466,140723,10352,1071018,11107,3507520,3783,308895,10391,68855,5170,240040,8941,3198625,10904,260272,10159,2938353,14020,793630,2101,246713,6086,26066,2742,220647,5642,546917,6066,32812,3056,514105,6253,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,6485781,4621,1531482,5399,65415,4783,18886,2541,46529,4178,1466067,6511,256484,12662,1209583,14642,3938411,4128,467560,10331,126960,5580,340600,10336,3470851,10894,370132,12053,3100719,15881,1015888,3127,354816,7294,35987,3095,318829,7264,661072,8228,44189,3072,616883,7892,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,4320783,3937,980918,4421,60737,4867,23535,3584,37202,3145,920181,6341,202175,10777,718006,11115,2630349,3075,414676,10569,127559,6780,287117,8666,2215673,11591,304600,11268,1911073,14367,709516,2481,281770,6589,38718,3428,243052,6389,427746,6884,33770,2701,393976,7217,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4518116,3547,1082739,3415,61038,5434,19810,3308,41228,4339,1021701,6657,263408,12125,758293,12945,2736492,4128,372621,13186,111831,6401,260790,10639,2363871,13281,361693,13411,2002178,17335,698885,3199,265521,8112,43656,3707,221865,7477,433364,8714,43063,3043,390301,8680,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,12439217,4084,2817981,4291,99691,5255,28367,2860,71324,4410,2718290,6988,428559,17637,2289731,19361,7695700,4555,670354,13068,176538,7668,493816,11232,7025346,13850,704928,15928,6320418,18460,1925536,3819,616092,9009,77752,4365,538340,8842,1309444,9791,92610,4801,1216834,10088,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,3054586,1660,719504,2920,29420,2109,5903,1314,23517,2069,690084,3587,91319,7038,598765,7181,1819377,2655,172944,6144,42626,3122,130318,5505,1646433,6437,167053,7185,1479380,8354,515705,2101,160426,4449,15799,1540,144627,4184,355279,4581,20804,2032,334475,4589,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,1310916,1744,252085,2133,11311,1661,1922,601,9389,1523,240774,2524,24908,4060,215866,4746,821896,1711,89923,5122,17590,2489,72333,4881,731973,5362,42711,2737,689262,5571,236935,1307,72313,3445,4570,1265,67743,3065,164622,3466,8519,1486,156103,3679,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,2922262,2564,690839,2941,41244,3554,14306,2607,26938,2875,649595,4107,156463,9832,493132,11019,1740531,4168,274381,8160,80303,5438,194078,7814,1466150,8363,203089,10648,1263061,12422,490892,2821,205446,5943,25896,2788,179550,6221,285446,5918,24386,2290,261060,5965,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,937739,1670,198852,1424,9533,1907,2165,832,7368,1770,189319,2501,35118,4831,154201,5281,562000,1571,60563,4376,15699,2353,44864,3810,501437,4423,53298,5200,448139,6771,176887,1004,54627,2974,4226,1032,50401,2760,122260,2788,6646,1073,115614,2890,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,5486021,2678,1279934,3180,45944,3274,7921,1527,38023,3161,1233990,4349,141581,8703,1092409,7924,3347735,3014,293566,8452,72559,4156,221007,7425,3054169,9157,241913,8569,2812256,11135,858352,2411,264808,5589,31271,2654,233537,5414,593544,5736,33783,2250,559761,6229,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,1034912,1363,224806,1929,11147,2089,2265,845,8882,1844,213659,2806,33734,3974,179925,4314,614635,2035,66611,3761,17918,2452,48693,3040,548024,4094,62777,4469,485247,5764,195471,1345,62315,2554,7619,1371,54696,2645,133156,2678,10801,1393,122355,2863,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1300542,1551,240639,2121,14040,1823,3032,854,11008,1599,226599,2714,31846,3506,194753,3980,792303,1557,112763,6011,35186,3736,77577,5111,679540,6106,57124,3876,622416,6352,267600,1119,90358,3315,11784,1942,78574,3195,177242,3281,12477,1558,164765,3153,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10045417,5827,2257634,5470,101089,6561,28820,3432,72269,6009,2156545,8768,427151,16052,1729394,16836,6138738,6123,677778,14308,179732,7494,498046,13920,5460960,14968,637320,19584,4823640,22434,1649045,4248,566292,11171,68522,3973,497770,10514,1082753,10547,74451,4924,1008302,10514,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10210069,6421,2463436,7338,101000,7199,32294,4489,68706,5570,2362436,10258,472451,17373,1889985,20399,6320834,7030,654789,16033,163780,7477,491009,14163,5666045,16364,653383,18106,5012662,21997,1425799,5371,484849,9896,64053,4892,420796,9730,940950,10206,81672,4928,859278,10199,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,708637,1661,180258,1074,5681,1171,1081,446,4600,1004,174577,1593,24246,3733,150331,3822,441981,1924,51289,3361,10613,1609,40676,2790,390692,3470,36388,3364,354304,4489,86398,1518,32345,2275,3652,1091,28693,2080,54053,2861,2177,575,51876,2869,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4753499,3318,1070240,4407,50458,4335,17833,2658,32625,3201,1019782,5741,237353,10130,782429,10393,2871205,4827,415958,11990,118757,6288,297201,10753,2455247,12257,343009,12118,2112238,17118,812054,3700,317000,7053,43445,3722,273555,7089,495054,7634,39803,3239,455251,7689,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,600507,857,112933,1018,7342,1490,2304,1105,5038,1069,105591,1689,11408,1734,94183,2206,367009,1403,42585,3372,11880,1737,30705,2825,324424,3701,29188,2925,295236,4569,120565,1141,38458,2450,4918,1131,33540,2392,82107,2351,6288,1344,75819,2450,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2984469,2936,677441,2708,30038,3781,8862,2150,21176,3046,647403,4284,111229,6568,536174,8083,1836404,2491,184860,7480,47987,4265,136873,7463,1651544,7747,172907,7072,1478637,9768,470624,1441,158178,5463,19022,2167,139156,5213,312446,5689,27149,2950,285297,5745,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1752423,2246,353722,2811,18614,2369,6913,1532,11701,2010,335108,3803,79800,6882,255308,7526,1046714,2286,174338,7254,56091,4022,118247,6754,872376,7702,134148,7094,738228,10776,351987,1799,144858,4810,18942,2283,125916,4826,207129,4843,16221,1862,190908,5037,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3813121,3202,936031,3173,44305,3252,14731,2007,29574,2369,891726,4634,188048,8273,703678,8891,2276425,2668,325521,7621,84353,3583,241168,6940,1950904,7971,256989,9048,1693915,13725,600665,1881,255701,5051,27308,2114,228393,5047,344964,5273,25054,2114,319910,4896,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5660640,2907,1247112,3423,50197,3532,11768,1932,38429,3052,1196915,4533,163475,8718,1033440,8244,3452093,3121,318167,7586,76493,4406,241674,6631,3133926,7694,297869,9105,2836057,12216,961435,2597,293835,6477,33057,2576,260778,6309,667600,6950,42978,2549,624622,6803,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3164201,1428,588499,1391,41355,3270,26408,2397,14947,2432,547144,3734,308636,9330,238508,10026,1922375,1137,328284,9360,159897,7065,168387,8007,1594091,9611,619144,14069,974947,14368,653327,952,304638,6567,127737,6005,176901,6123,348689,6449,121844,5819,226845,7085,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8185187,6123,1840287,5063,79369,4857,17258,2598,62111,4259,1760918,6741,235217,12853,1525701,14006,5052512,5960,479728,11677,109963,7150,369765,10616,4572784,13079,413093,12851,4159691,17903,1292388,3524,428055,7321,49028,3582,379027,7087,864333,7874,59312,4536,805021,8317,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,731791,1231,172631,1335,5883,1349,827,327,5056,1325,166748,1601,16318,2570,150430,2853,448906,1509,37663,2995,7684,1513,29979,2502,411243,3336,42495,3915,368748,4859,110254,888,36832,2026,6188,1046,30644,1950,73422,2071,5150,932,68272,2269,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4929117,3176,1088536,2465,47579,4377,15779,2752,31800,3509,1040957,5154,230042,11890,810915,12394,2958925,3733,364202,10800,95015,5651,269187,9659,2594723,11285,330351,11613,2264372,16274,881656,2370,302789,7311,37430,3675,265359,6894,578867,7017,46110,3868,532757,6884,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4110691,3264,854971,3244,39621,3530,10019,1975,29602,3106,815350,4367,124364,9976,690986,10312,2527289,3105,293209,9120,84868,5626,208341,8384,2234080,9616,239519,10011,1994561,12751,728431,2526,244655,6962,26765,2927,217890,6447,483776,6890,30824,2917,452952,7315,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,560333,1211,130118,1590,4684,1177,697,416,3987,1133,125434,1913,17289,2882,108145,3280,336013,2020,35488,3077,6880,1538,28608,2685,300525,3552,30584,4110,269941,5461,94202,1567,31888,2360,2469,703,29419,2327,62314,2683,4382,1242,57932,2576,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,38742419,9313,8863885,8271,295409,9315,66663,4986,228746,8529,8568476,11514,1474404,30997,7094072,31338,24306226,7396,1886915,22333,445740,12344,1441175,18214,22419311,24505,2394938,32050,20024373,40555,5572308,3962,1869055,17784,259556,8608,1609499,17454,3703253,18519,326973,8869,3376280,17719,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2879805,2294,695058,2877,34434,4016,14981,2767,19453,2761,660624,4615,177971,8672,482653,9559,1723722,3469,261493,9967,83602,6140,177891,7583,1462229,10570,233462,10502,1228767,15395,461025,2643,182732,6021,27109,2364,155623,5503,278293,5942,29928,2723,248365,5645,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3464592,1685,726550,1661,26951,2913,8088,1910,18863,2273,699599,3385,93995,6863,605604,7667,2145841,2373,178584,8104,46146,3833,132438,6747,1967257,7999,166070,8180,1801187,10696,592201,1565,174211,5569,20824,1839,153387,5839,417990,5617,26254,3058,391736,5629,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
