GEO_ID,B25043_001E,B25043_001M,B25043_002E,B25043_002M,B25043_003E,B25043_003M,B25043_004E,B25043_004M,B25043_005E,B25043_005M,B25043_006E,B25043_006M,B25043_007E,B25043_007M,B25043_008E,B25043_008M,B25043_009E,B25043_009M,B25043_010E,B25043_010M,B25043_011E,B25043_011M,B25043_012E,B25043_012M,B25043_013E,B25043_013M,B25043_014E,B25043_014M,B25043_015E,B25043_015M,B25043_016E,B25043_016M,B25043_017E,B25043_017M,B25043_018E,B25043_018M,B25043_019E,B25043_019M,NAME,B25043_001MA,B25043_001EA,B25043_002MA,B25043_002EA,B25043_003MA,B25043_003EA,B25043_004MA,B25043_004EA,B25043_005MA,B25043_005EA,B25043_006MA,B25043_006EA,B25043_007MA,B25043_007EA,B25043_008MA,B25043_008EA,B25043_009MA,B25043_009EA,B25043_010MA,B25043_010EA,B25043_011MA,B25043_011EA,B25043_012MA,B25043_012EA,B25043_013MA,B25043_013EA,B25043_014EA,B25043_014MA,B25043_015MA,B25043_015EA,B25043_016MA,B25043_016EA,B25043_017MA,B25043_017EA,B25043_018MA,B25043_018EA,B25043_019MA,B25043_019EA,state
0400000US30,431421,4444,291018,4709,286239,4769,30869,2725,157405,4081,97965,2417,4779,1036,257,236,2779,767,1743,698,140403,5561,134428,5439,51819,3174,60747,4227,21862,1907,5975,1290,1460,651,2779,794,1736,717,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,570307,5261,406226,6154,402346,6245,38699,2447,227792,4843,135855,2677,3880,821,542,298,2228,604,1110,466,164081,5651,160415,5669,47847,3043,74319,4425,38249,2523,3666,878,1065,509,1892,713,709,307,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4011462,16617,2612904,19709,2590579,19780,250012,8806,1496949,14374,843618,9395,22325,2493,1366,569,14522,1993,6437,1125,1398558,16379,1366562,16599,498758,11330,681573,12325,186231,5400,31996,2984,7243,1408,16043,2121,8710,1638,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,3803012,14400,2426435,18052,2400669,17827,234689,8555,1460649,15750,705331,7529,25766,2408,2767,1058,14453,1918,8546,1562,1376577,15458,1345580,15625,484317,11478,696559,13265,164704,7469,30997,3032,5486,1287,17173,2376,8338,1614,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,254551,3266,167108,3496,165513,3528,20014,2121,101309,3158,44190,2165,1595,418,232,169,891,303,472,277,87443,3493,85680,3415,36736,2652,40638,2793,8306,1265,1763,562,756,384,802,358,205,176,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1855184,11821,1262257,12735,1246306,12513,127205,6042,692032,9792,427069,6212,15951,2440,1084,591,8509,1973,6358,1208,592927,12136,571890,12386,202839,6712,282288,9531,86763,4073,21037,2881,6843,1857,10411,1872,3783,1108,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,261373,3502,188798,4006,186193,3893,17887,1618,105418,3170,62888,1873,2605,745,460,343,1508,523,637,401,72575,3626,69963,3607,25396,2408,30540,2588,14027,1552,2612,978,909,661,1223,545,480,339,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1129810,6479,641551,6758,634770,6769,70446,4145,361554,6063,202770,3666,6781,1188,379,288,3549,945,2853,757,488259,7615,474078,7747,153525,4923,250154,6417,70399,3709,14181,1961,3517,970,6753,1368,3911,875,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,734703,6052,532674,7982,526843,8131,45813,3280,283090,6026,197940,3760,5831,975,324,256,3624,812,1883,504,202029,6481,195998,6444,69176,3812,95875,5113,30947,2544,6031,1405,1810,700,3406,1018,815,420,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1485310,6108,971990,7832,958924,7775,117015,4042,529581,7209,312328,3553,13066,1676,1513,627,6974,1192,4579,857,513320,8077,500356,7511,196456,5263,233394,6791,70506,3200,12964,1774,3778,942,6713,1107,2473,633,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2371960,6714,1592440,10546,1575960,10782,168220,4988,926696,8439,481044,4926,16480,1673,2848,731,9023,1245,4609,915,779520,9259,758247,9059,288467,6331,335106,7683,134674,5287,21273,2350,6074,1179,10349,1602,4850,1158,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1179637,9819,793791,9316,766558,9448,35080,2842,415139,8017,316339,5277,27233,2313,859,387,9022,1310,17352,1762,385846,8055,363411,8370,102632,5234,194354,6436,66425,3752,22435,2236,2938,886,8545,1361,10952,1691,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,3175524,13138,2093205,14799,2078162,14766,196498,5866,1239291,12355,642373,6639,15043,1802,1296,540,8614,1325,5133,998,1082319,13343,1063416,13360,385239,8817,528947,11749,149230,5030,18903,2081,4479,1089,10130,1795,4294,929,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,319355,4442,199467,4766,198158,4878,32769,2284,110764,3387,54625,1879,1309,574,148,164,551,322,610,414,119888,4888,116342,5033,57994,3507,41160,3910,17188,1633,3546,1101,1109,684,1798,776,639,436,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1927991,12233,1335486,12405,1319344,12561,130211,6173,723586,9432,465547,4935,16142,2195,743,454,10761,1786,4638,890,592505,12606,579460,12780,207290,7134,293837,8676,78333,4180,13045,2080,2210,722,6702,1164,4133,1411,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1639970,6988,1024853,10325,1019481,10258,88894,4948,574066,8287,356521,5565,5372,935,552,402,3199,684,1621,432,615117,9709,602657,9721,221174,6443,281807,7932,99676,4714,12460,2045,3605,1096,5406,1109,3449,1024,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,230252,3746,161812,3934,160366,3963,19151,1811,90363,3060,50852,2009,1446,493,124,180,723,387,599,304,68440,3943,67434,3863,28523,2199,28636,2914,10275,1139,1006,395,228,179,602,319,176,194,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,13072122,21485,7165664,30156,7115219,30382,553523,10194,4254292,24254,2307404,15270,50445,3354,3664,716,29047,2654,17734,1826,5906458,34788,5795574,34657,1789127,19559,3166049,24619,840398,12899,110884,5642,25365,2973,53838,3845,31681,2612,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1108630,9460,756195,9817,746060,9813,72111,4728,418848,7809,255101,4742,10135,1660,467,319,6076,1403,3592,941,352435,9380,343137,9323,123676,5588,176351,6509,43110,3155,9298,1776,2579,1138,5159,1363,1560,574,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1378091,6923,906771,8038,902199,8223,71459,3510,546630,6845,284110,4112,4572,968,356,267,3040,722,1176,531,471320,9219,461196,9453,137356,5697,236787,7453,87053,3750,10124,1715,1416,580,6254,1336,2454,821,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,9776083,21679,6034082,27745,5967081,27674,635831,14970,3671069,25127,1660181,13222,67001,4113,6692,1350,36631,3422,23678,2638,3742001,25752,3655604,25552,1431839,17762,1820968,20573,402797,10756,86397,5342,22708,2581,42487,3669,21202,2609,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2215935,9432,1482669,11111,1470634,11233,135255,5001,898269,9461,437110,6312,12035,1689,1255,507,6934,1212,3846,942,733266,11942,716501,11799,232097,7160,371643,9991,112761,4740,16765,2211,3610,998,8697,1532,4458,1118,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,7809358,20825,5148242,25213,5090450,25017,366353,10097,2673244,20466,2050853,16216,57792,3809,3955,1067,29589,2732,24248,2752,2661116,24600,2591024,25020,778605,15329,1385510,19843,426909,10156,70092,5119,14400,2436,35469,3556,20223,2744,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,2624294,8879,1620712,12401,1610493,12381,131281,5374,978056,10641,501156,6108,10219,1490,987,505,6072,1133,3160,853,1003582,12125,982572,12776,318104,6598,475297,10418,189171,5957,21010,2683,3559,985,10901,1824,6550,1240,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,287476,2752,121540,3817,121005,3852,14300,1582,72684,3214,34021,2024,535,332,207,207,176,156,152,203,165936,4411,162961,4454,67642,3094,71358,3581,23961,2334,2975,855,631,363,1580,641,764,400,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,998891,5079,703983,7745,699257,7722,107015,4340,413912,6222,178330,3083,4726,982,1124,461,2154,794,1448,488,294908,7126,289228,7455,138012,4820,121485,6275,29731,2214,5680,1517,1221,491,3417,1110,1042,547,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,7367015,16617,3953785,20790,3922038,20382,312837,7765,2334462,14780,1274739,10622,31747,2381,4368,901,19072,1935,8307,1436,3413230,20193,3330736,20313,945972,12726,1717446,16864,667318,10603,82494,5063,18435,2219,42071,3288,21988,2900,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,3249567,9867,2078948,12237,2067713,11616,153498,5104,1267413,11734,646802,6464,11235,1839,1011,541,5736,1165,4488,1171,1170619,12338,1146474,12420,302734,7143,633247,10651,210493,6379,24145,2654,3808,1030,14653,2031,5684,1384,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,4685447,12486,3086226,17899,3055336,17752,318529,7597,1753491,13883,983316,6978,30890,2144,3669,908,19024,2077,8197,1219,1599221,15627,1565475,15154,569335,10726,734109,12766,262031,6526,33746,2958,6054,1383,19764,2184,7928,1207,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2434806,10407,1625854,12819,1607556,12948,190251,5328,905893,9482,511412,6071,18298,1809,1728,594,10207,1409,6363,985,808952,10736,791368,10799,303737,6443,357968,8324,129663,5830,17584,1977,3622,971,9831,1386,4131,1099,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,5070931,12151,3478645,18096,3446915,17935,330500,8158,1992391,12174,1124024,9084,31730,2386,4328,797,19180,2075,8222,1266,1592286,14831,1554935,14953,531803,10139,706776,13048,316356,7581,37351,3122,9960,1560,17387,2103,10004,1517,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,3957466,12369,2817484,14245,2785398,14112,310361,6763,1585941,10349,889096,7123,32086,1933,3078,768,20199,1654,8809,1071,1139982,13162,1107564,13011,410203,8641,510614,10409,186747,5127,32418,2968,7549,1514,15960,1821,8909,1428,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,765490,3878,505666,5197,501224,5171,68415,3021,283302,4575,149507,2872,4442,918,358,208,2490,680,1594,490,259824,5116,252993,5066,104525,3798,107002,4204,41466,2453,6831,1187,1995,761,2862,737,1974,707,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,640270,5214,452916,7633,448224,7658,56714,4104,251821,6405,139689,3849,4692,1237,523,382,2890,1019,1279,509,187354,6717,181886,6564,74099,4146,82031,5359,25756,2420,5468,1073,1734,617,1844,569,1890,720,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,794093,5137,525349,7517,515919,7727,51279,3451,283234,6677,181406,4173,9430,1259,1205,450,4980,962,3245,767,268744,6808,260658,6742,90718,4038,128656,5380,41284,3418,8086,1368,1478,626,4448,1058,2160,835,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,455309,4541,265364,5773,262721,5641,17261,2152,137523,4268,107937,3455,2643,903,282,237,1524,650,837,499,189945,5617,184248,5490,56354,3071,94704,3960,33190,2697,5697,1203,1731,646,2802,838,1164,507,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,345449,3406,234487,4225,231285,4299,32470,2409,128726,3616,70089,2066,3202,773,452,360,1673,459,1077,520,110962,4183,106754,3971,44126,2759,43091,2742,19537,1477,4208,986,1051,617,2315,597,842,402,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,2895575,9139,1818988,12964,1805342,12830,200382,7129,1054022,9486,550938,5678,13646,1743,1173,435,7257,1251,5216,1227,1076587,12122,1053879,12412,415389,8681,487527,10727,150963,4698,22708,2499,4944,969,11026,1872,6738,1518,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,406573,4965,251354,5065,250174,4956,23237,2227,148444,3741,78493,2491,1180,422,46,77,906,374,228,214,155219,5238,151382,5275,45159,3496,72199,4410,34024,2435,3837,943,169,175,2450,818,1218,590,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2614298,11305,1694367,13678,1674616,13469,161571,5925,906132,10750,606913,6950,19751,2340,1339,400,10570,1494,7842,1355,919931,14039,896740,14601,329173,8693,433131,9862,134436,5996,23191,2272,5023,973,12972,1650,5196,1182,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,2603140,11640,1723984,15594,1705515,15438,178691,5738,973351,11771,553473,6727,18469,1929,1449,568,10986,1555,6034,1177,879156,13188,854806,13083,318350,8351,421501,10993,114955,4895,24350,2885,5378,1396,12410,1770,6562,1660,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1133408,7193,749821,8328,742759,8248,90993,3595,427858,6646,223908,4445,7062,1137,741,305,3682,848,2639,618,383587,7870,373474,7986,153906,5226,161417,5862,58151,2960,10113,1514,2453,711,5202,1209,2458,621,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
