GEO_ID,B19325_001E,B19325_001M,B19325_002E,B19325_002M,B19325_003E,B19325_003M,B19325_004E,B19325_004M,B19325_005E,B19325_005M,B19325_006E,B19325_006M,B19325_007E,B19325_007M,B19325_008E,B19325_008M,B19325_009E,B19325_009M,B19325_010E,B19325_010M,B19325_011E,B19325_011M,B19325_012E,B19325_012M,B19325_013E,B19325_013M,B19325_014E,B19325_014M,B19325_015E,B19325_015M,B19325_016E,B19325_016M,B19325_017E,B19325_017M,B19325_018E,B19325_018M,B19325_019E,B19325_019M,B19325_020E,B19325_020M,B19325_021E,B19325_021M,B19325_022E,B19325_022M,B19325_023E,B19325_023M,B19325_024E,B19325_024M,B19325_025E,B19325_025M,B19325_026E,B19325_026M,B19325_027E,B19325_027M,B19325_028E,B19325_028M,B19325_029E,B19325_029M,B19325_030E,B19325_030M,B19325_031E,B19325_031M,B19325_032E,B19325_032M,B19325_033E,B19325_033M,B19325_034E,B19325_034M,B19325_035E,B19325_035M,B19325_036E,B19325_036M,B19325_037E,B19325_037M,B19325_038E,B19325_038M,B19325_039E,B19325_039M,B19325_040E,B19325_040M,B19325_041E,B19325_041M,B19325_042E,B19325_042M,B19325_043E,B19325_043M,B19325_044E,B19325_044M,B19325_045E,B19325_045M,B19325_046E,B19325_046M,B19325_047E,B19325_047M,B19325_048E,B19325_048M,B19325_049E,B19325_049M,B19325_050E,B19325_050M,B19325_051E,B19325_051M,B19325_052E,B19325_052M,B19325_053E,B19325_053M,B19325_054E,B19325_054M,B19325_055E,B19325_055M,B19325_056E,B19325_056M,B19325_057E,B19325_057M,B19325_058E,B19325_058M,B19325_059E,B19325_059M,B19325_060E,B19325_060M,B19325_061E,B19325_061M,B19325_062E,B19325_062M,B19325_063E,B19325_063M,B19325_064E,B19325_064M,B19325_065E,B19325_065M,B19325_066E,B19325_066M,B19325_067E,B19325_067M,B19325_068E,B19325_068M,B19325_069E,B19325_069M,B19325_070E,B19325_070M,B19325_071E,B19325_071M,B19325_072E,B19325_072M,B19325_073E,B19325_073M,B19325_074E,B19325_074M,B19325_075E,B19325_075M,B19325_076E,B19325_076M,B19325_077E,B19325_077M,B19325_078E,B19325_078M,B19325_079E,B19325_079M,B19325_080E,B19325_080M,B19325_081E,B19325_081M,B19325_082E,B19325_082M,B19325_083E,B19325_083M,B19325_084E,B19325_084M,B19325_085E,B19325_085M,B19325_086E,B19325_086M,B19325_087E,B19325_087M,B19325_088E,B19325_088M,B19325_089E,B19325_089M,B19325_090E,B19325_090M,B19325_091E,B19325_091M,B19325_092E,B19325_092M,B19325_093E,B19325_093M,B19325_094E,B19325_094M,B19325_095E,B19325_095M,NAME,B19325_001EA,B19325_001MA,B19325_002EA,B19325_002MA,B19325_003EA,B19325_003MA,B19325_004EA,B19325_004MA,B19325_005EA,B19325_005MA,B19325_006EA,B19325_006MA,B19325_007EA,B19325_007MA,B19325_008EA,B19325_008MA,B19325_009EA,B19325_009MA,B19325_010EA,B19325_010MA,B19325_011MA,B19325_011EA,B19325_012MA,B19325_012EA,B19325_013EA,B19325_013MA,B19325_014EA,B19325_014MA,B19325_015EA,B19325_015MA,B19325_016EA,B19325_016MA,B19325_017EA,B19325_017MA,B19325_018EA,B19325_018MA,B19325_019EA,B19325_019MA,B19325_020MA,B19325_020EA,B19325_021EA,B19325_021MA,B19325_022MA,B19325_022EA,B19325_023EA,B19325_023MA,B19325_024EA,B19325_024MA,B19325_025EA,B19325_025MA,B19325_026EA,B19325_026MA,B19325_027EA,B19325_027MA,B19325_028EA,B19325_028MA,B19325_029EA,B19325_029MA,B19325_030EA,B19325_030MA,B19325_031EA,B19325_031MA,B19325_032EA,B19325_032MA,B19325_033MA,B19325_033EA,B19325_034MA,B19325_034EA,B19325_035EA,B19325_035MA,B19325_036EA,B19325_036MA,B19325_037EA,B19325_037MA,B19325_038EA,B19325_038MA,B19325_039EA,B19325_039MA,B19325_040EA,B19325_040MA,B19325_041EA,B19325_041MA,B19325_042EA,B19325_042MA,B19325_043EA,B19325_043MA,B19325_044MA,B19325_044EA,B19325_045EA,B19325_045MA,B19325_046EA,B19325_046MA,B19325_047EA,B19325_047MA,B19325_048EA,B19325_048MA,B19325_049EA,B19325_049MA,B19325_050EA,B19325_050MA,B19325_051EA,B19325_051MA,B19325_052EA,B19325_052MA,B19325_053EA,B19325_053MA,B19325_054EA,B19325_054MA,B19325_055MA,B19325_055EA,B19325_056MA,B19325_056EA,B19325_057MA,B19325_057EA,B19325_058EA,B19325_058MA,B19325_059EA,B19325_059MA,B19325_060EA,B19325_060MA,B19325_061EA,B19325_061MA,B19325_062EA,B19325_062MA,B19325_063EA,B19325_063MA,B19325_064EA,B19325_064MA,B19325_065EA,B19325_065MA,B19325_066MA,B19325_066EA,B19325_067MA,B19325_067EA,B19325_068EA,B19325_068MA,B19325_069EA,B19325_069MA,B19325_070EA,B19325_070MA,B19325_071EA,B19325_071MA,B19325_072EA,B19325_072MA,B19325_073EA,B19325_073MA,B19325_074EA,B19325_074MA,B19325_075MA,B19325_075EA,B19325_076EA,B19325_076MA,B19325_077MA,B19325_077EA,B19325_078MA,B19325_078EA,B19325_079MA,B19325_079EA,B19325_080EA,B19325_080MA,B19325_081EA,B19325_081MA,B19325_082EA,B19325_082MA,B19325_083EA,B19325_083MA,B19325_084EA,B19325_084MA,B19325_085EA,B19325_085MA,B19325_086EA,B19325_086MA,B19325_087EA,B19325_087MA,B19325_088MA,B19325_088EA,B19325_089MA,B19325_089EA,B19325_090EA,B19325_090MA,B19325_091EA,B19325_091MA,B19325_092EA,B19325_092MA,B19325_093EA,B19325_093MA,B19325_094EA,B19325_094MA,B19325_095EA,B19325_095MA,state
0400000US08,4643242,3035,2324144,3672,1257546,14080,0,204,1257546,14080,1977,825,1014,386,5509,1310,5043,1320,11131,1855,11394,1920,18170,2423,11899,2099,37258,3772,28303,3672,59817,5016,84647,5258,75753,5416,85233,5424,68029,4428,81620,6130,117803,6572,98883,4970,166204,5069,287859,6935,1066598,13945,185879,7957,880719,13861,79167,5271,51370,4039,52723,3882,47385,4615,60839,3894,35235,3509,48671,3721,36638,3567,43469,3634,30717,3093,58123,3936,49292,3320,40668,3214,33337,2809,26003,2244,23013,2470,35515,2713,27333,2317,41990,3026,59231,3857,2319098,3328,892928,11356,0,204,892928,11356,948,492,1783,766,3958,1105,4153,1043,11551,2091,7042,1461,19366,2484,14865,2011,40034,3397,25954,2723,61207,4804,85445,5583,66581,4005,65543,4031,61790,4235,64786,4621,86460,3826,63806,4098,95410,5100,112246,4529,1426170,11858,311327,10097,1114843,12712,114290,5736,73997,4564,78847,4476,93102,4848,105622,4452,65004,3633,70752,4315,49419,2745,64460,4496,41402,3510,64094,3465,53467,3753,41121,3471,35135,3009,27189,2727,25361,2473,30410,2377,19810,2076,30695,2867,30666,2503,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,5392554,3850,2630369,4390,1336470,12610,0,198,1336470,12610,2333,879,1464,648,6096,1425,4968,1554,16882,2385,9196,1800,23957,2908,15485,2741,46688,3460,25431,2757,77517,4659,108794,6187,85761,4531,110682,6419,83905,5620,100780,5332,140094,6180,109141,5057,171470,7114,195826,7052,1293899,11620,242176,7089,1051723,11833,114624,4992,62664,3683,61202,4634,71386,5356,82182,4126,51750,3621,60396,3489,45091,3280,56625,3653,38009,2920,68435,4437,62039,3711,48632,3384,43175,3053,29635,2497,31623,2709,39080,3157,22443,2081,31585,2890,31147,2346,2762185,4386,982538,11622,0,198,982538,11622,788,408,2327,1026,7392,1612,7547,1557,19988,2706,13230,1773,26895,2846,27733,2940,53135,4312,34570,3232,94245,4859,115358,5563,95783,4649,89953,4504,64607,4217,62037,4064,81673,5337,59329,4288,67707,4496,58241,3529,1779647,11248,382162,8234,1397485,10219,141812,5116,97887,4546,110805,4638,146524,5993,162002,6273,101949,4484,105062,5743,72034,4318,78132,4753,49690,3488,78928,4643,60597,3502,46634,3428,34635,2465,21683,2314,17256,1708,24279,2616,14140,2071,16134,2077,17302,2179,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,3629102,3031,1769333,3523,811436,8854,0,197,811436,8854,2052,769,994,412,3895,838,2792,843,14142,2034,8222,1778,17806,2313,14380,2299,32312,3331,21554,2483,56598,3763,67710,4739,57655,3711,62717,4178,46955,3165,58742,3673,80539,4122,61948,3638,87407,4525,113016,5314,957897,9084,180085,6740,777812,9976,69439,4162,45434,3151,50418,4190,76433,5440,64631,3725,46581,3111,45340,2947,37786,3372,43174,3383,30171,2647,49864,4126,42173,3658,33071,2685,25568,2246,18119,2139,19289,2319,23284,2466,14896,1853,19473,2072,22668,2151,1859769,3655,622946,9475,0,197,622946,9475,785,384,1234,594,5447,1116,4045,959,14917,2034,9831,1786,21527,2044,15373,2057,34446,3205,25213,2875,62724,4056,70046,4235,55166,3549,51029,3807,39746,3020,42811,3373,50569,3719,35594,2590,41783,3639,40660,2809,1236823,9624,269671,8315,967152,10359,89883,5301,68285,4610,81568,3716,127682,5978,113587,4734,72563,4505,73940,4281,45940,2827,46210,3516,28635,2432,49466,4036,38453,3034,26163,2263,22072,2062,14928,1687,15075,2064,18381,2017,10281,1621,11678,1617,12362,1578,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3742752,2833,1805868,4161,825033,11452,0,217,825033,11452,1833,867,1451,596,4682,1312,7302,1637,21181,3261,8120,1990,20744,3495,21323,2905,35350,3672,20738,2959,51812,5230,51959,4318,38732,3892,53180,4055,35814,3364,54142,4189,83413,5835,56208,3874,104506,6415,152543,6346,980835,12552,263444,9472,717391,11822,57968,4585,42291,4432,45717,4081,72700,4949,61123,5108,41827,2982,45197,3519,33961,3149,39637,3972,30879,3463,40353,3464,30282,3396,26593,2674,25314,2510,19658,2649,18591,2406,23034,2280,11483,1369,22007,2141,28776,2778,1936884,3955,671114,11118,0,217,671114,11118,473,405,975,422,6132,1599,7811,1926,19125,2887,17420,2521,27191,3241,26872,3784,48969,4348,31479,3070,65388,5331,61869,3551,46969,4133,54476,3844,41443,3656,43663,3768,52402,3440,37606,3173,44732,3390,36119,3225,1265770,11133,328012,9380,937758,10952,86611,5217,70895,4455,88754,4935,132881,6168,114540,5107,66826,4301,62883,4527,39584,3072,42910,3730,29850,3239,50292,3805,36217,3255,24188,2733,21269,2016,13893,1822,13191,1756,13870,2165,8752,1692,9411,1527,10941,1329,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,10381247,2772,5059081,3380,2550970,13561,0,190,2550970,13561,2139,693,2939,884,12238,1443,6034,1156,29252,3201,18039,2331,36622,3249,29341,3059,89784,5445,46947,3982,132900,7297,174951,6140,150442,5761,165872,7026,125623,5449,164897,5940,230129,7760,198706,6160,352822,8099,581293,10244,2508111,13840,542303,10549,1965808,13783,199879,6964,120067,5999,120266,5391,141128,6079,133358,6162,83495,4327,102803,4729,82314,4931,108789,5064,64316,3744,122380,5369,101743,5861,76195,3587,67261,3858,56187,4204,54034,2839,85700,3969,59632,3295,81680,4032,104581,4620,5322166,3498,1929662,16854,0,190,1929662,16854,1844,549,3349,1188,12083,1533,10084,1683,32632,3074,20301,2421,40402,3356,44498,4321,98326,4903,56798,4064,144209,6618,165758,6353,138755,6550,144328,5228,105780,5300,131714,5556,182124,6049,145556,5296,209670,6167,241451,7446,3392504,16967,802629,13181,2589875,17239,249820,8152,171598,6245,204475,7015,256841,7627,280372,8387,162438,6190,169181,5690,120364,5061,144403,6264,92873,5152,147518,5459,114663,4609,78165,4176,65247,4090,48955,3066,48340,2882,68078,4059,45016,3414,60679,4233,60849,3358,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,2545586,2869,1252744,3239,658594,7621,0,163,658594,7621,2573,731,628,328,3155,834,2426,852,6223,1103,2568,776,7561,1417,7271,1570,17577,2198,11422,1742,36024,2467,49135,3218,46418,3582,52151,3286,41721,3369,61161,4107,76803,4266,57873,3445,78436,3797,97468,3959,594150,7921,91946,4898,502204,7865,48706,3314,32289,2490,28787,2250,33093,2852,36219,3196,25801,2380,26768,2586,23158,2111,24888,2318,19452,1782,36815,2945,27169,1960,22215,2026,20012,1739,18544,1926,14294,1646,18690,1672,12260,1569,15643,1707,17401,1825,1292842,2770,493953,8104,0,163,493953,8104,798,364,1105,585,3751,1093,2941,1046,9738,1471,6141,1526,13383,2038,9785,1245,27178,3001,16735,2088,44195,3407,51825,3055,45874,3375,44081,3218,31874,2393,37500,2681,47597,2858,31442,2314,36016,2659,31994,2714,798889,8055,126424,4951,672465,8439,62323,3639,46506,3385,62507,3604,62818,3481,66124,3532,50806,3459,47309,2921,31612,2576,34863,2664,24392,2228,40832,2733,30171,2305,23668,2204,19060,2097,13295,1751,10349,1438,15677,1635,9500,1428,9208,1073,11445,1632,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,1147794,1036,564372,1636,293787,5982,0,192,293787,5982,628,604,432,418,692,345,202,175,1707,905,679,331,3869,1357,1947,681,7563,1430,3844,1193,13660,1890,18387,2468,16278,2299,18137,2312,14565,2111,20626,2417,29366,2736,25532,2974,40046,3066,75627,4237,270585,6076,38794,2303,231791,5659,17107,2144,14624,1878,13632,1957,13861,1773,13335,1799,12071,1762,15852,2242,9384,1454,12378,1654,9059,1405,13279,1592,11265,1439,12621,1871,10072,1620,7803,1402,7386,1221,9508,1450,5627,933,9287,1380,13640,1626,583422,1587,215597,5026,0,192,215597,5026,284,254,285,214,611,319,660,354,1775,629,1265,599,3608,987,2842,1054,8928,1412,5855,1134,17100,2167,19755,2259,17398,2115,22669,2477,14358,1819,13440,1559,21884,2268,16027,1711,23695,2263,23158,2222,367825,5070,57273,3708,310552,5597,29888,2495,18043,2115,19720,2314,26503,2508,33281,2679,20103,2325,22061,2599,16291,1937,19347,2153,12885,2153,20441,2567,16287,2152,10887,1367,8420,1320,5417,1190,5114,1008,6903,1149,6953,1172,6550,1132,5458,1073,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,2429708,3636,1178871,3696,553842,10274,0,201,553842,10274,1736,746,712,364,3319,1268,4579,1417,9643,1945,4900,1211,14587,2034,11070,1503,28401,3458,19682,2614,41505,4350,54726,4721,42348,3193,42143,3463,34605,3061,38453,3096,45487,3156,31510,2849,51085,3742,73351,4843,625029,10148,139117,6344,485912,8672,41626,4065,26826,2965,27808,2858,45199,3392,47657,4029,34453,2568,33306,2868,24777,2780,28912,2566,18056,2327,27181,2553,23734,2460,19817,2197,15051,1719,10730,1400,10115,1451,14279,1820,9028,1574,12230,1710,15127,1707,1250837,3727,431579,9274,0,201,431579,9274,476,338,1035,484,3936,1208,2669,768,9976,1831,5418,1284,19606,2696,14548,2048,28496,3067,19510,2941,45385,3574,43338,3420,39682,3122,38094,3579,28096,3053,28074,2862,34173,3259,19397,2215,26363,2320,23307,2247,819258,9398,192597,6051,626661,9783,58304,4111,38523,3630,51736,4258,94203,4398,76731,4681,51225,3820,44559,3041,33509,2666,28314,2731,18266,1904,32472,2797,19285,2045,16749,1936,13567,1893,10957,1593,9364,1660,10988,1455,5600,1120,6819,1472,5490,1096,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,798598,418,382718,890,178637,5120,0,200,178637,5120,501,419,544,349,626,384,1983,813,1810,756,843,582,1538,704,3438,1127,6959,1687,2099,670,11786,2011,12861,2259,9120,1958,14115,2052,11083,1824,11245,1587,16496,2137,15139,2284,22015,2280,34436,2840,204081,5163,38308,2833,165773,4779,14664,1891,9809,1407,9306,1777,11382,2552,13598,2196,5472,1121,8255,1677,4999,1113,9048,1299,5312,998,10055,1599,9951,1694,7126,1234,6437,1091,6486,1261,4722,946,8364,1429,5823,1240,7690,1237,7274,1200,415880,910,151092,5032,0,200,151092,5032,20,37,474,431,553,395,1386,825,3738,1124,693,411,4684,1463,5007,1453,6298,1528,5467,1497,11000,1811,14656,2303,11712,1839,8570,1354,9593,1919,9186,1679,13596,2082,12065,1940,15577,1971,16817,2023,264788,5108,54196,3873,210592,5175,22294,2545,13545,1815,12950,1973,17684,1992,20867,2586,14059,2061,11981,1899,10307,1816,11179,1598,8762,1532,12197,1803,9171,1361,6464,1013,7199,1533,5829,1247,5817,1182,7324,1321,4139,989,5477,985,3347,833,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,4525167,2579,2239045,3619,1180199,8879,0,147,1180199,8879,2051,512,1682,492,5175,975,2733,681,10925,1643,5314,1187,14368,1896,10191,1526,26153,2171,17339,2201,55934,3701,77519,4549,74859,3891,85777,4417,68338,2998,87151,4612,121360,4203,106114,5250,161410,5980,245806,5448,1058846,9616,150913,5645,907933,9620,84072,4769,53761,3329,52795,3127,49384,3153,62484,3690,40796,2891,47386,2772,35762,2426,49254,2781,31091,2037,59143,3455,52130,2838,41679,2598,39163,2623,28080,1923,28801,1881,41092,2626,27037,1822,38692,2877,45331,2738,2286122,2601,888355,8868,0,147,888355,8868,876,291,1335,358,4826,1071,3560,622,11876,1711,7652,1377,13012,1353,9937,1293,30708,2684,22253,1927,61125,3762,81836,4298,76331,4070,78005,3640,59552,3490,63604,3657,89538,4227,70247,3573,96854,4481,105228,4277,1397767,9237,212514,6508,1185253,9795,103403,4368,73039,3578,86530,4262,99347,4439,122138,4599,78013,4216,80048,3915,58683,3686,66345,3432,41818,2778,74040,3311,56396,3051,46344,3058,34098,2081,26629,2185,25577,2309,36032,2690,23747,2225,28845,1912,24181,2134,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
