GEO_ID,B98022_001E,B98022_002E,B98022_003E,B98022_004E,B98022_005E,B98022_006E,B98022_007E,B98022_008E,B98022_009E,B98022_010E,NAME,B98022_001EA,B98022_002EA,B98022_003EA,B98022_004EA,B98022_005EA,B98022_006EA,B98022_007EA,B98022_008EA,B98022_009EA,B98022_010EA,state
0400000US08,91.8,8.2,2.4,0.2,0.0,0.0,0.0,0.2,3.4,1.9,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US18,94.8,5.2,0.6,0.1,0.3,0.0,0.0,2.2,1.5,0.5,Indiana,null,null,null,null,null,null,null,null,null,null,18
0400000US21,95.7,4.3,2.1,0.1,0.0,0.0,0.0,0.6,0.5,1.0,Kentucky,null,null,null,null,null,null,null,null,null,null,21
0400000US22,96.3,3.7,0.6,0.1,0.0,0.0,0.0,1.1,0.0,2.0,Louisiana,null,null,null,null,null,null,null,null,null,null,22
0400000US17,92.9,7.1,1.7,0.0,0.0,0.0,0.2,2.8,0.4,2.0,Illinois,null,null,null,null,null,null,null,null,null,null,17
0400000US19,98.0,2.0,0.0,0.3,0.0,0.0,0.0,1.3,0.0,0.4,Iowa,null,null,null,null,null,null,null,null,null,null,19
0400000US33,94.9,5.1,1.0,0.0,0.0,0.0,0.0,0.8,1.7,1.5,New Hampshire,null,null,null,null,null,null,null,null,null,null,33
0400000US05,98.8,1.2,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.0,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US10,88.3,11.7,0.0,0.0,0.0,0.0,1.1,0.4,8.8,1.4,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US27,93.4,6.6,0.7,0.2,0.0,0.0,0.0,2.8,2.0,0.9,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US30,94.7,5.3,0.0,0.6,0.0,0.0,0.0,1.3,2.4,1.0,Montana,null,null,null,null,null,null,null,null,null,null,30
0400000US23,71.1,28.9,7.7,0.9,0.6,0.0,0.0,6.9,4.5,8.3,Maine,null,null,null,null,null,null,null,null,null,null,23
0400000US37,94.8,5.2,0.8,0.0,0.0,0.0,0.0,0.5,1.1,2.8,North Carolina,null,null,null,null,null,null,null,null,null,null,37
0400000US13,89.4,10.6,3.4,3.7,0.1,0.0,0.3,1.0,0.5,1.6,Georgia,null,null,null,null,null,null,null,null,null,null,13
0400000US02,85.7,14.3,1.8,0.8,0.6,0.0,0.0,2.1,8.7,0.2,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US01,91.6,8.4,2.0,0.0,0.4,0.0,0.0,4.4,0.5,1.1,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US50,80.4,19.6,2.9,6.8,0.5,0.0,0.6,1.8,7.1,0.0,Vermont,null,null,null,null,null,null,null,null,null,null,50
0400000US32,92.4,7.6,0.3,0.4,0.1,0.0,0.0,0.0,2.5,4.2,Nevada,null,null,null,null,null,null,null,null,null,null,32
0400000US54,86.9,13.1,6.9,0.0,0.0,0.1,0.8,0.8,1.6,2.9,West Virginia,null,null,null,null,null,null,null,null,null,null,54
0400000US40,92.9,7.1,0.9,0.2,0.0,0.0,0.0,2.1,0.9,3.0,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
0400000US55,91.8,8.2,0.8,0.1,0.4,0.0,0.0,4.9,0.7,1.4,Wisconsin,null,null,null,null,null,null,null,null,null,null,55
0400000US72,94.9,5.1,2.4,0.0,0.2,0.0,0.0,1.2,1.3,0.0,Puerto Rico,null,null,null,null,null,null,null,null,null,null,72
0400000US51,94.2,5.8,2.1,0.0,0.1,0.0,0.1,1.4,1.0,1.1,Virginia,null,null,null,null,null,null,null,null,null,null,51
0400000US38,98.6,1.4,0.3,0.3,0.0,0.0,0.0,0.7,0.1,0.0,North Dakota,null,null,null,null,null,null,null,null,null,null,38
0400000US45,95.1,4.9,1.6,0.0,0.1,0.0,0.0,0.2,0.0,3.0,South Carolina,null,null,null,null,null,null,null,null,null,null,45
0400000US41,86.9,13.1,2.1,0.4,0.9,0.1,0.1,1.2,2.0,6.5,Oregon,null,null,null,null,null,null,null,null,null,null,41
0400000US56,92.0,8.0,0.6,1.2,0.0,0.0,0.3,2.2,1.2,2.5,Wyoming,null,null,null,null,null,null,null,null,null,null,56
0400000US06,87.5,12.5,2.1,0.1,0.1,0.0,0.1,3.1,3.1,3.9,California,null,null,null,null,null,null,null,null,null,null,06
0400000US28,90.5,9.5,3.8,0.3,0.1,0.0,0.0,0.7,1.8,2.9,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US09,92.1,7.9,2.8,0.0,0.1,0.0,0.0,1.9,0.9,2.2,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US48,88.5,11.5,3.0,0.4,0.1,0.0,0.0,2.7,2.1,3.2,Texas,null,null,null,null,null,null,null,null,null,null,48
0400000US24,89.0,11.0,1.0,0.0,0.0,0.0,0.0,0.7,6.0,3.3,Maryland,null,null,null,null,null,null,null,null,null,null,24
0400000US12,94.8,5.2,0.9,0.0,0.0,0.0,0.0,0.3,2.2,1.8,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US25,89.6,10.4,4.0,0.1,0.0,0.0,0.1,1.2,3.6,1.4,Massachusetts,null,null,null,null,null,null,null,null,null,null,25
0400000US11,91.8,8.2,2.6,0.1,0.1,0.0,0.0,3.4,1.0,1.0,District of Columbia,null,null,null,null,null,null,null,null,null,null,11
0400000US49,77.8,22.2,6.2,2.7,0.4,0.0,0.5,1.3,3.7,7.4,Utah,null,null,null,null,null,null,null,null,null,null,49
0400000US36,91.6,8.4,1.3,0.1,0.1,0.1,0.5,0.9,3.0,2.4,New York,null,null,null,null,null,null,null,null,null,null,36
0400000US34,78.3,21.7,2.7,0.7,0.2,0.0,0.6,7.9,2.4,7.2,New Jersey,null,null,null,null,null,null,null,null,null,null,34
0400000US39,90.2,9.8,3.8,0.0,0.0,0.0,0.0,3.0,2.0,0.9,Ohio,null,null,null,null,null,null,null,null,null,null,39
0400000US29,96.0,4.0,0.6,0.0,0.1,0.0,0.0,1.3,1.0,0.9,Missouri,null,null,null,null,null,null,null,null,null,null,29
0400000US42,95.1,4.9,1.6,0.0,0.0,0.0,0.2,0.9,0.8,1.3,Pennsylvania,null,null,null,null,null,null,null,null,null,null,42
0400000US26,91.5,8.5,1.6,0.2,0.0,0.0,0.2,4.9,0.2,1.4,Michigan,null,null,null,null,null,null,null,null,null,null,26
