GEO_ID,B18108_001E,B18108_001M,B18108_002E,B18108_002M,B18108_003E,B18108_003M,B18108_004E,B18108_004M,B18108_005E,B18108_005M,B18108_006E,B18108_006M,B18108_007E,B18108_007M,B18108_008E,B18108_008M,B18108_009E,B18108_009M,B18108_010E,B18108_010M,B18108_011E,B18108_011M,B18108_012E,B18108_012M,B18108_013E,B18108_013M,B18108_014E,B18108_014M,B18108_015E,B18108_015M,B18108_016E,B18108_016M,B18108_017E,B18108_017M,B18108_018E,B18108_018M,B18108_019E,B18108_019M,B18108_020E,B18108_020M,B18108_021E,B18108_021M,B18108_022E,B18108_022M,B18108_023E,B18108_023M,B18108_024E,B18108_024M,B18108_025E,B18108_025M,NAME,B18108_001MA,B18108_001EA,B18108_002MA,B18108_002EA,B18108_003MA,B18108_003EA,B18108_004MA,B18108_004EA,B18108_005EA,B18108_005MA,B18108_006MA,B18108_006EA,B18108_007MA,B18108_007EA,B18108_008MA,B18108_008EA,B18108_009MA,B18108_009EA,B18108_010MA,B18108_010EA,B18108_011MA,B18108_011EA,B18108_012MA,B18108_012EA,B18108_013MA,B18108_013EA,B18108_014MA,B18108_014EA,B18108_015MA,B18108_015EA,B18108_016EA,B18108_016MA,B18108_017MA,B18108_017EA,B18108_018MA,B18108_018EA,B18108_019MA,B18108_019EA,B18108_020MA,B18108_020EA,B18108_021MA,B18108_021EA,B18108_022MA,B18108_022EA,B18108_023MA,B18108_023EA,B18108_024MA,B18108_024EA,B18108_025MA,B18108_025EA,state
0400000US30,1047075,795,61688,1629,927,541,555,547,60206,1773,166975,2016,6278,1263,3475,1107,157222,2606,225666,2437,9323,1477,5753,1159,210590,3003,397275,2506,29773,2372,22291,2482,345211,3913,119993,1156,18070,1520,10354,1541,91569,2023,75478,873,16741,1594,17150,1463,41587,1874,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1323289,517,63410,977,571,365,0,170,62839,1019,184677,1484,11230,1679,3476,839,169971,2299,263312,1988,15150,2151,12529,2015,235633,3626,544290,2144,47244,3098,39091,3549,457955,5243,162614,1169,22094,1872,16826,1585,123694,2374,104986,909,23006,1661,28432,2095,53548,2197,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10183721,3716,597192,4242,4221,1569,1008,640,591963,4875,1696538,5564,73817,5515,24968,2718,1597753,8153,2264201,7724,79022,4922,62387,3774,2122792,8854,3976745,8279,283002,8556,256452,9645,3437291,13645,1003847,4278,146388,5463,110496,4911,746963,8483,645198,3589,121109,5094,188299,6562,335790,6131,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10334958,2874,645488,5653,3811,1463,2087,979,639590,6145,1854887,6202,70319,6202,26200,2833,1758368,9118,2397486,10059,91639,6312,62587,4619,2243260,11392,4011298,11456,264783,9008,239802,10506,3506713,18893,886192,5265,128977,5161,100724,5424,656491,7256,539607,4918,96733,4580,158415,6118,284459,6926,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,713033,1423,52173,710,89,50,85,65,51999,724,130867,728,4377,987,1179,467,125311,1417,170059,2336,7601,1490,4400,933,158058,2648,273536,2594,23023,2327,16392,1962,234121,3358,58979,1717,10088,1353,7613,1317,41278,2527,27419,1083,5164,1055,9480,1321,12775,1393,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4810094,1546,288589,4712,1221,925,270,312,287098,4700,798769,5191,37746,3523,12282,2028,748741,6456,1072939,6166,53437,4613,35232,4114,984270,8056,1837743,7062,162368,7021,166344,7001,1509031,11459,488280,3852,81030,3932,67559,3915,339691,5672,323774,2928,63312,3993,105099,4064,155363,4441,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,620066,406,28810,710,204,182,0,157,28606,679,86410,852,5369,1334,1929,816,79112,1395,138718,1300,7380,1243,3770,988,127568,2265,245563,1464,18469,1819,14638,1867,212456,3153,74986,1140,9856,1323,8389,1217,56741,1761,45579,644,9393,1027,10820,1203,25366,1508,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2998585,1702,184539,1173,1371,1003,2457,1209,180711,1878,503770,1143,19427,2720,7074,1576,477269,3369,674967,2570,26884,2973,15279,1973,632804,4232,1164685,2676,78663,4554,64058,4305,1021964,6756,290112,1275,40539,3025,32546,2853,217027,3813,180512,1532,32499,2533,52594,3578,95419,4042,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1776965,393,93922,1698,166,184,133,153,93623,1740,268225,2333,13604,2162,4914,1019,249707,3516,363465,3159,19047,2274,13176,2206,331242,4261,699366,3148,70052,4478,72727,4675,556587,6149,212779,1742,35120,2638,34024,2666,143635,3735,139208,1213,28252,2248,47462,3287,63494,3337,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3861581,1714,258036,1828,1871,534,633,388,255532,1980,696558,2132,32286,2528,10918,1600,653354,3752,888958,3871,43756,3141,30033,2566,815169,5561,1417364,4378,132664,3891,120658,4545,1164042,7627,356554,2097,64659,2596,57027,2679,234868,3926,244111,1802,51657,2748,82358,2960,110096,3375,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5740669,1241,330651,2177,1272,749,213,205,329166,2185,939486,2628,36569,3041,13143,1420,889774,3809,1263948,4493,44070,3635,28369,2757,1191509,6109,2245149,4528,138973,4748,110760,4431,1995416,6693,565536,2334,74613,3765,47690,2641,443233,5042,395899,2158,77894,3645,93638,3576,224367,4434,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3171580,573,125796,683,1065,610,366,449,124365,1040,467324,686,32627,3108,8097,1490,426600,3417,688250,2401,38425,4084,23134,3655,626691,5635,1236883,2344,124699,5989,142267,5521,969917,7859,360731,385,50161,3221,75904,3845,234666,4751,292596,959,45012,3196,133561,4533,114023,4694,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8301038,4855,502102,3162,2881,916,1335,706,497886,3464,1364782,4408,53109,4119,23624,2562,1288049,6527,1886829,6765,68422,4537,52080,4185,1766327,9033,3254937,8495,200653,7465,164305,6588,2889979,13536,772826,3479,100823,4099,79416,4251,592587,5914,519562,3523,97437,4185,150379,4930,271746,5384,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,743793,1039,52175,1494,94,122,197,233,51884,1475,122289,1824,4398,1220,1243,527,116648,2032,194552,2550,8042,1606,3044,811,183466,3011,264523,2599,16107,1852,11022,1813,237394,3826,63273,765,8960,1230,5048,1114,49265,1318,46981,832,8875,1244,13949,1831,24157,1979,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4990240,2332,287356,2634,1440,748,130,184,285786,2856,814735,3038,35528,3736,10844,1946,768363,5047,1094963,5540,46187,3998,30096,3610,1018680,7683,1911530,5235,156150,6443,133940,7040,1621440,10219,546940,2794,83913,4005,60165,3627,402862,5277,334716,2506,60614,3431,98097,4289,176005,4876,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4151076,824,230515,2170,2169,951,120,142,228226,2359,640137,3044,28970,3184,10433,1604,600734,5012,947713,4133,47576,3865,34998,3731,865139,6106,1604280,4655,116184,5268,96356,5261,1391740,6912,443229,2757,61800,3775,49317,3814,332112,5256,285202,2254,54375,3502,79163,3595,151664,4119,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,567008,846,35395,1101,165,221,0,203,35230,1117,97089,1510,3215,886,1376,786,92498,1751,124805,2511,5858,1433,3552,1201,115395,2771,215517,2171,16743,1872,9644,1579,189130,3172,58849,1683,10120,1537,5168,1126,43561,2227,35353,1132,7998,1253,8602,1193,18753,1608,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,39062465,5627,2428458,2944,10691,2027,7075,1953,2410692,3752,6544624,4247,188401,7549,94315,5246,6261908,8771,9570606,7528,276279,9267,198750,7819,9095577,15066,14946469,7425,757937,12737,663668,12700,13524864,20235,3257188,4262,395935,9527,343944,9900,2517309,13667,2315120,4348,395205,8962,733971,10882,1185944,12556,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2919673,1311,177761,2794,1120,702,591,456,176050,2884,525973,3227,25855,3546,7725,1762,492393,4837,659192,6466,31202,3237,21576,2966,606414,7646,1095722,6277,103568,6484,106414,4903,885740,10225,280536,3224,44271,2999,41235,3456,195030,4514,180489,2784,34011,2949,63215,3823,83263,3797,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3523842,1078,181224,1509,682,444,169,228,180373,1517,553535,1658,18620,2328,7788,1514,527127,3356,776672,2976,22393,2479,18233,2909,736046,5262,1420210,3169,79360,4720,60479,4984,1280371,7021,336576,1734,38514,2556,26350,2322,271712,3564,255625,1686,42842,3442,66505,3617,146278,4290,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28243191,4197,2010651,5477,10559,2207,6514,2205,1993578,6504,5378852,6213,209035,9248,75700,6046,5094117,12057,6825653,11343,241948,9367,159058,8602,6424647,17227,10513407,10173,668457,15437,570161,13271,9274789,19911,2147813,6678,311126,8817,267746,7982,1568941,12213,1366815,4794,261022,7979,439839,9013,665954,8540,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5943064,2569,361435,1984,2072,862,0,206,359363,2280,975231,1948,41676,3715,12005,1565,921550,4188,1324237,4421,53201,4148,35321,3344,1235715,7122,2374019,4633,143835,7260,108802,6267,2121382,10105,538618,2406,66728,4265,48417,3109,423473,5218,369524,2436,66153,3497,97862,4023,205509,4369,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20996007,3241,1135195,3889,6299,1926,1419,850,1127477,3875,3084037,5054,131028,7050,46878,3721,2906131,8336,4417990,7971,157042,7191,116397,7328,4144551,13695,8067369,7687,521429,12080,452752,11454,7093188,17117,2384157,5451,317166,8395,219177,8998,1847814,12627,1907259,4870,354340,11522,514775,10212,1038144,14062,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6830796,760,357223,1447,1927,801,493,367,354803,1690,1007658,1841,41934,3783,18531,2178,947193,4951,1678722,3196,62097,3910,42824,4192,1573801,6604,2683856,3583,148841,7185,130371,5419,2404644,10097,649467,2296,77435,3591,58579,3273,513453,4697,453870,2119,80124,4153,127976,4707,245770,5859,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,692817,606,45490,4,460,587,250,404,44780,688,81442,387,2793,866,880,713,77769,1201,234632,703,9040,1906,2947,903,222645,2168,247793,921,18964,2562,14969,2116,213860,3529,48068,1027,6919,1393,5321,1159,35828,1809,35392,1096,6633,1224,11192,1788,17567,1768,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3135573,903,250113,1740,599,401,186,240,249328,1748,679180,2003,21674,2472,8662,1819,648844,3715,811818,3407,28388,3053,16717,2455,766713,4838,1047711,3127,63474,4639,46750,3469,937487,6650,210825,2066,27514,2280,19680,2028,163631,2734,135926,1294,29504,2200,37319,2571,69103,2934,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,19302636,2649,1139842,3320,5079,1404,705,622,1134058,3505,2915907,3958,102208,5545,49401,4002,2764298,7926,4611840,5780,142658,6493,107928,6313,4361254,10610,7518203,5554,430621,10691,379843,9310,6707739,14243,1789672,3139,210920,7453,169936,5049,1408816,8294,1327172,2835,224254,6885,377904,8008,725014,9031,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8803988,1605,517694,1490,2944,1044,116,190,514634,1750,1430340,1576,41456,3751,19547,2685,1369337,4399,1888518,3476,50162,4793,44399,3653,1793957,7152,3566664,3895,170990,7688,151796,6158,3243878,10530,801827,2733,87055,4078,71284,3672,643488,5841,598945,2831,100954,5137,160743,5331,337248,7129,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11517226,1419,693129,3418,4436,1242,189,162,688504,3769,1893174,4142,90595,5545,32096,3179,1770483,6873,2563240,5985,126074,5279,77075,4260,2360091,8972,4438919,6967,332767,9570,308493,9619,3797659,13845,1134833,3647,162253,6138,120205,5489,852375,8252,793931,3399,153489,4941,221834,5763,418608,7100,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,6014742,1422,370408,2583,1939,889,746,597,367723,2871,1003400,3611,43127,3753,17540,2657,942733,5809,1350089,4605,56896,4453,42666,4654,1250527,7231,2292693,5118,175869,7253,171085,6960,1945739,9948,588084,3060,90745,3877,76383,4035,420956,5159,410068,2418,82242,3823,114283,4389,213543,5085,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12604311,1036,700252,2067,4347,1201,1611,790,694294,2550,1938845,2092,99052,5936,36897,3670,1802896,7547,2810554,5052,125065,6185,87581,5616,2597908,9006,4900615,5506,354866,7773,317645,9059,4228104,13514,1293492,3412,171231,5419,129556,4993,992705,7439,960553,3285,181048,5677,265676,6821,513829,7663,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9888529,864,569183,2419,2537,891,385,327,566261,2550,1591423,3069,71411,4287,30018,2803,1489994,5787,2226392,4729,99372,5513,67146,3901,2059874,7689,3820868,5668,290292,7593,273981,7581,3256595,11086,997658,2954,141642,4238,110492,4080,745524,5737,683005,2621,128488,4159,191955,5228,362562,6017,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1900165,832,131156,1351,948,358,139,191,130069,1424,342391,1792,12955,1766,4622,1112,324814,2912,436239,2839,18978,2086,10663,1490,406598,3942,698063,3254,44309,2892,32993,2578,620761,4758,170816,1421,24282,1960,14932,1699,131602,2294,121500,1460,25741,1734,33658,2455,62101,2505,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1733484,857,113693,1459,983,615,188,298,112522,1400,330828,2335,13470,2117,4329,1203,313029,3016,385145,3111,19128,2372,13981,2395,352036,4250,629208,3145,42647,3484,41805,3983,544756,6224,167252,1809,26504,2697,15882,2128,124866,3420,107358,1774,22729,1924,31848,2211,52781,2738,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,2060718,1535,118494,1325,797,443,23,37,117674,1418,360671,2054,14675,2502,6684,1457,339312,3212,460671,3717,21818,3121,14398,2535,424455,5253,757641,3824,60529,4258,62513,4693,634599,7103,219045,2323,36740,2804,27129,2528,155176,3653,144196,2468,30658,2352,50616,2957,62922,3321,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1368549,2598,87437,677,731,470,0,189,86706,759,215595,857,8252,1642,1376,558,205967,1890,289165,2534,10019,1551,4914,1291,274232,2757,519088,1860,28828,2874,22594,2707,467666,3889,148464,895,16891,1672,13501,1395,118072,2389,108800,760,18595,1648,32660,2517,57545,2629,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,864598,699,60414,1566,479,379,16,35,59919,1610,152908,1904,5421,1166,1140,480,146347,2315,195717,2897,8939,1604,4892,1043,181886,3108,315690,2462,22404,2409,17593,2395,275693,4112,84206,1249,12870,1657,6333,1097,65003,2035,55663,876,12393,1606,12082,1517,31188,1903,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
