GEO_ID,B27015_001E,B27015_001M,B27015_002E,B27015_002M,B27015_003E,B27015_003M,B27015_004E,B27015_004M,B27015_005E,B27015_005M,B27015_006E,B27015_006M,B27015_007E,B27015_007M,B27015_008E,B27015_008M,B27015_009E,B27015_009M,B27015_010E,B27015_010M,B27015_011E,B27015_011M,B27015_012E,B27015_012M,B27015_013E,B27015_013M,B27015_014E,B27015_014M,B27015_015E,B27015_015M,B27015_016E,B27015_016M,B27015_017E,B27015_017M,B27015_018E,B27015_018M,B27015_019E,B27015_019M,B27015_020E,B27015_020M,B27015_021E,B27015_021M,B27015_022E,B27015_022M,B27015_023E,B27015_023M,B27015_024E,B27015_024M,B27015_025E,B27015_025M,B27015_026E,B27015_026M,NAME,B27015_001EA,B27015_001MA,B27015_002MA,B27015_002EA,B27015_003MA,B27015_003EA,B27015_004EA,B27015_004MA,B27015_005EA,B27015_005MA,B27015_006EA,B27015_006MA,B27015_007EA,B27015_007MA,B27015_008MA,B27015_008EA,B27015_009EA,B27015_009MA,B27015_010EA,B27015_010MA,B27015_011EA,B27015_011MA,B27015_012MA,B27015_012EA,B27015_013MA,B27015_013EA,B27015_014EA,B27015_014MA,B27015_015EA,B27015_015MA,B27015_016EA,B27015_016MA,B27015_017EA,B27015_017MA,B27015_018EA,B27015_018MA,B27015_019MA,B27015_019EA,B27015_020EA,B27015_020MA,B27015_021EA,B27015_021MA,B27015_022EA,B27015_022MA,B27015_023EA,B27015_023MA,B27015_024MA,B27015_024EA,B27015_025MA,B27015_025EA,B27015_026MA,B27015_026EA,state
0400000US23,1301169,517,185062,9200,164327,8597,64093,4473,133580,7149,20735,3052,269944,10686,239583,9786,151493,7517,148583,7183,30361,3438,241717,11484,219727,10573,174172,8872,84528,6440,21990,3194,209103,11287,192415,10618,168470,9374,51223,4677,16688,3197,395343,11475,381416,11244,354199,10699,70545,4749,13927,2828,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,10053172,3716,1621975,37357,1344719,30091,540136,16958,1028051,25947,277256,15088,2240421,39472,1895478,32140,1199786,21425,1039001,26674,344943,16247,1882603,38835,1665113,34596,1308355,30672,625589,17777,217490,12567,1399986,33989,1287404,30805,1125492,26684,339865,13877,112582,9351,2908187,47551,2778080,45459,2580730,40851,481685,15643,130107,10080,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,10226324,2874,1586512,33793,1256156,28210,506227,18204,927132,23237,330356,14923,2058888,42445,1652613,34950,1038886,25130,887129,23371,406275,19251,1861670,39522,1574278,33605,1225619,28221,559955,19095,287392,14480,1397328,36138,1238269,32276,1068532,28068,313468,12924,159059,12392,3321926,47011,3108010,47295,2872095,47910,520551,15086,213916,12655,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,698434,1423,67959,6243,55866,5298,15949,2513,46748,4733,12093,2407,96334,6867,80986,6548,41876,4528,53438,5284,15348,2310,126498,8285,107132,7426,71020,6027,50549,5129,19366,3313,101058,8032,86241,7427,68319,6164,31747,4222,14817,2849,306585,11053,280238,10140,252469,9805,61193,5221,26347,4210,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4760099,1541,957733,22781,790967,18609,306454,10654,614653,15985,166766,10146,1028990,27341,898135,24859,575443,22255,495852,18620,130855,7831,870636,23032,785491,22239,630560,18488,295625,12082,85145,8068,665701,22447,625625,21471,551473,20017,160671,9419,40076,5459,1237039,25416,1184964,23910,1101125,22709,216277,9652,52075,6597,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,599836,406,75576,5656,72168,5573,23412,2327,60320,5389,3408,1075,106820,6673,99422,6187,57106,4137,65809,5242,7398,1835,114399,6432,108888,6165,79498,5215,49273,3612,5511,1213,103596,5840,100370,5808,81443,4965,31727,3256,3226,885,199445,7753,194634,7964,175647,7651,41098,3260,4811,1311,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2989268,1702,396115,16055,334588,14832,119581,8922,258927,11816,61527,5439,615797,21783,522475,19044,315687,11613,287500,14172,93322,8662,556785,20179,489137,18373,364100,17170,187487,10139,67648,6458,466261,18047,419087,17751,347895,16021,121388,10348,47174,6476,954310,24654,888597,24449,794832,23595,185501,11077,65713,7199,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1756863,393,375382,14034,342648,13321,106813,6414,289704,12711,32734,3384,433417,16355,398874,14914,228958,10292,259975,11806,34543,4076,338818,14308,315244,13992,244267,12258,136625,9109,23574,4254,211736,13337,200689,12649,171707,11491,59701,4491,11047,2461,397510,13988,385929,13875,347664,13592,87939,6654,11581,2041,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3821074,1714,644492,16766,510086,13500,207010,7444,388315,11277,134406,7534,879544,20344,718606,16495,452720,12708,404924,11172,160938,7955,758905,17332,646228,14400,517430,12667,236417,8749,112677,7779,545214,14112,484516,12317,422588,11068,123499,5983,60698,5697,992919,21577,920412,20778,848790,19536,173715,6678,72507,5327,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5664319,1241,698559,17093,644227,16238,278750,9765,493890,14396,54332,4023,1098024,24817,1001699,22037,641539,16973,580253,15304,96325,6548,1088921,22015,1021110,19882,825669,16482,365014,12099,67811,4996,897887,24107,856595,23301,763916,22870,194117,7580,41292,4406,1880928,24608,1830827,23992,1728078,22592,244659,8723,50101,4896,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3158185,573,1573250,24551,1474984,23222,265668,11075,1301834,23765,98266,7473,861192,23254,794168,22239,417861,16291,446316,16311,67024,6532,382190,19833,360555,19186,266986,14672,129649,9950,21635,3753,158225,13575,150748,13030,125142,11972,37546,5102,7477,2323,183328,12775,175687,12579,153110,12065,39407,4644,7641,1694,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8194220,4855,947655,27147,804837,22348,367907,11467,586772,18932,142818,9182,1315790,26355,1119276,23935,744506,20291,584984,15757,196514,11778,1284531,30513,1141378,26887,938576,23845,391137,15228,143153,9948,1111271,27549,1021789,25183,916994,23659,253975,10023,89482,9571,3534973,37731,3384771,37826,3201287,36849,543847,11625,150202,9423,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,730113,1040,86121,6314,75234,6100,41862,4197,51481,4571,10887,1890,126966,8059,113147,7534,87162,6107,51385,5086,13819,2678,131955,8727,118437,8093,100697,7617,36140,3351,13518,2597,115506,8222,109406,8073,103293,8036,20447,2603,6100,1572,269565,11869,260729,11563,249415,11208,34256,3500,8836,2330,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4932667,2332,850183,22645,717869,18451,273312,9166,559227,17537,132314,8955,1117451,30299,957948,28283,587831,19947,552622,19443,159503,11191,962869,28108,859419,26604,672708,22209,336910,15225,103450,8420,696497,24443,642207,23117,559701,20916,185273,10046,54290,5555,1305667,30721,1242137,30074,1153624,28498,245335,11704,63530,6903,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,4099909,813,503736,20187,455157,18088,163441,8529,375188,15430,48579,5890,783618,20370,700215,18292,397631,13875,453785,16287,83403,8002,752971,27071,684580,25876,480814,18322,321593,16202,68391,7032,610600,21253,571039,20549,461635,17926,191476,11163,39561,4920,1448984,29150,1398889,27984,1275985,27025,262139,9116,50095,6312,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,560489,846,71154,6437,59632,5704,33719,4285,35623,3495,11522,2173,107884,7234,91670,6743,65795,5279,46361,4470,16214,2490,104742,8247,91242,7662,77094,6927,26520,3153,13500,2496,90784,8101,83761,7840,78774,7458,14782,2353,7023,2034,185925,9874,175747,9529,164000,9003,30891,3710,10178,2651,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,38655160,5633,4467770,53058,4040441,49065,1235436,27906,3243340,46618,427329,15432,6293306,79275,5607608,71827,2459419,42838,3808619,57382,685698,21558,6033734,63945,5452697,59210,3457178,44776,2635151,46274,581037,21279,5055615,73203,4668811,65776,3505699,47657,1672207,39978,386804,17423,16804735,82501,16080216,79141,14015579,77177,3448849,43992,724519,22407,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2881827,1311,663506,20875,534632,18571,174545,8904,424888,16501,128874,7693,682327,21777,576350,19228,345506,13727,319712,13162,105977,7784,527386,22678,473618,20464,363534,15904,183067,11187,53768,6082,410681,19496,378135,17555,331214,16336,89926,6953,32546,4261,597927,21452,569728,21217,525181,20611,109966,6932,28199,4099,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3455750,1076,382465,12429,354260,12104,109963,6618,299418,11856,28205,3904,510564,18150,461465,15926,240807,9008,310963,14485,49099,6533,500287,19744,463267,17242,324660,12102,214631,13273,37020,5737,436688,20639,411765,19890,329958,17025,136468,9432,24923,4759,1625746,23906,1579546,23190,1444962,22170,283074,11344,46200,6037,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,28052579,4186,4190428,55495,3091591,44552,1160342,24909,2293519,42196,1098837,29696,5667653,74255,4252694,60038,2448381,33789,2356859,46284,1414959,34310,4978022,73429,3934767,57641,3019142,44965,1401707,31993,1043255,34331,3791355,62065,3198081,58572,2750429,52914,790906,23611,593274,22327,9425121,99374,8607854,82550,7962594,78035,1323053,28153,817267,31606,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5876509,2569,544690,19152,499830,17486,187804,9177,398539,17030,44860,5707,772731,24951,691016,23149,389504,15787,442147,17706,81715,7623,839120,24533,766016,23595,561154,17487,340195,15399,73104,7034,793529,27684,741503,24994,611208,20833,245065,11653,52026,7456,2926439,32661,2823509,32011,2600312,29655,531718,15400,102930,8968,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20831173,3241,3107223,48349,2579479,41447,1027944,24820,1937206,36611,527744,17424,4561492,59129,3782113,53236,2189833,38315,2220208,45525,779379,23469,4025514,68697,3430169,57865,2519860,41915,1443460,35989,595345,24176,2921337,62487,2578271,55697,2133276,47419,808559,27699,343066,19645,6215607,68176,5762907,64185,5099673,61263,1341774,27205,452700,22373,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6650055,760,729298,19589,699775,19382,242974,9806,580470,17429,29523,3836,876001,24867,837731,22635,432842,13823,598977,19140,38270,5229,896784,27461,861317,26553,599994,20835,431912,18397,35467,4990,805965,23233,781119,21731,630462,16803,274814,12950,24846,3972,3342007,38187,3287243,36410,2997456,35297,581262,17458,54764,5874,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,660936,606,107047,8366,102299,8538,29505,3849,83668,8745,4748,1582,82328,8767,76802,8459,31989,5054,55322,7761,5526,2029,73415,8138,70766,7962,43904,4665,34277,6243,2649,1200,58825,6875,56195,6552,48285,5735,14891,2562,2630,1008,339321,10514,334941,10528,309638,9849,53329,5356,4380,1394,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,3109753,903,254023,13114,208327,11535,110631,7793,131359,9308,45696,4921,501715,19398,424642,15289,306910,12176,182267,11454,77073,8627,582941,21603,521455,19520,458854,18605,119703,7784,61486,7317,520572,20731,476078,19080,437774,17896,85845,5996,44494,6629,1250502,26534,1185943,25551,1129538,25231,141889,8015,64559,8409,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,18951714,2649,2725463,49743,2553835,47853,794113,23412,2165784,41495,171628,8734,3032411,51075,2807432,47900,1456640,28537,1869539,37842,224979,11714,2835620,46610,2623305,42258,1834657,30348,1207999,26775,212315,12978,2402515,54054,2264420,49973,1826658,40935,754137,24108,138095,8997,7955705,64712,7677746,61277,6847534,53885,1563999,32534,277959,16080,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8717061,1605,895618,26843,780298,24317,272680,13745,629218,19969,115320,10181,1173619,32562,1011737,26513,560156,17694,648746,22541,161882,12281,1180792,32802,1049744,30312,780618,25003,452970,17210,131048,10213,1077526,30534,986729,29264,828071,22389,295694,16335,90797,8788,4389506,45894,4236383,44806,3909431,39111,695753,19162,153123,10225,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,11366158,1411,1731997,31721,1577599,28583,493666,14057,1326295,26935,154398,10031,2307812,34803,2082652,34023,1216452,22304,1289095,25139,225160,9894,2094649,32999,1938431,30863,1510808,26412,743315,20775,156218,11887,1703301,36568,1616242,33532,1394880,28965,411728,17482,87059,8318,3528399,44286,3415166,42842,3177333,40137,516455,12955,113233,9467,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5943832,1422,893740,21010,754480,19848,314390,12354,570790,16800,139260,7898,1304708,27778,1129120,25260,741793,20167,603056,15869,175588,10193,1131013,24127,1011070,22228,827381,19600,339025,11664,119943,8463,842085,27670,789385,26815,700627,23401,181570,10437,52700,5327,1772286,28135,1698075,27345,1590909,26481,255089,10044,74211,7446,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,12379088,1036,1731863,30614,1598725,28786,610454,14899,1319771,24002,133138,8435,2288721,37486,2109442,34042,1299528,22569,1326736,26857,179279,11170,2228306,31637,2077158,30598,1629405,25862,849764,20324,151148,8518,1757969,31653,1669090,30726,1459019,27240,452487,14620,88879,8408,4372229,42493,4233030,41103,3951589,37726,704281,14294,139199,9274,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9765950,866,1486234,25053,1372493,23725,493871,12951,1131322,22436,113741,6811,1989634,25707,1839075,26344,1144367,20763,1131900,21521,150559,7148,1826693,33193,1712622,30290,1342977,28762,723316,17101,114071,7567,1419216,27833,1358368,26236,1188029,23129,371023,12596,60848,5173,3044173,33689,2957800,31761,2781333,30389,464523,12768,86373,6700,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1872970,832,228726,10093,193955,8499,94991,5551,139111,7535,34771,3563,368955,12486,319366,10686,220969,9151,159675,6981,49589,4955,365477,12729,334497,11652,279542,10645,105329,5795,30980,4571,288670,12611,271698,11478,243911,10451,56808,4330,16972,3514,621142,14277,599319,14031,565920,14123,84506,4363,21823,4611,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1721126,857,226906,12556,193077,11639,93236,7239,139627,9122,33829,4189,384451,17408,325362,15723,216413,11889,170216,9601,59089,6572,376397,14599,331352,12649,273998,12171,112485,6687,45045,6033,258873,16061,234713,14871,204643,13417,61940,6332,24160,4510,474499,19022,445320,17268,411515,16486,75750,7273,29179,5057,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
