GEO_ID,B08103_001E,B08103_001M,B08103_002E,B08103_002M,B08103_003E,B08103_003M,B08103_004E,B08103_004M,B08103_005E,B08103_005M,B08103_006E,B08103_006M,B08103_007E,B08103_007M,NAME,B08103_001MA,B08103_001EA,B08103_002MA,B08103_002EA,B08103_003EA,B08103_003MA,B08103_004EA,B08103_004MA,B08103_005EA,B08103_005MA,B08103_006MA,B08103_006EA,B08103_007MA,B08103_007EA,state
0400000US08,40.4,0.2,40.6,0.2,37.2,0.6,35.9,1.4,29.5,0.9,36.6,1.1,46.8,0.6,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,41.5,0.2,42.2,0.2,36.5,0.8,37.4,2.2,28.6,1.4,35.0,2.4,47.1,1.0,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,41.3,0.3,41.8,0.3,37.7,1.0,40.8,2.2,26.3,2.0,37.8,4.0,47.2,1.1,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,41.1,0.3,41.5,0.4,38.3,0.8,35.6,3.1,32.5,2.6,37.8,1.9,47.3,1.9,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,41.7,0.2,42.7,0.2,39.4,0.6,36.1,0.4,31.5,0.8,36.5,1.2,47.8,0.6,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,41.6,0.3,42.2,0.3,37.8,1.0,31.8,3.7,32.2,1.5,37.9,3.2,47.3,1.4,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,44.9,0.3,45.3,0.3,37.4,2.3,36.2,2.6,31.5,3.3,36.0,3.3,51.2,1.2,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,41.3,0.3,41.9,0.4,36.8,1.1,39.8,3.2,35.6,3.3,36.0,3.3,46.8,1.7,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,43.2,0.4,43.4,0.5,38.4,2.3,43.6,4.8,30.9,3.8,44.4,7.7,48.2,1.4,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,41.5,0.2,42.0,0.2,37.9,0.6,36.3,1.3,32.8,1.8,36.6,1.0,47.9,0.7,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,42.2,0.4,42.3,0.6,39.8,1.8,47.1,13.0,36.0,2.5,36.7,6.0,50.0,2.4,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,44.8,0.4,45.5,0.5,38.9,2.0,34.7,18.3,32.3,2.3,35.7,3.3,51.3,1.5,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,42.1,0.2,42.6,0.2,37.8,0.5,37.0,1.7,28.4,1.0,39.8,1.9,46.8,0.7,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
