GEO_ID,B25100_001E,B25100_001M,B25100_002E,B25100_002M,B25100_003E,B25100_003M,B25100_004E,B25100_004M,B25100_005E,B25100_005M,B25100_006E,B25100_006M,B25100_007E,B25100_007M,B25100_008E,B25100_008M,B25100_009E,B25100_009M,B25100_010E,B25100_010M,B25100_011E,B25100_011M,B25100_012E,B25100_012M,B25100_013E,B25100_013M,NAME,B25100_001EA,B25100_001MA,B25100_002EA,B25100_002MA,B25100_003EA,B25100_003MA,B25100_004EA,B25100_004MA,B25100_005EA,B25100_005MA,B25100_006EA,B25100_006MA,B25100_007EA,B25100_007MA,B25100_008EA,B25100_008MA,B25100_009EA,B25100_009MA,B25100_010MA,B25100_010EA,B25100_011EA,B25100_011MA,B25100_012EA,B25100_012MA,B25100_013EA,B25100_013MA,state
0400000US40,971990,7832,522069,7962,270140,5445,121734,5021,53368,2968,74453,3909,2374,549,449921,7014,202820,5334,76510,3244,45624,2448,119640,4721,5327,901,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1592440,10546,1003101,9511,429464,7953,274041,6516,120020,3960,176639,4911,2937,716,589339,7405,187360,5144,112502,3883,78047,3560,205129,5307,6301,969,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,793791,9316,302284,6695,63811,3679,71403,4084,44496,3286,117546,4339,5028,1084,491507,7966,83377,4011,71657,3872,56305,3633,258797,6785,21371,2022,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2093205,14799,1419521,14828,373348,9360,399360,9925,251124,7616,390413,9393,5276,1104,673684,9026,177835,5976,113448,4697,86522,3678,286391,7164,9488,1463,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,199467,4766,106417,4386,41687,3501,32507,2614,15787,1941,16198,1905,238,167,93050,3773,43137,2422,15565,1492,9223,1125,24265,1860,860,331,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1335486,12405,780604,11948,288891,8727,193154,7263,104114,4138,190224,6732,4221,892,554882,10709,212438,6643,88222,4854,58900,3382,186124,6882,9198,1591,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1024853,10325,667980,9801,92118,5021,156086,6142,136676,5861,281009,8323,2091,729,356873,7852,74980,3819,46591,3469,41484,2602,189532,5564,4286,984,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,161812,3934,94761,4153,27403,2432,26826,2814,14956,1753,25229,2388,347,348,67051,3309,21920,2319,9573,1601,7492,1015,27094,2109,972,462,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,7165664,30156,4988711,27760,424125,8998,732517,12286,843885,14444,2959752,23630,28432,3331,2176953,18781,300622,7435,194255,6148,201102,5720,1446961,17324,34013,2864,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,756195,9817,365204,8820,182276,6287,85647,5140,37467,3017,57054,4117,2760,854,390991,9409,174571,6738,66179,3888,39992,3131,102884,4500,7365,1685,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,906771,8038,609456,7711,220283,6165,164379,6328,83745,4618,139389,5242,1660,587,297315,6043,76422,3985,54044,3350,38199,2715,125871,4588,2779,714,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6034082,27745,3408366,27548,1444711,19242,900428,16515,418718,10352,629007,12448,15502,2477,2625716,20064,1102442,14744,455161,12069,279025,8743,751861,13628,37227,3353,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1482669,11111,1073634,11598,293539,7356,297445,7385,189082,6079,290692,9327,2876,870,409035,6974,95376,4307,75375,4275,54062,2837,180133,5690,4089,899,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5148242,25213,2890964,22535,773282,13384,718950,13254,443914,10516,932132,14983,22686,2731,2257278,19984,625348,12955,349619,9519,267193,8124,973059,14807,42059,3404,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1620712,12401,1105499,13099,206232,6467,284608,7916,204338,7121,406410,8292,3911,1119,515213,7614,70553,3660,73372,4510,58226,3590,307367,7228,5695,985,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121540,3817,91179,3508,11352,1652,19042,2016,18589,1924,41753,2881,443,306,30361,2315,2941,759,3158,700,4213,958,19337,1977,712,501,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,703983,7745,491897,7432,81970,3948,126830,5026,109781,4752,171514,5703,1802,725,212086,5500,40166,2854,35264,2435,30985,2373,103981,4220,1690,621,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3953785,20790,2366391,20282,780070,11341,493894,9432,302712,7465,778028,13866,11687,1842,1587394,15337,440236,9595,224521,6479,165801,5474,737971,12450,18865,2168,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2078948,12237,1377645,12000,395185,9854,378191,9262,214190,6544,384760,9465,5319,1263,701303,9901,157483,6155,122020,4956,88153,4634,327205,6017,6442,998,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,3086226,17899,1924876,17146,1007502,14666,457676,10554,182053,7193,270759,7729,6886,1140,1161350,14455,508278,9489,215118,6377,131453,4669,293215,8038,13286,1744,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1625854,12819,986408,11918,465245,9505,251819,8241,111317,5090,154006,5590,4021,1140,639446,8857,242810,6958,110641,4461,75140,4049,201922,6943,8933,1600,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3478645,18096,2076151,16310,908773,11204,523040,9361,245247,7045,390523,9608,8568,1244,1402494,12705,514910,8627,248054,6490,167278,5175,459196,10291,13056,1357,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2817484,14245,1671899,14212,783881,12417,411298,8390,185044,5600,285694,7660,5982,1087,1145585,11490,485835,7924,193556,6047,125336,4032,323538,6154,17320,2059,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,505666,5197,300417,5118,157457,4841,74251,3210,29556,2157,38243,2645,910,466,205249,4643,88615,3457,37843,2033,20912,1489,55545,3191,2334,617,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,452916,7633,290501,8096,67515,4077,73822,5174,53197,3832,94482,5175,1485,976,162415,4827,42103,2624,24515,2123,19117,1970,74507,4255,2173,896,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,525349,7517,279825,6739,94217,4707,65576,3929,37852,3289,79268,5000,2912,940,245524,6311,88327,4790,37499,2866,24862,2027,87078,4742,7758,1499,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,265364,5773,170872,5040,10699,1492,18750,1949,23781,2099,116650,4690,992,625,94492,3310,6064,1143,5579,1074,7878,1294,74132,3389,839,325,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,234487,4225,129323,3944,51140,2851,38754,2414,17450,2254,21681,2308,298,221,105164,3641,44231,2297,20071,1977,12055,1297,27450,2186,1357,451,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1818988,12964,1233756,12961,178220,6986,277666,8209,247970,8010,525858,10089,4042,818,585232,8613,105500,4369,76046,4147,71205,3980,325583,7626,6898,1029,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,251354,5065,171436,5141,46010,3504,49706,3428,26605,2576,48805,3782,310,221,79918,3678,15130,1623,13346,1594,10453,1382,39924,2757,1065,514,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1694367,13678,1072502,13375,268044,8673,280069,7834,185382,6273,333114,8781,5893,1360,621865,10116,182736,5872,94001,4785,74743,3764,256974,7787,13411,1578,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1723984,15594,1010900,13314,367823,8192,269040,7663,140228,6345,227861,7451,5948,1129,713084,11951,232921,7389,130899,5605,89176,4318,251610,6970,8478,1293,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,749821,8328,442557,7316,225454,6041,109660,4739,45914,3314,60186,3096,1343,533,307264,6528,141090,5108,53863,3455,32535,2376,75603,3698,4173,931,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
