GEO_ID,C23001_001E,C23001_001M,C23001_002E,C23001_002M,C23001_003E,C23001_003M,C23001_004E,C23001_004M,C23001_005E,C23001_005M,C23001_006E,C23001_006M,C23001_007E,C23001_007M,C23001_008E,C23001_008M,C23001_009E,C23001_009M,C23001_010E,C23001_010M,C23001_011E,C23001_011M,C23001_012E,C23001_012M,C23001_013E,C23001_013M,C23001_014E,C23001_014M,C23001_015E,C23001_015M,C23001_016E,C23001_016M,C23001_017E,C23001_017M,C23001_018E,C23001_018M,C23001_019E,C23001_019M,C23001_020E,C23001_020M,C23001_021E,C23001_021M,C23001_022E,C23001_022M,C23001_023E,C23001_023M,C23001_024E,C23001_024M,C23001_025E,C23001_025M,C23001_026E,C23001_026M,C23001_027E,C23001_027M,C23001_028E,C23001_028M,C23001_029E,C23001_029M,C23001_030E,C23001_030M,C23001_031E,C23001_031M,C23001_032E,C23001_032M,C23001_033E,C23001_033M,C23001_034E,C23001_034M,C23001_035E,C23001_035M,C23001_036E,C23001_036M,C23001_037E,C23001_037M,C23001_038E,C23001_038M,C23001_039E,C23001_039M,C23001_040E,C23001_040M,C23001_041E,C23001_041M,C23001_042E,C23001_042M,C23001_043E,C23001_043M,C23001_044E,C23001_044M,C23001_045E,C23001_045M,C23001_046E,C23001_046M,C23001_047E,C23001_047M,C23001_048E,C23001_048M,C23001_049E,C23001_049M,C23001_050E,C23001_050M,C23001_051E,C23001_051M,C23001_052E,C23001_052M,C23001_053E,C23001_053M,C23001_054E,C23001_054M,C23001_055E,C23001_055M,C23001_056E,C23001_056M,C23001_057E,C23001_057M,C23001_058E,C23001_058M,C23001_059E,C23001_059M,C23001_060E,C23001_060M,C23001_061E,C23001_061M,C23001_062E,C23001_062M,C23001_063E,C23001_063M,C23001_064E,C23001_064M,C23001_065E,C23001_065M,C23001_066E,C23001_066M,C23001_067E,C23001_067M,C23001_068E,C23001_068M,C23001_069E,C23001_069M,C23001_070E,C23001_070M,C23001_071E,C23001_071M,C23001_072E,C23001_072M,C23001_073E,C23001_073M,C23001_074E,C23001_074M,C23001_075E,C23001_075M,C23001_076E,C23001_076M,C23001_077E,C23001_077M,C23001_078E,C23001_078M,C23001_079E,C23001_079M,C23001_080E,C23001_080M,C23001_081E,C23001_081M,C23001_082E,C23001_082M,C23001_083E,C23001_083M,C23001_084E,C23001_084M,C23001_085E,C23001_085M,C23001_086E,C23001_086M,C23001_087E,C23001_087M,C23001_088E,C23001_088M,C23001_089E,C23001_089M,C23001_090E,C23001_090M,C23001_091E,C23001_091M,C23001_092E,C23001_092M,C23001_093E,C23001_093M,NAME,C23001_001EA,C23001_001MA,C23001_002EA,C23001_002MA,C23001_003MA,C23001_003EA,C23001_004MA,C23001_004EA,C23001_005EA,C23001_005MA,C23001_006EA,C23001_006MA,C23001_007EA,C23001_007MA,C23001_008EA,C23001_008MA,C23001_009EA,C23001_009MA,C23001_010EA,C23001_010MA,C23001_011MA,C23001_011EA,C23001_012MA,C23001_012EA,C23001_013EA,C23001_013MA,C23001_014EA,C23001_014MA,C23001_015MA,C23001_015EA,C23001_016MA,C23001_016EA,C23001_017MA,C23001_017EA,C23001_018EA,C23001_018MA,C23001_019EA,C23001_019MA,C23001_020MA,C23001_020EA,C23001_021EA,C23001_021MA,C23001_022MA,C23001_022EA,C23001_023EA,C23001_023MA,C23001_024EA,C23001_024MA,C23001_025MA,C23001_025EA,C23001_026MA,C23001_026EA,C23001_027MA,C23001_027EA,C23001_028EA,C23001_028MA,C23001_029EA,C23001_029MA,C23001_030MA,C23001_030EA,C23001_031MA,C23001_031EA,C23001_032EA,C23001_032MA,C23001_033MA,C23001_033EA,C23001_034MA,C23001_034EA,C23001_035EA,C23001_035MA,C23001_036EA,C23001_036MA,C23001_037EA,C23001_037MA,C23001_038MA,C23001_038EA,C23001_039MA,C23001_039EA,C23001_040EA,C23001_040MA,C23001_041EA,C23001_041MA,C23001_042EA,C23001_042MA,C23001_043EA,C23001_043MA,C23001_044MA,C23001_044EA,C23001_045EA,C23001_045MA,C23001_046EA,C23001_046MA,C23001_047EA,C23001_047MA,C23001_048MA,C23001_048EA,C23001_049MA,C23001_049EA,C23001_050EA,C23001_050MA,C23001_051EA,C23001_051MA,C23001_052EA,C23001_052MA,C23001_053MA,C23001_053EA,C23001_054EA,C23001_054MA,C23001_055EA,C23001_055MA,C23001_056EA,C23001_056MA,C23001_057EA,C23001_057MA,C23001_058EA,C23001_058MA,C23001_059EA,C23001_059MA,C23001_060MA,C23001_060EA,C23001_061MA,C23001_061EA,C23001_062MA,C23001_062EA,C23001_063EA,C23001_063MA,C23001_064EA,C23001_064MA,C23001_065EA,C23001_065MA,C23001_066MA,C23001_066EA,C23001_067MA,C23001_067EA,C23001_068EA,C23001_068MA,C23001_069EA,C23001_069MA,C23001_070MA,C23001_070EA,C23001_071MA,C23001_071EA,C23001_072MA,C23001_072EA,C23001_073EA,C23001_073MA,C23001_074EA,C23001_074MA,C23001_075MA,C23001_075EA,C23001_076EA,C23001_076MA,C23001_077MA,C23001_077EA,C23001_078EA,C23001_078MA,C23001_079EA,C23001_079MA,C23001_080MA,C23001_080EA,C23001_081MA,C23001_081EA,C23001_082MA,C23001_082EA,C23001_083MA,C23001_083EA,C23001_084MA,C23001_084EA,C23001_085EA,C23001_085MA,C23001_086EA,C23001_086MA,C23001_087EA,C23001_087MA,C23001_088MA,C23001_088EA,C23001_089MA,C23001_089EA,C23001_090EA,C23001_090MA,C23001_091EA,C23001_091MA,C23001_092EA,C23001_092MA,C23001_093MA,C23001_093EA,state
0400000US08,4570149,4715,2289626,4508,154030,4097,72662,3630,2525,731,70137,3752,59070,3349,11067,1685,81368,4323,194770,3489,161543,4073,8921,1109,152622,4219,141459,4280,11163,2216,33227,3347,868302,4168,789984,6174,15897,1892,774087,6133,746112,6866,27975,3377,78318,4599,356963,2565,318559,3464,874,460,317685,3477,308832,3520,8853,1438,38404,3012,346233,1772,254608,4552,188,223,254420,4567,246405,4690,8015,1188,91625,4144,239923,1304,82019,3450,80244,3287,1775,674,157904,3729,129405,997,12704,1461,12231,1439,473,324,116701,1844,2280523,3524,141710,3893,68548,3583,997,644,67551,3609,58144,3212,9407,1616,73162,4232,179352,2902,145070,3637,1385,491,143685,3722,136256,3802,7429,1193,34282,3290,802742,2956,641793,6611,2268,766,639525,6609,619557,6738,19968,2380,160949,6163,353255,2389,278933,4699,69,88,278864,4711,270981,4703,7883,1452,74322,4221,364937,1655,234026,4526,0,204,234026,4526,228634,4546,5392,820,130911,4503,262495,1863,67318,3245,64489,3119,2829,1496,195177,3247,176032,1765,10649,1498,10380,1498,269,219,165383,2322,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,5303153,4569,2585508,4582,192865,5254,79814,4607,0,198,79814,4607,69236,4270,10578,1670,113051,4697,237113,4261,181813,4494,539,339,181274,4498,167462,4930,13812,2294,55300,3954,851259,5057,752905,6551,1751,704,751154,6508,720750,7105,30404,3386,98354,4901,415745,3079,359383,4890,480,298,358903,4858,346835,5068,12068,1944,56362,3734,425989,2062,304116,5151,99,167,304017,5155,296642,5208,7375,1339,121873,4964,287314,1800,82540,3374,78916,3114,3624,954,204774,3376,175223,1456,18670,1918,18159,1882,511,300,156553,1956,2717645,4881,176956,4626,85741,3705,194,121,85547,3705,73436,3913,12111,1868,91215,4257,228326,3651,177439,4568,0,198,177439,4568,165681,4746,11758,1799,50887,3699,849460,4225,664283,6567,681,512,663602,6585,635446,7402,28156,3215,185177,6241,426005,2830,326242,4930,70,89,326172,4943,316206,5100,9966,1744,99763,5175,448289,2038,269042,5197,0,198,269042,5197,262819,5059,6223,1173,179247,4992,326385,1724,75915,3358,73550,3567,2365,1086,250470,3474,262224,1338,13946,1939,13631,1850,315,258,248278,2189,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,3572054,3865,1739670,3944,120137,3523,51548,3003,696,317,50852,2984,41658,2924,9194,1625,68589,3177,155643,3895,122367,4358,4438,678,117929,4316,107899,4562,10030,1945,33276,3144,567702,3592,479677,5034,5255,1029,474422,5078,450430,5873,23992,3356,88025,4002,283328,2196,222906,4130,371,202,222535,4082,215036,3833,7499,1468,60422,3355,289468,1979,171684,4371,64,113,171620,4359,166343,4395,5277,1419,117784,4151,204030,1388,52642,2556,50965,2514,1677,594,151388,3085,119362,1181,11934,1614,11527,1643,407,260,107428,1959,1832384,3736,111759,3720,52302,3376,0,197,52302,3376,45430,2958,6872,1504,59457,3120,145101,3740,107006,3877,166,180,106840,3863,97790,3656,9050,1527,38095,2734,564925,3328,427867,6820,392,326,427475,6805,402978,7281,24497,3316,137058,6181,292045,2503,202610,4009,183,194,202427,3995,194915,4138,7512,1542,89435,4587,310554,1926,161086,5005,0,197,161086,5005,158444,4877,2642,778,149468,4979,231435,1446,45585,2665,44585,2597,1000,477,185850,2822,176565,1328,8019,1373,7789,1363,230,225,168546,1924,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3682861,4138,1775797,4260,131565,4810,40052,3424,2045,962,38007,3341,25473,2963,12534,2144,91513,4665,153096,5044,105038,4865,3982,813,101056,4950,87940,4165,13116,2294,48058,4469,611023,5901,504296,6802,5895,1402,498401,6703,469685,6873,28716,3717,106727,5162,276273,4109,218964,5048,1183,567,217781,4977,206457,5118,11324,1641,57309,4225,288341,2093,179101,4173,31,52,179070,4182,172298,4235,6772,1407,109240,3992,202164,2561,58516,2923,56588,2778,1928,746,143648,3816,113335,1967,10944,1325,10741,1347,203,153,102391,2039,1907064,4509,116670,5173,40044,4058,80,269,39964,4028,33106,3841,6858,1820,76626,5278,155797,4183,107172,5451,391,298,106781,5436,96330,5296,10451,1838,48625,4526,623946,4879,476596,7149,1714,935,474882,7072,444015,7286,30867,3839,147350,6622,291040,3515,207816,5185,173,164,207643,5164,197915,5093,9728,1777,83224,5401,314500,1889,166270,4895,89,157,166181,4878,162805,4866,3376,815,148230,4874,232733,2739,44545,2950,43341,2909,1204,456,188188,3572,172378,2412,9031,1353,8978,1342,53,96,163347,2605,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,10216304,5459,4974626,4652,344866,5162,136898,4908,2087,1003,134811,4848,109276,4915,25535,2628,207968,5425,429010,4558,325465,6168,3773,1208,321692,6380,287923,6320,33769,2939,103545,5765,1712947,4590,1533192,8037,5126,1330,1528066,7996,1455486,9283,72580,5205,179755,6381,807510,2909,713958,5676,782,456,713176,5782,684655,5884,28521,2979,93552,4942,810557,1969,592417,6656,195,139,592222,6649,565939,7145,26283,2658,218140,6284,533438,1797,160936,4690,155884,4597,5052,1142,372502,5005,336298,1261,33025,2643,32616,2676,409,275,303273,3027,5241678,4963,326036,5282,136649,4841,465,550,136184,4883,115402,4492,20782,2297,189387,5959,410016,3409,314381,5331,799,617,313582,5321,282267,5794,31315,2995,95635,4923,1696960,4234,1373896,8827,500,327,1373396,8773,1299896,9332,73500,4941,323064,7728,828544,3415,650477,6162,71,96,650406,6162,624793,6964,25613,2695,178067,5666,859310,1780,534702,6309,0,190,534702,6309,514969,6240,19733,2062,324608,6599,609891,2107,144825,5305,140316,5305,4509,1133,465066,5514,510921,1546,25802,2428,24664,2273,1138,479,485119,2732,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,2506580,3373,1231619,3473,94765,3730,46824,2869,57,78,46767,2847,41414,2672,5353,1248,47941,3377,110853,3043,88526,3557,502,503,88024,3526,80968,3398,7056,1654,22327,2324,394297,2634,361490,3119,589,315,360901,3153,349367,3048,11534,1579,32807,2355,185476,2304,164383,3395,41,58,164342,3387,160330,3327,4012,794,21093,2550,206713,1498,157831,2905,53,86,157778,2916,154337,3024,3441,847,48882,2626,143876,1088,49995,2472,49213,2437,782,305,93881,2275,95639,595,9740,964,9578,998,162,153,85899,1127,1274961,2931,86888,2562,48453,2546,0,163,48453,2546,42283,2532,6170,1217,38435,2116,109282,2758,88636,2871,0,163,88636,2871,83441,2917,5195,1268,20646,2097,383827,2831,320782,4046,113,112,320669,4044,309390,4718,11279,1840,63045,3422,183920,1868,150717,3109,0,163,150717,3109,147797,3116,2920,618,33203,2527,212741,1521,146329,2920,0,163,146329,2920,144242,2958,2087,465,66412,2914,155457,1218,35963,1772,35323,1765,640,354,119494,2090,142846,1028,8402,1273,8316,1262,86,77,134444,1679,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,1129682,1937,554947,2016,35692,1574,17881,1637,105,188,17776,1631,15317,1722,2459,948,17811,1925,44503,1208,34914,1394,410,555,34504,1490,30863,1928,3641,1134,9589,1324,164437,1846,146865,2859,681,378,146184,2800,140436,3020,5748,1533,17572,2079,94079,1196,86549,1742,32,54,86517,1733,84371,1836,2146,786,7530,1363,104134,1027,80128,2478,0,192,80128,2478,78129,2534,1999,659,24006,2171,70969,777,26474,1679,26015,1714,459,297,44495,1743,41133,496,4770,784,4690,770,80,91,36363,909,574735,1722,38028,2002,20477,1736,0,192,20477,1736,19353,1747,1124,444,17551,1621,40711,1979,34098,2032,0,192,34098,2032,32134,2183,1964,874,6613,1435,158350,1334,131046,2673,178,272,130868,2618,127217,2828,3651,986,27304,2242,95639,1045,77544,1775,0,192,77544,1775,76021,1755,1523,505,18095,1736,108953,816,72350,2260,0,192,72350,2260,70597,2374,1753,666,36603,2236,75630,697,20552,1975,20193,1943,359,297,55078,1921,57424,660,3665,734,3665,734,0,192,53759,1019,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,2389608,4168,1159496,4022,85166,3540,31442,2477,472,411,30970,2460,25447,2424,5523,1462,53724,3499,104135,3815,75978,4404,405,408,75573,4355,70060,4313,5513,1343,28157,2959,377455,4443,315141,5653,2212,737,312929,5696,299170,5859,13759,1919,62314,4238,181232,3469,144221,4145,190,264,144031,4132,140151,4014,3880,1217,37011,3535,185386,1710,113784,3273,32,56,113752,3276,110769,3297,2983,648,71602,3249,138155,1602,36596,2331,35839,2363,757,422,101559,2765,87967,1032,8208,1433,8051,1403,157,184,79759,1803,1230112,3568,82755,4148,28584,2666,0,201,28584,2666,23081,2492,5503,1252,54171,3739,95613,3064,67628,3542,97,116,67531,3564,62827,3543,4704,1190,27985,3226,382535,3347,287736,4787,197,283,287539,4825,275077,4587,12462,1911,94799,5024,189111,2468,129750,3518,0,201,129750,3518,126201,3597,3549,1107,59361,3215,198544,1756,106765,3730,0,201,106765,3730,104212,3775,2553,643,91779,3408,158653,1797,30906,2280,30472,2270,434,225,127747,2970,122901,1253,6013,1160,5918,1145,95,117,116888,1561,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,788299,1405,377655,1309,24376,1383,9244,1312,129,154,9115,1311,7291,1046,1824,688,15132,1515,30690,917,23395,1504,579,348,22816,1525,20095,1530,2721,1000,7295,1466,118629,868,102989,2343,2417,1002,100572,2407,95677,2610,4895,1572,15640,2065,58962,806,51076,1391,198,155,50878,1386,48702,1416,2176,750,7886,1223,64019,697,44194,2144,0,200,44194,2144,42141,2109,2053,757,19825,2105,49802,825,15530,1462,14648,1453,882,540,34272,1364,31177,682,3677,870,3643,869,34,44,27500,1096,410644,1108,24670,1436,12110,1699,0,200,12110,1699,10674,1554,1436,702,12560,1431,28863,1202,20829,1546,80,119,20749,1551,19254,1553,1495,700,8034,1395,121163,1166,98071,2589,11,22,98060,2591,92162,2734,5898,1727,23092,2568,63925,1094,49574,1498,0,200,49574,1498,47306,1773,2268,956,14351,1720,72246,543,41845,2128,0,200,41845,2128,40689,2179,1156,567,30401,2141,58093,638,14455,1528,13508,1510,947,449,43638,1738,41684,551,2717,856,2644,857,73,85,38967,1080,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,4451949,3463,2201923,4202,146604,3329,70734,2694,96,94,70638,2668,62922,2646,7716,1159,75870,3078,182706,2297,148792,3309,257,192,148535,3295,137410,3494,11125,1481,33914,2920,748961,2740,687731,4531,1320,565,686411,4520,664412,5127,21999,2199,61230,3701,347261,2296,313774,3250,267,217,313507,3272,305287,3366,8220,1020,33487,2218,373337,1553,283356,4170,139,155,283217,4151,275031,4180,8186,1254,89981,4112,245473,1346,76461,2962,74400,2817,2061,566,169012,3121,157581,947,16112,1960,15832,1957,280,154,141469,2167,2250026,2700,136566,2482,77821,3071,0,147,77821,3071,72388,3089,5433,1053,58745,3040,176844,2272,149610,2901,15,27,149595,2900,142784,3163,6811,1277,27234,1954,725547,3218,626817,5285,212,173,626605,5290,607646,5486,18959,2305,98730,4760,342419,1928,290620,3340,17,24,290603,3343,283995,3479,6608,1277,51799,3020,383070,1871,265253,4176,0,147,265253,4176,258771,4093,6482,1147,117817,4225,265013,1615,63276,2517,62744,2483,532,264,201737,3141,220567,1107,10123,963,9913,970,210,136,210444,1425,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
