GEO_ID,C17004_001E,C17004_001M,C17004_002E,C17004_002M,C17004_003E,C17004_003M,C17004_004E,C17004_004M,C17004_005E,C17004_005M,C17004_006E,C17004_006M,C17004_007E,C17004_007M,C17004_008E,C17004_008M,C17004_009E,C17004_009M,NAME,C17004_001MA,C17004_001EA,C17004_002MA,C17004_002EA,C17004_003EA,C17004_003MA,C17004_004EA,C17004_004MA,C17004_005EA,C17004_005MA,C17004_006EA,C17004_006MA,C17004_007EA,C17004_007MA,C17004_008EA,C17004_008MA,C17004_009EA,C17004_009MA,state
0400000US28,2271941,3871,393440,13466,40820,3852,95764,6380,256856,10498,1878501,13487,877084,14191,343063,10191,658354,11353,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2836473,3062,269118,10324,16979,2315,92754,6313,159385,7643,2567355,10506,1233109,12543,618442,11238,715804,10190,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,21572682,11066,2784219,42810,364518,12803,796830,18310,1622871,29620,18788463,44488,9687134,41202,3753548,36028,5347781,37887,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,4730095,4677,393165,14366,35876,2982,126593,6898,230696,10229,4336930,14433,2259024,18694,931037,10696,1146869,14024,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,17203473,7993,2104389,35059,198321,8630,531903,16168,1374165,28874,15099084,37034,6821432,40037,2977309,32085,5300343,35389,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,5486283,4244,518304,13849,28299,2989,155465,8257,334540,9848,4967979,14632,2433267,17244,1264119,16233,1270593,14509,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,554218,939,82097,5698,3461,951,22947,2956,55689,4599,472121,5567,297628,5762,81794,4997,92699,4230,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2290790,3075,202715,10370,21361,2765,81655,6373,99699,6593,2088075,10395,1008042,11178,547571,10643,532462,8727,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,15503223,6591,1928710,31389,137755,6781,516447,13834,1274508,24002,13574513,30595,6649414,27903,2905133,26846,4019966,23643,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,7031965,5039,594094,17128,54971,5067,165558,8848,373565,12492,6437871,17912,3192896,22327,1414442,19645,1830533,18256,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,9127937,4758,1130427,23988,98754,5770,381991,13699,649682,18433,7997510,24229,3903216,22093,1737768,19306,2356526,17960,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4752220,4497,565767,13381,56233,4916,183013,6572,326521,10443,4186453,14314,2064609,15717,881292,13556,1240552,12412,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,10103860,5389,1127047,19011,90273,5584,355223,9509,681551,15562,8976813,20115,4357046,23593,1956973,21343,2662794,16038,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,7908445,4775,1000222,18327,80512,4061,339181,10515,580529,14087,6908223,18779,3149576,20507,1570840,18718,2187807,14808,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1460593,2285,152675,6361,17740,1706,61168,3868,73767,4298,1307918,6445,705357,7092,294882,7461,307679,5588,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1332303,3201,146124,8098,15038,2096,56715,5058,74371,6176,1186179,8718,538420,10058,291533,9357,356226,7730,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1638020,2558,290197,11873,28870,3003,77365,4660,183962,9045,1347823,11831,601656,9235,258518,8478,487649,9230,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1115395,1859,90100,5609,7584,1415,28655,3243,53861,3925,1025295,5529,513292,8718,210135,7011,301868,7104,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,665528,2640,81725,4913,8998,1716,30760,2927,41967,3983,583803,5365,317362,5841,133890,5093,132551,4398,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,5944447,4749,574929,14347,42252,3694,201629,9269,331048,11413,5369518,15491,2563192,20937,1252308,18443,1554018,14077,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,843868,2568,99134,6641,5678,1460,26867,3016,66589,5383,744734,6950,354739,8474,171901,6507,218094,6682,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,5579658,4915,692712,18767,66982,4701,204575,9890,421155,12803,4886946,19144,2227170,18391,1014921,14313,1644855,17261,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,5291022,5939,710591,18896,79315,5223,205267,8741,426009,13346,4580431,19347,2236372,18386,884200,15398,1459859,16635,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2212230,3460,245255,10278,27458,2707,94650,6079,123147,6546,1966975,11044,1009588,9512,432759,8200,524628,10115,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
