GEO_ID,B25093_001E,B25093_001M,B25093_002E,B25093_002M,B25093_003E,B25093_003M,B25093_004E,B25093_004M,B25093_005E,B25093_005M,B25093_006E,B25093_006M,B25093_007E,B25093_007M,B25093_008E,B25093_008M,B25093_009E,B25093_009M,B25093_010E,B25093_010M,B25093_011E,B25093_011M,B25093_012E,B25093_012M,B25093_013E,B25093_013M,B25093_014E,B25093_014M,B25093_015E,B25093_015M,B25093_016E,B25093_016M,B25093_017E,B25093_017M,B25093_018E,B25093_018M,B25093_019E,B25093_019M,B25093_020E,B25093_020M,B25093_021E,B25093_021M,B25093_022E,B25093_022M,B25093_023E,B25093_023M,B25093_024E,B25093_024M,B25093_025E,B25093_025M,B25093_026E,B25093_026M,B25093_027E,B25093_027M,B25093_028E,B25093_028M,B25093_029E,B25093_029M,NAME,B25093_001EA,B25093_001MA,B25093_002EA,B25093_002MA,B25093_003EA,B25093_003MA,B25093_004EA,B25093_004MA,B25093_005EA,B25093_005MA,B25093_006EA,B25093_006MA,B25093_007EA,B25093_007MA,B25093_008EA,B25093_008MA,B25093_009EA,B25093_009MA,B25093_010EA,B25093_010MA,B25093_011MA,B25093_011EA,B25093_012EA,B25093_012MA,B25093_013EA,B25093_013MA,B25093_014EA,B25093_014MA,B25093_015EA,B25093_015MA,B25093_016EA,B25093_016MA,B25093_017EA,B25093_017MA,B25093_018EA,B25093_018MA,B25093_019EA,B25093_019MA,B25093_020EA,B25093_020MA,B25093_021EA,B25093_021MA,B25093_022MA,B25093_022EA,B25093_023EA,B25093_023MA,B25093_024EA,B25093_024MA,B25093_025EA,B25093_025MA,B25093_026EA,B25093_026MA,B25093_027EA,B25093_027MA,B25093_028EA,B25093_028MA,B25093_029EA,B25093_029MA,state
0400000US30,291018,4709,3278,928,984,467,531,431,87,118,282,219,1368,646,26,49,27848,2566,14126,1922,4319,963,3107,900,1765,633,4469,1254,62,80,160184,4056,92736,3673,19721,2202,13120,1680,9458,1362,24280,2356,869,400,99708,2545,59569,2026,9803,1361,6856,1054,4177,847,18770,1944,533,309,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,406226,6154,4398,1218,2707,845,160,173,647,436,434,408,450,310,0,170,34843,2321,18457,1777,6053,1025,3280,1033,1685,656,5278,1181,90,83,230020,4713,135366,4525,32446,2511,17944,1874,11738,1554,31200,2328,1326,425,136965,2637,74638,2305,12859,1478,11007,1496,8372,1249,29181,2098,908,299,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2612904,19709,19072,2494,8227,1634,3369,1166,1622,598,1291,681,3743,1192,820,448,232306,8522,131563,6031,39889,3649,21021,2516,12982,2306,24507,2525,2344,842,1511471,13902,949881,13519,172439,6323,109226,5521,68241,5095,199852,6778,11832,1861,850055,9321,496865,9276,82540,3899,60745,3605,46684,3465,158143,6663,5078,902,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2426435,18052,19818,2816,7735,1561,3371,937,1167,511,1206,493,5705,1619,634,476,217638,8209,120427,5575,34416,3936,22630,3106,11112,1993,27986,2749,1067,550,1475102,15936,907049,14636,171858,7712,105534,6319,67611,5136,205405,8307,17645,2363,713877,7765,416619,9136,68813,3977,49843,3295,33836,2772,135518,5162,9248,1652,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167108,3496,1842,747,816,520,496,404,140,120,79,86,170,141,141,215,18404,1855,8922,1142,1895,650,2154,650,1161,468,4206,778,66,80,102200,3115,58614,2410,12998,1576,9279,1328,5066,935,15739,1974,504,297,44662,2124,26926,2096,3911,786,3074,734,1951,654,8730,1281,70,60,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1262257,12735,12876,2304,6336,1520,1643,716,882,467,447,321,2839,1046,729,401,115413,5542,70208,4719,16824,2229,8487,1675,5550,1367,12561,2370,1783,729,700541,9864,461665,9743,72309,4147,45299,3135,24897,2956,86520,5673,9851,1771,433427,6124,273623,5840,35731,2686,29065,2284,19659,1929,71447,3845,3902,881,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,188798,4006,2218,854,805,568,356,328,393,279,171,192,493,380,0,157,16129,1503,5968,1017,4212,857,2263,788,1219,529,2455,731,12,21,106926,3207,54692,2252,15146,1394,9791,1345,6080,838,20442,1836,775,336,63525,1888,31131,1423,6865,980,5191,783,3958,722,15844,1403,536,244,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,641551,6758,5778,1239,2353,675,896,608,279,248,376,365,1742,764,132,186,65047,3961,32263,2532,11146,1683,6583,1588,4081,1027,10478,1551,496,402,365103,6046,201175,5762,50166,3366,31075,2529,23204,2410,55472,3418,4011,1031,205623,3582,112898,3733,21092,1879,13550,1499,9592,1315,46795,3573,1696,565,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,532674,7982,5691,1096,3300,897,487,289,298,225,666,502,920,401,20,41,40446,3055,25528,2397,5794,1302,2796,739,1752,705,4135,1215,441,338,286714,5999,198332,5319,24065,2514,15611,1925,10453,1885,34135,2763,4118,1027,199823,3750,138492,3558,16624,1888,10703,1501,7885,1524,25230,2774,889,442,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,971990,7832,12444,1444,6159,1028,1839,551,1234,468,1143,455,1690,541,379,278,106084,3775,64196,3066,15455,1708,8418,1225,5448,995,11608,1422,959,406,536555,7425,351405,5745,58769,3362,35927,2097,22589,1889,62779,2786,5086,745,316907,3495,206150,3910,29340,1802,18369,1701,14863,1486,46908,2682,1277,386,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1592440,10546,15901,1787,7441,1197,2586,719,2243,660,1158,568,2473,598,0,151,155167,4386,91058,3691,24954,2079,14418,1410,7701,1244,16760,1921,276,231,935719,8524,581829,7479,124217,4423,75090,3399,40768,2746,109340,4118,4475,835,485653,4960,262694,5246,54396,2739,38547,2487,27820,1928,97709,3675,4487,756,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,793791,9316,2728,932,1301,730,63,107,144,170,36,69,759,404,425,299,33211,2648,15630,1709,3429,1186,3465,1124,1887,854,7266,1512,1534,530,424161,7946,228298,6776,42946,3580,28812,2484,23999,2299,81551,3973,18555,2148,333691,5272,221008,4871,23236,1852,14610,1931,12540,1462,56412,3609,5885,1183,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2093205,14799,14045,1737,5877,1188,1260,562,2016,786,1659,638,3012,932,221,202,183749,5418,89223,4821,36442,2937,18374,2217,13253,1944,25292,2327,1165,666,1247905,12535,711192,11117,183848,5928,107423,5048,69406,4168,167453,5979,8583,1406,647506,6515,366610,6800,68324,4027,46810,3601,33584,2682,127383,5330,4795,1062,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,199467,4766,3811,985,1753,624,689,424,321,331,194,187,799,468,55,90,29106,1996,17662,1688,4759,984,2345,919,1572,680,2755,823,13,28,111315,3345,77916,3314,12084,1512,7956,1207,4731,929,7853,1326,775,316,55235,1839,36807,1775,5115,993,3083,721,1631,500,8344,1235,255,154,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1335486,12405,11106,1498,4550,948,1521,639,1181,540,1029,572,2333,857,492,375,119848,6031,67911,4268,19417,2516,11391,1762,6662,1582,13443,2016,1024,533,734347,9089,465430,8381,82086,5197,50521,4047,30994,3486,96489,4716,8827,1516,470185,4997,278700,5803,43950,2929,31410,2921,21220,2473,91829,4580,3076,835,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1024853,10325,7073,1643,2905,1074,439,314,1073,673,376,216,2280,951,0,207,82373,4538,37179,3289,14435,1875,9322,1575,6180,1312,14934,2066,323,242,577265,8380,309016,7497,81942,4225,53773,3767,34874,3098,93216,4777,4444,1070,358142,5543,186959,5319,36396,2834,28988,2358,22048,2237,82141,4224,1610,641,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,161812,3934,1791,756,648,454,528,457,91,71,0,203,524,498,0,203,17484,1826,10322,1402,2746,964,1805,731,586,324,1796,627,229,328,91086,3020,55108,2738,10932,1573,7803,1454,4436,926,12317,1828,490,281,51451,1935,34399,1902,3737,759,3499,871,2115,639,7101,1169,600,353,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,7165664,30156,34496,2841,10578,1637,3413,1033,3107,1082,2489,810,13779,2226,1130,418,522691,9715,193171,6864,83072,4734,66014,4819,50519,3521,126273,6159,3642,1056,4283339,24461,1925284,19296,587067,11625,460574,10526,318008,8878,955333,13837,37073,3581,2325138,15004,1149491,13250,214323,5845,174557,5759,134631,4821,631536,12748,20600,2079,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,756195,9817,8316,1784,4290,1185,1078,656,566,469,288,202,1631,790,463,505,64262,4218,40373,3602,7365,1517,4843,1373,2740,1059,8531,1915,410,281,424924,7650,267471,6993,46432,3852,28322,2951,17681,2414,57805,4402,7213,1643,258693,4740,169766,5142,22849,2569,14443,1736,10527,1619,39069,2968,2039,668,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,906771,8038,4464,1174,1681,731,451,409,329,279,203,250,1661,678,139,178,67351,3557,31109,2593,12733,1814,8470,1471,4102,1002,10596,1558,341,317,549670,6796,281156,6338,80910,4636,53078,3861,33120,3124,98964,4826,2442,687,285286,4074,126175,4236,31511,2781,22748,1897,18450,2121,84885,4204,1517,460,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6034082,27745,47433,3608,21297,2622,4849,1188,3537,865,2970,922,13579,2149,1201,471,595090,13923,295241,9206,95832,6297,59032,4211,39852,3892,100667,6911,4466,1123,3707700,25182,2216516,19960,453740,12854,283107,10390,184545,8713,538103,13426,31689,3866,1683859,12831,1004749,13404,157688,5669,123297,6083,82757,4398,299995,7874,15373,2147,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1482669,11111,7651,1287,2107,578,1529,554,683,447,710,454,2599,787,23,41,128859,4913,60621,3749,25082,2404,15912,2172,10259,1792,16886,1876,99,118,905203,9428,495133,8507,134231,5077,82855,3917,54632,3477,133888,6036,4464,1079,440956,6235,238467,5956,47796,3314,30782,2325,24740,2631,96792,4302,2379,574,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5148242,25213,28522,3016,11968,2168,2817,812,2190,849,1519,588,8675,1346,1353,639,341786,9740,168343,6857,53876,3960,34157,3426,23983,2425,58511,4027,2916,812,2702833,20308,1476054,17425,331272,9863,219322,8678,154007,6918,486492,11105,35686,3415,2075101,16693,1126446,14106,201973,6503,147110,6216,107054,5272,467728,11706,24790,2631,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1620712,12401,6701,1421,1843,823,1128,686,560,405,552,435,2243,860,375,304,125567,5104,57950,3292,22938,2090,14642,1696,10037,1550,19785,2571,215,185,984128,10542,504725,8348,147225,6912,97987,4592,59552,3964,169246,6667,5393,1210,504316,6138,224200,5412,57417,3397,43460,3317,33802,2867,141814,4831,3623,893,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121540,3817,205,152,40,67,0,213,54,86,0,213,76,84,35,61,14302,1576,8061,1164,2518,721,1111,493,477,291,2073,753,62,102,72860,3193,41143,2872,9383,1626,6690,1265,4335,1060,10719,1845,590,430,34173,2011,18975,1450,3084,850,1205,487,1752,613,8689,1314,468,331,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,703983,7745,11280,1547,3751,843,1845,693,814,457,1547,604,3323,887,0,193,96859,4558,41597,3171,18436,1922,13821,1823,7688,1259,15122,1886,195,174,416066,6264,248570,5433,60983,3530,37160,3195,19537,2504,47079,3440,2737,879,179778,3124,115996,3098,15446,1906,11584,1645,6254,995,29938,2136,560,373,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3953785,20790,21618,2587,7548,1557,2416,780,1624,506,1828,884,7037,1199,1165,637,295587,7552,145505,5155,46853,3200,27899,2499,17477,2153,56618,4121,1235,555,2353534,15416,1254738,12945,300775,8451,198408,6440,134297,5734,448458,9338,16858,1796,1283046,10593,630520,7646,127061,5268,96449,3645,76357,4393,341365,9199,11294,1584,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2078948,12237,6847,1315,1348,650,512,322,1415,698,580,472,2825,863,167,178,147662,4842,55683,3774,31303,3004,20360,2139,13003,1886,26876,2453,437,258,1273149,11834,603932,8847,184906,6431,138795,5600,89068,4356,249523,8479,6925,1398,651290,6547,265313,6249,74801,4470,55900,3589,46728,3017,204316,5139,4232,886,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,3086226,17899,29611,2493,14378,1653,4280,952,3387,1123,1702,650,5361,1029,503,275,292587,7252,183651,5625,41928,2841,23108,2312,13607,1842,29082,3258,1211,529,1772515,13913,1143758,14484,217693,6989,128989,5470,72608,3436,197185,7134,12282,1762,991513,7310,573805,8514,104482,4074,72532,3130,55411,3512,179107,6392,6176,1024,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1625854,12819,18771,2517,9634,1703,2481,908,2260,886,658,289,3182,908,556,548,173208,5362,103842,4708,27464,2381,15863,2127,8562,1742,17068,2520,409,282,916100,9577,594017,9245,111146,5407,63003,4301,34718,3333,105169,5097,8047,1607,517775,6200,307934,6870,55407,3568,37306,2468,25608,2110,87578,3790,3942,791,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3478645,18096,23895,2520,10843,1678,3632,1139,2432,803,1988,698,4252,860,748,489,310933,7898,174038,5617,51177,3377,32412,3157,15379,2036,36579,2653,1348,568,2011571,12442,1227552,12293,249145,7262,157184,5314,94947,5413,270793,7344,11950,1457,1132246,9135,611276,8680,123782,4587,90456,4048,64553,4218,234601,5587,7578,1032,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
