GEO_ID,B27014_001E,B27014_001M,B27014_002E,B27014_002M,B27014_003E,B27014_003M,B27014_004E,B27014_004M,B27014_005E,B27014_005M,B27014_006E,B27014_006M,B27014_007E,B27014_007M,B27014_008E,B27014_008M,B27014_009E,B27014_009M,B27014_010E,B27014_010M,B27014_011E,B27014_011M,B27014_012E,B27014_012M,B27014_013E,B27014_013M,B27014_014E,B27014_014M,B27014_015E,B27014_015M,B27014_016E,B27014_016M,B27014_017E,B27014_017M,B27014_018E,B27014_018M,B27014_019E,B27014_019M,B27014_020E,B27014_020M,B27014_021E,B27014_021M,B27014_022E,B27014_022M,NAME,B27014_001MA,B27014_001EA,B27014_002MA,B27014_002EA,B27014_003MA,B27014_003EA,B27014_004EA,B27014_004MA,B27014_005EA,B27014_005MA,B27014_006EA,B27014_006MA,B27014_007EA,B27014_007MA,B27014_008MA,B27014_008EA,B27014_009EA,B27014_009MA,B27014_010EA,B27014_010MA,B27014_011MA,B27014_011EA,B27014_012MA,B27014_012EA,B27014_013MA,B27014_013EA,B27014_014MA,B27014_014EA,B27014_015MA,B27014_015EA,B27014_016EA,B27014_016MA,B27014_017EA,B27014_017MA,B27014_018EA,B27014_018MA,B27014_019MA,B27014_019EA,B27014_020EA,B27014_020MA,B27014_021EA,B27014_021MA,B27014_022EA,B27014_022MA,state
0400000US30,607555,2649,328648,6316,185884,4936,20302,2657,165582,5160,142764,4280,14152,1909,128612,4303,179248,5698,80185,4141,20236,2281,59949,3783,99063,4828,22053,2301,77010,4604,99659,5414,37719,3346,20765,2144,16954,2264,61940,3831,27549,2497,34391,3127,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,791558,2315,440455,6957,241992,5074,16809,2138,225183,4984,198463,5233,9310,1755,189153,5053,214450,6830,90189,4235,18153,2340,72036,4475,124261,5118,23626,2102,100635,4909,136653,5366,57201,3470,38904,3002,18297,2014,79452,4023,39991,3288,39461,2773,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,6088356,8669,3354857,24860,1857215,15607,109508,5523,1747707,15506,1497642,15436,75411,4703,1422231,15634,1454210,17902,594093,13023,77575,5487,516518,12505,860117,14550,126486,6085,733631,14277,1279289,21687,467192,13435,221762,9050,245430,10300,812097,14899,300832,10329,511265,12529,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,6238581,10314,3511143,22060,1939978,13939,100090,6527,1839888,14502,1571165,16377,71745,5628,1499420,17586,1404723,18562,569846,11997,57051,4801,512795,11917,834877,14391,104556,6540,730321,14481,1322715,21019,474439,13117,204711,8996,269728,11006,848276,15466,264145,9136,584131,12528,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,434047,2230,220433,5718,120592,3985,15617,1942,104975,4117,99841,3462,10164,1591,89677,3044,133175,5034,66428,3843,18332,2107,48096,3487,66747,2680,16757,1898,49990,2309,80439,3685,33513,2771,18796,2161,14717,1647,46926,2963,18280,2056,28646,2401,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2835053,6464,1479614,15326,826815,10228,41313,3361,785502,9376,652799,11124,27997,3315,624802,11505,605023,13180,245967,8787,29539,3093,216428,8556,359056,9567,52962,4243,306094,8831,750416,13531,286937,9247,144710,6944,142227,7522,463479,9571,186378,6892,277101,7859,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,374662,1905,204281,5308,111670,3607,11454,1649,100216,3617,92611,3308,7617,1498,84994,3007,114753,3791,47470,2969,12918,1485,34552,2494,67283,2554,19480,2211,47803,2191,55628,3663,25866,2377,16676,1915,9190,1234,29762,2397,17573,2040,12189,1418,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1805979,3568,995100,12658,563525,9007,47285,4217,516240,9457,431575,8543,33323,3362,398252,8880,443722,10456,199965,7373,39557,3157,160408,6709,243757,6590,54733,4105,189024,6100,367157,10384,138184,6650,74437,5037,63747,4537,228973,7713,86048,4612,142925,6324,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1036946,3510,508301,7837,288205,5261,27606,2961,260599,5678,220096,5806,25645,2600,194451,5530,228321,7488,100451,4905,30632,2983,69819,4504,127870,5138,40123,3003,87747,4589,300324,8080,126241,4953,88844,4449,37397,2962,174083,5577,93346,5037,80737,4240,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2249488,3702,1246541,10654,706275,7186,43799,2646,662476,7019,540266,8072,23210,2213,517056,7864,513581,9308,216759,6233,27656,2641,189103,5787,296822,7360,39025,2787,257797,7062,489366,8140,184661,5648,83069,4127,101592,4220,304705,5719,100662,3996,204043,5455,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,3429012,4309,2049575,13105,1166722,8914,64538,3377,1102184,8836,882853,9711,53928,3989,828925,9525,877124,12135,345855,8131,70597,4071,275258,7420,531269,7727,101684,4429,429585,7608,502313,8999,197161,5344,111960,4581,85201,4186,305152,7954,130729,5330,174423,6108,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1877148,3176,634602,12136,350450,9044,77140,5019,273310,8439,284152,6511,45566,3114,238586,5884,393457,11246,195343,7022,98140,5972,97203,4911,198114,8286,108269,6320,89845,5463,849089,12570,344617,7955,246527,7951,98090,5919,504472,8697,359404,8710,145068,6914,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,5016132,8033,2900647,20976,1612615,12530,88143,4912,1524472,13402,1288032,15565,53592,3621,1234440,15657,1200613,17863,497151,12852,48643,3729,448508,12593,703462,11458,80403,5470,623059,10502,914872,19118,317301,9837,131114,6369,186187,7581,597571,13595,185887,8815,411684,9622,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,447813,2085,281018,5545,162464,3695,7510,1345,154954,3821,118554,3900,7191,1547,111363,3724,110989,4509,48558,3253,7423,1223,41135,3255,62431,3212,9959,1873,52472,2945,55806,3904,20151,2033,7821,1419,12330,1758,35655,3099,11590,1716,24065,2341,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2931158,6024,1598544,19135,866087,12230,56792,4068,809295,11616,732457,13304,49626,4827,682831,11778,689343,15055,285709,8271,38447,3719,247262,7692,403634,10983,74809,4447,328825,10042,643271,13973,246444,9739,123170,6394,123274,7110,396827,10187,162473,7887,234354,8233,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2498361,4039,1327080,12449,765434,8688,75666,4308,689768,8798,561646,10000,51399,3975,510247,9308,697948,11992,298427,8402,80010,4631,218417,7432,399521,9119,101688,5773,297833,8746,473333,11882,176961,6690,105294,5648,71667,4918,296372,8931,131128,5921,165244,6750,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,330764,2619,193468,4788,115402,3067,6881,1623,108521,3439,78066,3747,2548,722,75518,3783,82852,3820,33938,3125,4069,1048,29869,2969,48914,3167,4220,971,44694,3284,54444,3816,17980,2261,6373,1031,11607,1844,36464,3056,9772,1824,26692,2626,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,23975809,12263,12504862,36273,7346412,33175,863537,19762,6482875,36130,5158450,25623,588437,13617,4570013,28263,6398696,34703,2778832,28601,756894,15653,2021938,26529,3619864,22800,1020684,15993,2599180,22673,5072251,29213,1822675,22549,948270,19132,874405,14629,3249576,22458,1414434,15827,1835142,18399,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1702571,5602,870720,12350,470406,7877,24774,2833,445632,8459,400314,9039,19105,2695,381209,9514,369109,10663,151491,6075,16786,2550,134705,6107,217618,7873,33538,2966,184080,7488,462742,9979,184565,6726,90453,4941,94112,5288,278177,7361,121257,5463,156920,6785,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2142660,3988,1180403,11007,670481,6915,49065,4461,621416,7964,509922,8897,46370,4351,463552,8478,593513,10389,234360,6165,59767,4808,174593,6206,359153,7901,93477,5187,265676,6702,368744,8525,143241,5861,77534,5026,65707,4279,225503,6265,91595,4684,133908,5541,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,16903213,11087,9579853,38001,5547697,24528,268980,9370,5278717,27155,4032156,26758,150923,7440,3881233,27696,3807086,36857,1640826,24373,160332,7416,1480494,23619,2166260,23809,233716,8652,1932544,22388,3516274,30528,1144533,22032,448842,16040,695691,18467,2371741,24080,566145,12911,1805596,22766,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,3614811,5815,2159173,17511,1160761,11594,89737,5472,1071024,11890,998412,11090,83743,5270,914669,11744,862690,11733,351406,7658,77515,4505,273891,6650,511284,9153,118757,6198,392527,8857,592948,12916,227013,9191,117394,6442,109619,6016,365935,9106,145849,5993,220086,6933,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,12216233,11081,6640602,38789,3674627,23286,229536,9914,3445091,23346,2965975,26074,166100,10021,2799875,25047,2882672,31543,1240627,20062,172533,7545,1068094,19405,1642045,23076,232714,9369,1409331,21276,2692959,29132,1027343,18301,434486,11665,592857,15034,1665616,20399,547886,12348,1117730,17596,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4256789,5530,2348055,16915,1311081,11564,133470,6979,1177611,12559,1036974,10760,106561,6135,930413,11670,1213875,15808,490179,9773,137316,6867,352863,8188,723696,10524,197936,8040,525760,10376,694859,12680,277254,7850,162244,6233,115010,5531,417605,9400,210577,8253,207028,7218,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,471920,1933,288346,5509,141849,3630,10177,1952,131672,3821,146497,3926,16235,2562,130262,3797,104189,4855,45745,3241,13254,2013,32491,3153,58444,3262,17184,2110,41260,2692,79385,5000,34813,2842,21035,2730,13778,2316,44572,3765,27856,3252,16716,2493,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1805828,3874,988195,11348,627143,8920,22575,2605,604568,9306,361052,8007,10543,1964,350509,7723,510747,10333,194801,7971,19707,2352,175094,7233,315946,7219,28010,2832,287936,7178,306886,7989,86324,5263,31229,2849,55095,4162,220562,6488,47378,3787,173184,5683,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,11879398,7977,6471551,27325,3567320,15700,409524,12154,3157796,18395,2904231,21256,303999,9013,2600232,20844,2956125,24438,1256445,14882,370822,8035,885623,12299,1699680,18116,511221,13306,1188459,15793,2451722,23639,966047,15525,557789,12665,408258,9685,1485675,17494,769538,12994,716137,12451,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,5344092,5295,3071477,21962,1751711,13241,98923,6268,1652788,13542,1319766,13843,81606,5781,1238160,13724,1297128,17753,525018,12126,90549,5528,434469,10059,772110,11901,143982,7389,628128,10847,975487,16150,348086,9979,159755,6859,188331,7781,627401,12045,209198,8089,418203,10369,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,6840199,7261,3825627,20121,2147142,15023,160096,6773,1987046,15089,1678485,14851,154395,6726,1524090,13930,1737762,16741,725438,14924,181450,7253,543988,12413,1012324,12841,268344,7743,743980,12686,1276810,19331,493633,11498,300434,8985,193199,7289,783177,12633,379588,10560,403589,8567,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,3563548,5477,2028732,14760,1109181,9743,55086,3781,1054095,9870,919551,11177,37194,3385,882357,11047,849437,14829,362476,9046,43987,3641,318489,9135,486961,10256,68696,4787,418265,9890,685379,12733,272950,8384,132401,5358,140549,6313,412429,9449,157855,6683,254574,8188,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,7529481,6636,4238204,21313,2385578,12964,156066,6196,2229512,14385,1852626,15708,142877,6884,1709749,14885,1906948,21079,773626,12918,180033,7136,593593,12015,1133322,15298,261680,8575,871642,13210,1384329,15319,548998,11483,332760,9649,216238,6827,835331,11166,387563,9137,447768,8827,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,5912762,5918,3109663,20179,1788335,12711,141836,6422,1646499,12314,1321328,13133,121751,5195,1199577,13118,1584515,20644,659563,11056,173764,6470,485799,9917,924952,14370,239273,8693,685679,12165,1218584,13639,476284,9080,293840,7447,182444,6159,742300,10381,371153,8561,371147,7097,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1106720,2929,682607,7203,390887,4892,22260,1962,368627,5071,291720,5513,9988,1113,281732,5533,276167,6291,110364,4003,12477,1685,97887,3915,165803,5014,19211,2084,146592,4873,147946,5076,51380,3033,24458,2310,26922,2047,96566,4238,31941,2361,64625,3764,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,987771,3114,527764,9583,320745,6492,16500,2047,304245,6817,207019,5986,7300,1374,199719,5980,277872,8591,111175,5410,17865,2489,93310,5037,166697,5572,18588,2347,148109,5501,182135,6449,62034,4908,29277,3216,32757,3313,120101,4994,33160,3181,86941,4863,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1186832,4742,592384,8550,332961,5730,48325,3891,284636,6392,259423,6715,44741,3725,214682,6065,274563,8484,118705,5623,46483,4202,72222,4199,155858,5831,59746,4109,96112,5341,319885,8478,130716,6038,81301,4407,49415,4167,189169,6054,100522,5171,88647,4816,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,792376,3379,458987,8329,246674,5321,20033,2404,226641,5476,212313,5354,13423,2005,198890,5507,196434,6932,87074,4399,19098,2380,67976,4118,109360,4549,22826,2333,86534,4227,136955,5538,55100,4008,26939,2575,28161,2790,81855,4074,32955,2890,48900,3221,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,499538,3251,306589,6087,173133,4410,9076,1462,164057,4393,133456,4118,5142,1125,128314,4250,125568,5116,51535,3363,8340,1919,43195,3000,74033,3947,9539,1768,64494,3503,67381,4076,27680,2697,12066,1717,15614,2049,39701,2677,13343,1698,26358,2243,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,4528688,5751,2471575,19490,1447540,13381,119701,5950,1327839,14095,1024035,12722,78312,4774,945723,12111,1220250,18397,514564,11525,130256,6305,384308,10066,705686,12710,160266,7526,545420,10796,836863,15741,304934,9446,172707,7486,132227,5296,531929,11077,209729,8355,322200,9093,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,646561,2368,342802,7821,193231,5242,18446,2195,174785,5179,149571,5098,10552,1765,139019,5152,175981,6357,68707,4146,17634,2536,51073,3463,107274,4621,26409,3204,80865,3985,127778,7264,55193,4417,35182,3791,20011,2658,72585,4510,39551,3749,33034,3121,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,4071893,6181,2185298,16428,1253179,11467,132355,6028,1120824,12271,932119,13032,87224,5732,844895,13436,1002399,16857,433926,11079,110364,5591,323562,9657,568473,11459,138858,6849,429615,8349,884196,14642,322347,10335,175318,8006,147029,7083,561849,9478,242968,7807,318881,8732,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,3992463,6554,2195778,16529,1220527,10410,82966,6027,1137561,10849,975251,12749,78229,4857,897022,13508,897076,15912,369941,9829,58398,4259,311543,9286,527135,12425,108947,6085,418188,10974,899609,16275,339734,9120,178899,6609,160835,6792,559875,12018,235011,7670,324864,8403,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1664412,4486,978458,9441,562611,6882,28536,3003,534075,7347,415847,5942,15993,2210,399854,6216,419945,8602,171921,6124,19056,1954,152865,5883,248024,6527,26728,2904,221296,6391,266009,7227,92718,4798,45530,3329,47188,3696,173291,5695,59267,4558,114024,4194,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
