GEO_ID,B21005_001E,B21005_001M,B21005_002E,B21005_002M,B21005_003E,B21005_003M,B21005_004E,B21005_004M,B21005_005E,B21005_005M,B21005_006E,B21005_006M,B21005_007E,B21005_007M,B21005_008E,B21005_008M,B21005_009E,B21005_009M,B21005_010E,B21005_010M,B21005_011E,B21005_011M,B21005_012E,B21005_012M,B21005_013E,B21005_013M,B21005_014E,B21005_014M,B21005_015E,B21005_015M,B21005_016E,B21005_016M,B21005_017E,B21005_017M,B21005_018E,B21005_018M,B21005_019E,B21005_019M,B21005_020E,B21005_020M,B21005_021E,B21005_021M,B21005_022E,B21005_022M,B21005_023E,B21005_023M,B21005_024E,B21005_024M,B21005_025E,B21005_025M,B21005_026E,B21005_026M,B21005_027E,B21005_027M,B21005_028E,B21005_028M,B21005_029E,B21005_029M,B21005_030E,B21005_030M,B21005_031E,B21005_031M,B21005_032E,B21005_032M,B21005_033E,B21005_033M,B21005_034E,B21005_034M,NAME,B21005_001MA,B21005_001EA,B21005_002MA,B21005_002EA,B21005_003MA,B21005_003EA,B21005_004MA,B21005_004EA,B21005_005MA,B21005_005EA,B21005_006MA,B21005_006EA,B21005_007MA,B21005_007EA,B21005_008EA,B21005_008MA,B21005_009MA,B21005_009EA,B21005_010MA,B21005_010EA,B21005_011MA,B21005_011EA,B21005_012MA,B21005_012EA,B21005_013MA,B21005_013EA,B21005_014MA,B21005_014EA,B21005_015MA,B21005_015EA,B21005_016MA,B21005_016EA,B21005_017MA,B21005_017EA,B21005_018MA,B21005_018EA,B21005_019EA,B21005_019MA,B21005_020MA,B21005_020EA,B21005_021MA,B21005_021EA,B21005_022MA,B21005_022EA,B21005_023MA,B21005_023EA,B21005_024MA,B21005_024EA,B21005_025MA,B21005_025EA,B21005_026MA,B21005_026EA,B21005_027MA,B21005_027EA,B21005_028MA,B21005_028EA,B21005_029MA,B21005_029EA,B21005_030EA,B21005_030MA,B21005_031MA,B21005_031EA,B21005_032MA,B21005_032EA,B21005_033MA,B21005_033EA,B21005_034MA,B21005_034EA,state
0400000US30,628922,1960,228283,2428,8199,1530,7424,1517,7282,1503,142,138,775,330,220084,2662,177091,3885,168771,3967,8320,1315,42993,2892,248854,2434,19794,1947,16446,1770,15704,1710,742,353,3348,910,229060,2831,190505,3872,185475,3825,5030,1320,38555,3579,151785,1353,12954,1804,8279,1297,7924,1229,355,335,4675,1270,138831,1982,93332,2752,91132,2764,2200,585,45499,2347,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,812251,1529,265432,1867,6192,1444,5120,1377,5058,1379,62,84,1072,528,259240,2331,211555,3538,200701,3652,10854,1669,47685,2765,333423,1998,20662,1931,17014,1831,16510,1884,504,348,3648,866,312761,2341,260446,3998,252840,4019,7606,1371,52315,3072,213396,1520,22831,2211,13209,1632,13059,1634,150,106,9622,1517,190565,2461,131177,3917,128413,3966,2764,972,59388,3342,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,6307781,5901,2290878,7852,69214,5431,57091,5022,55211,4858,1880,762,12123,1678,2221664,8105,1679751,12783,1549897,12039,129854,6380,541913,10919,2674350,8008,173758,7724,145137,7309,140908,7406,4229,1194,28621,2700,2500592,11001,2032018,14218,1960876,14111,71142,4169,468574,12058,1342553,3645,127096,5403,78901,4330,75667,4070,3234,1068,48195,3820,1215457,6584,770351,11277,749106,11030,21245,2192,445106,9215,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,6517291,6820,2447364,10308,63833,5414,51768,4711,48777,4643,2991,1171,12065,2026,2383531,10693,1779762,13654,1647707,14995,132055,7621,603769,14407,2787870,10097,164727,7059,138541,6795,132663,6623,5878,1275,26186,3047,2623143,11592,2115083,16046,2044542,15651,70541,4852,508060,13414,1282057,5528,123594,4832,80610,4320,79432,4271,1178,479,42984,3435,1158463,6909,725214,9817,704631,10126,20583,2597,433249,9715,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,448272,1925,172602,2261,10847,2255,9148,2004,8798,1952,350,268,1699,799,161755,2687,125519,2976,113767,3127,11752,1601,36236,2271,182380,1963,20925,2153,17474,2060,16986,2007,488,311,3451,762,161455,2611,131908,2616,123826,3299,8082,1525,29547,2204,93290,1596,13109,1685,7830,1347,7496,1314,334,296,5279,890,80181,2181,53477,2689,51277,2636,2200,613,26704,2218,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2956623,4661,1089464,6146,27076,3781,21135,3576,19357,3373,1778,842,5941,1480,1062388,6154,764483,10544,696684,10755,67799,5453,297905,9179,1215269,6121,80320,4824,65555,4570,63618,4544,1937,633,14765,2272,1134949,7382,851295,10728,816380,10927,34915,3963,283654,8929,651890,3396,66090,4300,36940,3131,35512,2903,1428,720,29150,2784,585800,5349,323991,7997,316255,8159,7736,1428,261809,7502,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,386140,1405,139583,1286,1371,553,1059,526,958,497,101,156,312,228,138212,1418,107570,2726,102564,2774,5006,1057,30642,2211,150490,1264,4923,1012,4135,886,3932,824,203,208,788,458,145567,1821,123750,2793,119475,2779,4275,1012,21817,2123,96067,987,7063,1007,4599,777,4525,775,74,110,2464,667,89004,1284,65714,1824,63919,1765,1795,571,23290,1751,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1861623,2619,685178,2548,18651,2365,16725,2238,16044,2284,681,445,1926,771,666527,3403,533716,7541,495201,7853,38515,3432,132811,6882,798999,2262,51339,3990,43422,3745,41510,3571,1912,747,7917,1458,747660,4610,606290,6671,579609,7486,26681,2827,141370,5061,377446,1704,40968,3210,24883,2351,23671,2207,1212,602,16085,2063,336478,3719,207896,5627,199787,5541,8109,1419,128582,5510,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1080338,2229,370252,2963,8541,1856,6669,1543,6362,1504,307,236,1872,824,361711,3556,253141,5257,227348,5523,25793,2849,108570,5193,451507,2764,27186,3040,21920,2715,20678,2631,1242,807,5266,1028,424321,4010,310897,5445,298861,5757,12036,1886,113424,5007,258579,1567,21489,2138,10377,1609,9799,1570,578,342,11112,1613,237090,2493,123355,3984,119994,3947,3361,906,113735,3607,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2348552,2535,906744,3847,26839,2422,22643,2155,21660,2117,983,453,4196,1015,879905,4114,660618,6866,616858,6723,43760,3289,219287,6394,947870,3690,65558,3226,52955,3171,51642,3144,1313,509,12603,1645,882312,4874,688749,6052,665978,6246,22771,2242,193563,4472,493938,2111,44548,2650,26247,2386,25170,2339,1077,485,18301,1580,449390,3453,278983,4729,272316,4752,6667,977,170407,4622,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,3550579,2933,1282881,4393,21937,2231,18784,2047,18088,1933,696,376,3153,825,1260944,5083,1030543,9465,984698,9846,45845,3413,230401,7822,1443007,4356,63515,3479,55548,3325,54156,3292,1392,549,7967,1295,1379492,4996,1190035,6333,1161162,7036,28873,2685,189457,5171,824691,2732,57227,3489,36594,2816,35670,2733,924,393,20633,1929,767464,4305,531802,5301,520882,5237,10920,1367,235662,4498,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1938417,575,693959,2078,4829,1587,3000,1287,2751,1244,249,226,1829,986,689130,2757,414836,8019,320790,8701,94046,5748,274294,8004,818238,2185,11336,1965,7950,1703,7492,1546,458,539,3386,972,806902,3058,550037,7350,485508,7789,64529,4580,256865,6987,426220,76,12451,1548,5098,1134,4919,1143,179,241,7353,1207,413769,1543,155685,4990,140575,4892,15110,2541,258084,4965,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,5211832,5876,1915799,6750,75348,5515,64503,5019,62126,4924,2377,1016,10845,1897,1840451,7908,1414261,12669,1323482,13681,90779,5114,426190,11364,2193548,7289,202599,6891,182311,6427,177284,6305,5027,1284,20288,2875,1990949,9543,1645589,14252,1591842,15008,53747,4086,345360,9685,1102485,3829,136639,5111,99707,4411,97172,4106,2535,819,36932,2878,965846,6364,645618,9055,629168,8762,16450,2341,320228,6911,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,462668,1524,196104,2555,4838,1091,4593,1093,4216,1053,377,343,245,199,191266,2769,159288,3685,154396,3828,4892,1008,31978,2674,171341,2616,11101,1934,10108,1870,10020,1874,88,96,993,471,160240,3074,138440,3428,134573,3569,3867,1163,21800,2266,95223,1099,6811,1041,4679,887,4639,881,40,56,2132,539,88412,1465,65767,2555,64611,2526,1156,417,22645,2137,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3048955,3914,1115966,5512,32820,3440,28591,2993,26813,3019,1778,813,4229,1301,1083146,6555,814660,9589,749986,10641,64674,4578,268486,7998,1255658,5024,84523,5398,70419,4886,67185,4706,3234,1082,14104,2259,1171135,6844,944640,9752,906145,9094,38495,3689,226495,8584,677331,2540,68532,4428,42294,3524,40658,3542,1636,653,26238,3036,608799,4994,366239,7279,355716,7438,10523,1899,242560,7422,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2575874,2950,956945,4098,22438,2590,17562,2305,16235,2181,1327,834,4876,1306,934507,4898,743174,8820,690822,8447,52352,3968,191333,7615,1075128,3909,57194,3447,48002,3384,46333,3240,1669,669,9192,1552,1017934,5134,839194,7854,809783,8072,29411,2941,178740,6251,543801,2282,47862,3179,27094,2728,26387,2758,707,445,20768,1813,495939,4173,312604,5334,301510,5178,11094,1700,183335,5167,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,344373,2025,126395,2499,4239,1189,3661,1141,3587,1150,74,132,578,387,122156,2821,96688,3673,90289,3666,6399,1415,25468,2786,138545,2147,10823,1600,9815,1631,9568,1638,247,230,1008,444,127722,2616,108057,3422,105239,3482,2818,906,19665,2410,79433,1212,8373,1170,6271,1193,6079,1186,192,186,2102,654,71060,1463,48410,2451,47630,2446,780,349,22650,2025,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,24773748,6987,9686192,7691,160143,8163,127488,7608,119580,7544,7908,1673,32655,3812,9526049,11010,7206207,26139,6657846,25367,548361,13501,2319842,23684,10306523,6748,333087,11357,282046,11155,269262,10897,12784,1921,51041,3196,9973436,11485,8089978,20384,7745300,22179,344678,9910,1883458,19423,4781033,2766,253193,6270,160598,5166,154000,5304,6598,1307,92595,4192,4527840,7053,2975188,17712,2859707,17187,115481,5360,1552652,16998,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1795832,3456,674502,6456,13546,2322,10942,2105,9532,2041,1410,777,2604,1392,660956,6912,458921,9038,405113,10007,53808,4999,202035,7969,737951,5921,49158,4270,40071,3448,38638,3205,1433,750,9087,2332,688793,6794,522395,8057,494717,7608,27678,2851,166398,6443,383379,2333,29346,2353,16445,1973,16166,1970,279,238,12901,1739,354033,3260,191241,5199,186874,5221,4367,1071,162792,4907,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2217273,2036,786379,2843,12238,2238,10824,2110,9663,2005,1161,634,1414,474,774141,3477,598103,8110,553275,7822,44828,3956,176038,7161,917843,2615,30031,2484,26859,2391,26123,2381,736,421,3172,933,887812,3488,754151,6520,720343,6822,33808,3020,133661,5870,513051,1640,27261,2680,18695,2053,18244,2070,451,267,8566,1574,485790,2987,357414,5419,343670,5606,13744,1851,128376,4753,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,17621688,7974,6945795,11455,178685,8623,146637,7978,138333,8014,8304,1697,32048,3965,6767110,12795,5053187,23186,4711180,23861,342007,13203,1713923,23131,7442583,10346,400558,12952,338758,12094,327773,11956,10985,2244,61800,4917,7042025,16595,5650192,23950,5441383,26682,208809,8853,1391833,21077,3233310,5271,248027,8366,159580,6676,151049,6659,8531,2017,88447,5143,2985283,9807,1949871,14166,1882842,14419,67029,4741,1035412,14308,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,3740932,3491,1343643,4567,31261,3387,27093,2996,25259,2885,1834,720,4168,1389,1312382,5653,1042687,9471,961414,10340,81273,5865,269695,8639,1585659,4218,100422,4833,89108,4329,87007,4236,2101,843,11314,1496,1485237,6405,1272693,8442,1228453,9503,44240,3215,212544,7178,811630,1894,71291,4367,52545,3767,51328,3652,1217,568,18746,1879,740339,4776,524551,7526,507906,7831,16645,2033,215788,6320,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,12662177,6192,4491251,8052,101704,7375,84239,6410,80466,6309,3773,1237,17465,2595,4389547,10460,3324206,21816,3085557,22666,238649,10481,1065341,20569,5315166,7408,297585,11364,250487,10212,240692,9553,9795,2442,47098,3944,5017581,14548,4065969,19274,3901793,22444,164176,9728,951612,16074,2855760,5336,259818,7623,159517,5835,152739,5871,6778,1401,100301,5120,2595942,9550,1612226,13748,1555051,13905,57175,4402,983716,12297,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
