GEO_ID,C19201_001E,C19201_001M,C19201_002E,C19201_002M,C19201_003E,C19201_003M,C19201_004E,C19201_004M,C19201_005E,C19201_005M,C19201_006E,C19201_006M,C19201_007E,C19201_007M,C19201_008E,C19201_008M,C19201_009E,C19201_009M,C19201_010E,C19201_010M,C19201_011E,C19201_011M,NAME,C19201_001EA,C19201_001MA,C19201_002EA,C19201_002MA,C19201_003EA,C19201_003MA,C19201_004MA,C19201_004EA,C19201_005MA,C19201_005EA,C19201_006MA,C19201_006EA,C19201_007MA,C19201_007EA,C19201_008MA,C19201_008EA,C19201_009MA,C19201_009EA,C19201_010MA,C19201_010EA,C19201_011MA,C19201_011EA,state
0400000US30,165778,5123,20995,2374,17101,2106,26650,2122,23359,2492,23925,2390,27815,2300,12889,2178,8940,1264,2071,638,2033,677,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,227765,6229,27184,2696,24942,2652,39500,3069,27941,2071,33988,3052,35751,2920,17151,2049,13410,1732,4489,1118,3409,819,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,1389167,18401,168887,6978,134356,6727,232352,8096,183861,7030,229017,8624,221353,8219,100501,5966,76822,4576,20236,2364,21782,2347,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,1265606,17384,170120,6616,97515,4987,191623,7608,156647,6242,188209,8846,215228,8576,103393,5938,86188,5795,28761,3120,27922,2585,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,87024,3673,7924,1392,5407,1010,10037,1456,8431,1270,12308,1441,18811,2020,9882,1681,7728,1373,3246,799,3250,995,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,640390,12125,113915,6149,77819,4883,116919,4873,79557,3905,84778,5226,86020,4676,38176,3100,28475,2699,6814,1190,7917,1454,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,105569,3532,11877,1939,10412,1546,15088,1801,13638,1718,16188,1731,19030,2122,8427,1111,7203,1219,2228,758,1478,468,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,423172,8627,53296,3467,29348,2949,57032,3451,52958,3449,69423,5081,71849,4748,36644,3181,32005,3121,9976,1809,10641,1684,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,272792,7322,44164,3253,31048,2998,59317,3783,41062,3127,37856,3375,31923,2640,11210,1630,11277,1679,2075,722,2860,800,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,502003,6550,68562,3576,51411,3073,87730,3407,67849,3141,78721,4057,77186,3259,32587,2479,24481,1998,6349,1234,7127,1093,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,884590,9569,87858,3571,79529,4463,138447,4494,123278,4558,150405,5231,155620,4819,73137,3250,51519,3027,12819,1663,11978,1335,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,388283,7736,162104,6312,63979,3797,70663,4648,32679,3161,29420,2859,17088,2275,5838,1383,4004,1180,1415,695,1093,498,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1081217,15995,116043,5982,80127,4863,142303,5666,114708,5713,149445,5350,180977,7932,105819,5209,111068,5210,44401,3681,36326,2520,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,131436,4802,14935,2001,10312,1443,18282,2083,15849,1956,23204,2693,25111,2573,11303,1783,9620,1864,1554,629,1266,500,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,669718,12458,98593,5589,67684,4322,111946,4945,90660,5385,97549,5790,104779,6289,47892,2931,28942,2582,10835,1725,10838,1863,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,612322,10742,62936,3565,48793,3153,87022,5031,76572,4136,93093,4626,103650,4452,61699,3690,51615,3617,12303,1460,14639,2157,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,85727,4781,8760,1698,5605,1200,14334,1851,13599,1853,12480,1815,15319,2001,6918,1605,5257,1309,1880,622,1575,617,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,4137501,24438,425311,10254,349597,10521,478441,10924,379625,10498,471810,12656,646140,11964,437041,10262,488033,10145,206359,8637,255144,8082,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,380682,9232,73518,4960,46414,4002,70488,4655,50454,4140,53101,3663,48743,3888,20178,2464,10588,1613,2961,810,4237,887,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,486156,9737,52954,3709,37068,3200,63707,4371,50756,3039,63893,3703,82368,4320,52358,3639,48247,3236,16090,1756,18715,1883,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,3045815,27390,389995,10138,247299,9461,426297,9957,353213,10393,450784,10763,527230,12630,266082,8291,236267,9059,70336,5092,78312,4893,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,743563,10975,74278,4225,44635,3294,77814,4635,66407,3562,101665,4693,138805,5944,89534,4165,91969,4907,34671,3170,23785,2360,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,2782843,22343,344265,11765,241669,8021,451880,10834,360536,11260,417110,11546,438765,10707,211934,8855,185696,7465,59796,4812,71192,4401,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,980089,11647,103388,4931,87598,4810,125065,4931,90633,4948,114767,6062,155791,5601,103457,5755,110223,5855,45351,3324,43816,3392,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,165947,4916,20109,2228,9926,1734,9040,1636,10607,1906,15130,2395,21792,2366,21019,2111,29920,2444,13565,1635,14839,1709,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,255124,6231,24542,2541,17324,2091,34102,2905,32235,2501,44691,3122,46378,3049,24567,2344,20795,2467,4986,1277,5504,1248,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,2734079,21438,338903,10243,244512,8612,359172,10026,271125,8246,333931,9485,408053,11077,260925,9245,264112,7878,114378,5903,138968,7003,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1017931,14289,107634,5426,68193,4632,136166,5888,101986,5893,124171,5423,175562,7614,111652,6237,111272,4795,41087,3775,40208,3343,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,1761203,15307,232387,8277,154831,6106,290509,8556,241728,7263,277030,8948,284871,7395,133987,6240,96743,4308,24427,2499,24690,2239,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,883930,13454,107393,5813,88998,5136,146642,5110,126304,5701,142547,6303,138256,5907,62800,3974,45574,3432,13198,1919,12218,1468,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,1835674,17489,230658,6848,162590,6089,302461,8708,242065,7397,263757,7148,297224,8331,148816,6707,117711,4670,32952,3140,37440,2854,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,1437465,12879,185095,5842,122589,5321,237353,7343,201664,7005,229263,5847,225432,7320,109687,4873,81491,4023,22800,1859,22091,1754,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,279862,4801,29331,2393,26264,1910,46203,2627,39035,2398,46490,2870,50396,3242,20192,2051,15672,1784,3784,847,2495,766,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,202505,7340,24884,2821,17892,2022,38427,3435,26995,3062,34226,3589,32981,2900,12255,1855,9626,2119,2458,909,2761,795,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,298715,8158,49572,3836,30362,3338,50161,3553,38468,3018,43622,3482,41239,3423,20075,2394,16189,2209,5156,1063,3871,884,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,138460,4548,16802,2203,7085,1138,16935,2275,16358,1826,19283,2276,23470,2216,15656,2003,14493,1803,3716,922,4662,895,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,125742,4947,13286,1605,11375,1502,18865,2017,20914,2118,23552,2105,20133,2114,10122,1549,4850,1021,1091,606,1554,554,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1015938,13644,97982,4878,62847,4086,122080,6027,105844,5859,148570,5310,180129,5870,109138,5750,107785,5964,41545,3062,40018,2798,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,159097,6034,21036,2672,15582,2130,21418,2608,15708,2385,22146,2163,29093,2973,11784,1545,15135,1828,4139,1209,3056,721,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,901292,11708,102778,5711,63462,3908,138742,6048,109588,5066,142941,6092,153443,5803,79726,4263,68314,4757,21193,2502,21105,2294,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,894972,12803,119434,6112,89378,5518,154485,5931,121355,5895,137868,6067,136548,5650,61075,4057,48227,3657,12550,2071,14052,2153,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,406660,7644,48300,3425,36938,2924,70329,3877,59008,3534,63724,3473,65855,3644,29748,2931,20269,2419,5860,1147,6629,1423,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
