GEO_ID,B17012_001E,B17012_001M,B17012_002E,B17012_002M,B17012_003E,B17012_003M,B17012_004E,B17012_004M,B17012_005E,B17012_005M,B17012_006E,B17012_006M,B17012_007E,B17012_007M,B17012_008E,B17012_008M,B17012_009E,B17012_009M,B17012_010E,B17012_010M,B17012_011E,B17012_011M,B17012_012E,B17012_012M,B17012_013E,B17012_013M,B17012_014E,B17012_014M,B17012_015E,B17012_015M,B17012_016E,B17012_016M,B17012_017E,B17012_017M,B17012_018E,B17012_018M,B17012_019E,B17012_019M,B17012_020E,B17012_020M,B17012_021E,B17012_021M,B17012_022E,B17012_022M,B17012_023E,B17012_023M,B17012_024E,B17012_024M,B17012_025E,B17012_025M,B17012_026E,B17012_026M,B17012_027E,B17012_027M,B17012_028E,B17012_028M,B17012_029E,B17012_029M,B17012_030E,B17012_030M,B17012_031E,B17012_031M,B17012_032E,B17012_032M,B17012_033E,B17012_033M,B17012_034E,B17012_034M,B17012_035E,B17012_035M,NAME,B17012_001EA,B17012_001MA,B17012_002MA,B17012_002EA,B17012_003MA,B17012_003EA,B17012_004EA,B17012_004MA,B17012_005EA,B17012_005MA,B17012_006EA,B17012_006MA,B17012_007EA,B17012_007MA,B17012_008EA,B17012_008MA,B17012_009MA,B17012_009EA,B17012_010MA,B17012_010EA,B17012_011MA,B17012_011EA,B17012_012EA,B17012_012MA,B17012_013MA,B17012_013EA,B17012_014MA,B17012_014EA,B17012_015MA,B17012_015EA,B17012_016MA,B17012_016EA,B17012_017EA,B17012_017MA,B17012_018EA,B17012_018MA,B17012_019MA,B17012_019EA,B17012_020MA,B17012_020EA,B17012_021MA,B17012_021EA,B17012_022MA,B17012_022EA,B17012_023EA,B17012_023MA,B17012_024MA,B17012_024EA,B17012_025MA,B17012_025EA,B17012_026MA,B17012_026EA,B17012_027EA,B17012_027MA,B17012_028EA,B17012_028MA,B17012_029MA,B17012_029EA,B17012_030MA,B17012_030EA,B17012_031MA,B17012_031EA,B17012_032MA,B17012_032EA,B17012_033MA,B17012_033EA,B17012_034EA,B17012_034MA,B17012_035MA,B17012_035EA,state
0400000US30,265643,5250,20411,2093,9384,1462,4793,1008,1547,539,2552,824,492,289,11027,1463,2264,688,208,200,1451,641,419,254,186,180,8763,1313,531,255,6669,1197,1501,584,62,61,245232,5528,203789,4862,129961,3969,55811,3166,16008,2184,2009,733,41443,3111,15563,1994,5671,1019,9006,1718,853,407,33,52,25880,2283,10801,1522,12481,1732,2412,769,186,218,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,342542,6065,25166,2433,9300,1407,5049,836,2136,794,1636,677,479,419,15866,2093,3172,700,603,321,2176,673,358,384,35,57,12694,1864,1248,446,9709,1805,1491,574,246,295,317376,5824,257715,5871,173228,5007,71210,3360,11670,1582,1607,704,59661,3817,21134,2427,10313,1952,9716,1419,1093,552,12,20,38527,2971,17758,1828,18995,2400,1774,832,0,170,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2622295,20703,266430,10873,94082,5614,43405,3383,28491,3108,19612,2562,2574,921,172348,9710,27997,3085,7363,1601,15438,2348,4482,1202,714,478,144351,8417,20698,2376,88031,6682,32199,3366,3423,1206,2355865,20602,1826154,19501,1114200,14083,580819,13116,122670,6499,8465,1689,529711,13915,150990,6409,74381,4406,66762,4836,9635,2005,212,206,378721,11309,172710,6666,187351,8945,17869,2636,791,544,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2537406,21205,275202,8546,88327,5121,39687,3680,27603,3026,17651,2815,3386,1316,186875,7293,29266,3896,8866,1696,15163,2833,4727,1445,510,501,157609,6344,24860,2901,82564,5016,44616,4474,5569,1564,2262204,21079,1695048,18376,978045,15057,579163,13146,128047,7013,9793,1750,567156,13788,154095,7603,77295,5195,67676,5746,8268,1765,856,613,413061,12027,175380,6843,207327,10310,27751,3162,2603,1053,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167527,4191,12621,1743,5054,948,1850,539,1438,463,1449,570,317,176,7567,1325,2710,940,1161,789,968,366,348,259,233,276,4857,966,452,214,2905,777,1242,414,258,209,154906,4331,122770,3806,65924,2948,43238,3457,12031,1601,1577,440,32136,2711,12903,1670,5688,1262,5799,1029,1358,635,58,43,19233,1875,7007,1133,10739,1523,1451,458,36,30,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1214794,12486,148603,5524,47724,3630,21316,2586,18140,2433,6652,1492,1616,561,100879,5233,11145,1924,3558,859,5946,1370,1554,762,87,97,89734,4879,14499,1861,52077,4003,20761,2584,2397,984,1066191,13354,831503,12499,520625,9025,252141,7943,54405,3738,4332,1322,234688,7313,66804,4960,32660,2731,29899,3394,3654,1101,591,693,167884,6437,82719,4294,76413,4712,8107,1470,645,407,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,155804,3606,9658,1519,4220,921,2164,617,1572,605,384,256,100,142,5438,1238,1013,472,356,363,595,254,62,84,0,157,4425,1124,329,253,3421,1012,607,269,68,85,146146,3549,118524,3336,78913,3040,32616,1656,6744,1171,251,193,27622,2484,11026,1374,4916,1099,5683,926,311,184,116,191,16596,2150,7358,1254,8669,1606,569,325,0,157,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,706638,8667,64271,3303,24851,2738,11051,1563,6509,1139,6422,1449,869,443,39420,3004,9671,1509,2496,811,5097,1239,1718,567,360,295,29749,2768,3973,943,17798,2345,6787,1512,1191,542,642367,8611,464530,8471,282105,6993,138785,5374,39650,2972,3990,1048,177837,6823,69006,4122,31686,2673,30874,2900,6003,1504,443,414,108831,4958,48162,2778,51436,3483,8306,1695,927,610,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,461911,6789,60272,4189,24544,2622,10932,1356,8383,1727,4018,1375,1211,723,35728,3101,7766,1696,2109,740,4514,1432,1143,643,0,201,27962,2809,5638,1048,17072,2367,4559,1122,693,449,401639,6907,322727,7498,213981,5844,88194,4689,19604,2421,948,493,78912,4693,26062,2625,14219,2058,10838,1704,1005,412,0,201,52850,3836,24107,2544,24904,2739,3537,1154,302,307,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,983307,7405,112542,4172,41055,2392,16745,1462,13286,1361,9469,1230,1555,636,71487,3683,11867,1730,2928,693,6638,1380,1839,592,462,318,59620,3360,6980,1057,33021,2590,17759,1922,1860,777,870765,7305,675235,7220,394509,6288,216886,5706,59494,3443,4346,688,195530,4504,67287,3264,28323,2089,33849,2639,4944,962,171,139,128243,3951,53353,2714,64518,3207,10047,1621,325,270,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1487370,10614,103509,4884,37813,2556,18760,1766,9363,1463,6693,1090,2997,774,65696,4093,12464,1768,2507,783,7393,1383,2398,747,166,122,53232,3618,5598,1134,32622,2731,12921,1716,2091,860,1383861,10404,1112837,10666,699629,8353,316026,7496,88704,3994,8478,1185,271024,8041,100665,4859,41968,2655,51568,4017,6871,1331,258,143,170359,5643,68097,3266,87475,4739,14037,2056,750,423,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,791354,11339,314362,8322,117423,5167,74144,4016,36858,2747,6005,1301,416,351,196939,6652,40671,3550,15133,2158,21932,2580,3525,1043,81,135,156268,5478,54591,3739,85655,4137,15470,1980,552,359,476992,9063,320647,7229,230328,6185,84391,4323,5803,1348,125,145,156345,5562,41547,3143,26172,2857,14407,1895,968,532,0,228,114798,4205,73883,3412,38498,2980,2417,858,0,228,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2094307,16182,148530,6199,51107,3994,24866,2310,16081,2465,8133,2163,2027,866,97423,5126,13713,1988,3415,1027,8049,1577,1894,748,355,306,83710,5020,12021,1782,49197,3994,19823,2536,2669,1112,1945777,15975,1527971,14740,893796,12545,510707,9187,114690,5244,8778,1440,417806,10834,131504,6476,63204,4616,60915,4653,7111,1468,274,226,286302,8152,132906,5372,134177,6792,18597,2404,622,577,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,187919,5457,10750,1615,3914,1091,2401,796,733,332,668,444,112,100,6836,1312,1385,634,315,209,707,452,153,105,210,344,5451,1274,590,326,2905,913,1811,774,145,113,177169,5279,145435,5370,87210,3492,43168,3412,14151,1380,906,313,31734,3004,11670,1583,4502,883,6553,1346,570,336,45,60,20064,2233,6541,1092,11034,1701,2454,1075,35,57,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1258273,13739,136160,5539,41703,3533,21975,2504,11948,1660,6913,1570,867,528,94457,4424,14768,2259,3888,1184,8127,1775,2545,928,208,220,79689,4252,11752,1687,46180,3637,18317,2790,3440,1122,1122113,13870,853849,11439,543373,8210,251415,6894,55575,3818,3486,947,268264,9353,72204,4980,35022,3221,30952,3400,5869,1624,361,308,196060,7595,95637,5199,88204,5293,11041,2130,1178,795,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1027648,10811,82653,5378,34677,3587,15755,1714,10481,1931,7625,1880,816,413,47976,4594,10053,1917,2979,933,4914,1278,1953,744,207,259,37923,4088,6013,1226,23388,3083,7522,1675,1000,667,944995,11105,758860,10348,471263,8751,229696,6857,53378,3867,4523,1140,186135,6564,67226,4127,31749,2776,30102,3076,5255,1549,120,152,118909,5810,52647,3765,59508,4852,6512,1427,242,201,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,144525,4783,10239,1789,4041,1077,1236,466,1424,615,1116,681,265,202,6198,1463,1226,588,237,206,733,495,236,242,20,35,4972,1267,272,193,3887,1277,813,379,0,203,134286,4506,112665,4199,71446,3000,30491,2615,9139,1412,1589,634,21621,2479,7407,1396,3172,855,3739,1011,496,387,0,203,14214,1941,4846,1068,8239,1574,881,484,248,198,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8934621,23655,811643,14917,348830,9073,133733,5016,122003,5513,78489,5152,14605,1941,462813,11679,90510,4846,27612,3168,44101,3541,17437,2445,1360,700,372303,11909,65668,4167,195155,7957,94345,5083,17135,2571,8122978,22881,6109593,28167,3368317,22679,2210577,22039,498591,10095,32108,2922,2013385,18959,700604,11794,360224,10211,290819,7675,46354,3908,3207,872,1312781,18296,658985,13350,562974,11946,82815,4996,8007,1475,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,727948,11079,109072,6161,28260,3097,13165,1750,10015,1796,4426,1175,654,494,80812,5643,8416,1625,2405,999,4571,1265,1039,467,401,376,72396,5624,12467,2049,40749,4242,15894,2268,3286,1313,618876,9767,463500,10340,280470,6825,145026,6475,35769,3113,2235,1062,155376,6286,37941,3745,21056,3010,14390,2256,2160,981,335,437,117435,4759,56078,3757,54235,3562,6781,1356,341,254,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,891935,10679,62963,3956,18738,2126,7943,1070,7089,1630,3047,793,659,452,44225,4037,7172,1594,2096,746,3696,1299,1334,644,46,80,37053,3658,6901,1686,20859,2805,8408,1795,885,625,828972,10321,631579,10503,382756,8480,207027,7273,40426,3748,1370,609,197393,6544,59814,4566,30331,3575,26041,2760,3359,1037,83,97,137579,6167,64321,3571,64632,4748,8523,1562,103,129,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6730268,29102,767608,16310,316242,11180,115659,5130,105795,6043,79622,6178,15166,2488,451366,11723,63956,5010,18772,2342,29635,3582,12425,2172,3124,1000,387410,11193,55713,4379,202917,8513,111773,7123,17007,2809,5962660,29586,4555732,28065,2470603,21955,1624783,20609,430793,12020,29553,2796,1406928,20073,441588,12717,210504,8983,197054,9669,31205,3662,2825,1091,965340,15914,401514,9923,482693,13699,75589,5784,5544,1321,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1472372,11475,88511,5106,27194,2537,12706,1510,10310,1964,3599,1022,579,375,61317,4316,8663,1677,1786,654,5400,1452,1258,696,219,216,52654,3922,9865,1619,30095,3249,12094,2221,600,377,1383861,12434,1042239,9663,600470,8415,357444,8217,78480,4311,5845,1234,341622,10057,93063,5510,46795,3379,39344,3492,6429,1426,495,472,248559,8922,114960,6087,116197,5366,15956,2300,1446,624,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5026515,28230,488362,11115,202949,8368,106107,6078,60711,3827,31492,3278,4639,1339,285413,8607,49092,3964,15613,2363,25225,3278,7308,1615,946,615,236321,8318,45977,4195,132561,7807,49275,4522,8508,2193,4538153,27789,3435109,27603,2283823,23287,956576,15446,181235,8126,13475,1999,1103044,18421,338990,10141,185086,7216,138871,6749,13973,2411,1060,540,764054,15997,374094,10672,342586,11392,44298,5198,3076,1179,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
