GEO_ID,B20005A_001E,B20005A_001M,B20005A_002E,B20005A_002M,B20005A_003E,B20005A_003M,B20005A_004E,B20005A_004M,B20005A_005E,B20005A_005M,B20005A_006E,B20005A_006M,B20005A_007E,B20005A_007M,B20005A_008E,B20005A_008M,B20005A_009E,B20005A_009M,B20005A_010E,B20005A_010M,B20005A_011E,B20005A_011M,B20005A_012E,B20005A_012M,B20005A_013E,B20005A_013M,B20005A_014E,B20005A_014M,B20005A_015E,B20005A_015M,B20005A_016E,B20005A_016M,B20005A_017E,B20005A_017M,B20005A_018E,B20005A_018M,B20005A_019E,B20005A_019M,B20005A_020E,B20005A_020M,B20005A_021E,B20005A_021M,B20005A_022E,B20005A_022M,B20005A_023E,B20005A_023M,B20005A_024E,B20005A_024M,B20005A_025E,B20005A_025M,B20005A_026E,B20005A_026M,B20005A_027E,B20005A_027M,B20005A_028E,B20005A_028M,B20005A_029E,B20005A_029M,B20005A_030E,B20005A_030M,B20005A_031E,B20005A_031M,B20005A_032E,B20005A_032M,B20005A_033E,B20005A_033M,B20005A_034E,B20005A_034M,B20005A_035E,B20005A_035M,B20005A_036E,B20005A_036M,B20005A_037E,B20005A_037M,B20005A_038E,B20005A_038M,B20005A_039E,B20005A_039M,B20005A_040E,B20005A_040M,B20005A_041E,B20005A_041M,B20005A_042E,B20005A_042M,B20005A_043E,B20005A_043M,B20005A_044E,B20005A_044M,B20005A_045E,B20005A_045M,B20005A_046E,B20005A_046M,B20005A_047E,B20005A_047M,B20005A_048E,B20005A_048M,B20005A_049E,B20005A_049M,B20005A_050E,B20005A_050M,B20005A_051E,B20005A_051M,B20005A_052E,B20005A_052M,B20005A_053E,B20005A_053M,B20005A_054E,B20005A_054M,B20005A_055E,B20005A_055M,B20005A_056E,B20005A_056M,B20005A_057E,B20005A_057M,B20005A_058E,B20005A_058M,B20005A_059E,B20005A_059M,B20005A_060E,B20005A_060M,B20005A_061E,B20005A_061M,B20005A_062E,B20005A_062M,B20005A_063E,B20005A_063M,B20005A_064E,B20005A_064M,B20005A_065E,B20005A_065M,B20005A_066E,B20005A_066M,B20005A_067E,B20005A_067M,B20005A_068E,B20005A_068M,B20005A_069E,B20005A_069M,B20005A_070E,B20005A_070M,B20005A_071E,B20005A_071M,B20005A_072E,B20005A_072M,B20005A_073E,B20005A_073M,B20005A_074E,B20005A_074M,B20005A_075E,B20005A_075M,B20005A_076E,B20005A_076M,B20005A_077E,B20005A_077M,B20005A_078E,B20005A_078M,B20005A_079E,B20005A_079M,B20005A_080E,B20005A_080M,B20005A_081E,B20005A_081M,B20005A_082E,B20005A_082M,B20005A_083E,B20005A_083M,B20005A_084E,B20005A_084M,B20005A_085E,B20005A_085M,B20005A_086E,B20005A_086M,B20005A_087E,B20005A_087M,B20005A_088E,B20005A_088M,B20005A_089E,B20005A_089M,B20005A_090E,B20005A_090M,B20005A_091E,B20005A_091M,B20005A_092E,B20005A_092M,B20005A_093E,B20005A_093M,B20005A_094E,B20005A_094M,B20005A_095E,B20005A_095M,NAME,B20005A_001EA,B20005A_001MA,B20005A_002EA,B20005A_002MA,B20005A_003EA,B20005A_003MA,B20005A_004EA,B20005A_004MA,B20005A_005MA,B20005A_005EA,B20005A_006EA,B20005A_006MA,B20005A_007EA,B20005A_007MA,B20005A_008EA,B20005A_008MA,B20005A_009EA,B20005A_009MA,B20005A_010EA,B20005A_010MA,B20005A_011EA,B20005A_011MA,B20005A_012EA,B20005A_012MA,B20005A_013EA,B20005A_013MA,B20005A_014EA,B20005A_014MA,B20005A_015EA,B20005A_015MA,B20005A_016EA,B20005A_016MA,B20005A_017EA,B20005A_017MA,B20005A_018MA,B20005A_018EA,B20005A_019MA,B20005A_019EA,B20005A_020EA,B20005A_020MA,B20005A_021EA,B20005A_021MA,B20005A_022EA,B20005A_022MA,B20005A_023EA,B20005A_023MA,B20005A_024EA,B20005A_024MA,B20005A_025EA,B20005A_025MA,B20005A_026EA,B20005A_026MA,B20005A_027MA,B20005A_027EA,B20005A_028EA,B20005A_028MA,B20005A_029MA,B20005A_029EA,B20005A_030EA,B20005A_030MA,B20005A_031EA,B20005A_031MA,B20005A_032EA,B20005A_032MA,B20005A_033EA,B20005A_033MA,B20005A_034EA,B20005A_034MA,B20005A_035EA,B20005A_035MA,B20005A_036EA,B20005A_036MA,B20005A_037EA,B20005A_037MA,B20005A_038EA,B20005A_038MA,B20005A_039EA,B20005A_039MA,B20005A_040MA,B20005A_040EA,B20005A_041MA,B20005A_041EA,B20005A_042EA,B20005A_042MA,B20005A_043EA,B20005A_043MA,B20005A_044EA,B20005A_044MA,B20005A_045EA,B20005A_045MA,B20005A_046EA,B20005A_046MA,B20005A_047EA,B20005A_047MA,B20005A_048EA,B20005A_048MA,B20005A_049EA,B20005A_049MA,B20005A_050EA,B20005A_050MA,B20005A_051MA,B20005A_051EA,B20005A_052EA,B20005A_052MA,B20005A_053EA,B20005A_053MA,B20005A_054EA,B20005A_054MA,B20005A_055EA,B20005A_055MA,B20005A_056EA,B20005A_056MA,B20005A_057EA,B20005A_057MA,B20005A_058EA,B20005A_058MA,B20005A_059EA,B20005A_059MA,B20005A_060EA,B20005A_060MA,B20005A_061EA,B20005A_061MA,B20005A_062MA,B20005A_062EA,B20005A_063MA,B20005A_063EA,B20005A_064MA,B20005A_064EA,B20005A_065EA,B20005A_065MA,B20005A_066EA,B20005A_066MA,B20005A_067EA,B20005A_067MA,B20005A_068EA,B20005A_068MA,B20005A_069EA,B20005A_069MA,B20005A_070EA,B20005A_070MA,B20005A_071EA,B20005A_071MA,B20005A_072EA,B20005A_072MA,B20005A_073MA,B20005A_073EA,B20005A_074MA,B20005A_074EA,B20005A_075EA,B20005A_075MA,B20005A_076EA,B20005A_076MA,B20005A_077EA,B20005A_077MA,B20005A_078EA,B20005A_078MA,B20005A_079EA,B20005A_079MA,B20005A_080EA,B20005A_080MA,B20005A_081EA,B20005A_081MA,B20005A_082MA,B20005A_082EA,B20005A_083EA,B20005A_083MA,B20005A_084MA,B20005A_084EA,B20005A_085MA,B20005A_085EA,B20005A_086MA,B20005A_086EA,B20005A_087EA,B20005A_087MA,B20005A_088EA,B20005A_088MA,B20005A_089EA,B20005A_089MA,B20005A_090EA,B20005A_090MA,B20005A_091EA,B20005A_091MA,B20005A_092EA,B20005A_092MA,B20005A_093EA,B20005A_093MA,B20005A_094EA,B20005A_094MA,B20005A_095MA,B20005A_095EA,state
0400000US30,773545,2288,386873,1773,185184,4312,51,74,185133,4300,601,272,478,282,1764,596,727,441,3972,1073,1589,542,3744,1030,3160,870,7616,1219,6046,1396,11714,1783,16539,2003,11564,1441,12248,1807,11925,1677,11604,1349,20925,2495,13771,1962,19910,2036,25236,1975,201689,4395,101205,3525,100484,3983,15420,2029,9316,1273,9050,1555,5884,1201,9571,1614,3279,909,6161,1231,3045,790,5705,1326,3484,948,6621,1357,3603,947,2140,675,3752,1033,1820,817,2560,842,1840,588,1308,476,3009,1079,2916,783,386672,1789,136912,4280,32,49,136880,4273,402,193,409,312,1608,544,1217,617,3382,899,2160,750,4743,1221,3277,949,8587,1547,5547,1103,16148,1918,13288,1878,11757,1765,12327,2046,6895,1197,7383,1339,14143,1851,7972,1190,8861,1261,6774,1353,249760,4291,134414,4199,115346,5154,17261,2055,13077,2214,12128,1446,8230,1460,11560,1436,4992,1020,7485,1459,4582,1000,8174,1465,2001,780,6039,1460,4685,971,3078,715,2841,730,1643,606,1584,421,2180,721,1004,528,1254,496,1548,540,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1064487,1822,516488,1498,244677,5096,0,170,244677,5096,725,392,379,236,1506,581,1154,475,2868,822,1030,501,3904,1019,2274,744,8288,1406,6202,1095,15536,1908,22550,2422,19993,2450,22612,2399,15863,1855,20705,2027,24676,2359,18733,1875,23815,2036,31864,2220,271811,5335,153033,4329,118778,4763,18827,2205,12816,1641,12994,1958,6238,1205,10950,1518,2834,603,7274,1285,4204,1018,7147,1256,2533,777,6447,1295,5223,1195,2709,822,2773,684,2044,529,2654,744,3354,972,1522,574,2042,663,4193,1040,547999,1387,199807,5363,14,22,199793,5366,495,356,493,284,1076,526,1317,469,3233,878,1335,650,3393,918,4036,951,9958,1490,7658,1467,18142,2176,25220,2845,21720,2163,13740,1414,12102,1604,15209,1799,18962,1917,11664,1528,16223,1793,13817,2036,348192,5723,199923,4032,148269,4707,22737,1793,16977,1892,14314,1923,12721,1801,13541,1866,6672,1166,10614,1355,5472,1118,7732,1400,4074,841,7102,1328,5872,1073,4243,1097,3472,871,2874,894,3171,787,2729,816,1134,433,1494,609,1324,460,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,5851689,11623,2847680,7137,1477376,12398,93,88,1477283,12396,4679,1148,1147,492,8109,1547,4977,1277,18781,2448,10709,2110,26103,3043,25319,2913,61558,4869,42105,3931,97232,5904,109580,5503,105127,5760,109297,5527,83224,5407,102434,4748,137700,5780,99257,5034,158378,5505,271567,7912,1370304,12527,824629,13175,545675,12854,89506,5389,52958,3680,52177,4015,32315,3282,57379,3977,23997,2908,38942,3152,14567,2078,23967,2722,13339,2156,25844,2762,22688,2497,15588,2054,11888,1630,8348,1356,11611,1750,12708,1792,7964,1314,9697,1390,20192,2058,3004009,6783,1040214,11275,59,97,1040155,11258,1942,769,1971,751,7297,1203,6561,1197,17576,2210,13654,2246,31329,3759,27083,3288,52957,3860,33348,2912,83935,4936,102364,5822,96253,4002,92202,4678,73063,4599,76015,4553,82831,5428,61934,3497,80206,4924,97634,5631,1963795,11706,1236947,11009,726848,12490,121839,5996,79127,4849,71534,4751,51497,4145,80682,4639,36087,3166,46656,3531,19890,2180,37870,3115,17675,1929,30630,2664,26729,2882,18114,2528,19673,2084,16287,2061,13511,1919,14073,1616,6059,1059,9321,1414,9594,1638,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,4972209,13154,2432263,8766,1314826,10749,121,155,1314705,10748,2380,794,1472,796,8136,1770,3566,983,15370,2010,11556,2014,21375,2359,16922,2794,48022,4213,31722,3631,83309,5258,97563,6353,75180,5126,90303,5085,67932,4645,90161,5313,113301,5900,92874,5219,153045,6991,290516,7704,1117437,11295,679892,10045,437545,9525,71511,4075,43725,3677,42431,3000,28961,2831,39896,3378,16705,2317,27673,3055,10546,1616,21820,2462,9165,1610,21136,2694,17864,2537,10762,2004,10664,1920,6881,1203,9049,1393,9917,1411,6714,1403,9592,1479,22533,2363,2539946,7042,900164,11828,88,105,900076,11825,1518,553,1316,493,5780,1326,6939,1299,18943,2578,13324,2282,29555,3353,22821,2875,50307,3991,27222,2987,71633,5148,82476,4739,63049,4430,69045,4663,50708,4346,62667,4470,86463,4755,58623,4306,82712,4493,94975,4059,1639782,13337,1056925,13893,582857,11158,102589,5424,64164,4648,60839,3743,42131,3412,60676,3838,29191,3423,39141,3488,16084,2385,28682,3157,13311,1867,23466,2790,22644,2784,14537,1979,11535,1528,8232,1753,9487,1489,11785,1755,6892,1276,9102,1761,8369,1363,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,386184,2728,205368,1893,108540,3681,181,165,108359,3677,172,119,199,194,299,205,717,488,684,372,741,671,756,375,569,395,3152,944,2311,797,4005,953,5734,1094,6186,1419,4964,1017,4186,1272,8617,1555,10072,1167,8666,1434,17642,2092,28687,3083,96828,3662,47693,2429,49135,3173,5469,1101,2962,863,2665,857,2747,760,3404,804,1523,447,2727,824,929,527,2024,699,690,522,3623,948,2085,693,1725,663,2212,823,1353,670,1858,813,2228,572,823,433,3782,948,4306,1008,180816,1500,71708,2641,0,157,71708,2641,150,154,31,35,351,234,519,419,1331,679,780,400,1444,571,415,222,1862,707,1360,750,3222,893,5568,1415,5324,1102,5861,1263,4711,1130,5079,855,8048,1134,7535,1085,9223,1465,8894,1182,109108,2864,57810,2592,51298,2466,5924,1005,4945,1124,4837,884,2302,662,5468,1223,2029,700,2534,881,1820,802,2852,859,1673,657,3031,784,2310,700,1067,460,1582,474,923,347,1379,508,2281,824,1411,557,1537,539,1393,434,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2719804,5483,1318915,4160,654850,8531,0,201,654850,8531,1344,483,845,436,2349,640,3198,1031,8005,1645,5745,1171,12532,2172,11870,1886,22885,2781,13077,1932,42814,3783,51384,4158,42702,4151,42577,3889,35506,3013,46657,3691,58921,3251,49125,3446,87255,4910,116059,5104,664065,8779,445913,7696,218152,7291,40765,3457,24285,2317,24312,2436,15426,2227,20057,2228,7581,1336,13641,1914,5669,1196,11252,1724,3555,908,7052,1332,8087,1664,5162,1352,4394,1109,2949,720,4010,1100,5207,1206,2655,772,4157,1063,7936,1519,1400889,3076,450630,9196,0,201,450630,9196,618,488,981,373,4237,1510,3309,1126,9891,1711,8774,1813,18772,2496,14270,1966,30560,3065,20079,2924,41685,3735,46012,3891,37489,3253,34845,3508,28795,2777,34167,3216,35778,2974,24935,2582,29282,2958,26151,2710,950259,8973,653143,9079,297116,8394,59194,3920,34402,3226,32282,3084,20542,2374,30149,3168,13048,1954,18859,2377,9791,1959,13676,2020,7205,1413,12120,1618,10962,1903,6113,1279,7141,1449,4097,980,5607,1368,4344,961,1765,551,2418,792,3401,899,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,497232,1197,242280,861,115452,3417,0,157,115452,3417,525,205,122,102,1104,398,685,457,1714,637,367,272,1297,503,1294,553,2907,671,1740,567,7807,1218,10224,1640,8960,1411,9646,1362,6684,1188,8528,1217,13270,1548,9527,1325,14331,1408,14720,1510,126828,3181,64953,3039,61875,2987,10763,1357,6446,874,6624,1086,3951,1008,4978,1075,2002,580,4158,988,2083,833,2756,666,1279,445,3075,626,2937,668,1742,571,1442,499,1193,358,1538,480,1058,387,524,233,1374,517,1952,566,254952,1049,92479,3104,7,12,92472,3103,202,182,237,170,529,339,492,357,2221,673,374,238,1336,692,1741,677,2995,701,3447,969,8257,1296,9032,1273,7462,1040,9829,1455,6357,1211,6196,889,10491,1372,6087,962,8424,1419,6763,1076,162473,3289,79472,3077,83001,2798,13975,1729,8294,1182,7742,1173,5972,1364,5875,908,3206,679,4366,881,3319,843,6048,1178,2643,848,3923,750,3712,973,1973,689,2447,726,1355,470,1772,789,2763,653,1171,421,1425,432,1020,425,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1583705,11702,804940,6348,389123,7500,0,211,389123,7500,367,246,471,259,1225,605,1271,509,5640,1355,2368,791,10592,1828,4670,1139,10625,1743,10913,1693,22806,2470,30478,2793,26983,2974,29792,2904,20826,2671,22628,2637,34389,2864,32025,2668,50977,3265,70077,3876,415817,7442,256295,6332,159522,5723,18130,2079,13858,1774,13000,1751,9927,1592,11947,1884,5775,1210,10428,1810,6732,1273,8870,1478,4263,1180,8816,1541,8274,1382,5971,1108,4635,1013,3628,1042,4636,898,4799,1064,4614,1065,4325,1100,6894,1213,778765,6822,281512,6368,57,99,281455,6365,281,262,861,598,1764,642,3010,1109,5774,1498,3315,893,6382,1465,4473,1212,12674,1873,8457,1579,22283,2774,27479,2507,26157,2747,23775,2563,19024,2477,20231,2317,23991,2054,21386,2453,25161,2579,24977,2123,497253,7604,315121,6374,182132,5754,22470,2080,17651,1841,17991,2358,12723,1625,16340,2073,8943,1516,12429,1707,6846,1273,10212,1655,3903,1095,10458,1676,8030,1227,5600,1046,5879,1382,3577,847,3261,773,4490,973,3190,784,4057,1113,4082,983,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1390346,2724,679459,2367,287295,5322,0,201,287295,5322,333,203,199,165,1545,717,1503,544,4872,1237,2747,1007,5646,1526,6851,1688,12634,1706,9854,1789,21050,2271,27740,2587,19841,2211,21727,2647,13316,1955,20686,2304,27487,2776,23126,2325,28601,2605,37537,2932,392164,5052,269331,5337,122833,4922,21434,2393,13464,1772,14338,1952,6532,1125,10518,1642,5135,1160,6541,1192,2921,784,5695,1186,3138,863,5394,1342,4664,1236,3148,1017,3299,1043,1846,652,1951,730,3213,817,2937,1138,2474,714,4191,942,710887,2114,217665,5722,0,201,217665,5722,432,330,328,278,1677,880,1392,496,4699,1166,5406,1216,8386,1710,9792,1747,17960,2155,14622,2337,25343,2278,25968,2790,19265,1953,15799,1750,11612,1573,11140,1799,14379,1817,8309,1289,10326,1614,10830,1622,493222,6371,346940,6537,146282,5135,23112,2084,18226,2355,17854,2015,13954,2000,15892,2088,8148,1343,9472,1567,5861,1323,6394,1249,2776,959,5042,1261,3918,1079,3180,837,1882,621,1954,703,3332,910,2847,865,715,360,905,367,818,482,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2301590,5829,1127104,3859,578909,6413,448,246,578461,6395,1846,623,1236,379,3950,921,3098,827,10178,1620,4337,928,9700,1270,11134,1953,24407,2419,15775,1904,36687,2589,44051,2418,41888,2766,41081,3080,33637,2681,43126,2800,52608,2911,43990,2621,62215,3266,93517,4148,548195,6551,340709,6054,207486,5519,33722,2733,23649,2258,22830,2098,13975,1842,20553,1897,8614,1562,12044,1381,5358,1130,8989,1402,4501,971,8570,1218,7712,1085,5102,953,4834,945,2823,626,3274,676,5269,978,3508,819,4310,874,7849,1216,1174486,3713,420839,7097,113,128,420726,7092,914,450,408,259,3572,696,3707,792,14643,1640,8513,1187,16275,1744,14491,1981,25966,2225,20452,1735,37647,2402,46325,2640,39812,2904,35952,2975,26626,2229,25743,2200,32020,2288,20138,1948,25316,2027,22206,2330,753647,7871,488879,5756,264768,7222,45866,2953,31683,2501,31926,2459,21554,2125,27753,2152,13501,1606,18805,1884,8273,1179,11849,1436,5831,1156,10768,1297,9460,1319,6478,1022,5229,944,3785,856,2957,658,2607,531,1417,500,2444,662,2582,692,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4087308,5742,2018525,3907,1087462,8099,61,46,1087401,8108,3276,635,1167,370,5887,896,3921,911,13897,1729,4748,810,12833,1598,9462,1513,27925,2217,18410,1786,53015,3275,80255,3593,74288,4002,88908,3822,74432,3942,92648,3845,127285,4388,94811,3908,139066,5010,161167,4590,931063,8692,515653,6144,415410,7932,67742,3537,48467,2953,49588,3149,25579,2012,38575,2965,15362,1774,23103,2093,9988,1211,20111,1986,7296,1297,17244,1909,18307,1649,10458,1773,11320,1452,7449,1138,8303,1027,8978,1235,6991,1025,8555,918,11994,1228,2068783,3615,798703,8832,79,55,798624,8824,1501,458,1519,456,6520,1144,5460,999,13530,1598,6690,1140,18433,1842,13885,1798,36870,2908,23928,2020,70734,3774,84450,4055,76508,4240,71493,3580,57660,2866,58356,3415,78966,4224,54829,3098,65415,3047,51877,2435,1270080,8618,690409,7939,579671,8847,88243,4114,63888,3153,61454,3464,39733,2508,58283,3003,24072,2051,38948,2662,19382,1831,32469,2535,14720,1349,27853,2492,22791,1804,15739,1537,15200,1644,11310,1238,12381,1455,12806,1534,7973,912,6804,1133,5622,961,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
