GEO_ID,B01001G_001E,B01001G_001M,B01001G_002E,B01001G_002M,B01001G_003E,B01001G_003M,B01001G_004E,B01001G_004M,B01001G_005E,B01001G_005M,B01001G_006E,B01001G_006M,B01001G_007E,B01001G_007M,B01001G_008E,B01001G_008M,B01001G_009E,B01001G_009M,B01001G_010E,B01001G_010M,B01001G_011E,B01001G_011M,B01001G_012E,B01001G_012M,B01001G_013E,B01001G_013M,B01001G_014E,B01001G_014M,B01001G_015E,B01001G_015M,B01001G_016E,B01001G_016M,B01001G_017E,B01001G_017M,B01001G_018E,B01001G_018M,B01001G_019E,B01001G_019M,B01001G_020E,B01001G_020M,B01001G_021E,B01001G_021M,B01001G_022E,B01001G_022M,B01001G_023E,B01001G_023M,B01001G_024E,B01001G_024M,B01001G_025E,B01001G_025M,B01001G_026E,B01001G_026M,B01001G_027E,B01001G_027M,B01001G_028E,B01001G_028M,B01001G_029E,B01001G_029M,B01001G_030E,B01001G_030M,B01001G_031E,B01001G_031M,NAME,B01001G_001MA,B01001G_001EA,B01001G_002MA,B01001G_002EA,B01001G_003EA,B01001G_003MA,B01001G_004EA,B01001G_004MA,B01001G_005MA,B01001G_005EA,B01001G_006MA,B01001G_006EA,B01001G_007MA,B01001G_007EA,B01001G_008MA,B01001G_008EA,B01001G_009MA,B01001G_009EA,B01001G_010MA,B01001G_010EA,B01001G_011MA,B01001G_011EA,B01001G_012MA,B01001G_012EA,B01001G_013EA,B01001G_013MA,B01001G_014EA,B01001G_014MA,B01001G_015MA,B01001G_015EA,B01001G_016MA,B01001G_016EA,B01001G_017MA,B01001G_017EA,B01001G_018EA,B01001G_018MA,B01001G_019MA,B01001G_019EA,B01001G_020MA,B01001G_020EA,B01001G_021MA,B01001G_021EA,B01001G_022MA,B01001G_022EA,B01001G_023MA,B01001G_023EA,B01001G_024MA,B01001G_024EA,B01001G_025EA,B01001G_025MA,B01001G_026EA,B01001G_026MA,B01001G_027EA,B01001G_027MA,B01001G_028MA,B01001G_028EA,B01001G_029MA,B01001G_029EA,B01001G_030MA,B01001G_030EA,B01001G_031MA,B01001G_031EA,state
0400000US30,32463,3362,18304,2300,2428,831,2208,846,2074,855,1277,561,832,546,1648,679,1379,540,337,179,2070,864,1203,605,1721,591,918,444,145,123,64,59,14159,1959,1247,497,1205,470,1390,577,1013,406,369,273,1142,558,672,469,797,497,1508,753,1508,708,1669,693,1103,455,487,333,49,75,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,30019,2649,14352,1666,1992,570,1654,486,1674,638,471,258,611,416,815,396,923,420,1211,604,1992,699,1267,529,997,511,469,269,276,202,0,170,15667,2067,1911,783,1783,661,1545,583,241,225,413,193,1116,478,1169,525,1041,473,1949,831,1199,449,2117,900,952,471,211,192,20,38,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,298143,13105,149310,8310,23760,2568,19450,2745,19076,2611,10454,1978,6645,1645,14524,2229,10815,2063,9570,1855,12705,2208,9466,2177,5762,1475,4502,1116,2026,752,555,394,148833,8276,25465,3437,20991,2958,15700,2018,8451,1636,7934,1401,12299,2152,11334,2075,8474,1558,13037,2155,11745,1864,6972,1312,3808,829,1999,706,624,342,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,286406,13656,138320,8449,16957,2822,18480,2627,20109,2895,9719,1521,7251,2133,11920,1887,11160,2354,9905,1981,12072,2318,8458,1798,6501,1450,3749,1214,1259,718,780,614,148086,8498,25301,3970,20653,3123,16583,2490,8786,2162,7151,2291,12841,2287,10219,1875,8700,2186,14342,2145,9767,1710,6752,1472,5105,1265,1715,661,171,166,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,62196,4631,31865,2733,4574,932,3634,1037,3657,789,1999,618,1478,757,3291,930,2207,694,2346,693,3235,852,2532,695,1856,554,570,287,278,239,208,240,30331,2815,3872,748,3893,1078,4577,876,2184,676,938,513,2744,910,1660,538,2113,764,3205,823,1934,523,1931,696,1076,690,180,163,24,26,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,101011,7687,49192,4399,7811,1526,7326,1778,4788,1061,2239,783,2411,810,5174,1490,2859,1050,2805,889,3849,1060,2951,853,3899,978,1996,650,962,462,122,140,51819,4853,6157,1252,5486,1430,5896,1584,3983,1385,1737,703,4111,1128,3623,1170,1918,689,5493,1466,5046,1727,3990,1108,2549,847,1259,546,571,326,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,12785,1710,6468,1328,752,372,445,347,793,654,507,492,503,343,315,220,81,113,156,171,644,439,608,530,778,515,790,471,30,48,66,117,6317,1145,430,260,727,432,908,413,252,243,465,302,58,98,386,361,170,178,887,410,492,280,756,483,546,291,108,128,132,144,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,155830,9895,77854,5623,12433,2233,9802,2178,11662,1888,4122,1071,1747,570,6217,1485,7316,1837,5344,1080,7536,1411,5680,1181,3107,805,1695,565,818,409,375,272,77976,5984,12085,2289,8674,1556,8539,1715,4661,1048,2745,729,5348,1103,6698,1391,5829,1116,8604,1633,7313,1276,3524,862,2570,791,1003,422,383,222,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,34411,2884,17351,2278,2315,764,3114,1108,2358,1029,976,658,1137,488,1224,657,566,368,813,533,1532,555,1088,706,1236,549,794,501,60,127,138,235,17060,2111,1909,579,1855,625,2340,774,1275,581,1409,995,2223,832,872,485,1572,1053,1147,722,1099,585,527,328,469,364,327,266,36,73,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,303744,9210,152054,5361,19356,1715,16044,1180,19486,1665,9874,1149,8436,1140,12795,1773,11625,1441,8816,1134,15530,1526,11152,1277,9370,1054,6169,715,2859,488,542,205,151690,5839,17450,1669,16915,1595,17402,1869,9681,1392,6272,1072,13400,1810,10900,1569,9889,1582,15270,1573,11386,1086,11304,1209,7204,825,3696,578,921,314,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,146513,8731,73269,5014,10168,1566,9312,1287,10900,1839,5983,1038,2917,808,7572,1387,5177,1273,4717,1266,5743,1010,4509,952,3246,679,2030,622,647,377,348,311,73244,5103,10152,1455,10157,1682,11289,1917,6400,1211,2926,882,5804,1217,4237,942,4237,1153,5747,1215,4611,1069,4413,1077,2329,647,583,289,359,248,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,153216,9563,75212,5039,4411,1194,4969,1014,5394,1258,4146,1108,3135,992,3880,1287,3702,1160,5460,1275,9774,1721,8995,1625,8273,1254,7847,1104,3687,815,1539,746,78004,5950,2181,804,5097,1410,3955,950,2642,928,1458,532,3892,1132,5185,1127,6356,1577,11754,1698,8575,1425,9505,1525,9591,1608,5989,1095,1824,647,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,349504,14736,170601,8937,27179,3288,23883,2810,23345,2786,9883,1651,7810,1509,14161,2215,13234,2345,8929,1812,17223,2529,10840,1966,7409,1305,4014,1203,2235,727,456,421,178903,8843,25352,3037,24165,2717,19490,2341,11132,1878,9018,1773,16182,2664,10336,1621,10647,1779,19844,2640,14024,2248,10598,1853,4782,1017,2139,830,1194,572,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,17567,2421,8874,1923,1327,684,1342,601,947,457,337,236,257,258,782,365,853,505,280,225,960,565,1003,793,630,446,56,63,10,19,90,120,8693,1369,1420,624,1079,524,715,419,606,266,281,287,887,532,769,452,838,458,529,326,587,417,603,394,304,290,68,71,7,14,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,121197,9549,62817,5957,9054,1951,10726,2000,9690,2125,2445,811,3710,1582,6136,1957,3598,1042,3760,1203,5583,1439,3109,998,2971,935,1308,602,477,362,250,264,58380,5226,9862,1932,7943,1817,8606,1687,2354,802,2270,933,4689,1353,4143,1135,3486,1276,4914,1156,3063,924,3790,887,2451,950,783,428,26,47,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,197222,8160,98228,5663,11400,1757,11070,1850,10413,1581,6522,1304,3767,1194,9024,1739,8471,1348,7239,1478,8624,1595,9497,1775,6368,1048,4339,1339,1156,514,338,477,98994,5402,11765,1490,9498,1879,10036,1742,5458,1296,4440,1226,9725,1761,8137,1867,6510,1435,10462,1597,9888,1632,6657,1272,3983,1057,1666,790,769,452,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,13716,2127,6830,1699,641,397,690,428,502,367,550,566,395,380,584,548,778,684,177,248,711,431,660,604,803,359,287,267,52,98,0,203,6886,1355,1037,388,665,414,768,402,675,327,153,229,407,297,852,604,48,65,518,388,578,302,909,536,102,136,174,226,0,203,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,2004462,33391,1002468,20148,130212,6706,124671,6118,119492,6774,61565,3747,34844,2973,77836,4833,85805,4858,68680,4897,108338,4931,77921,5215,64892,4472,33095,2611,11028,1788,4089,1069,1001994,21349,134356,5830,116399,6441,105501,5875,62302,4029,35706,3452,77139,4858,79204,5452,70398,3973,103309,4923,82198,4352,70993,4549,39631,2829,17230,1769,7628,1562,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,44950,5616,23467,3673,3905,1302,3358,1605,3566,1349,2405,1250,1356,710,1460,668,943,593,1230,703,2276,975,1559,729,922,449,278,237,209,221,0,218,21483,3182,4176,1256,1920,874,3170,1066,1696,932,1033,553,2196,972,1145,829,552,399,1718,669,1685,724,561,377,965,520,596,413,70,118,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,121390,7616,58780,4373,9373,1575,7198,1428,8948,1894,4115,1104,3495,1144,4954,1190,3448,994,4042,1009,4608,1365,3673,857,3071,848,1198,536,547,274,110,129,62610,5170,8114,1535,7338,1474,8358,1559,5240,1441,2398,872,5018,1095,4425,996,4153,1094,7047,1537,4332,936,3680,1103,1726,588,517,249,264,181,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,763990,22649,385945,12476,53031,5311,44352,3867,47793,4808,23718,3184,15992,2425,33043,3429,30776,2960,28755,3558,41291,3635,30721,3494,20249,2076,11025,1533,3810,969,1389,505,378045,13830,54121,4927,47580,4440,46867,3993,24433,3247,14815,2390,25045,2638,26026,3257,20898,2442,42797,3997,31273,2722,22930,2524,13154,1873,5392,1020,2714,1064,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,223015,10957,111648,6867,15491,1896,15992,2387,14104,2229,8258,1743,4417,1223,7771,1509,7977,1323,7487,1657,11860,1872,7821,1284,5094,1149,3883,818,1211,427,282,272,111367,6209,14078,2073,12694,2246,14555,2145,6852,1113,3480,850,8502,2120,6655,1409,7668,1355,12948,1959,8927,1687,7630,1508,4636,1083,2097,749,645,486,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,613925,21526,299810,13624,40622,4487,38524,4764,37460,3927,21021,2665,11789,1925,23470,2861,22123,3938,16932,2158,28753,3319,23375,3115,14772,1881,12680,1800,6516,1426,1773,783,314115,12403,39856,3902,38928,3858,34956,4160,14692,2125,12469,2598,28926,4286,22018,3201,19991,3100,31257,3525,24453,2640,22374,2588,15096,1944,6844,1648,2255,726,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,234744,12591,113373,7427,15600,2169,12847,2251,13997,2069,6591,1459,4438,1081,9654,1716,8864,1821,6907,1465,12621,2068,11340,2156,6586,1367,2659,730,1213,829,56,92,121371,7091,15499,2033,15377,2239,12171,2213,7248,1381,4047,926,11691,1615,8617,1599,8413,1511,15216,2016,9009,1398,7355,1356,4580,1188,1697,834,451,352,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,25167,2776,12141,1780,2448,780,835,464,726,388,276,231,306,235,953,507,1867,749,1384,552,1870,742,525,427,470,296,182,247,272,342,27,45,13026,1833,2161,661,942,484,771,364,145,180,572,315,871,412,1857,716,1134,473,1394,565,1167,487,915,522,710,425,196,247,191,206,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,101151,6568,49249,4227,6599,1090,7402,1126,7003,1544,3455,823,2412,792,4400,909,3629,892,3340,1063,5775,1308,2846,829,1137,456,960,458,205,211,86,105,51902,4102,9391,1391,6814,1229,7244,1472,4155,957,2251,751,3752,950,4199,930,2702,716,5850,1517,2729,837,1492,597,1103,508,144,160,76,127,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,647655,24504,314151,14584,44700,4597,36687,2748,36052,3415,15249,2179,11884,1705,26182,2821,26112,2814,19785,2501,34101,3698,25177,3342,18858,2770,11189,1593,6962,1432,1213,553,333504,12608,46429,4238,33620,3490,32016,3020,17386,2492,10724,1773,25266,3058,27693,2797,22363,2500,40131,3863,27082,2530,23811,2482,18795,2357,6164,1210,2024,585,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,247399,16035,125392,9031,17517,2369,18224,2517,15029,2869,6947,1663,5141,1445,11294,2115,7865,1568,6625,1416,13494,1892,9427,1715,7154,1407,4398,1100,1769,629,508,353,122007,9641,17261,2849,12158,1865,14523,2300,7150,1547,4085,1278,10952,1983,8893,2342,8107,1397,11745,1720,10282,1801,8898,1493,4723,1026,2762,809,468,285,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,358398,15444,181700,8808,27428,3384,27055,2780,24399,3035,14101,1954,7986,1515,16733,2435,14066,2636,10733,2098,14033,2112,10910,1742,8565,1632,3446,849,2030,682,215,168,176698,8989,29089,3247,26219,2918,21910,2388,14174,1948,9062,1455,13370,2005,12686,2234,9762,1554,12907,2132,10240,1533,9721,1499,4387,812,2575,719,596,522,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
