GEO_ID,B24041_001E,B24041_001M,B24041_002E,B24041_002M,B24041_003E,B24041_003M,B24041_004E,B24041_004M,B24041_005E,B24041_005M,B24041_006E,B24041_006M,B24041_007E,B24041_007M,B24041_008E,B24041_008M,B24041_009E,B24041_009M,B24041_010E,B24041_010M,B24041_011E,B24041_011M,B24041_012E,B24041_012M,B24041_013E,B24041_013M,B24041_014E,B24041_014M,B24041_015E,B24041_015M,B24041_016E,B24041_016M,B24041_017E,B24041_017M,B24041_018E,B24041_018M,B24041_019E,B24041_019M,B24041_020E,B24041_020M,B24041_021E,B24041_021M,B24041_022E,B24041_022M,B24041_023E,B24041_023M,B24041_024E,B24041_024M,B24041_025E,B24041_025M,B24041_026E,B24041_026M,B24041_027E,B24041_027M,NAME,B24041_001EA,B24041_001MA,B24041_002EA,B24041_002MA,B24041_003EA,B24041_003MA,B24041_004EA,B24041_004MA,B24041_005EA,B24041_005MA,B24041_006EA,B24041_006MA,B24041_007EA,B24041_007MA,B24041_008EA,B24041_008MA,B24041_009EA,B24041_009MA,B24041_010EA,B24041_010MA,B24041_011EA,B24041_011MA,B24041_012MA,B24041_012EA,B24041_013EA,B24041_013MA,B24041_014EA,B24041_014MA,B24041_015EA,B24041_015MA,B24041_016EA,B24041_016MA,B24041_017EA,B24041_017MA,B24041_018EA,B24041_018MA,B24041_019EA,B24041_019MA,B24041_020EA,B24041_020MA,B24041_021EA,B24041_021MA,B24041_022EA,B24041_022MA,B24041_023MA,B24041_023EA,B24041_024EA,B24041_024MA,B24041_025EA,B24041_025MA,B24041_026EA,B24041_026MA,B24041_027EA,B24041_027MA,state
0400000US30,42094,632,45860,6389,35026,3476,78948,3633,46887,2194,45073,5226,47110,5886,30985,1601,59290,3398,57219,2806,70785,12928,45934,8313,43099,6764,43990,6787,41338,15167,51945,3529,61942,5052,61712,136529,35812,4858,41969,1086,45278,3310,41080,1237,25269,2137,37317,4611,22358,2015,32433,3254,50592,2121,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,44830,1038,32130,6037,31705,5043,120444,112604,41932,1631,52085,1462,50253,3424,34081,1978,53078,2650,50384,4504,65321,9780,54713,4145,51379,1598,52298,3869,49321,10225,50978,1734,58573,5094,52723,7793,36273,1592,42419,1339,45456,2334,41175,1494,31040,1163,38263,6270,29388,4135,41596,1881,54987,2203,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,42726,483,35709,2786,32383,2127,56194,7418,37562,1479,44132,1284,47156,3546,33109,1016,49455,2100,45718,2068,66677,4829,55422,3643,61084,1304,67000,3194,45857,1958,55476,1804,73512,2798,74904,8436,34708,1855,42895,844,44232,839,41946,673,27235,742,35783,1003,25558,692,35793,1168,49494,1349,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,45295,341,39790,3241,37030,2250,51541,10845,40658,613,43146,1787,51848,964,34254,1311,51049,1035,50384,1365,61782,5850,69442,4892,58563,3184,61778,1513,50826,1609,58313,3588,75396,1826,75966,11165,34528,1917,46389,725,48560,1489,45043,1348,26363,750,35896,2154,25080,842,33717,2101,50402,891,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,55637,1853,101512,10612,56618,11909,121707,19226,61670,2797,49158,5615,53192,12187,37468,4649,61290,4905,57984,9034,81859,22441,65830,5301,62207,17438,79932,30880,55463,17384,67689,10484,79965,8158,69916,21331,50099,8523,57163,3958,65282,4749,51934,4026,32398,3837,32946,5237,32316,4196,44324,4889,62486,2723,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,41937,348,42149,4991,40072,3907,65476,15332,39307,2433,45387,1496,49908,3225,30878,624,52979,3320,50076,3375,70627,4975,47237,5297,48070,2921,51055,1783,41870,1877,51683,1378,66593,3051,65162,45931,33735,2449,42726,1074,46324,1156,40168,1254,23717,853,32029,2414,22642,903,32560,2709,51079,949,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,47260,1213,26314,4703,25068,5073,55081,15720,44910,2964,49607,2940,46763,4210,35783,2772,57070,8529,47827,4873,80208,15421,60137,11184,51488,2746,50637,2884,54574,6589,52877,5036,66060,4896,-666666666,-222222222,36053,2863,51386,1973,56174,2179,46943,3190,33746,3580,42131,8647,31403,1676,38514,5441,65391,6220,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,42335,502,75437,8021,33565,7642,85469,4789,50198,2377,42988,3399,45884,5101,33790,1775,42025,2224,40036,2521,73921,10463,47428,7222,51462,1189,52039,3396,50615,3353,46996,2712,60359,3186,51529,11369,33625,2995,49882,1515,50622,1683,49107,2186,36285,717,40484,1265,35058,955,31356,2179,61215,1783,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,40041,729,62176,6611,29447,4047,72179,3302,47131,5015,49351,2892,42747,6852,29730,1595,51143,3148,45000,5425,72172,10084,40954,9773,37203,3053,36886,3459,39304,9381,41438,1958,58697,9134,100750,65688,29912,2023,37676,1522,39369,2001,36789,1547,23544,1851,31244,2733,21530,1422,32012,2392,45982,3527,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,41319,262,55474,4293,35262,3434,70539,4408,40111,1474,46850,1204,48240,2445,30989,666,54119,3309,50122,2670,70454,5130,47250,2931,45479,1853,46349,1927,42276,3716,46540,1326,57357,3008,80740,36586,33692,3279,39403,1076,39566,1262,39205,1604,25957,900,31832,1985,23503,1377,35363,1400,50308,1112,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,47232,294,36829,1072,35704,981,51088,3429,51868,554,49877,745,51256,761,36049,726,52387,1343,50522,786,75546,4520,52260,3953,55954,1241,57623,2570,49075,3485,52897,1846,66311,1573,60211,13581,36443,1327,46837,713,51518,835,42787,1433,29567,1446,35946,2297,26949,779,40203,972,55009,1775,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,23161,330,14274,2062,13727,2284,35197,39838,18327,764,23131,1158,26945,4896,21523,926,27044,2258,22480,3147,36018,3505,27969,6379,28273,2724,30602,1898,23450,2700,23507,1316,38500,4159,46270,8585,17034,336,24132,541,24729,661,23292,1060,16663,515,19627,4871,16410,558,19254,1253,26539,715,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,52571,671,37178,3890,32358,5738,60532,4221,45390,1737,50709,775,50987,1145,35023,1396,51976,886,50311,1234,70849,4192,74290,6111,62857,3331,67393,2816,55527,1985,81186,981,92638,2673,62413,15671,38676,2636,48515,809,51671,672,44960,1220,30768,654,41762,1468,27790,1801,45305,1625,81019,1431,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,49489,1299,66522,9071,50539,2346,90401,7640,58217,6005,51283,2306,53665,3118,39006,3687,66156,7212,57204,4509,90364,7003,47316,7805,51690,2332,52417,4312,47093,7959,48055,2770,51299,6409,33648,1936,35471,4575,43000,3422,45807,3438,41996,2182,30848,3361,36321,5375,28008,3340,40620,5847,53145,3258,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,41448,327,32024,5028,31267,2855,52150,9303,38855,1463,47052,1700,51329,2384,30176,855,50700,833,46160,1978,71093,5816,54009,6756,49175,2725,50835,1304,41714,4294,48744,2115,62906,2716,70667,21608,33080,2433,42306,999,43105,1516,41766,1488,26507,818,35279,4728,25383,1013,31787,941,46653,2243,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,48696,814,35975,2690,35246,2699,68952,15964,49986,2712,50574,864,51551,2178,36412,1066,52700,3815,50131,2418,81538,10001,55027,5164,60598,2454,61777,2410,53105,5137,60029,2529,71729,1801,88692,12033,36025,1457,49606,1282,52967,2087,46956,1412,29888,1497,37061,4024,28059,1664,39176,2579,66366,2639,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,47299,1791,66082,3088,33930,3862,72050,8539,41788,3461,53586,7799,59528,7989,36113,3342,66375,7941,59548,6678,78907,9243,46967,8004,49467,6136,46498,5648,51740,7910,45881,8102,57627,8275,-666666666,-222222222,32153,6542,47196,3449,50312,2938,44492,3959,28953,2535,36269,13471,27335,3451,38438,8278,51619,3681,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,52010,146,31479,520,30524,525,70334,5970,50252,444,55948,825,50181,872,38788,828,49635,1451,43711,1672,92031,2583,90493,1182,70348,833,76163,1232,56084,1756,70879,627,92002,761,86078,10881,36197,570,55645,557,61690,456,51620,341,32160,296,42291,1179,30329,316,37218,578,71849,734,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,39447,885,41364,2670,32017,2248,72226,16261,41209,1215,41179,1100,42189,3469,31405,1201,47359,2614,46529,1942,54543,9474,51605,4187,41635,1451,41969,1823,40917,4431,41660,2244,60478,3592,88047,101276,26684,1452,40310,768,42023,807,37247,1767,25724,1056,30565,2174,23690,2460,35053,4169,40481,1177,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,61080,435,35272,8378,31232,4668,65449,52184,56157,2754,66803,1886,61310,2838,43443,2517,59411,4292,52129,3419,93806,9751,75615,6909,91245,2799,99769,5271,60815,7300,75114,4541,90153,2696,101671,18910,40938,2583,59941,2108,66988,2149,52462,2068,37607,1896,43273,2582,35466,2182,42624,2251,77300,4148,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,45911,223,64750,3199,32423,1708,77087,3617,40673,366,53825,1928,52194,1142,32366,413,50952,573,49813,1348,61778,3289,60427,2907,52767,2214,56243,1021,48203,2724,56907,984,76143,1031,93096,9988,32099,548,47315,567,50175,312,43470,1484,25543,431,36359,1100,23908,599,32987,1541,52628,892,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,60028,766,42727,6099,40696,3248,85603,15539,50331,680,61967,1768,58186,4702,37538,1475,52482,5128,51013,1150,80291,9847,75745,4327,71536,1907,79249,4402,57616,3888,78103,3068,91325,1577,80148,21961,42264,1876,52340,861,57486,2123,49891,1683,33676,1691,46219,2636,30894,885,46478,1407,91439,1312,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,41266,153,30381,2245,27449,3389,75842,7579,40079,798,48090,2137,46503,1438,32074,306,46140,904,42463,2061,63165,3537,53138,4531,51360,522,56974,1810,41733,732,45916,864,62139,1048,62246,4533,31584,546,42309,286,44554,716,41341,468,29002,785,34202,2075,27175,421,32466,1129,50733,745,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,61995,308,46488,6598,45767,3340,100424,23905,60554,852,66703,1476,61009,1229,47209,2059,59142,2770,52286,2349,80668,3097,80440,4938,79278,3880,83119,4797,65969,2371,82161,1375,95866,3145,94379,13034,46853,1769,59641,1380,65781,1036,52495,1928,36989,1343,50843,3043,34318,2893,45193,2951,76159,1701,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,75358,1805,57292,47349,56818,15338,-666666666,-222222222,60357,9517,111727,48753,60945,12762,44029,7054,51254,4695,42146,12531,66362,5477,82345,6279,91175,17980,117022,15661,61683,15198,85943,5147,95898,5317,71598,25730,36651,4708,61592,2141,66248,6038,60163,6156,40626,5594,60237,8160,35538,5878,70065,4946,101125,1851,District of Columbia,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,47750,917,57004,8206,36213,6299,73701,4707,46509,1528,49666,2382,48926,4561,40072,2070,51468,1384,49703,2467,67118,4830,52390,9227,51388,1537,52187,4090,46998,5698,56332,2429,70166,4279,80610,32787,36673,1817,47114,999,49850,1252,43375,3286,29499,2594,35730,5955,26885,2050,40804,1828,55033,2299,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,54514,509,35804,2701,33763,4296,51142,10905,51464,491,54047,1599,55034,2746,40319,640,52074,585,50392,602,82278,4144,78655,3096,76608,1377,89619,4014,55425,1921,70546,749,81646,833,80264,6618,41209,839,52939,936,62058,507,47407,685,35539,606,50242,1816,31109,479,40847,586,68997,1627,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,60687,334,45304,9453,40448,8955,61909,10194,52005,797,66246,1444,57432,4659,42123,835,54676,3267,50739,1191,91544,5037,87826,4951,90501,1740,100917,1030,55202,3477,75331,1315,88249,2698,76322,17569,39376,2086,58037,1254,63162,1792,52197,1108,34741,1534,50366,5267,31598,736,41229,1070,73504,2609,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,46966,281,45844,2478,35542,3559,62961,5802,50630,488,50239,444,50928,883,35095,699,50321,968,46511,1600,68318,3129,52195,2261,57428,1937,61178,997,46930,2194,52294,875,65735,1542,66927,3603,36444,799,46617,505,51831,517,42566,926,26528,647,36194,1998,24897,801,37237,1205,58422,1764,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,43469,675,41112,1365,37850,4022,53661,14913,45728,1222,46959,927,49806,2062,33025,1112,50889,1121,48289,2045,75196,7208,57647,3962,52101,774,55495,1726,45710,3414,53517,2794,65899,1800,62745,5127,33982,2369,41230,584,44998,1331,38865,1577,26666,787,31762,1835,25320,889,37792,1925,45484,1603,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,50051,219,45642,2685,35396,2491,62405,3704,51238,634,51405,419,50618,800,36437,595,52289,947,50360,670,73443,4129,61286,2024,60358,1300,63189,2566,49028,2474,61228,753,73923,2676,75665,9485,40544,790,48993,828,55003,782,44486,1115,28794,973,37428,4079,26706,518,39589,1627,59356,1830,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,48113,504,36525,2729,32298,2153,69817,15406,48081,1641,54745,1417,51083,871,33295,959,51686,683,48978,2091,79519,3981,60115,2633,54799,1920,56687,1795,50287,2516,54939,1961,67655,2103,71766,15219,36155,973,47075,642,52299,995,42658,1069,27286,683,36581,1930,25305,721,37697,1621,60126,1589,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,45614,513,38936,2645,38310,2627,65539,14080,45666,1439,43181,2392,49829,2573,35544,1426,60111,2987,55120,3059,76369,4545,50022,3351,50317,1633,50647,1612,46482,3992,56871,2364,65338,2991,75620,27860,37399,3712,45760,1211,51092,882,41428,1104,27500,2127,40930,5489,25575,1394,37618,3733,51794,1545,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,41973,433,37205,1703,36599,1314,66135,7109,41830,1346,45246,3134,47050,5703,35647,2925,50075,4513,46522,2375,61255,10760,48781,15324,49815,3763,50444,4740,47409,8655,50021,3948,65477,5634,103087,92259,35487,4955,42036,1879,42392,3614,41774,2254,29461,3277,33433,5294,26998,3724,34876,4107,51537,2308,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
