GEO_ID,B24082_001E,B24082_001M,B24082_002E,B24082_002M,B24082_003E,B24082_003M,B24082_004E,B24082_004M,B24082_005E,B24082_005M,B24082_006E,B24082_006M,B24082_007E,B24082_007M,B24082_008E,B24082_008M,B24082_009E,B24082_009M,B24082_010E,B24082_010M,B24082_011E,B24082_011M,B24082_012E,B24082_012M,B24082_013E,B24082_013M,B24082_014E,B24082_014M,B24082_015E,B24082_015M,B24082_016E,B24082_016M,B24082_017E,B24082_017M,B24082_018E,B24082_018M,NAME,B24082_001EA,B24082_001MA,B24082_002EA,B24082_002MA,B24082_003EA,B24082_003MA,B24082_004EA,B24082_004MA,B24082_005MA,B24082_005EA,B24082_006MA,B24082_006EA,B24082_007MA,B24082_007EA,B24082_008EA,B24082_008MA,B24082_009EA,B24082_009MA,B24082_010MA,B24082_010EA,B24082_011MA,B24082_011EA,B24082_012MA,B24082_012EA,B24082_013EA,B24082_013MA,B24082_014EA,B24082_014MA,B24082_015MA,B24082_015EA,B24082_016MA,B24082_016EA,B24082_017MA,B24082_017EA,B24082_018EA,B24082_018MA,state
0400000US30,39676,1520,37057,1329,36294,1221,47029,4404,45342,6865,41576,4341,45571,2967,56119,3487,35008,5455,27403,783,25581,743,25468,763,30704,4230,31969,2343,34887,2335,40257,3952,41124,4808,20813,1310,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,40818,629,40394,735,39744,1160,50140,4703,41293,1433,47547,4535,47451,6091,68909,7088,30384,2168,31544,507,29920,1029,29439,1289,44848,8222,35393,1781,37646,2278,40170,1930,53589,5244,18706,3718,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,40358,311,40017,527,38555,807,56319,4374,47055,2721,43413,1714,45579,1726,57373,3226,27037,1039,30609,249,27707,606,27556,548,32401,4864,37497,1438,36463,676,40253,654,50151,3809,16230,896,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,41840,279,41674,366,41072,361,60348,3398,47268,2989,43717,2693,42811,2298,66919,3525,30840,847,30784,261,28849,684,28426,696,38703,3712,37501,1936,36862,1484,37986,1725,61282,1710,17652,1372,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,51257,863,49924,2074,47442,2811,70147,15244,50821,5386,59457,8702,66906,8207,61890,4276,40913,3463,36999,1284,31595,1523,31300,1322,42272,12675,42284,4668,46501,3010,50148,3897,58876,5745,26285,3641,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,41210,492,40574,539,40012,1070,57277,6671,41858,2495,41297,2073,47791,4322,77710,6864,31119,850,27263,435,25527,534,25430,546,30959,2944,29701,2072,35018,2038,39485,1728,58140,4802,16875,2071,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,41524,1082,40757,1265,40109,1596,50574,3297,50524,4428,51080,6172,52374,3874,79153,10491,27657,2392,32150,965,28856,1394,28868,1405,28563,9591,41231,1610,35805,8188,47216,6194,61806,11559,17183,3549,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,40434,464,38305,1321,37428,887,62165,10593,43576,5683,61644,4266,55647,1754,60926,4121,34302,4693,31930,403,31061,406,30995,418,35827,5896,38462,3661,45555,1781,45390,1779,42887,7412,16570,2601,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,39878,1265,39117,2148,38732,2217,45232,6608,40406,3868,37186,1903,40324,2822,66476,7936,28119,3955,25860,628,23498,719,23518,710,19636,11398,29457,2607,30665,1550,31476,1477,53791,5958,15513,2428,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,40482,358,40333,417,39463,937,53515,5015,37859,3860,37644,1742,42584,1723,57740,4364,31197,1122,27328,384,25680,392,25534,400,30901,1417,32216,1871,31773,1036,36159,920,42343,3414,17037,1740,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,45438,353,45162,414,44310,745,57410,4604,47639,3100,53564,1900,47561,2070,56456,2524,30726,1024,31637,252,30190,244,30118,258,32818,4133,36865,1011,40841,888,44309,2141,47325,3902,17393,1870,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,17763,484,17173,288,16997,291,26130,3080,23804,4828,16346,550,29049,1629,32056,4826,11381,865,17362,342,16015,365,15996,373,17196,3966,17953,1541,19209,1689,24616,604,27268,7968,10959,1371,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,50043,505,46548,596,45837,592,64162,4626,54991,2496,49585,1787,46385,2178,100467,1540,30129,2383,35750,458,31147,381,30923,379,40356,4685,41919,986,42619,1177,42880,1927,86071,3307,19243,1174,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,50190,844,50291,1129,49059,2261,80420,8925,35391,7898,50620,3344,53993,3422,49638,19352,50436,4394,32305,851,30476,977,30245,1180,36982,7220,35353,3092,37267,2303,41574,1845,51809,7051,21686,1408,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,39312,922,37934,1060,36963,637,57276,9151,40775,2922,43113,2008,45896,1704,59266,3308,27490,3608,28803,618,26792,384,26624,390,36705,4746,31834,968,35288,1574,36570,1265,48098,5038,18840,1658,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,42252,534,41417,549,40791,599,61258,1516,41548,1573,63751,3485,54099,4188,60564,5366,32013,2435,31578,463,29948,667,29647,809,36907,3352,40022,1531,40822,1713,42842,3423,51325,5736,20076,1624,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,47377,2367,48610,3140,46770,2812,70225,15409,63552,5124,46926,3033,41988,7683,56042,8740,30939,2688,27361,1607,24930,1807,24638,1701,28992,20701,30812,6348,36055,7151,41829,3614,41644,10155,11713,5206,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,45557,262,43120,502,42006,163,72025,1821,51411,683,66092,1026,64902,2906,67330,1951,32677,1149,33912,398,31519,179,31292,180,45295,3122,46477,637,43907,1389,50222,1161,57087,3426,22100,389,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,38395,1346,38391,1563,37437,1286,52874,7647,43306,5620,33517,3765,41722,2665,60023,8250,29218,3416,26583,563,24953,843,24858,869,30983,7564,29875,3631,31614,2117,34311,2287,40717,3396,14929,3270,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,52341,774,51880,581,51493,629,66808,7104,56567,4751,68991,4958,64784,5215,70662,2672,41063,1499,38426,999,35575,744,35535,742,37723,7586,44924,2595,54052,2702,57421,4110,67204,5533,21191,1394,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,41833,186,41562,216,41042,220,62305,2822,44424,2714,49412,1239,49349,1575,61996,1454,31756,480,30665,152,28624,381,28296,391,37660,2713,35596,920,40611,775,43565,1168,51922,1590,17131,448,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,52252,357,48254,1313,46978,629,72979,4178,54634,3848,61717,1106,53218,2799,100330,1811,36937,2924,41291,398,34691,881,34289,902,41608,1125,48809,1845,51720,1553,49751,1742,96369,3396,20687,1154,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,37003,226,36135,254,35201,282,50847,699,39546,1843,47374,1135,44855,2024,65363,2861,27043,860,30060,196,27713,353,27401,217,35096,3287,36340,723,40068,784,39255,1362,55000,4179,17252,509,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,55693,775,54328,1791,52476,1405,75263,5213,57759,4229,66688,2063,67311,3558,65530,5864,40389,1532,40210,431,36698,539,36549,540,44975,9536,46706,1388,50822,1792,56210,1764,65914,4664,24781,2113,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,71190,1822,65096,5855,61121,4057,150943,31008,67250,7345,65207,9583,75948,6691,106784,6612,49396,11618,60562,933,52448,4444,52096,3317,60901,16773,60432,3426,56305,7825,52419,14097,87201,5016,30590,8099,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,45834,683,43823,1594,42094,569,70389,8104,55238,5428,49704,3215,47048,2313,63355,3828,36820,3555,26194,479,24539,791,24388,798,30895,6241,32165,2115,28422,3855,41237,1013,42118,5700,15072,1803,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,49888,545,46936,395,45863,436,65130,3834,49435,1610,63739,2397,65438,1441,64549,3241,31290,603,37695,423,34657,538,34242,546,42065,2616,42231,586,50662,746,55133,1413,54469,4006,20685,599,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,55457,720,52947,1349,52150,396,70665,4190,55151,3455,65233,2676,71445,2080,73056,4558,41442,2134,39885,611,35843,449,35744,445,40279,4176,46735,1476,54778,1907,57155,1672,64588,5168,21494,855,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,43895,738,42478,634,42122,334,56991,4035,45260,2027,52199,1012,52426,1966,66943,2938,31448,1258,30912,199,28325,447,28198,454,31979,2183,37018,688,39881,1268,44635,2075,57762,3603,16604,783,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,41470,280,41631,337,41245,349,52430,5988,42496,3857,41990,1231,40059,2012,62123,1790,30999,905,30571,267,28631,593,28509,580,32475,4928,35225,1117,36228,931,34551,1428,51594,2683,18516,2496,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,46301,334,45467,332,44859,575,60659,1046,49020,1898,54594,1926,54024,2093,64859,2095,35236,1682,31945,190,30092,244,29961,368,36007,1751,39355,1139,42635,1814,47699,1421,57592,2419,17309,961,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,42828,716,42436,437,42018,280,60583,2045,43758,2418,50391,1221,55270,2671,67798,5685,29811,2071,30067,238,27567,420,27455,365,33743,4674,36318,836,35909,1108,45278,2100,55631,4107,16368,908,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,42445,728,41895,401,41619,413,52282,5466,45387,3821,51411,1683,51129,1400,67045,4394,34667,3481,30411,488,27855,1118,27776,1083,30296,4328,36704,1123,38858,3998,36400,1373,47031,3875,16727,1332,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,40484,578,39741,1571,38114,1783,53429,5342,40865,7020,48140,4638,44919,6517,62116,3518,30874,2657,26227,699,24145,930,23864,952,32158,8632,34336,2932,32131,1843,40579,1567,51362,10210,13094,3363,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,36010,696,34261,1025,33361,1045,51727,7445,32349,5037,41371,2442,43574,3026,63350,6694,22653,3386,26231,568,22546,756,22358,690,31792,15808,34340,4325,31759,1628,39405,2467,53286,4070,14140,2212,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,44669,2316,41299,895,40771,892,60485,12635,50035,4028,60784,1254,50424,3300,71598,1950,29642,4752,34899,960,31361,586,31183,570,37283,8018,40916,3210,45829,3258,48175,1943,54466,7103,22384,3846,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,40766,698,40700,818,39727,1165,57428,8382,35938,4484,42028,2417,44008,3244,57222,8036,35676,2979,28605,1155,26470,601,26400,646,27831,12417,35640,1900,35360,2667,31416,1331,46674,3632,16665,3988,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,51678,350,51062,386,50585,404,66437,6679,51645,2137,67976,2709,57540,3584,67294,3541,32571,2600,35768,379,32560,640,32373,436,40361,5403,42109,1094,44575,1786,48376,2126,55640,3693,21181,984,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,50015,3363,46524,1387,45871,1429,66150,9427,45009,8464,60975,7486,65625,3237,69598,10832,41272,9459,33767,1672,30922,732,30788,750,35771,6466,41323,1378,52193,6448,47130,7987,51845,21926,25540,7743,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,40391,370,39745,874,37899,972,56870,3559,42343,3211,47248,1846,44749,2221,63496,4447,29742,2269,31387,244,30446,286,30210,299,40709,4397,36467,1187,36356,1028,39184,940,50930,2786,17921,1789,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,40165,334,38930,839,37973,783,68537,5338,46118,2267,42362,1190,43020,3940,64404,5606,31606,938,29804,601,27428,485,27298,401,37104,3644,35121,1621,35199,1396,40458,1132,54933,3406,18742,2648,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,42231,498,42706,1388,42081,602,60652,4782,44787,4631,44413,2734,40233,2429,63042,3917,31327,914,30006,669,27595,909,27381,772,37047,5757,34743,1614,33267,2736,35157,2581,54522,6299,17952,3742,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
