GEO_ID,C16005_001E,C16005_001M,C16005_002E,C16005_002M,C16005_003E,C16005_003M,C16005_004E,C16005_004M,C16005_005E,C16005_005M,C16005_006E,C16005_006M,C16005_007E,C16005_007M,C16005_008E,C16005_008M,C16005_009E,C16005_009M,C16005_010E,C16005_010M,C16005_011E,C16005_011M,C16005_012E,C16005_012M,C16005_013E,C16005_013M,C16005_014E,C16005_014M,C16005_015E,C16005_015M,C16005_016E,C16005_016M,C16005_017E,C16005_017M,C16005_018E,C16005_018M,C16005_019E,C16005_019M,C16005_020E,C16005_020M,C16005_021E,C16005_021M,C16005_022E,C16005_022M,C16005_023E,C16005_023M,C16005_024E,C16005_024M,C16005_025E,C16005_025M,C16005_026E,C16005_026M,C16005_027E,C16005_027M,C16005_028E,C16005_028M,C16005_029E,C16005_029M,NAME,C16005_001EA,C16005_001MA,C16005_002EA,C16005_002MA,C16005_003MA,C16005_003EA,C16005_004MA,C16005_004EA,C16005_005EA,C16005_005MA,C16005_006EA,C16005_006MA,C16005_007EA,C16005_007MA,C16005_008EA,C16005_008MA,C16005_009EA,C16005_009MA,C16005_010EA,C16005_010MA,C16005_011EA,C16005_011MA,C16005_012EA,C16005_012MA,C16005_013MA,C16005_013EA,C16005_014MA,C16005_014EA,C16005_015EA,C16005_015MA,C16005_016EA,C16005_016MA,C16005_017EA,C16005_017MA,C16005_018EA,C16005_018MA,C16005_019EA,C16005_019MA,C16005_020EA,C16005_020MA,C16005_021MA,C16005_021EA,C16005_022EA,C16005_022MA,C16005_023EA,C16005_023MA,C16005_024EA,C16005_024MA,C16005_025MA,C16005_025EA,C16005_026MA,C16005_026EA,C16005_027MA,C16005_027EA,C16005_028EA,C16005_028MA,C16005_029EA,C16005_029MA,state
0400000US30,1000617,1629,977303,3577,946550,5363,13808,2533,11957,2436,1851,748,8502,1658,7157,1508,1345,560,1151,614,1022,606,129,162,7292,1821,6829,1737,463,336,23314,3079,9777,1939,3357,1223,2562,1048,795,434,5235,1414,4080,1209,1155,563,4196,988,2068,789,2128,896,749,464,704,459,45,69,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1274994,977,1228405,3683,1178367,5569,8000,1402,6789,1386,1211,462,34675,3331,29536,3134,5139,1098,3078,889,2312,732,766,411,4285,1577,3091,1121,1194,764,46589,3603,18604,2144,2404,689,1490,500,914,483,10373,1787,6670,1234,3703,1189,7596,1280,4752,1171,2844,768,7612,2097,4129,1745,3483,1152,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,9786428,4242,8969607,16674,8467085,18166,389168,13138,326467,12150,62701,4507,56914,5485,51935,5319,4979,1192,42078,3919,35538,3558,6540,1729,14362,2891,12443,2793,1919,896,816821,16354,141108,7228,371940,10015,129776,7975,242164,8058,128314,9262,85382,6878,42932,5930,133207,7062,72913,4357,60294,5383,42252,6197,27148,3855,15104,3930,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,9873987,5653,8819461,23165,8266034,27561,410356,12681,332596,11878,77760,6414,68656,5546,60193,5444,8463,1739,51944,5441,42801,4788,9143,1974,22471,3775,19819,3568,2652,1164,1054526,23404,222542,12722,382334,12035,126396,8241,255938,9966,178575,12374,123247,10201,55328,6147,188975,7738,89316,6701,99659,5977,82100,9033,56711,7204,25389,4697,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,685265,710,624871,4480,559148,5610,17095,3133,15059,2973,2036,1459,7653,1455,6455,1306,1198,552,12049,2106,9118,2097,2931,1093,28926,1786,26406,1809,2520,728,60394,4504,14743,2486,8971,2217,4782,1369,4189,1238,6637,1342,4954,1025,1683,757,28289,2341,13827,1859,14462,1982,1754,948,1218,787,536,488,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4599282,4712,4437583,7603,4320279,9999,88428,6204,70240,5559,18188,3148,16756,2580,14643,2427,2113,927,7412,1898,5697,1530,1715,793,4708,2520,4436,2515,272,314,161699,6224,35146,3649,62504,3954,18499,2525,44005,3780,27617,3170,19752,3186,7865,2025,30250,3040,11972,2290,18278,2369,6182,1884,3632,1383,2550,1241,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,597489,710,566789,2819,550363,3126,5536,1162,4513,979,1023,540,8844,1436,7702,1289,1142,413,1670,728,1296,537,374,363,376,301,376,301,0,157,30700,2766,13852,2147,1734,709,1043,473,691,452,10012,2307,6144,1422,3868,1730,4098,1257,2164,789,1934,936,1004,692,715,462,289,303,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2849853,1173,2264183,12052,1884937,13617,311258,9510,276217,9972,35041,3784,23260,2664,21042,2675,2218,723,35467,3240,30825,3166,4642,1396,9261,1601,8541,1452,720,499,585670,12114,83176,5011,295020,9824,101678,5379,193342,8282,46822,5405,31051,4199,15771,2629,136709,4912,81836,4647,54873,3860,23943,4592,13926,2757,10017,3171,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1711910,1698,1684628,3464,1660585,4453,13103,1801,8858,1409,4245,1057,7605,1783,5965,1507,1640,624,2022,969,1817,956,205,207,1313,1248,1155,1035,158,240,27282,3402,8909,1552,5323,1665,3509,1338,1814,765,5771,1451,3791,1045,1980,970,4814,1238,2281,695,2533,973,2465,1642,1708,1077,757,643,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3685043,1828,3450663,9364,3255521,10237,148578,5748,126762,5646,21816,2324,14242,2199,12494,2134,1748,672,13382,2140,10886,1977,2496,810,18940,2329,16811,2290,2129,601,234380,8683,36228,3300,122829,5435,44498,3847,78331,4271,21447,2907,14284,2250,7163,1712,40906,2670,17361,2279,23545,2201,12970,2967,7355,1842,5615,2324,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5482917,2177,5187870,9547,4931039,10777,159853,7274,127208,6434,32645,3585,56758,4110,45755,3907,11003,1561,29900,3019,23360,2931,6540,1536,10320,2107,9719,2052,601,285,295047,9122,67926,4685,101854,5990,37467,3420,64387,4575,50094,4957,33855,3591,16239,2506,61864,4128,29685,3063,32179,3160,13309,3217,8606,2498,4703,1565,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3069357,683,2984618,5366,158078,9691,2824775,11361,540159,15377,2284616,17980,1520,597,1085,569,435,243,210,150,159,126,51,92,35,59,0,228,35,59,84739,5130,5961,1391,76513,4572,8884,1992,67629,3928,1226,627,585,425,641,367,933,658,418,396,515,528,106,105,41,68,65,80,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,8015583,3162,6960072,18733,6520036,18848,265554,8272,221651,8191,43903,4748,83865,5892,75294,5477,8571,1745,62555,4793,53355,3873,9200,1732,28062,3810,23962,3478,4100,1252,1055511,18449,183161,8089,332548,8892,127525,6768,205023,9084,194956,9331,142386,8836,52570,4057,235729,9930,126587,7501,109142,6649,109117,8144,78459,6117,30658,4147,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,707902,1494,672424,4099,645791,4848,11220,1938,9025,1744,2195,668,8334,1336,6661,1339,1673,582,1900,899,1616,796,284,312,5179,1796,4382,1742,797,413,35478,3786,9969,2174,2540,916,1727,790,813,431,10340,2093,4620,1370,5720,1808,3989,1374,2278,798,1711,1045,8640,2615,6549,2824,2091,845,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4796771,2634,4543829,8412,4376203,9201,120768,6732,97672,6295,23096,3590,30143,3607,27018,3444,3125,878,11830,2409,10592,2170,1238,684,4885,1394,4692,1393,193,260,252942,8025,67191,5404,102149,5517,39380,3568,62769,5282,40396,4759,26753,3029,13643,3158,36678,3924,16403,2674,20275,2726,6528,2075,5300,1781,1228,824,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3960198,2170,3530187,11762,3245432,14270,198614,7686,175129,7463,23485,3056,39389,4341,34479,3821,4910,1201,36325,3928,31164,3696,5161,1057,10427,2878,9318,2795,1109,663,430011,11919,83738,6093,172093,7457,59149,5460,112944,6856,57040,4753,40016,3778,17024,2700,95194,5556,40107,3381,55087,4902,21946,4666,12642,2908,9304,2956,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,542342,1101,524931,2730,499913,3786,17570,2555,15571,2503,1999,779,2520,865,2322,859,198,145,1507,625,1465,620,42,72,3421,890,3348,874,73,81,17411,2497,4515,1135,7826,1790,3969,1241,3857,1645,2325,879,1747,740,578,398,2357,916,842,532,1515,991,388,379,327,316,61,111,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,37128552,2944,26554051,49788,19409503,58688,5757031,40004,5041593,40472,715438,17228,434109,14518,396145,14379,37964,3724,844109,16567,704911,15295,139198,6349,109299,8528,98488,7705,10811,2311,10574501,49939,1164914,20690,4979455,34652,1577645,19428,3401810,32589,1252780,27682,794337,21822,458443,17344,2882042,23159,1290478,20198,1591564,19786,295310,12219,175169,9306,120141,7753,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2808769,2794,2738645,5321,2688038,7595,33505,4094,23532,3166,9973,2418,7266,1911,6306,1770,960,582,3867,1227,3189,1067,678,497,5969,1169,4595,996,1374,780,70124,4631,15631,2313,29807,3086,8663,1915,21144,2856,9164,1904,7559,1786,1605,787,11301,2350,5583,1766,5718,1234,4221,1499,2228,936,1993,940,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3391441,1509,2875425,14392,2511561,14784,256479,8965,188145,7986,68334,4603,80415,6377,70016,6014,10399,1600,16457,2320,13743,2166,2714,834,10513,2673,10074,2714,439,276,516016,14404,128883,8097,147410,7585,46110,3905,101300,7600,156144,9206,85937,5730,70207,6188,59776,4120,33033,3247,26743,3012,23803,3575,16849,2740,6954,2137,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,26691064,5461,21799010,47211,16632749,50949,4764247,40281,3822146,39724,942101,26094,172379,11395,153984,10408,18395,3328,169539,9670,145494,9077,24045,3059,60096,8195,54283,7911,5813,1494,4892054,46181,498870,16205,3072739,40293,908538,20365,2164201,31743,435237,19201,305094,14230,130143,10524,662666,14964,340713,12508,321953,12560,222542,14710,155250,12281,67292,8203,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5681283,1984,4774362,16555,4394654,17042,217613,7221,177180,6661,40433,5148,78539,7004,68199,6590,10340,1698,48467,4515,41248,3983,7219,2024,35089,4965,31764,4746,3325,1196,906921,16574,187410,9936,264271,8173,93261,5445,171010,7063,168209,9781,113401,7690,54808,5177,166030,6913,90886,5060,75144,5887,121001,10170,86674,7762,34327,4996,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20163933,3880,15717323,45122,13313839,48056,2013357,27974,1651632,24628,361725,14818,283208,12573,254784,12085,28424,3776,65920,5676,56983,4870,8937,1972,40999,5130,37484,4898,3515,1258,4446610,45134,854081,21891,2455207,26343,941601,22547,1513606,24243,775011,25195,452357,18419,322654,15833,261390,9171,134427,6684,126963,8087,100921,7646,68016,5882,32905,4261,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6544926,1447,5355963,21017,4720987,25214,353186,9751,259965,9285,93221,6717,191186,10543,174203,10319,16983,2419,68430,4849,59617,4563,8813,1790,22174,3964,19252,3528,2922,1327,1188963,20723,233066,10218,262723,8947,94272,6250,168451,7640,405619,16127,217891,9138,187728,11978,216262,6939,98485,5849,117777,7018,71293,6031,46897,4294,24396,3663,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,656965,4,560003,6329,515876,6802,24683,2747,20787,2712,3896,1294,9554,1628,8535,1428,1019,516,5853,2004,4329,1340,1524,1779,4037,1756,3500,1576,537,687,96962,6329,30036,3436,30394,3298,11024,2147,19370,2892,16480,2788,13106,2265,3374,1453,9526,1160,5639,1075,3887,977,10526,2723,7265,2086,3261,1231,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2910911,1738,2641141,8595,2406179,10851,169312,7671,152285,7370,17027,2741,29327,2898,27727,2953,1600,516,25450,3349,21931,3367,3519,1094,10873,1996,8804,1931,2069,536,269770,8835,44116,4493,144394,6854,64079,5180,80315,5690,31887,3828,22308,3662,9579,2602,39958,3597,21365,2684,18593,2819,9415,2273,6309,1516,3106,1623,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,18402367,3320,13977983,37684,11689132,40894,1405262,20741,1139899,19892,265363,10736,572593,15141,458686,12339,113907,7902,201919,8528,164436,7632,37483,3319,109077,7969,97724,7915,11353,2383,4424384,37596,1067843,23428,1344825,25580,421512,13327,923313,22216,1032969,25720,536184,13749,496785,17687,744418,12530,252435,9187,491983,12320,234329,11511,144516,8827,89813,7070,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8390826,1490,6370541,25897,5390230,29302,661623,14449,546489,13916,115134,7837,195407,10606,176392,10131,19015,2609,78277,4503,68210,4533,10067,1893,45004,5689,40023,5246,4981,1382,2020285,25683,344836,13746,732499,14563,256664,10125,475835,12875,502413,16947,295844,12117,206569,10079,332441,9313,192639,7839,139802,7012,108096,8900,70292,6347,37804,4928,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,10996313,3418,10445634,12521,10067640,18782,175672,8420,135127,7856,40545,3678,147896,9293,114281,7943,33615,4345,27479,3016,24228,2884,3251,904,26947,3861,23414,3991,3533,1156,550679,13341,121365,6958,85633,5742,32852,3895,52781,4865,144228,7930,89429,6462,54799,4399,112851,8126,59118,5018,53733,6241,86602,8847,48423,5581,38179,5514,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5756044,2583,5500956,10281,5340276,13630,85174,5523,67660,4706,17514,2973,50055,5275,38184,3918,11871,2676,16290,2617,13277,2428,3013,1108,9161,2739,7956,2539,1205,673,255088,9723,51904,4807,59673,4930,25991,3027,33682,3870,55102,6060,33598,3802,21504,4250,60864,3933,27737,2825,33127,3244,27545,5089,16822,3303,10723,3600,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
