GEO_ID,B17016_001E,B17016_001M,B17016_002E,B17016_002M,B17016_003E,B17016_003M,B17016_004E,B17016_004M,B17016_005E,B17016_005M,B17016_006E,B17016_006M,B17016_007E,B17016_007M,B17016_008E,B17016_008M,B17016_009E,B17016_009M,B17016_010E,B17016_010M,B17016_011E,B17016_011M,B17016_012E,B17016_012M,B17016_013E,B17016_013M,B17016_014E,B17016_014M,B17016_015E,B17016_015M,B17016_016E,B17016_016M,B17016_017E,B17016_017M,B17016_018E,B17016_018M,B17016_019E,B17016_019M,B17016_020E,B17016_020M,B17016_021E,B17016_021M,B17016_022E,B17016_022M,B17016_023E,B17016_023M,B17016_024E,B17016_024M,B17016_025E,B17016_025M,B17016_026E,B17016_026M,B17016_027E,B17016_027M,B17016_028E,B17016_028M,B17016_029E,B17016_029M,B17016_030E,B17016_030M,B17016_031E,B17016_031M,B17016_032E,B17016_032M,B17016_033E,B17016_033M,B17016_034E,B17016_034M,B17016_035E,B17016_035M,B17016_036E,B17016_036M,B17016_037E,B17016_037M,B17016_038E,B17016_038M,B17016_039E,B17016_039M,B17016_040E,B17016_040M,B17016_041E,B17016_041M,B17016_042E,B17016_042M,B17016_043E,B17016_043M,B17016_044E,B17016_044M,B17016_045E,B17016_045M,B17016_046E,B17016_046M,B17016_047E,B17016_047M,NAME,B17016_001MA,B17016_001EA,B17016_002MA,B17016_002EA,B17016_003EA,B17016_003MA,B17016_004MA,B17016_004EA,B17016_005MA,B17016_005EA,B17016_006MA,B17016_006EA,B17016_007MA,B17016_007EA,B17016_008MA,B17016_008EA,B17016_009MA,B17016_009EA,B17016_010EA,B17016_010MA,B17016_011EA,B17016_011MA,B17016_012MA,B17016_012EA,B17016_013MA,B17016_013EA,B17016_014MA,B17016_014EA,B17016_015MA,B17016_015EA,B17016_016MA,B17016_016EA,B17016_017MA,B17016_017EA,B17016_018MA,B17016_018EA,B17016_019MA,B17016_019EA,B17016_020EA,B17016_020MA,B17016_021EA,B17016_021MA,B17016_022MA,B17016_022EA,B17016_023MA,B17016_023EA,B17016_024MA,B17016_024EA,B17016_025EA,B17016_025MA,B17016_026MA,B17016_026EA,B17016_027MA,B17016_027EA,B17016_028MA,B17016_028EA,B17016_029MA,B17016_029EA,B17016_030MA,B17016_030EA,B17016_031MA,B17016_031EA,B17016_032EA,B17016_032MA,B17016_033EA,B17016_033MA,B17016_034EA,B17016_034MA,B17016_035MA,B17016_035EA,B17016_036MA,B17016_036EA,B17016_037MA,B17016_037EA,B17016_038MA,B17016_038EA,B17016_039MA,B17016_039EA,B17016_040MA,B17016_040EA,B17016_041MA,B17016_041EA,B17016_042EA,B17016_042MA,B17016_043EA,B17016_043MA,B17016_044EA,B17016_044MA,B17016_045MA,B17016_045EA,B17016_046MA,B17016_046EA,B17016_047EA,B17016_047MA,state
0400000US08,1372705,11369,85547,4645,33505,2957,6525,1445,304,224,861,385,5360,1394,9669,1701,1252,500,3094,1001,5323,1437,17311,1973,2656,799,2653,776,12002,1592,52042,3833,9781,1619,2237,936,3750,1059,3794,1015,42261,3590,7645,1725,18675,2433,15941,2455,1287158,12066,1034680,11425,581161,9303,331547,7355,132322,5713,117292,5201,203126,6468,111544,4862,50772,3230,40810,2937,250393,6540,81125,4344,31721,3130,137547,4623,252478,7778,88954,4188,62227,3841,14185,2403,12542,1688,163524,6574,99756,5044,34266,3361,29502,2125,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,1683176,12254,156585,6413,54921,4024,12011,1940,1175,538,2997,1112,7839,1526,13297,1937,1204,560,4892,1082,7201,1579,29613,2825,4397,1169,4448,1113,20768,2272,101664,5687,17619,2467,3143,897,7642,1587,6834,1421,84045,5207,16218,2424,35714,2874,32113,3527,1526591,12372,1193356,14682,674681,12427,382641,9322,153930,6980,138110,6197,211432,7587,114328,5427,46976,3555,50128,3259,307243,7082,86038,4681,36168,2614,185037,5585,333235,9913,112408,5718,80411,4659,13430,1802,18567,2413,220827,7451,135408,6245,37425,3143,47994,2833,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,1138927,12100,143499,6052,55171,3642,8960,1684,891,537,1743,735,6326,1595,10886,1582,1145,471,3199,780,6542,1402,35325,3107,5076,1226,4537,1032,25712,2708,88328,5350,13980,1967,2701,765,4796,1386,6483,1452,74348,4793,8858,1674,28754,3005,36736,3280,995428,11461,782808,10652,420700,8300,250025,6951,83390,4067,87285,4850,127067,5153,65084,3951,26967,2180,35016,2378,235041,6667,62322,3739,27885,2406,144834,4446,212620,7320,69704,4330,46455,3610,8697,1482,14552,1796,142916,6010,79454,4530,20562,1905,42900,3299,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1104847,12302,150690,6789,40845,3593,8063,1879,826,426,1353,632,5884,1578,7161,1450,949,448,2793,994,3419,930,25621,2719,4202,1436,2525,805,18894,2298,109845,5963,18642,2556,3640,1346,4469,1317,10533,1805,91203,5519,18555,2632,27743,3333,44905,3167,954157,12371,707759,11650,383982,10046,230297,8588,66762,4510,86923,5394,112454,4374,55377,3405,23944,2561,33133,2412,211323,6933,65146,4521,21422,2803,124755,5021,246398,8481,69647,4560,44278,4521,9884,1822,15485,2167,176751,6439,104764,5124,24515,2948,47472,3290,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,3119101,17843,264678,8286,87199,4895,17990,2553,847,369,2164,638,14979,2446,23283,2551,2549,909,7088,1251,13646,2051,45926,3420,6665,1360,8076,1285,31185,3014,177479,7404,27547,2604,4521,1152,10326,1723,12700,1750,149932,7200,27127,3123,59675,4547,63130,4512,2854423,16905,2205892,15963,1258879,14480,718815,12525,276662,8535,263402,7124,394204,8367,209079,7030,95890,3849,89235,4053,552809,8771,158509,5789,72556,3984,321744,6551,648531,10751,199653,6299,136712,5773,29461,2969,33480,2604,448878,8558,255295,8072,93040,4981,100543,4264,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,800329,8263,57311,3654,19142,2117,3349,898,536,304,1076,553,1737,524,5499,1219,675,374,1868,643,2956,963,10294,1471,1855,583,1025,468,7414,1231,38169,3292,5738,1309,1294,638,2319,698,2125,687,32431,2670,7655,1603,15080,1660,9696,1596,743018,8166,603000,8814,348030,7418,223369,5786,70553,3761,54108,3578,110998,4212,62011,3520,25410,2266,23577,1995,143972,4111,35504,2562,17455,1727,91013,3286,140018,5254,51405,3386,39062,2738,6366,1409,5977,983,88613,4043,56177,3509,17596,1840,14840,1433,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,341752,6363,16178,1948,5014,998,489,271,0,192,205,183,284,206,1321,477,0,192,684,402,637,361,3204,845,89,114,634,455,2481,729,11164,1824,1628,708,253,189,680,510,695,342,9536,1739,574,369,4163,1279,4799,1223,325574,5975,269295,5998,149363,4977,86512,4290,34370,2711,28481,2285,54631,3222,28866,2423,12546,1542,13219,1390,65301,2889,17888,2010,9282,1463,38131,2140,56279,3710,20561,2285,14714,1862,2268,935,3579,1105,35718,2833,20985,2270,7224,1324,7509,1275,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,769134,11117,97453,5721,33387,3343,6984,1216,539,342,1211,697,5234,1097,6500,1280,1026,476,3181,975,2293,703,19903,2429,3886,1204,2511,725,13506,1857,64066,4417,10347,1934,3092,1447,2659,999,4596,1086,53719,4100,9656,1885,20155,2560,23908,2838,671681,9873,520074,8925,281858,8870,174102,6564,44899,3565,62857,3811,78686,4286,40035,3228,16052,2217,22599,2169,159530,6228,46105,3574,15952,1850,97473,3964,151607,6598,47299,3860,30769,3117,5333,1234,11197,1910,104308,4843,60151,3647,15445,1946,28712,2588,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,238399,6155,20026,2424,7164,1520,937,409,35,63,39,64,863,443,1839,958,355,461,360,455,1124,584,4388,1124,896,502,1028,688,2464,659,12862,1831,2133,702,573,308,1043,531,517,384,10729,1770,2330,1011,4723,1445,3676,999,218373,5852,166670,4828,82829,3842,50143,3469,16043,2379,16643,2168,28778,2658,14247,1996,6728,1159,7803,1483,55063,3179,13765,2122,6751,1263,34547,2245,51703,3861,16090,2287,11450,1789,2070,947,2570,786,35613,3033,21324,2264,5158,1367,9131,1681,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,1396827,9648,79752,4368,29644,2266,6147,1142,785,409,1573,613,3789,931,8797,1307,1573,664,3165,677,4059,958,14700,1630,2438,737,2590,749,9672,1161,50108,3748,8104,1274,1626,539,4011,921,2467,641,42004,3165,7559,1385,20381,2243,14064,2035,1317075,9514,1073467,10241,611960,9825,386731,8024,141902,5188,83327,3489,212786,5688,114611,3697,55125,2837,43050,2875,248721,5752,57171,3312,33256,1828,158294,3624,243608,5880,88196,4329,64097,3862,14743,2066,9356,1283,155412,5083,95645,4371,35537,2621,24230,2084,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,265643,5250,20411,2093,9384,1462,1908,598,204,141,691,445,1013,425,1853,680,338,226,750,364,765,477,5623,1213,849,471,847,522,3927,935,11027,1463,2264,688,343,242,570,331,1351,701,8763,1313,1506,615,4267,1081,2990,746,245232,5528,203789,4862,100917,3529,55049,3547,27604,2348,18264,2377,46004,2921,22816,2063,12169,1705,11019,1511,56868,2975,13503,1738,8104,1201,35261,2043,41443,3111,15563,1994,9968,1614,3590,1235,2005,538,25880,2283,14418,1811,5718,1088,5744,908,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,342542,6065,25166,2433,9300,1407,1446,695,467,337,444,423,535,354,2816,920,383,275,668,333,1765,770,5038,1048,270,176,1038,600,3730,789,15866,2093,3172,700,449,286,881,466,1842,574,12694,1864,1524,744,5646,1311,5524,1336,317376,5824,257715,5871,130844,4546,78983,3455,29806,2698,22055,2076,54932,3064,25409,2114,15247,1866,14276,1528,71939,2993,15696,1674,10533,1568,45710,2537,59661,3817,21134,2427,13806,1700,3553,1160,3775,965,38527,2971,21866,2102,8188,1562,8473,1189,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2622295,20703,266430,10873,94082,5614,17309,2137,1888,856,2639,887,12782,2036,24548,3001,3518,1215,7486,1766,13544,1956,52225,3876,8691,1556,7751,1683,35783,3268,172348,9710,27997,3085,7167,1623,8764,1733,12066,1875,144351,8417,29604,3292,52528,5077,62219,4396,2355865,20602,1826154,19501,1004704,14460,575655,11914,201314,6523,227735,7649,307786,9691,160757,6610,71566,4592,75463,3642,513664,10481,144660,6255,60879,3598,308125,7412,529711,13915,150990,6409,105110,5926,20756,2859,25124,2708,378721,11309,217330,9788,65967,4537,95424,5566,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2537406,21205,275202,8546,88327,5121,18720,2504,1599,637,3397,962,13724,2385,20499,2397,2848,1044,6673,1553,10978,1910,49108,3880,8257,2031,5144,1319,35707,3192,186875,7293,29266,3896,7928,2079,9226,2098,12112,1840,157609,6344,34370,3888,58216,4044,65023,3907,2262204,21079,1695048,18376,1007948,16177,580934,12938,185843,7829,241171,8487,255703,8765,137923,6602,52839,4007,64941,4155,431397,11179,128304,6924,42993,3403,260100,7472,567156,13788,154095,7603,105004,6300,20073,2389,29018,3141,413061,12027,255495,10113,65366,4955,92200,4925,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
