GEO_ID,B13010_001E,B13010_001M,B13010_002E,B13010_002M,B13010_003E,B13010_003M,B13010_004E,B13010_004M,B13010_005E,B13010_005M,B13010_006E,B13010_006M,B13010_007E,B13010_007M,B13010_008E,B13010_008M,B13010_009E,B13010_009M,B13010_010E,B13010_010M,B13010_011E,B13010_011M,B13010_012E,B13010_012M,B13010_013E,B13010_013M,B13010_014E,B13010_014M,B13010_015E,B13010_015M,B13010_016E,B13010_016M,B13010_017E,B13010_017M,B13010_018E,B13010_018M,B13010_019E,B13010_019M,NAME,B13010_001MA,B13010_001EA,B13010_002MA,B13010_002EA,B13010_003MA,B13010_003EA,B13010_004EA,B13010_004MA,B13010_005EA,B13010_005MA,B13010_006EA,B13010_006MA,B13010_007MA,B13010_007EA,B13010_008MA,B13010_008EA,B13010_009EA,B13010_009MA,B13010_010MA,B13010_010EA,B13010_011MA,B13010_011EA,B13010_012MA,B13010_012EA,B13010_013MA,B13010_013EA,B13010_014EA,B13010_014MA,B13010_015EA,B13010_015MA,B13010_016EA,B13010_016MA,B13010_017MA,B13010_017EA,B13010_018MA,B13010_018EA,B13010_019MA,B13010_019EA,state
0400000US37,2402069,7989,118799,6030,77440,5096,9398,2061,14762,2096,53280,4020,41359,3628,20793,2677,9935,1557,10631,1999,2283270,10320,1019080,13882,90292,5966,153097,5794,775691,12439,1264190,15433,280702,12816,285958,11816,697530,13888,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2559243,8562,121736,5698,75710,5712,9486,1994,14346,2293,51878,4510,46026,3946,20833,2658,11504,2112,13689,2203,2437507,9794,1018009,17388,89035,5841,150371,6439,778603,16575,1419498,17624,293750,10605,308631,12278,817117,14836,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,169926,1944,10697,1581,6698,1325,565,292,1656,717,4477,1102,3999,1016,1938,762,1055,527,1006,433,159229,2468,76052,2817,3879,815,6663,1252,65510,3025,83177,3239,13389,1542,13989,2054,55799,3215,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1113246,6303,65759,4795,40610,4166,7813,1691,7904,1813,24893,3074,25149,2546,14069,2146,5048,1567,6032,1544,1047487,7843,459951,9370,44279,3650,66901,5519,348771,8765,587536,11441,159180,7659,137538,7422,290818,10366,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,129396,1687,5767,1277,3883,935,307,206,788,357,2788,785,1884,790,850,454,579,444,455,358,123629,2156,54732,2715,2739,793,4724,833,47269,2740,68897,2663,13854,2113,11505,1615,43538,2841,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,706873,3081,36625,3290,19955,2367,2479,733,5055,1124,12421,1875,16670,2088,6213,1400,4311,1343,6146,1367,670248,4381,278798,6769,20702,2804,44177,3926,213919,6301,391450,7392,74168,4871,78372,5461,238910,8196,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,378412,3388,18657,2500,10895,1765,1286,620,1917,727,7692,1542,7762,1630,4873,1389,1548,741,1341,579,359755,3569,159878,5217,18553,2341,25521,2547,115804,4674,199877,6003,59273,4572,52628,5381,87976,4997,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,888015,3664,50570,3238,32443,2396,4365,969,7586,1118,20492,1939,18127,2502,8305,1307,4421,1055,5401,1392,837445,4841,391716,6186,39320,2549,67795,3412,284601,6012,445729,7216,111669,5043,102722,4923,231338,6588,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1263942,3483,68604,3502,47686,3120,3231,775,8077,1539,36378,2986,20918,1925,8480,1452,5505,981,6933,1340,1195338,4499,523057,6721,25223,2474,55560,3447,442274,6676,672281,7491,138814,6430,140383,6049,393084,7972,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,742544,3036,21107,2781,10406,1566,5146,1272,2280,819,2980,1006,10701,1977,8072,1720,1822,748,807,483,721437,3936,205738,6327,64356,4453,62204,4002,79178,4821,515699,7481,261389,8144,135430,5965,118880,6184,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1970690,6964,99245,5517,68520,4111,4931,1415,10334,2115,53255,3228,30725,3754,14327,2297,5499,1364,10899,2154,1871445,8807,865662,11161,52225,4615,93910,6064,719527,11281,1005783,10549,185031,7784,171915,8883,648837,11739,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,165853,2365,11223,1681,8456,1514,408,445,769,336,7279,1378,2767,824,1480,684,790,466,497,269,154630,2717,75602,3718,3460,923,8002,1302,64140,3304,79028,4325,16398,2275,18254,2738,44376,3312,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1138772,5540,63734,4941,34571,3560,3954,1205,6052,1499,24565,2851,29163,3466,14295,2344,6391,1558,8477,2271,1075038,7376,451948,8274,33447,3564,67275,4186,351226,8312,623090,10006,148248,6003,152139,8375,322703,8441,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,966307,4412,45701,3080,36100,2737,3721,1457,5799,1311,26580,2448,9601,1850,5720,1518,1732,744,2149,639,920606,5368,409328,8145,27264,3363,52026,3838,330038,6885,511278,9534,110777,5992,109349,5337,291152,7342,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,125211,1989,8212,1277,5405,1103,340,246,949,555,4116,940,2807,851,1349,681,763,496,695,425,116999,2221,56556,2821,3469,1081,6379,1345,46708,3066,60443,3140,14477,1909,14435,2184,31531,2835,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,9497551,9719,453388,11691,308354,8913,31870,3039,51005,4034,225479,7837,145034,7789,55808,5029,30010,3292,59216,4330,9044163,14130,3806353,23953,312596,10659,573922,14874,2919835,22066,5237810,26235,967700,18026,976188,19978,3293922,25112,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,687077,4955,35587,3539,20870,2738,2854,878,4966,1525,13050,2206,14717,2299,8226,1655,3432,1091,3059,1052,651490,6343,267468,6442,27120,3439,47342,4461,193006,5587,384022,7922,122147,6773,90537,5606,171338,7108,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,787582,3191,35625,3419,26168,2873,2343,811,3329,1240,20496,2623,9457,1817,3152,972,2388,899,3917,1108,751957,4314,304280,7175,16551,2301,29035,2558,258694,6602,447677,7855,76147,5638,76307,5580,295223,7678,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6972986,10913,381778,15052,249564,10101,36993,4211,50845,3951,161726,7982,132214,8703,58215,5260,35413,4232,38586,3661,6591208,18485,2966007,25452,293922,10509,495358,14498,2176727,20847,3625201,27233,778740,21788,800208,19415,2046253,22863,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1406888,4537,72138,5148,49433,3806,2623,873,5964,1426,40846,3329,22705,2942,7375,1627,5067,1293,10263,2010,1334750,6775,562398,9732,24650,2829,54424,4225,483324,8882,772352,9478,114831,7017,105692,6871,551829,10489,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,4637796,8112,230223,10632,137991,7555,17371,2491,29925,3418,90695,6504,92232,6452,34466,3560,21954,3083,35812,4520,4407573,13477,1773012,18828,157304,7604,288737,10246,1326971,16491,2634561,21991,490849,14455,603678,19283,1540034,20472,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1584423,5404,73999,4039,53780,3608,4677,1423,5184,1366,43919,3289,20219,2550,6883,1306,3918,994,9418,1998,1510424,6460,618386,10538,29120,2876,52993,4321,536273,11004,892038,12273,139809,7986,129337,5951,622892,11136,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,197637,1753,8651,1728,4415,1044,201,261,123,203,4091,1000,4236,1321,1187,663,1315,848,1734,929,188986,2352,48781,3387,1998,659,3528,1465,43255,3247,140205,4203,28330,3278,14520,2501,97355,4617,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,780149,2861,52008,4170,43427,3583,4024,922,9614,1899,29789,2909,8581,1673,3994,1115,2044,909,2543,985,728141,4917,377042,6316,19549,2488,55822,4063,301671,6621,351099,6991,62542,4626,65884,4549,222673,6907,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4551367,7362,215748,7390,155733,6121,21268,2459,25073,2745,109392,4877,60015,4444,23927,2613,15162,2475,20926,2759,4335619,10797,1717284,15719,152933,6396,228293,8634,1336058,15340,2618335,17103,494505,13988,455114,12410,1668716,15836,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2023775,5015,105038,4921,74650,3754,6994,1351,10183,1921,57473,3316,30388,3479,13875,2075,5393,1366,11120,2278,1918737,7248,844353,11207,42502,3564,78457,5408,723394,9028,1074384,11581,156870,7472,153346,7735,764168,14103,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2578726,7519,145970,6590,87307,4388,9190,1619,15925,1961,62192,3494,58663,4151,31829,3372,13989,2545,12845,1897,2432756,10112,1016294,13814,72119,5011,121164,5505,823011,11643,1416462,14586,322395,11584,295706,9740,798361,12767,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1360210,5020,80239,5008,53935,3702,5695,1196,11405,1944,36835,3399,26304,3133,13429,2544,7017,1583,5858,1357,1279971,7305,583156,9401,44516,4113,76508,4677,462132,7685,696815,10426,153820,6590,156110,8032,386885,10424,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,2767820,6540,147699,6810,96718,5546,8665,1550,14891,2048,73162,4233,50981,3991,20767,2671,13322,2416,16892,2656,2620121,9059,1127078,12299,70009,4616,126277,5754,930792,11392,1493043,14078,311625,9683,286970,11204,894448,13200,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2214283,5728,115231,5801,75249,4216,6954,1316,15506,1837,52789,3281,39982,3467,20317,2513,10345,1960,9320,1812,2099052,7207,868302,9130,64148,4111,109312,5721,694842,8766,1230750,10816,288383,7584,264624,9929,677743,12215,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,427750,2643,25648,2421,18407,1950,1247,561,3709,900,13451,1615,7241,1376,3564,843,1717,706,1960,619,402102,3770,194457,4050,10287,1626,26012,2462,158158,3331,207645,4748,45132,3119,48466,3428,114047,4232,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,392606,3429,23436,2416,18745,2297,2765,995,4452,1100,11528,1844,4691,1211,2329,856,1421,709,941,609,369170,4256,181853,6733,12191,1993,36201,3979,133461,5516,187317,7010,39368,4302,39238,3828,108711,5845,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,464449,3391,23811,2707,11605,1985,2354,885,2423,752,6828,1525,12206,2171,6387,1607,3970,1373,1849,720,440638,4196,176758,5586,24220,2408,32017,3061,120521,5061,263880,5677,73480,5113,68803,4586,121597,6577,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,308471,2378,18405,2040,12388,1537,1099,533,2158,877,9131,1331,6017,1341,1910,788,1089,547,3018,989,290066,3370,137594,4731,6747,1528,15656,1961,115191,4665,152472,5200,21241,2555,22462,2883,108769,4379,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,186463,3224,11346,1551,7139,1313,368,242,1744,676,5027,1077,4207,917,2621,725,932,454,654,323,175117,3024,81053,3497,3986,1022,11330,1942,65737,3731,94064,3840,21780,2657,23052,1954,49232,3003,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1756658,5273,91911,5595,66047,4692,5618,1413,12387,2032,48042,3929,25864,3148,10737,2084,7809,1687,7318,1686,1664747,7673,783886,11855,39856,3398,77489,5211,666541,11474,880861,12033,157058,7361,161608,7949,562195,11451,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,237292,2793,10910,1950,6950,1516,962,585,904,503,5084,1221,3960,1382,1384,900,1183,538,1393,826,226382,3874,83595,4434,6087,1599,8744,1980,68764,3728,142787,4463,24721,3253,23924,3235,94142,4568,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1610052,4951,92444,5951,57520,4373,8865,1683,11823,1898,36832,3076,34924,4107,13703,2042,9477,1948,11744,2327,1517608,7836,631379,9811,60565,4551,100578,5072,470236,10450,886229,11180,173433,7501,200563,9517,512233,10870,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1556561,5141,83585,5878,52377,4926,7831,1876,9945,1994,34601,3457,31208,3854,16596,2637,6803,1896,7809,1962,1472976,7347,666188,11282,60583,4428,105802,5540,499803,11269,806788,12225,191015,8368,192683,9139,423090,11518,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,641760,3540,41146,2874,29581,2321,3597,928,6427,1260,19557,2145,11565,1816,4807,1293,3059,1006,3699,948,600614,4777,288248,5892,15688,1985,41462,3432,231098,5195,312366,5801,70038,4837,69489,5174,172839,4670,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
