GEO_ID,C17012_001E,C17012_001M,C17012_002E,C17012_002M,C17012_003E,C17012_003M,C17012_004E,C17012_004M,C17012_005E,C17012_005M,C17012_006E,C17012_006M,C17012_007E,C17012_007M,C17012_008E,C17012_008M,C17012_009E,C17012_009M,C17012_010E,C17012_010M,C17012_011E,C17012_011M,NAME,C17012_001EA,C17012_001MA,C17012_002EA,C17012_002MA,C17012_003EA,C17012_003MA,C17012_004EA,C17012_004MA,C17012_005EA,C17012_005MA,C17012_006EA,C17012_006MA,C17012_007MA,C17012_007EA,C17012_008EA,C17012_008MA,C17012_009EA,C17012_009MA,C17012_010EA,C17012_010MA,C17012_011EA,C17012_011MA,state
0400000US37,2622295,20703,266430,10873,71466,4092,131960,8280,56293,4210,6711,1603,2355865,20602,1361291,13809,834932,16397,150174,7635,9468,1889,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2537406,21205,275202,8546,73413,4823,125330,6068,66994,5428,9465,2081,2262204,21079,1230720,17040,854166,16838,164066,8336,13252,2187,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167527,4191,12621,1743,3463,1014,5311,982,3039,775,808,385,154906,4331,78619,3427,59776,4007,14840,1949,1671,442,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1214794,12486,148603,5524,39373,3392,76163,4546,28967,3020,4100,1120,1066191,13354,636004,9914,358453,9168,66166,3954,5568,1432,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,155804,3606,9658,1519,2849,757,5588,1173,1053,399,168,170,146146,3549,91187,2891,46968,2676,7624,1196,367,267,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,706638,8667,64271,3303,17520,1946,29404,2794,14927,1855,2420,760,642367,8611,361953,7310,221095,5927,53959,3592,5360,1293,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,461911,6789,60272,4189,18679,1897,29969,3286,9720,2017,1904,775,401639,6907,252307,5897,123936,5049,24146,2859,1250,594,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,983307,7405,112542,4172,26653,1985,52945,3371,29067,2076,3877,1049,870765,7305,476185,6508,315253,6804,74485,3718,4842,759,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1487370,10614,103509,4884,26865,2195,49378,3267,22012,2236,5254,1201,1383861,10404,809694,8563,455069,6846,109612,4697,9486,1158,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,791354,11339,314362,8322,143868,6447,144445,5270,25000,2611,1049,530,476992,9063,330383,7626,137296,5930,9188,1671,125,145,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2094307,16182,148530,6199,40302,2893,73327,4161,29850,3659,5051,1399,1945777,15975,1089906,13917,705799,12370,140398,6406,9674,1497,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,187919,5457,10750,1615,3306,921,4345,1030,2632,864,467,393,177169,5279,98253,3649,60755,3745,17175,1660,986,311,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1258273,13739,136160,5539,37615,3078,66255,4017,27775,3115,4515,1125,1122113,13870,674032,9323,370571,8940,72485,4836,5025,1318,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1027648,10811,82653,5378,24747,2468,38783,3581,17100,2552,2023,808,944995,11105,555659,9412,319306,7950,65145,4332,4885,1167,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,144525,4783,10239,1789,1745,568,6044,1445,2165,806,285,203,134286,4506,79464,3104,42469,3182,10516,1446,1837,675,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8934621,23655,811643,14917,227013,7000,361259,9340,190271,7514,33100,3289,8122978,22881,4387526,25437,3064370,20216,627760,12209,43322,3308,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,727948,11079,109072,6161,28037,3101,55335,4592,21359,2676,4341,1552,618876,9767,357604,7740,213651,7395,44710,3524,2911,1157,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,891935,10679,62963,3956,16940,2307,31644,3485,12789,2155,1590,762,828972,10321,477408,9376,297700,7622,52308,4388,1556,631,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6730268,29102,767608,16310,190144,7853,338347,11167,203820,10163,35297,3821,5962660,29586,3082621,24058,2304530,25247,537587,14215,37922,3073,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1472372,11475,88511,5106,24357,2268,45805,3946,16951,2726,1398,567,1383861,12434,762225,9991,512985,8725,100865,4636,7786,1415,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5026515,28230,488362,11115,167697,7855,218497,8936,88075,5629,14093,2663,4538153,27789,2843003,25329,1438033,20721,239506,9765,17611,2098,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1644205,12629,106906,5425,30456,2407,56770,4283,17369,2930,2311,814,1537299,12862,875584,12270,563978,10474,93617,5322,4120,982,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,121529,3987,13761,2006,3504,952,7505,1615,2156,865,596,451,107768,3941,61889,2863,39535,3073,6039,1282,305,288,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,743767,8138,45593,3522,12432,1611,18930,2313,10703,1852,3528,1095,698174,8382,333713,6835,237585,6306,107276,4607,19600,2531,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4632936,21570,465342,12311,148467,7429,220037,8315,79047,5022,17791,2104,4167594,21693,2402907,19518,1467863,18392,269853,7507,26971,2840,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2231636,16928,154894,6289,43371,3289,76763,4401,30576,3790,4184,1216,2076742,16581,1171375,13599,768635,12377,126760,6104,9972,1656,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2924244,16447,283821,8789,64094,3721,146191,6862,62248,4430,11288,1938,2640423,18155,1539340,13723,889645,12128,194704,7427,16734,1982,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1550876,14411,139886,5874,37632,2630,65952,3873,28667,2933,7635,1916,1410990,14568,829638,9674,470476,9779,103873,5832,7003,1257,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,3235257,16951,263075,8044,73531,3411,130069,6561,50811,4071,8664,1592,2972182,17693,1787590,13130,980752,13311,186001,7036,17839,2341,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2520001,12884,238401,7742,63167,3449,114607,6062,50775,3556,9852,1759,2281600,14297,1361442,10621,740242,11036,166011,6498,13905,1906,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,485628,5777,34617,2440,7443,1305,16863,1834,8405,1304,1906,572,451011,5547,244322,4830,155296,4039,47602,2708,3791,820,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,437765,8417,35922,3490,10724,2051,16001,2345,7726,1877,1471,655,401843,8117,224780,7094,129492,6768,41362,3541,6209,1276,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,495378,8167,74665,4183,23660,2919,35199,3182,13218,2108,2588,985,420713,8572,251690,7597,136612,4977,29754,2541,2657,820,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,316849,5403,17920,2129,5082,1133,7810,1462,4211,927,817,601,298929,5142,171472,5073,100612,4182,24617,2528,2228,689,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,219707,5207,17571,1790,4310,1071,7864,1353,4479,996,918,327,202136,5094,115934,3694,64494,3071,19449,1800,2259,785,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1879637,15187,119246,5731,31583,2218,56952,3990,26437,3048,4274,1218,1760391,15008,988976,12465,627026,11655,131828,5596,12561,2261,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,247476,4287,22542,2460,6029,1371,11163,1908,5227,1480,123,150,224934,4489,132334,4494,79872,4289,12215,1797,513,437,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1713006,14051,170206,6517,44647,2866,74378,4837,43357,3714,7824,1564,1542800,14601,883562,11165,513711,9341,128786,5896,16741,2535,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1708168,14564,193311,7696,51021,3613,93327,5037,42487,3694,6476,1717,1514857,14083,882551,10768,519489,9847,102861,4983,9956,1891,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,726748,8743,58190,3428,14459,1826,27344,2398,13922,1999,2465,662,668558,8388,364492,6204,237567,6282,61130,3717,5369,1130,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
