GEO_ID,B13015_001E,B13015_001M,B13015_002E,B13015_002M,B13015_003E,B13015_003M,B13015_004E,B13015_004M,B13015_005E,B13015_005M,B13015_006E,B13015_006M,B13015_007E,B13015_007M,B13015_008E,B13015_008M,B13015_009E,B13015_009M,B13015_010E,B13015_010M,B13015_011E,B13015_011M,B13015_012E,B13015_012M,B13015_013E,B13015_013M,B13015_014E,B13015_014M,B13015_015E,B13015_015M,NAME,B13015_001MA,B13015_001EA,B13015_002MA,B13015_002EA,B13015_003MA,B13015_003EA,B13015_004MA,B13015_004EA,B13015_005EA,B13015_005MA,B13015_006MA,B13015_006EA,B13015_007MA,B13015_007EA,B13015_008MA,B13015_008EA,B13015_009MA,B13015_009EA,B13015_010MA,B13015_010EA,B13015_011MA,B13015_011EA,B13015_012MA,B13015_012EA,B13015_013MA,B13015_013EA,B13015_014MA,B13015_014EA,B13015_015MA,B13015_015EA,state
0400000US51,2035149,6537,99351,5523,68564,4115,1469,826,67095,4019,30787,3751,3822,1312,26965,3418,1935798,8282,867990,11211,9557,1792,858433,11197,1067808,11003,19087,2580,1048721,11228,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,171076,2101,11264,1676,8456,1514,25,37,8431,1511,2808,835,631,595,2177,638,159812,2399,75753,3703,1065,639,74688,3717,84059,4106,1984,830,82075,3948,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1172188,4992,63951,4991,34710,3606,695,528,34015,3612,29241,3468,1862,849,27379,3342,1108237,6836,453353,8179,3542,1199,449811,7923,654884,9772,11381,1839,643503,9883,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,981781,4334,45820,3106,36100,2737,844,467,35256,2708,9720,1853,1218,491,8502,1678,935961,5085,409755,8170,7879,1712,401876,8379,526206,9380,19623,2294,506583,9032,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,127854,2013,8297,1286,5405,1103,100,134,5305,1129,2892,869,233,243,2659,844,119557,2261,56581,2829,458,319,56123,2784,62976,3131,1145,572,61831,3256,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,9647172,8061,454027,11738,308657,8907,14125,2176,294532,9420,145370,7801,21092,2544,124278,7364,9193145,13183,3811030,24046,75880,6588,3735150,23347,5382115,25637,160637,7285,5221478,25959,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,710350,4409,35639,3535,20870,2738,546,546,20324,2749,14769,2309,681,343,14088,2273,674711,5843,268128,6503,2675,956,265453,6674,406583,7530,7783,1721,398800,7849,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,818773,2817,35625,3419,26168,2873,468,339,25700,2885,9457,1817,1415,654,8042,1641,783148,4425,304347,7173,3591,1038,300756,7043,478801,7885,15671,2232,463130,7495,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,7084083,10216,383580,15108,249859,10110,4055,1464,245804,10175,133721,8709,6626,1484,127095,8448,6700503,18602,2974595,25263,25350,2833,2949245,24817,3725908,27349,49699,4341,3676209,27997,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1439455,4087,72172,5146,49433,3806,459,334,48974,3786,22739,2938,1640,810,21099,2877,1367283,6720,562719,9715,4992,1147,557727,9874,804564,9540,15658,2057,788906,9775,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,4707598,7701,230832,10602,138067,7546,3973,1292,134094,7453,92765,6419,4993,1401,87772,6602,4476766,13198,1776113,18643,22736,2571,1753377,17809,2700653,21539,56938,5114,2643715,22153,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1673115,4578,74345,4014,54011,3576,1337,719,52674,3574,20334,2536,2579,1040,17755,2499,1598770,5954,620174,10636,5946,1376,614228,10572,978596,12040,20342,2951,958254,11901,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,211812,1090,8651,1728,4415,1044,0,213,4415,1044,4236,1321,872,571,3364,1180,203161,1935,48985,3402,1089,541,47896,3411,154176,3919,5798,1175,148378,4030,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,792695,2717,52085,4170,43480,3579,645,411,42835,3462,8605,1678,503,318,8102,1609,740610,4834,378026,6305,2277,794,375749,6336,362584,7129,4180,864,358404,7165,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,4681876,6627,216046,7411,155943,6130,3664,1168,152279,6214,60103,4448,7222,1369,52881,4302,4465830,10215,1719302,15710,28090,2903,1691212,15556,2746528,16768,81864,5736,2664664,16934,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,2057854,4897,105146,4921,74650,3754,725,371,73925,3707,30496,3474,3077,1542,27419,3210,1952708,7446,844581,11211,5408,1499,839173,11241,1108127,11687,14030,2157,1094097,11963,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2650262,6580,146391,6595,87492,4395,1435,666,86057,4339,58899,4144,6080,1519,52819,3950,2503871,9797,1018040,13706,11909,2056,1006131,13501,1485831,13785,37926,3300,1447905,13466,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1395834,4363,80307,5016,53936,3702,878,407,53058,3716,26371,3134,2729,1060,23642,2629,1315527,6943,584971,9342,4972,1107,579999,9186,730556,10468,14435,2164,716121,10702,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,2871135,5897,147829,6771,96718,5546,1780,597,94938,5424,51111,3969,6195,1622,44916,3715,2723306,8817,1128765,12312,16980,2076,1111785,12764,1594541,14014,51125,3827,1543416,14548,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2262486,5337,115629,5760,75288,4227,905,349,74383,4199,40341,3439,3355,1195,36986,3456,2146857,7072,869034,9158,9143,1326,859891,9006,1277823,11008,26585,3216,1251238,11228,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,440475,2230,25692,2421,18407,1950,327,323,18080,1894,7285,1376,501,332,6784,1277,414783,3496,195095,4013,2010,862,193085,4035,219688,4549,3700,765,215988,4432,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,399415,3359,23502,2413,18745,2297,207,204,18538,2299,4757,1213,362,396,4395,1130,375913,4122,182205,6726,2043,787,180162,6920,193708,6967,4636,1103,189072,6897,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,469484,3412,23984,2699,11610,1985,751,499,10859,1903,12374,2161,1130,805,11244,1910,445500,4165,176987,5567,5682,1287,171305,5630,268513,5677,8865,1722,259648,5814,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,316420,1964,18527,2069,12388,1537,460,427,11928,1588,6139,1367,343,328,5796,1325,297893,3027,137790,4732,1535,636,136255,4663,160103,5008,3051,932,157052,5055,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,193298,2990,11346,1551,7139,1313,57,56,7082,1299,4207,917,179,173,4028,934,181952,2824,81324,3464,1028,443,80296,3531,100628,3868,2810,864,97818,3940,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1782781,5038,92209,5583,66122,4695,1202,559,64920,4742,26087,3171,3009,1025,23078,3050,1690572,7750,784706,11923,9534,1767,775172,12139,905866,11838,23290,3160,882576,11708,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,251952,2553,10910,1950,6950,1516,565,432,6385,1412,3960,1382,529,411,3431,1267,241042,3639,83893,4420,1581,694,82312,4488,157149,4159,7124,1667,150025,3815,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1640226,4096,92780,5929,57596,4359,1697,831,55899,4257,35184,4116,1127,501,34057,4040,1547446,7606,632470,9800,5814,1159,626656,10018,914976,11158,12688,1995,902288,11487,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1594616,4644,83897,5896,52598,4943,901,442,51697,4951,31299,3839,2167,807,29132,3875,1510719,6636,668001,11281,6470,1216,661531,11434,842718,11916,17457,2505,825261,11821,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,657156,3537,41218,2877,29581,2321,273,267,29308,2307,11637,1814,650,304,10987,1797,615938,4835,288726,5935,1634,917,287092,5922,327212,6029,5625,1486,321587,5939,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
