GEO_ID,B15002H_001E,B15002H_001M,B15002H_002E,B15002H_002M,B15002H_003E,B15002H_003M,B15002H_004E,B15002H_004M,B15002H_005E,B15002H_005M,B15002H_006E,B15002H_006M,B15002H_007E,B15002H_007M,B15002H_008E,B15002H_008M,B15002H_009E,B15002H_009M,B15002H_010E,B15002H_010M,B15002H_011E,B15002H_011M,B15002H_012E,B15002H_012M,B15002H_013E,B15002H_013M,B15002H_014E,B15002H_014M,B15002H_015E,B15002H_015M,B15002H_016E,B15002H_016M,B15002H_017E,B15002H_017M,B15002H_018E,B15002H_018M,B15002H_019E,B15002H_019M,NAME,B15002H_001EA,B15002H_001MA,B15002H_002EA,B15002H_002MA,B15002H_003EA,B15002H_003MA,B15002H_004MA,B15002H_004EA,B15002H_005EA,B15002H_005MA,B15002H_006EA,B15002H_006MA,B15002H_007EA,B15002H_007MA,B15002H_008EA,B15002H_008MA,B15002H_009EA,B15002H_009MA,B15002H_010EA,B15002H_010MA,B15002H_011EA,B15002H_011MA,B15002H_012EA,B15002H_012MA,B15002H_013EA,B15002H_013MA,B15002H_014EA,B15002H_014MA,B15002H_015MA,B15002H_015EA,B15002H_016EA,B15002H_016MA,B15002H_017EA,B15002H_017MA,B15002H_018EA,B15002H_018MA,B15002H_019EA,B15002H_019MA,state
0400000US30,653868,1141,325359,861,5912,1195,13446,1802,78057,3325,18466,2247,77249,3258,28891,2921,67539,3540,35799,2225,328509,701,5242,1186,10001,1407,72483,3357,12059,1811,81317,4472,35843,2811,72438,3259,39126,2727,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,929693,499,446818,314,11637,1459,22398,2091,127991,4421,26915,2456,87630,3974,39210,3154,85356,3836,45681,3072,482875,275,10465,1823,17726,2000,118652,3846,21080,2176,100439,4216,51232,3021,101744,3414,61537,2926,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4763977,3413,2279262,2376,60867,4200,159772,7241,464399,9347,110854,4908,474141,9775,210690,7779,517817,9626,280722,7975,2484715,2189,48274,3053,128466,5433,486377,10115,98438,5346,523962,12031,295654,7286,588145,11586,315399,7977,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,3933908,3403,1902565,2205,49202,4072,141052,6077,405510,10271,115912,5373,369529,9275,132510,6531,428802,9686,260048,7418,2031343,2258,42105,3781,127392,6293,446856,10925,100619,5529,418351,10967,174558,5926,439651,9938,281811,8662,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,318874,826,168998,686,2891,804,5806,1168,33969,2900,8686,1226,47068,3490,13277,1731,33788,2436,23513,2457,149876,487,1237,596,4451,997,26757,1978,5906,1191,38418,2552,14081,1518,34670,2297,24356,1811,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2292702,1905,1098817,1379,36492,2764,97643,5542,259679,8501,74648,4485,238781,7923,78823,4183,201652,6450,111099,5303,1193885,1302,39220,4270,86934,4982,287733,7405,61640,3893,261820,7708,121536,5648,208199,6695,126803,5142,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,418883,681,202631,170,4670,876,11332,1588,56892,2624,7631,1168,35132,2321,15588,1647,43750,2320,27636,1808,216252,621,2389,638,7654,1548,50939,3075,7256,1248,38890,2551,21266,1630,51962,2564,35896,1923,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1141780,1982,580107,1335,6463,1341,28522,3253,123376,5390,29686,2823,165327,5610,51418,3393,110130,5149,65185,3552,561673,1080,6933,1573,26274,2304,126012,5036,18243,1942,162892,5080,56547,3465,102026,5018,62746,3400,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1196662,2321,578127,1802,27177,3217,51814,3440,201906,6018,38581,3243,106195,4099,32238,2596,76674,4298,43542,2728,618535,1305,19310,2363,48743,3539,201973,5920,38045,3030,120255,5163,56134,3552,76394,4080,57681,3842,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1851977,1478,894258,1133,20360,1643,61529,3079,243485,6956,46814,2680,207556,5704,65849,3373,162598,5286,86067,4105,957719,671,17735,1772,62212,3059,244412,6347,43398,2432,235008,5664,84753,3264,178704,4583,91497,4113,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,3396952,1710,1669087,1055,26100,2477,80330,3663,475331,8478,66022,3391,338740,7027,180563,4708,327005,5871,174996,4369,1727865,763,26841,2262,62393,3349,469264,7283,38605,2624,350759,6378,210802,5189,376520,7152,192681,5506,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,23562,3085,14029,2120,1192,578,584,463,2891,1018,470,274,2342,812,1448,743,3406,1071,1696,677,9533,1987,1122,583,324,276,1600,772,387,278,1179,671,921,462,2282,775,1718,886,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,3771260,2628,1833925,1657,50847,3186,96046,4706,355598,8043,84101,5175,329383,6298,124790,5011,435178,9411,357982,7315,1937335,1910,38059,3118,83086,3675,372950,7170,69296,4317,371006,9663,171557,6002,480932,9931,350449,8764,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,434400,895,220403,554,6497,1223,8977,1155,53243,2911,9483,1297,50500,2905,32689,2746,44632,2844,14382,1647,213997,639,6124,1218,5907,1017,44826,2551,4470,904,47525,2800,30781,2399,54965,3576,19399,2018,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2359200,2426,1128153,1580,32493,3361,74869,5509,245511,7264,63720,3927,228218,7185,105324,5426,244080,7550,133938,5297,1231047,1421,27081,2604,71019,5648,284040,8575,47424,3700,250683,8051,141315,5192,254871,7203,154614,6005,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2361136,1425,1148453,796,14970,2129,64362,4487,208975,6641,55783,3842,296187,6942,100854,4915,255877,6610,151445,4994,1212683,900,11832,2039,49318,3376,225913,6628,39511,3376,327996,8136,119813,5750,272154,6916,166146,4914,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,338739,1529,170772,1011,2225,802,6898,1278,42753,3333,11144,1604,44041,3035,17626,2230,27813,2587,18272,2122,167967,1050,2607,956,6934,1388,34686,2573,6193,1226,45709,3200,21688,2381,32281,2893,17869,2275,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,11160404,4958,5530486,2867,70128,3876,200217,7814,864399,13082,157347,6517,1283904,15695,454672,8964,1488258,16348,1011561,13743,5629918,3363,83442,5111,195716,6706,907380,13544,99709,4596,1322457,14428,564210,11821,1477678,15956,979326,14015,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1191113,2481,572854,1639,27901,2839,48072,4199,128171,5875,37899,2878,132219,5544,50718,3669,92617,4871,55257,3734,618259,1575,20027,2128,41168,3331,137425,5616,35511,3524,135248,5640,73548,4788,109174,5178,66158,4746,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1761332,1418,843043,944,16094,2181,32008,3153,199384,5781,26106,2642,140476,5577,61993,4159,203691,5851,163291,4672,918289,738,16421,2106,26952,2398,206764,6057,17982,1747,149067,5230,87288,4582,221280,6433,192535,5441,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,8620655,6287,4210166,3346,67816,4787,179600,7592,763423,13398,204464,8552,1002106,17206,312911,9301,1087983,16766,591863,12465,4410489,4433,64600,3820,181708,7783,858041,13643,169856,7083,1051618,16803,377545,10195,1133367,14344,573754,12404,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2239774,2276,1079940,1074,18820,2492,50171,3938,223402,6790,35831,3060,185639,5219,65729,4068,269375,6111,230973,6061,1159834,1626,17782,2330,45826,3289,237582,6102,29261,2359,201696,5760,91526,4085,287430,6481,248731,7055,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,8837998,5556,4274564,3255,85411,4833,237816,8445,952937,14957,223468,9446,903088,15889,379207,10089,914169,15923,578468,11281,4563434,3405,77919,5413,211107,9682,1147033,17303,165621,5618,968039,14241,488431,11223,946573,16147,558711,12492,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,3611061,4229,1720761,2338,37583,3265,69842,5284,379467,10039,50920,3250,262562,7421,117079,6018,453343,7971,349965,7726,1890300,2990,39730,3126,61167,4187,380277,8813,37217,3292,287210,9107,174772,5242,499874,9600,410053,9104,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,201521,228,101481,210,87,96,332,260,2045,705,180,177,3867,951,948,399,37501,2307,56521,2601,100040,149,418,324,347,298,984,467,0,213,4488,949,1246,486,36155,2535,56402,2369,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1513080,1266,748987,970,5674,1153,30730,3085,129396,4769,22769,2019,187578,6141,70130,4070,183688,5900,119022,4851,764093,835,5333,1256,27041,2814,150158,5543,19094,2088,199842,4983,95178,4268,188827,6080,78620,4041,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,7945102,3602,3830470,2068,91789,4675,172129,6736,822777,11845,162337,5269,600703,11496,343824,8559,927085,13161,709826,11401,4114632,2193,89035,3699,159338,6606,907323,14095,113837,5785,590416,10001,424377,10318,922027,12842,908279,13747,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,3596092,3002,1723145,1619,38033,2996,59114,3502,391601,8305,47790,3952,298694,6327,109006,4037,470102,8492,308805,6981,1872947,1917,35200,2500,59853,3792,472485,8429,33109,2545,292504,8504,140891,5788,516457,9374,322448,8351,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,6554751,2861,3161500,1792,73252,3507,195741,5702,955086,12423,137333,5430,638898,12898,232982,6802,586194,9373,342014,8365,3393251,1565,71638,3664,185379,6676,985256,13463,113312,4842,658746,11538,334543,9282,642021,11802,402356,9172,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,3439697,2552,1663777,2081,43983,2944,105810,5002,450904,7993,88247,4067,364596,7654,122313,4809,310578,7249,177346,5964,1775920,1348,40507,2970,104345,5236,453141,8884,69626,3538,388455,8821,161638,6012,337577,7707,220631,6138,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,7169698,2338,3456844,1270,73682,3948,179915,6161,1096630,13087,142105,5426,540158,9373,282494,7897,712500,10046,429360,9319,3712854,1611,74222,4201,169755,5182,1178015,12368,114944,4862,568510,11163,361478,8250,740231,10875,505699,9414,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,5367328,1775,2616152,1040,54646,3348,152716,5290,659977,10260,118681,4469,608314,10171,227639,6845,493897,8314,300282,6328,2751176,1092,56652,3516,125437,5282,704820,8751,75424,3950,625427,9929,311044,7190,534030,9582,318342,7093,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1051865,1524,513840,901,10024,1331,21480,1799,115603,3908,18828,1647,115872,3868,60963,2796,113312,3285,57758,3038,538025,969,7542,968,16748,2036,117659,3704,14471,1406,126969,4347,61522,3170,127236,4204,65878,2801,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,977426,1483,481493,879,6635,1316,24697,2475,105544,5189,31186,3257,127019,5730,46198,3732,89151,4771,51063,4139,495933,1036,6972,1354,20176,2264,111744,5608,20506,2969,130182,5283,57176,4577,106551,4856,42626,3295,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,605821,1800,295572,1332,4535,1064,12258,1624,50374,3147,10700,1819,70548,4071,24630,2449,66474,3451,56053,3122,310249,930,1675,583,8492,1575,52138,3007,10634,1599,76266,3594,28858,2484,72000,3309,60186,3221,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,240527,1165,128342,850,939,456,2248,847,23149,2841,4465,1206,30186,2852,10787,1569,31558,2173,25010,2089,112185,722,870,572,2091,793,20113,2372,1926,775,22501,2028,12242,1640,30584,2308,21858,1871,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,501702,1082,249341,688,5188,932,9025,1149,69925,3081,13074,1796,48727,2838,29338,2280,50813,2958,23251,2250,252361,703,4493,1085,8006,1471,63323,2948,8260,1368,51205,3129,34753,2587,58444,3122,23877,2101,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,3795367,2071,1873177,1042,18338,2268,78702,4659,346351,8956,83162,5213,442500,9343,189607,6587,448815,10176,265702,7360,1922190,1457,19619,2582,64821,4091,350004,8338,55725,3387,485034,9375,218573,7718,456718,9445,271696,7505,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,566474,1760,268334,972,8834,1304,14074,1917,62221,3786,13591,1804,47568,3209,20740,2203,61164,3307,40142,3006,298140,1097,8646,1347,14435,1958,67172,3823,10134,1638,53789,3623,31026,2489,63699,3463,49239,3570,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2970679,2252,1450145,1477,21211,2401,61401,4465,261526,7126,60940,3568,376637,8594,132948,5498,332889,8702,202593,6575,1520534,1239,18085,1875,63412,4958,294965,8401,41569,3110,414286,8283,152021,5580,333545,8824,202651,7154,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,3588270,2674,1723089,1360,64997,4355,128193,5111,459266,9134,115123,5004,352744,9124,109780,4900,317169,8680,175817,7117,1865181,2081,67401,4877,119578,6627,471618,8495,102023,4763,399083,10560,166609,6312,338068,7091,200801,7597,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1531840,1492,742691,1042,12540,1684,31926,2971,166290,5010,33583,2612,173953,4651,61581,3315,167970,5215,94848,4423,789149,969,11120,1335,26842,2365,166226,3742,26372,2115,182051,5289,79099,3807,187987,4911,109452,4780,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
