GEO_ID,C08528_001E,C08528_001M,C08528_002E,C08528_002M,C08528_003E,C08528_003M,C08528_004E,C08528_004M,C08528_005E,C08528_005M,C08528_006E,C08528_006M,C08528_007E,C08528_007M,C08528_008E,C08528_008M,C08528_009E,C08528_009M,C08528_010E,C08528_010M,C08528_011E,C08528_011M,C08528_012E,C08528_012M,C08528_013E,C08528_013M,C08528_014E,C08528_014M,C08528_015E,C08528_015M,C08528_016E,C08528_016M,C08528_017E,C08528_017M,C08528_018E,C08528_018M,C08528_019E,C08528_019M,C08528_020E,C08528_020M,C08528_021E,C08528_021M,C08528_022E,C08528_022M,C08528_023E,C08528_023M,C08528_024E,C08528_024M,C08528_025E,C08528_025M,C08528_026E,C08528_026M,C08528_027E,C08528_027M,C08528_028E,C08528_028M,C08528_029E,C08528_029M,C08528_030E,C08528_030M,NAME,C08528_001EA,C08528_001MA,C08528_002EA,C08528_002MA,C08528_003MA,C08528_003EA,C08528_004MA,C08528_004EA,C08528_005EA,C08528_005MA,C08528_006EA,C08528_006MA,C08528_007MA,C08528_007EA,C08528_008EA,C08528_008MA,C08528_009EA,C08528_009MA,C08528_010MA,C08528_010EA,C08528_011MA,C08528_011EA,C08528_012MA,C08528_012EA,C08528_013EA,C08528_013MA,C08528_014EA,C08528_014MA,C08528_015MA,C08528_015EA,C08528_016MA,C08528_016EA,C08528_017MA,C08528_017EA,C08528_018MA,C08528_018EA,C08528_019EA,C08528_019MA,C08528_020MA,C08528_020EA,C08528_021MA,C08528_021EA,C08528_022MA,C08528_022EA,C08528_023EA,C08528_023MA,C08528_024EA,C08528_024MA,C08528_025MA,C08528_025EA,C08528_026MA,C08528_026EA,C08528_027MA,C08528_027EA,C08528_028EA,C08528_028MA,C08528_029MA,C08528_029EA,C08528_030MA,C08528_030EA,state
0400000US30,512185,6841,381562,6887,86531,4628,42320,2771,1772,766,384786,6506,291839,6526,68023,4315,24459,1814,465,227,48316,4103,37643,3346,7508,1558,3113,991,52,53,3632,1191,3038,1003,594,613,0,198,0,198,37876,3717,26632,3505,7932,1211,2545,725,767,653,37575,3236,22410,2545,2474,724,12203,1654,488,236,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,651085,7044,514609,7106,85552,4350,49935,3031,989,481,507394,6901,401719,6976,73700,4095,31528,2496,447,381,64305,4660,52407,4309,7065,1376,4710,1079,123,107,3854,1294,3397,1326,414,319,43,53,0,198,35896,2952,30683,2875,2595,802,2536,565,82,132,39636,2976,26403,2602,1778,509,11118,1495,337,228,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,4861678,26159,3851501,26219,749906,16141,251439,8360,8832,1596,3930572,25398,3134037,21768,637217,15132,154748,6842,4570,1029,446022,15109,361654,14701,59507,4039,22897,2430,1964,870,47083,3988,38899,3572,7404,1521,724,539,56,93,145055,6861,107026,5496,30055,2954,7766,1444,208,219,292946,10535,209885,8932,15723,2316,65304,4678,2034,869,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,4883071,25801,3907577,27640,714560,17303,253661,10979,7273,1357,3874426,27933,3109698,26511,606255,15378,154069,7613,4404,1107,459988,15972,373078,14757,58288,4504,27413,3756,1209,833,97785,7874,83547,7473,12508,1970,1703,788,27,48,161920,8859,126988,8501,23353,2497,11287,2601,292,249,288952,10096,214266,9451,14156,2465,59189,4890,1341,628,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,365188,5466,238568,6290,104233,4961,21150,2062,1237,554,244924,5892,158726,5469,76191,4704,9509,1209,498,315,44563,3760,31715,3502,10891,1543,1783,733,174,256,4910,1225,3461,1137,1268,606,168,189,13,27,52053,3518,34778,2923,13640,2007,3304,786,331,292,18738,2140,9888,1666,2243,657,6386,1237,221,281,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2032160,15857,1606117,16494,311018,8430,112709,5940,2316,665,1753526,14932,1395292,15325,277427,7546,79378,4343,1429,409,159978,7646,128097,6902,21941,2895,9632,1793,308,397,6503,1811,4802,1352,1603,737,98,113,0,198,40753,4023,32215,3435,4911,1285,3433,959,194,228,71400,5949,45711,4831,5136,1025,20168,2798,385,353,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,323584,5900,245995,5819,45762,3394,30777,3046,1050,343,245015,6040,190148,5901,36110,2987,18031,2353,726,311,27801,2711,21713,2294,4543,1007,1479,457,66,84,2639,665,2190,629,351,263,98,109,0,198,23923,2142,18895,2206,3177,791,1803,494,48,66,24206,2226,13049,1611,1581,496,9366,1507,210,129,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1431562,12015,1180998,13017,167256,6615,81193,4965,2115,763,1121611,14377,929514,13883,141451,6474,49539,3440,1107,491,148808,6445,122848,6002,17794,2092,7604,1773,562,539,42413,4081,38965,3973,1901,732,1399,575,148,234,59336,4530,50783,4336,4274,968,4108,1137,171,178,59394,4320,38888,3372,1836,566,18543,2367,127,139,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,716625,9698,550137,9506,136968,6483,28913,2574,607,321,596303,10843,459262,9800,119257,5969,17301,2094,483,276,61200,5281,48061,4633,10947,1857,2192,756,0,198,5961,1295,5565,1235,374,197,22,39,0,198,28268,2850,22620,2445,3625,1026,2023,763,0,198,24893,2651,14629,1944,2765,835,7375,1415,124,165,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1772588,11328,1353336,11373,301610,8554,113461,5192,4181,822,1458512,13553,1126786,12382,254466,7457,74535,4547,2725,656,170281,6951,129342,6163,30064,2785,10479,1314,396,261,7853,1682,6535,1661,1176,586,117,105,25,43,62295,3490,48383,2880,7556,1541,6095,1216,261,224,73647,4116,42290,2962,8348,1570,22235,2179,774,348,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2914855,13285,2432020,15491,335810,9182,140179,5329,6846,1061,2375230,14048,2022416,15506,269557,7623,79472,4031,3785,938,221664,8218,185578,7918,25753,2029,9612,1225,721,339,43445,2832,32551,2479,10445,1548,449,230,0,198,131635,5771,101336,4407,20520,2859,9267,1154,512,189,142881,4623,90139,4013,9535,1612,41379,2685,1828,615,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,980661,13679,670255,14064,214987,8872,94032,5057,1387,654,825509,13742,575807,13705,184650,8242,64550,4049,502,397,78384,5520,51572,4247,19003,2776,7273,1493,536,407,16634,1955,9965,1588,3304,872,3365,968,0,198,37744,3291,22466,2564,6066,1335,9023,1629,189,223,22390,2472,10445,1866,1964,887,9821,1906,160,225,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4138905,24620,3055710,23329,874873,16379,202515,6611,5807,1106,3243522,22559,2408974,20989,713678,15081,117750,4752,3120,707,365070,11298,280531,10557,67811,4432,15556,1909,1172,580,123941,7145,89886,6523,31137,3857,2837,985,81,132,169594,7428,120023,6930,39183,3312,9976,1959,412,283,236778,8412,156296,6712,23064,2909,56396,4101,1022,393,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,426892,6242,324728,7412,72032,3682,28909,2270,1223,430,351035,6873,271016,7588,60013,3422,19152,1840,854,418,38127,3657,29754,3316,6614,1303,1688,722,71,68,3319,1290,1683,680,1622,1065,14,22,0,198,19514,1985,14081,1682,3141,707,2187,476,105,112,14897,1634,8194,1343,642,251,5868,1043,193,110,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2272985,16798,1792152,16770,355468,10593,120914,6574,4451,1021,1846123,19874,1471464,18063,298796,9626,73555,5161,2308,781,218231,10000,174477,8445,28495,3332,14798,2257,461,324,11595,1987,8990,2054,1950,684,655,505,0,198,82052,6346,57697,5666,19232,2209,4228,1437,895,626,114984,5700,79524,5169,6995,1593,27678,3070,787,537,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2035906,13706,1621931,13949,266436,8531,143033,6898,4506,1073,1466681,14237,1189624,12179,200507,7341,74479,5147,2071,663,192881,8936,152888,7886,26942,3343,12623,2479,428,357,86883,5524,76155,5139,8765,1325,1963,673,0,198,140581,6584,113584,6322,18555,2160,8331,1435,111,109,148880,7803,89680,4895,11667,1776,45637,4049,1896,944,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,292608,5728,210020,5672,62633,3628,18436,2228,1519,845,221645,5971,160962,5375,50111,3427,9938,1620,634,407,31396,3451,24774,2734,5136,1652,1396,565,90,145,3771,1412,3289,1332,328,248,154,226,0,198,18104,2615,11644,1954,5134,1577,1172,479,154,175,17692,2406,9351,1780,1924,761,5776,1361,641,667,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,18530965,35228,14465453,43017,2536532,27577,1499406,22709,29574,2905,13689395,41517,10864449,43252,1913041,25362,896177,15925,15728,1989,1854518,24354,1455796,20676,247484,9164,146485,7175,4753,947,911931,16860,744122,16828,117056,5296,50172,4531,581,404,963166,18236,746841,15984,150391,6980,64125,4813,1809,631,1111955,18685,654245,14194,108560,5909,342447,11524,6703,1427,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1162930,13805,872890,14791,222691,8359,65436,4787,1913,704,993238,14073,753865,14526,193710,7832,44578,4001,1085,468,103848,6578,78727,6348,18006,2452,6991,1431,124,158,3065,996,2437,936,580,345,0,198,48,85,30682,3529,19044,3106,7597,1077,3642,1403,399,417,32097,3245,18817,2310,2798,893,10225,2223,257,230,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1747322,13891,1423010,14916,216621,7917,105473,5856,2218,788,1383478,13842,1126708,12536,187183,7560,68521,4729,1066,484,145932,7899,125929,7375,12256,1716,7500,1364,247,215,48477,3833,43666,3733,3731,994,1055,430,25,43,67916,4151,56473,4034,7681,1231,3689,990,73,120,101519,5670,70234,4178,5770,1033,24708,2955,807,602,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,13340657,36188,10675906,38441,1746121,26194,894073,19864,24557,3113,10773938,42344,8709088,40950,1471601,24179,579166,14919,14083,2043,1297458,24454,1038139,22622,159873,7756,95747,6769,3699,1040,174598,10154,141663,8835,27159,3255,5531,1414,245,259,401505,12137,315957,11517,55053,4514,28863,2906,1632,667,693158,15621,471059,13824,32435,3635,184766,8439,4898,1736,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2796940,21192,2092189,19763,560843,11672,139982,6775,3926,963,2138455,20691,1592366,18770,459890,11170,83898,5368,2301,655,251726,9574,200338,8892,39039,3346,12013,1631,336,254,136363,7189,108907,6239,24721,2566,2654,891,81,94,111413,6354,86633,5726,19089,2632,5471,1328,220,199,158983,6713,103945,5591,18104,2328,35946,3158,988,544,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,9557333,39850,7874963,40250,1113170,18850,549354,14690,19846,2736,7564605,41234,6251306,39134,952311,17481,350387,11949,10601,1535,896497,21048,750750,20774,91377,6274,50344,5712,4026,1731,154484,9054,129709,8150,14609,2656,10091,2215,75,121,345051,12614,297945,12120,25627,2878,20372,3331,1107,739,596696,16207,445253,12446,29246,3500,118160,7031,4037,1429,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,3639332,20601,3011646,20553,424714,9608,197926,8021,5046,1008,2550770,22425,2097517,20927,335253,9077,115212,5408,2788,694,272570,9448,228105,8053,29096,3153,14731,2367,638,268,366819,10991,326372,10069,31758,3298,8468,1819,221,184,260625,8106,227352,7786,21565,2263,10703,1847,1005,660,188548,6765,132300,5612,7042,1494,48812,4002,394,310,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,844563,13780,538166,12279,274501,8211,30550,2984,1346,588,357987,9522,227004,7263,115658,5197,14789,2099,536,322,71040,4835,46774,3730,21828,2450,2257,721,181,252,306353,7962,186107,7104,114575,4795,5193,1159,478,352,85984,4437,61477,3842,20922,2249,3548,898,37,66,23199,2792,16804,2464,1518,571,4763,1104,114,138,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1515772,10480,1221222,11409,220581,7008,71474,4810,2495,741,1148551,11052,931251,11380,180678,6834,35096,3134,1526,564,168765,8329,140539,7748,21599,2585,6154,1596,473,356,33270,3295,25110,2799,7626,1347,534,485,0,198,60907,4454,51530,4288,5892,1013,3334,864,151,159,104279,4526,72792,3286,4786,1124,26356,2615,345,276,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,9759279,30468,7724129,31554,1481564,19059,539747,12200,13839,1868,5021750,35177,3829618,31585,966240,15563,220492,7905,5400,885,602826,14058,477866,11877,92996,5322,30221,2676,1743,648,2950885,29960,2503095,29278,326321,9820,119221,6746,2248,956,762742,15476,636278,14146,74519,4057,49652,3972,2293,843,421076,11063,277272,8829,21488,2323,120161,6319,2155,659,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4023190,24067,3281328,22888,550314,11881,186359,7352,5189,957,3067512,22312,2481279,22079,467677,10720,115335,6302,3221,796,346669,11629,295664,10791,37309,3202,12846,1813,850,373,203000,8499,180272,7833,18386,2270,4342,1313,0,198,200839,8850,173687,8838,17656,2299,9032,1482,464,390,205170,8390,150426,6907,9286,1686,44804,3734,654,295,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,5540196,23177,4624882,22521,649663,11602,257055,8983,8596,1671,4569380,24483,3838202,24631,566540,10660,160466,6821,4172,901,451363,14234,386109,13310,42820,3385,21682,2431,752,414,87867,5606,73093,5044,11862,1745,2779,979,133,220,188272,8652,156211,7456,18057,2136,13152,2126,852,469,243314,7111,171267,6189,10384,1341,58976,3350,2687,1061,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2934860,16889,2416294,16433,351636,9029,160654,6436,6276,1080,2415704,17561,2017197,16015,296255,8586,99223,5025,3029,780,247660,8413,200624,8004,31766,2869,14527,2075,743,460,39842,3890,35289,3782,3937,822,561,314,55,70,93312,5564,72369,5315,13975,1537,6190,1375,778,425,138342,5340,90815,4487,5703,1099,40153,2786,1671,650,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
