GEO_ID,B18106_001E,B18106_001M,B18106_002E,B18106_002M,B18106_003E,B18106_003M,B18106_004E,B18106_004M,B18106_005E,B18106_005M,B18106_006E,B18106_006M,B18106_007E,B18106_007M,B18106_008E,B18106_008M,B18106_009E,B18106_009M,B18106_010E,B18106_010M,B18106_011E,B18106_011M,B18106_012E,B18106_012M,B18106_013E,B18106_013M,B18106_014E,B18106_014M,B18106_015E,B18106_015M,B18106_016E,B18106_016M,B18106_017E,B18106_017M,B18106_018E,B18106_018M,B18106_019E,B18106_019M,B18106_020E,B18106_020M,B18106_021E,B18106_021M,B18106_022E,B18106_022M,B18106_023E,B18106_023M,B18106_024E,B18106_024M,B18106_025E,B18106_025M,B18106_026E,B18106_026M,B18106_027E,B18106_027M,B18106_028E,B18106_028M,B18106_029E,B18106_029M,B18106_030E,B18106_030M,B18106_031E,B18106_031M,B18106_032E,B18106_032M,B18106_033E,B18106_033M,NAME,B18106_001MA,B18106_001EA,B18106_002MA,B18106_002EA,B18106_003MA,B18106_003EA,B18106_004MA,B18106_004EA,B18106_005MA,B18106_005EA,B18106_006MA,B18106_006EA,B18106_007MA,B18106_007EA,B18106_008MA,B18106_008EA,B18106_009MA,B18106_009EA,B18106_010MA,B18106_010EA,B18106_011MA,B18106_011EA,B18106_012MA,B18106_012EA,B18106_013MA,B18106_013EA,B18106_014MA,B18106_014EA,B18106_015MA,B18106_015EA,B18106_016MA,B18106_016EA,B18106_017MA,B18106_017EA,B18106_018MA,B18106_018EA,B18106_019MA,B18106_019EA,B18106_020MA,B18106_020EA,B18106_021EA,B18106_021MA,B18106_022MA,B18106_022EA,B18106_023MA,B18106_023EA,B18106_024MA,B18106_024EA,B18106_025MA,B18106_025EA,B18106_026MA,B18106_026EA,B18106_027MA,B18106_027EA,B18106_028MA,B18106_028EA,B18106_029MA,B18106_029EA,B18106_030MA,B18106_030EA,B18106_031MA,B18106_031EA,B18106_032EA,B18106_032MA,B18106_033MA,B18106_033EA,state
0400000US30,985387,1804,493203,2956,85880,1769,1361,674,84519,1885,115505,2065,380,224,115125,2073,197263,2143,4144,1015,193119,2223,60200,899,1450,488,58750,1023,34355,510,2551,649,31804,802,492184,2592,81095,1599,985,671,80110,1680,110161,1739,805,417,109356,1787,200012,1936,5640,1094,194372,2127,59793,824,1982,604,57811,978,41123,787,4427,744,36696,1089,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1259879,1065,614142,2281,95354,1312,1413,572,93941,1423,132562,1526,1297,545,131265,1683,264687,1596,6795,1402,257892,2096,77407,648,2203,691,75204,955,44132,752,2767,772,41365,1031,645737,2178,89323,1360,572,308,88751,1365,130750,1426,967,445,129783,1473,279603,1876,6823,1249,272780,2019,85207,953,2856,760,82351,1244,60854,971,7073,1253,53781,1385,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,9586529,5802,4586073,6976,868100,6452,9266,1752,858834,6724,1100722,6843,11965,1917,1088757,7171,1893991,6418,47410,3935,1846581,7196,459187,3479,18571,2151,440616,3730,264073,2598,27267,2660,236806,3267,5000456,6516,828438,5062,6006,1370,822432,5350,1163479,5066,8232,1658,1155247,5602,2082754,5389,56684,4897,2026070,7059,544660,2533,23992,2513,520668,3047,381125,2725,47410,2927,333715,3502,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,9689470,6022,4643065,8253,952116,5956,12414,1884,939702,6123,1162449,7283,14326,2270,1148123,7223,1905854,7977,43632,3863,1862222,8741,401135,3272,14607,1927,386528,3206,221511,3346,19642,2131,201869,3725,5046405,6473,902771,4437,6879,1169,895892,4640,1235037,5972,8103,1982,1226934,6286,2105444,7028,50110,4332,2055334,7899,485057,3917,20030,2551,465027,4870,318096,3113,44807,3531,273289,4557,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,660860,1622,335858,2161,66669,1068,199,160,66470,1097,86291,2008,1041,487,85250,2132,139022,2328,2661,926,136361,2374,30729,1158,1289,666,29440,1340,13147,665,1887,680,11260,844,325002,1665,64198,872,394,252,63804,835,83768,1303,525,290,83243,1344,134514,1619,3266,1001,131248,1906,28250,1070,1408,486,26842,1103,14272,765,2083,585,12189,798,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4521505,5213,2164505,5858,413622,5279,5522,1414,408100,5255,524634,4887,5767,1971,518867,4866,871897,5175,30093,3391,841804,5136,223646,2785,10959,1579,212687,3009,130706,1888,14202,1453,116504,2419,2357000,5600,385147,4087,1670,685,383477,4108,548305,3629,3771,1405,544534,3829,965846,4578,34250,3870,931596,6129,264634,2568,15221,1733,249413,3095,193068,2088,32430,2921,160638,3135,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,591256,805,289900,1327,43816,889,365,238,43451,924,69991,941,758,501,69233,1131,120166,1258,2636,676,117530,1374,36483,792,1078,328,35405,820,19444,354,1654,586,17790,647,301356,1274,42594,975,340,242,42254,954,68727,875,370,350,68357,975,125397,798,2756,787,122641,1095,38503,1058,1588,537,36915,1252,26135,603,2839,592,23296,779,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2814046,2219,1399507,2988,258446,1613,2251,749,256195,1844,340633,2043,1493,646,339140,2060,578883,1881,13248,1857,565635,2735,137957,729,7646,1742,130311,1899,83588,1014,8883,1582,74705,1760,1414539,2436,245324,1468,1811,655,243513,1738,334334,1604,1263,672,333071,1740,585802,1951,14010,2066,571792,2834,152155,888,4890,1152,147265,1383,96924,1012,15147,2156,81777,2357,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1683043,1724,828345,2679,139405,2101,2491,771,136914,2225,182848,2206,3461,1143,179387,2348,344644,2432,12870,1526,331774,2887,102458,1126,5876,1273,96582,1664,58990,952,7028,1315,51962,1533,854698,2319,128820,1829,712,373,128108,1921,180617,2181,1165,587,179452,2352,354722,2229,11804,1792,342918,2310,110321,1049,5856,1137,104465,1692,80218,914,11953,1799,68265,1854,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3603545,2606,1758042,3715,353879,2513,4468,853,349411,2509,441596,3065,5258,1151,436338,3109,694173,3468,19721,1847,674452,4113,166195,1315,9530,1400,156665,1684,102199,1170,10758,1064,91441,1529,1845503,3612,342679,2557,2359,654,340320,2535,447362,2481,3497,897,443865,2664,723191,2402,23246,2032,699945,3014,190359,1477,9962,1456,180397,2070,141912,1635,20422,1679,121490,2365,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5410018,2530,2669673,4218,479144,2917,4724,870,474420,3094,637914,3345,5072,1124,632842,3433,1111864,3098,21444,2214,1090420,3943,273809,1512,10258,1300,263551,1959,166942,1594,15107,1601,151835,2513,2740345,3561,460342,2530,3692,758,456650,2737,626034,2577,4838,1102,621196,2902,1133285,2738,28781,2307,1104504,3604,291727,1596,10638,1303,281089,1992,228957,1552,22168,1910,206789,2532,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3045784,877,1439330,2842,239904,2463,3084,1018,236820,2418,339344,1975,3545,1275,335799,2110,574998,1832,26783,2835,548215,3268,162624,335,10816,1510,151808,1568,122460,697,24602,2820,97858,2825,1606454,2623,227420,2412,1144,724,226276,2525,348906,1349,3648,1033,345258,1633,661885,1435,30295,2963,631590,3322,198107,299,16242,2128,181865,2125,170136,862,44277,2610,125859,2678,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,7798936,6031,3762624,8878,697487,4998,10430,1526,687057,5006,930773,4772,9852,2147,920921,5148,1559212,5937,32469,2713,1526743,6639,358435,2496,15808,2072,342627,3005,216717,2276,23706,2284,193011,3166,4036312,7292,667295,4737,5827,1107,661468,4719,956056,5244,7597,1332,948459,5244,1695725,4974,32299,2919,1663426,5299,414391,2571,18140,2396,396251,3070,302845,2430,44516,3185,258329,3978,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,691618,1874,353949,2389,64200,1656,735,433,63465,1624,102821,1696,640,413,102181,1714,135073,1532,2035,693,133038,1754,31677,436,910,418,30767,511,20178,673,1333,565,18845,962,337669,2299,58089,1561,374,399,57715,1633,91731,1892,435,301,91296,1947,129450,1917,1622,668,127828,2130,31596,597,569,284,31027,635,26803,674,2632,712,24171,1022,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4702884,3382,2248198,5850,419773,5236,4979,1295,414794,5439,535215,4400,5871,1762,529344,4516,902133,3535,23769,2989,878364,4494,250289,1991,11898,1851,238391,2395,140788,1768,15045,1710,125743,2157,2454686,5336,394962,3917,2316,966,392646,3958,559748,3689,3537,991,556211,3800,1009397,3857,28612,3414,980785,5281,296651,2125,11872,1737,284779,2737,193928,1966,29976,2807,163952,2993,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3920561,2315,1931231,3585,328488,3038,4506,1113,323982,3209,479252,3055,5709,1625,473543,3409,788720,3570,18183,2159,770537,4164,210659,1985,8973,1555,201686,2506,124112,1905,10800,1388,113312,2250,1989330,3533,311649,2948,2177,680,309472,3125,468461,2694,4366,1077,464095,2728,815560,2744,17164,2031,798396,3345,232570,1817,9634,1659,222936,2368,161090,1704,20088,2330,141002,2745,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,531613,1288,266650,2313,49292,1608,395,374,48897,1588,64082,2123,663,527,63419,2107,108161,1957,1007,354,107154,1974,29064,1031,792,433,28272,1083,16051,757,907,420,15144,900,264963,1938,47797,1324,457,461,47340,1340,60723,1407,909,453,59814,1503,107356,1420,1640,551,105716,1477,29785,1278,208,137,29577,1289,19302,768,1704,634,17598,837,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,36634007,6159,18042862,7894,3345922,5148,44739,3312,3301183,5814,4851690,6351,39699,3509,4811991,7284,7362599,6525,136528,6439,7226071,10033,1512903,3333,62155,3901,1450748,5204,969748,2839,125259,5707,844489,5981,18591145,6945,3198702,4119,24330,2695,3174372,4638,4718916,4611,35759,3781,4683157,6451,7583870,4831,152358,5813,7431512,7064,1744285,3035,92834,5264,1651451,5587,1345372,3104,257617,7598,1087755,8039,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2741912,2988,1304045,4827,269671,3497,2009,736,267662,3566,317466,4859,4809,1531,312657,4958,516491,5006,18814,2302,497677,5455,129381,2206,5565,1258,123816,2431,71036,1754,8727,1453,62309,2170,1437867,4482,256302,3449,2299,1008,254003,3499,341726,3787,3539,1087,338187,3854,579231,4051,20262,2439,558969,4589,151155,2283,7934,1508,143221,2741,109453,2372,20920,2310,88533,2411,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3342618,1626,1615637,2491,280827,1587,3332,849,277495,1771,392066,2182,4461,2153,387605,2834,683622,2265,11531,1704,672091,2862,156222,1413,5279,1111,150943,1496,102900,1261,9996,1541,92904,1922,1726981,2334,272708,1532,2383,892,270325,1771,384606,1796,1164,548,383442,1806,736588,2166,13358,2158,723230,2888,180354,914,4262,941,176092,1390,152725,1110,21419,2140,131306,2283,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,26232540,7075,12875655,9779,2743914,7102,32723,3904,2711191,7644,3428859,8382,31215,3943,3397644,8541,5127319,8269,114815,6309,5012504,10296,1000331,4784,46481,3383,953850,5531,575232,3940,68016,4012,507216,5122,13356885,8202,2634938,6359,18535,2662,2616403,6718,3396794,6545,27464,3471,3369330,6913,5386088,6426,127231,6577,5258857,8425,1147482,4538,62301,4493,1085181,5691,791583,3803,133505,6189,658078,7084,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5581629,3340,2672502,4113,497606,2822,4466,917,493140,2664,651672,3497,5432,1191,646240,3706,1129794,3380,19691,2537,1110103,4462,244065,1504,8366,1312,235699,2088,149365,1603,15496,1690,133869,2031,2909127,3937,477625,2717,2388,808,475237,2636,672565,2569,4546,1151,668019,2578,1244225,2758,18845,2103,1225380,3320,294553,1946,9622,1523,284931,2459,220159,2023,30631,2650,189528,3130,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,19860812,4938,9597484,8766,1576141,5696,20940,2646,1555201,6285,2211653,6018,21768,3409,2189885,6463,3871801,5563,86527,5369,3785274,6994,1098667,3841,37908,3696,1060759,5366,839222,3649,78911,4744,760311,5845,10263328,7567,1507896,4925,11540,2064,1496356,5531,2206337,5867,15192,2311,2191145,6235,4195568,5916,91224,6351,4104344,8703,1285490,3814,41696,3755,1243794,5030,1068037,3408,151295,7758,916742,8440,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6473573,1596,3125095,3374,514242,2142,8372,1600,505870,2691,833824,2459,7184,1439,826640,2945,1296027,3098,23699,3224,1272328,4785,299212,1651,9880,1513,289332,2011,181790,1637,17533,2051,164257,2620,3348478,3182,493416,2190,4448,913,488968,2342,844898,1733,5197,1411,839701,2208,1387829,2085,30882,2749,1356947,3588,350255,1505,12367,1480,337888,2056,272080,2012,42589,3150,229491,3402,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,647327,606,302396,906,40876,407,71,88,40805,419,107033,773,523,371,106510,873,120575,881,2205,886,118370,1092,20408,776,1112,580,19296,841,13504,740,1367,745,12137,949,344931,777,40566,164,88,149,40478,224,127599,434,331,302,127268,535,127218,430,2525,821,124693,939,27660,747,1421,614,26239,932,21888,891,3384,780,18504,1058,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
