GEO_ID,B17003_001E,B17003_001M,B17003_002E,B17003_002M,B17003_003E,B17003_003M,B17003_004E,B17003_004M,B17003_005E,B17003_005M,B17003_006E,B17003_006M,B17003_007E,B17003_007M,B17003_008E,B17003_008M,B17003_009E,B17003_009M,B17003_010E,B17003_010M,B17003_011E,B17003_011M,B17003_012E,B17003_012M,B17003_013E,B17003_013M,B17003_014E,B17003_014M,B17003_015E,B17003_015M,B17003_016E,B17003_016M,B17003_017E,B17003_017M,B17003_018E,B17003_018M,B17003_019E,B17003_019M,B17003_020E,B17003_020M,B17003_021E,B17003_021M,B17003_022E,B17003_022M,B17003_023E,B17003_023M,NAME,B17003_001EA,B17003_001MA,B17003_002EA,B17003_002MA,B17003_003EA,B17003_003MA,B17003_004EA,B17003_004MA,B17003_005EA,B17003_005MA,B17003_006EA,B17003_006MA,B17003_007EA,B17003_007MA,B17003_008EA,B17003_008MA,B17003_009EA,B17003_009MA,B17003_010MA,B17003_010EA,B17003_011MA,B17003_011EA,B17003_012MA,B17003_012EA,B17003_013EA,B17003_013MA,B17003_014EA,B17003_014MA,B17003_015EA,B17003_015MA,B17003_016MA,B17003_016EA,B17003_017EA,B17003_017MA,B17003_018EA,B17003_018MA,B17003_019EA,B17003_019MA,B17003_020MA,B17003_020EA,B17003_021MA,B17003_021EA,B17003_022MA,B17003_022EA,B17003_023EA,B17003_023MA,state
0400000US30,724950,2418,76886,4975,33538,2978,5662,1240,13585,1827,10972,1906,3319,824,43348,3230,5610,1265,15986,1903,15722,1892,6030,1224,648064,5860,324054,3690,17627,2062,94474,3748,105271,4071,106682,3911,324010,3860,13753,1580,77379,3577,116961,4987,115917,4548,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,970661,2013,100307,5000,42149,3084,7367,1259,17365,2036,11057,1758,6360,1295,58158,4115,9090,1810,22106,2381,17332,2134,9630,1441,870354,5392,423835,3436,28306,2162,142423,5298,122450,4686,130656,5010,446519,4697,21330,2122,120915,3994,142175,4853,162099,3943,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,6998606,8796,775441,19533,306070,10742,98365,6021,100745,6042,69747,4755,37213,3663,469371,13151,114971,6855,154681,8860,144311,6949,55408,4587,6223165,20355,2989360,12558,335224,11933,778529,12936,889105,14732,986502,12648,3233805,14365,257433,7852,730410,13093,1066707,16207,1179255,16609,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,6854336,8702,779412,17946,294213,9796,91728,6073,108217,6893,56620,4689,37648,3547,485199,11810,125752,6690,165520,7976,139113,6064,54814,4770,6074924,20746,2925249,11493,328216,10655,827117,15953,791108,14218,978808,12368,3149675,14319,280167,9720,789837,14383,933753,16504,1145918,18063,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,478760,1449,43873,3811,22689,2806,3590,850,9833,1753,6531,1416,2735,740,21184,1974,3187,874,9230,1146,6954,1122,1813,563,434887,3920,224161,3130,13340,1625,65551,3573,79030,4248,66240,4145,210726,2484,11539,1392,49145,2944,74996,3261,75046,3424,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3277745,5694,441028,13578,163848,7015,55380,4801,62955,4528,31196,2784,14317,2000,277180,8766,74271,4732,101303,5834,78650,4718,22956,2508,2836717,14563,1367140,7367,162190,7072,432616,10066,398343,10237,373991,7734,1469577,9710,136665,6634,405950,9518,490450,11513,436512,10892,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,440388,1586,41371,3475,18158,2153,4349,1188,6955,1364,2897,576,3957,1050,23213,2043,3878,1061,9816,1340,5616,927,3903,688,399017,4022,194978,2693,12578,1659,59157,2630,50690,2977,72553,2584,204039,2479,6759,1159,49800,2727,56521,2667,90959,3199,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2073062,2370,229836,9449,97817,5209,24261,2619,29182,3466,29807,3234,14567,1960,132019,6501,31645,3408,44790,4126,41492,3835,14092,1943,1843226,9964,925956,5642,108842,4965,254273,8805,318799,6711,244042,8009,917270,6602,103793,4717,244895,7867,320560,7523,248022,7225,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1255405,3176,180883,8481,77835,4311,22692,2470,32373,2767,17293,2152,5477,1138,103048,5618,22230,2827,44136,3352,28187,3041,8495,1721,1074522,9172,528824,4990,57908,4472,215905,5866,132787,5278,122224,5674,545698,6145,47170,3435,203547,6544,159463,6274,135518,5551,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2549337,4332,307478,8243,124129,4858,32349,2444,49125,3170,30022,2608,12633,1676,183349,5332,40399,3079,70662,3649,56055,3167,16233,1940,2241859,9684,1100392,6219,115939,4670,348054,7940,337841,7303,298558,7827,1141467,5943,96926,4167,324010,6704,383593,6915,336938,6569,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,3930440,3848,333356,9735,134472,5992,30514,2873,52209,3540,34139,2643,17610,1819,198884,5875,37449,2972,74460,3752,62169,3500,24806,2302,3597084,10225,1783760,7006,132535,4558,560200,8168,553715,7342,537310,7355,1813324,6661,101552,4403,505848,8372,591731,9707,614193,8963,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2268253,2420,882680,16384,372591,9771,154905,7627,125688,6085,59032,5084,32966,3152,510089,9420,156603,6034,164690,6460,121357,6186,67439,4620,1385573,16665,670105,9972,99345,5170,198260,7396,167705,7186,204795,8034,715468,9324,95513,5039,149755,5336,167927,5924,302273,8224,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,5726533,7431,489912,14651,191959,8819,54840,4551,70781,5832,36414,3227,29924,2884,297953,9835,68451,5623,102938,5630,86934,4724,39630,3012,5236621,17067,2546969,10911,237816,8283,603770,11935,648654,11030,1056729,12894,2689652,11429,203721,8075,579170,10859,752647,13921,1154114,15207,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,491096,2575,42092,3600,18679,2185,4167,1070,6511,1301,4908,1078,3093,934,23413,2242,5239,1364,7314,1465,7666,1145,3194,644,449004,4422,231687,3001,15198,1945,63555,3157,88918,3545,64016,3256,217317,2714,11450,1703,47762,2982,80656,3386,77449,3400,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3437841,6390,411352,14255,157975,8015,45723,4153,63994,5067,33268,3430,14990,1840,253377,9341,62218,5245,94253,5955,72896,4185,24010,2664,3026489,15034,1446106,8679,151795,6787,428331,11145,427074,8936,438906,10275,1580383,9568,125622,6199,435317,11050,512506,11211,506938,11301,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2918965,4114,305277,10735,132124,6313,28245,3595,41210,3648,39228,3247,23441,2658,173153,6772,30206,3148,52396,4208,62195,3504,28356,2892,2613688,11571,1288070,7440,121819,6119,280613,7967,431690,9088,453948,8029,1325618,6943,94161,5596,268429,7780,470197,9023,492831,8983,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,387155,2556,32551,4037,12975,2471,2350,1007,4272,1184,4175,1008,2178,780,19576,2545,3372,1187,6097,1335,7544,1564,2563,829,354604,4463,181902,3046,10728,1924,58094,3918,64610,3592,48470,2943,172702,2820,8975,1393,42150,2951,69897,3561,51680,3552,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,26482989,6373,2772904,34536,1151061,18666,360485,10438,305609,9448,292278,10187,192689,6972,1621843,24435,523567,12163,411747,13550,438773,12355,247756,9167,23710085,36940,11747047,21145,1720964,20058,2458166,24591,3328594,24944,4239323,26525,11963038,26888,1647229,19880,2280476,25561,3576322,26340,4459011,28183,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1925773,6772,299388,11293,110276,6092,38605,4024,40542,4075,22203,2531,8926,2102,189112,7540,47586,3751,70739,4657,56896,4421,13891,1997,1626385,13263,779934,7416,104409,5162,238720,7120,255089,6740,181716,7524,846451,8408,80042,4607,218875,9057,296333,7823,251201,8529,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2455160,2555,215440,8324,84657,5273,22241,2701,34009,3233,14620,2317,13787,2144,130783,5845,29055,3019,44711,3879,34475,2858,22542,2441,2239720,8517,1082979,5684,87116,5333,294532,7844,257979,9166,443352,7790,1156741,6238,77743,4049,278287,7609,296880,7013,503831,8051,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,18135150,11602,2084809,32533,828052,18640,290524,10330,251351,9448,171148,8932,115029,7745,1256757,19283,412829,14237,383147,10700,326007,10169,134774,7186,16050341,34935,7933245,19971,1136556,20333,1968524,22053,2267668,28300,2560497,24110,8117096,20336,1024212,16038,1888107,24096,2436140,27252,2768637,24967,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,4107891,3502,306039,11421,118939,6599,29572,3047,45468,4292,23342,2881,20557,2504,187100,6804,40354,3391,66864,4503,49483,4294,30399,3159,3801852,11737,1815647,7112,164470,7254,437957,10842,449339,9163,763881,11030,1986205,7494,147319,6650,432316,9822,526395,11039,880175,11292,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,15077833,8800,1716353,29151,694244,19051,177093,9152,237347,9857,161921,8108,117883,6527,1022109,17801,229490,9348,360122,13035,272062,9268,160435,7240,13361480,30161,6476864,19750,668165,15013,1831904,24309,1889178,22220,2087617,22183,6884616,18248,624256,14465,1862111,26074,2132823,26015,2265426,26764,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4765515,3374,405263,11329,160056,6865,40076,4044,54654,4379,30584,3204,34742,2995,245207,8239,58895,3818,77699,5571,59528,4672,49085,3634,4360252,11919,2105514,7725,170307,7362,509646,11520,460017,10640,965544,11717,2254738,8421,160382,6465,461450,10382,544719,11085,1088187,13283,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,493992,796,61948,4625,23131,2358,5037,1303,7357,1840,4729,1281,6008,1324,38817,3495,9648,1862,12345,1972,8439,1708,8385,1738,432044,4679,207245,2414,12396,2083,28940,3022,28176,2869,137733,3469,224799,3477,11094,2062,31681,3282,33212,3083,148812,3755,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1852741,2743,129656,7964,51820,4685,9335,1757,14555,2049,15733,2281,12197,1846,77836,4767,15840,2345,24343,2916,24399,2775,13254,1630,1723085,7945,866119,4925,61030,4624,187731,6664,290225,7750,327133,8197,856966,5067,51404,3865,192396,6841,315448,7400,297718,6803,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,13472753,5359,1550288,25474,619105,13307,186414,7976,204745,7512,121824,5912,106122,5457,931183,18041,284261,11243,292518,9871,206323,7648,148081,7230,11922465,25640,5763540,13234,629208,13356,1502186,18020,1408652,19783,2223494,22099,6158925,18058,600959,11213,1462623,18915,1507997,20298,2587346,19934,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,6105702,3137,481565,13359,186617,7725,54887,4169,58497,4817,38354,3869,34879,3111,294948,9412,76224,4486,101678,5221,67465,5475,49581,3629,5624137,13499,2725761,8032,232140,9157,703887,14034,630468,11167,1159266,13676,2898376,9998,223063,8283,725235,12629,677462,12103,1272616,11947,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,7874759,6475,875662,19312,354697,10448,88602,4943,144904,7438,83725,5076,37466,2787,520965,13878,112637,5902,200606,7852,155718,6606,52004,3709,6999097,21621,3413519,10786,268206,7744,1131288,13585,965468,12732,1048557,13408,3585578,15206,239943,7862,1081052,15439,1091105,15401,1173478,14092,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4094908,5618,425674,11233,176594,6245,42159,3523,70624,4046,43086,3438,20725,2282,249080,7525,56676,3915,90315,4676,75884,5007,26205,2596,3669234,12159,1777779,7668,145932,6414,547600,8594,536915,9034,547332,8647,1891455,8985,136221,6109,516417,10302,604141,10660,634676,9679,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,8816519,4623,869586,16396,355308,9517,77266,4857,150895,6629,74525,4117,52622,4062,514278,10077,104666,5324,218292,7065,129341,5549,61979,4648,7946933,17657,3860633,10410,304934,8091,1330439,12731,927219,11835,1298041,13026,4086300,10705,286244,8314,1321321,13134,1043904,13679,1434831,14800,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,6775474,4978,755784,15689,315768,7784,71302,3595,125245,5036,81783,4837,37438,2853,440016,11059,93032,5229,157516,6616,142141,5965,47327,3643,6019690,16980,2949259,9316,236359,6910,841508,11725,944002,12513,927390,11717,3070431,11472,192533,6627,802521,9798,1062947,14586,1012430,11719,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1245259,2527,105887,5540,45518,3231,10197,1490,15134,2156,14063,1495,6124,1297,60369,3242,11473,1438,21423,2375,20231,1879,7242,1227,1139372,5483,565523,3396,46424,3029,145130,4484,186612,5388,187357,4727,573849,3455,35683,2493,135210,4374,194661,5748,208295,4584,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1128847,3482,105269,6279,44858,3851,7884,1622,14597,1992,15320,2303,7057,1701,60411,4204,10860,1976,23008,2732,19634,2432,6909,1378,1023578,7153,511070,4523,46859,3733,144433,6330,173243,6366,146535,5839,512508,5148,35736,3198,129855,6899,191899,6935,155018,5976,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1393563,3706,227258,10056,97818,6532,29798,3723,31083,3702,25453,2665,11484,1779,129440,6069,36489,3634,38868,3348,38998,3640,15085,1786,1166305,10279,574546,6937,73314,5526,150760,6389,178850,6287,171622,6376,591759,6125,58843,3825,143406,4804,197384,6660,192126,6253,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,981251,2138,74597,5152,32983,2807,5393,1214,13175,1889,9579,1538,4836,1184,41614,3461,7202,1497,14230,2101,11918,1679,8264,1551,906654,5923,446646,3420,29589,2950,120763,5926,145966,5647,150328,5373,460008,3969,35029,2916,111877,4579,144890,5725,168212,5579,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,570164,2441,57787,3968,24696,2590,4150,1052,10359,1476,7048,1661,3139,814,33091,2644,6743,1108,12041,1918,10387,1521,3920,1230,512377,4636,260854,3345,17246,1894,83746,3765,81837,3459,78025,3755,251523,3124,14308,1949,68409,3020,84922,3606,83884,3912,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,5159267,5211,437344,12807,187356,7093,36775,3392,57771,4500,56620,4144,36190,3487,249988,8942,48147,4358,72716,4837,90770,4636,38355,3428,4721923,13921,2353115,8177,185088,7592,515082,12730,751737,11472,901208,13539,2368808,9303,157986,5785,471202,9182,811426,13079,928194,12470,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,729069,1805,81330,5592,34807,3374,11281,2472,12593,2272,4754,1284,6179,1447,46523,3834,11245,2089,17796,2367,11152,2265,6330,1520,647739,5997,313921,3387,28590,2982,89676,5118,82105,4348,113550,4536,333818,4221,26497,2588,85933,4681,94725,4796,126663,5393,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,4760442,2866,530909,15393,230274,7952,62704,3941,69159,4586,64835,4665,33576,3194,300635,10916,84410,5264,86115,4969,92560,5228,37550,3701,4229533,15294,2073723,8200,224234,7827,489793,9903,690661,11307,669035,10995,2155810,11062,215457,7321,484454,11620,762354,12147,693545,11065,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
