GEO_ID,B23002I_001E,B23002I_001M,B23002I_002E,B23002I_002M,B23002I_003E,B23002I_003M,B23002I_004E,B23002I_004M,B23002I_005E,B23002I_005M,B23002I_006E,B23002I_006M,B23002I_007E,B23002I_007M,B23002I_008E,B23002I_008M,B23002I_009E,B23002I_009M,B23002I_010E,B23002I_010M,B23002I_011E,B23002I_011M,B23002I_012E,B23002I_012M,B23002I_013E,B23002I_013M,B23002I_014E,B23002I_014M,B23002I_015E,B23002I_015M,B23002I_016E,B23002I_016M,B23002I_017E,B23002I_017M,B23002I_018E,B23002I_018M,B23002I_019E,B23002I_019M,B23002I_020E,B23002I_020M,B23002I_021E,B23002I_021M,B23002I_022E,B23002I_022M,B23002I_023E,B23002I_023M,B23002I_024E,B23002I_024M,B23002I_025E,B23002I_025M,B23002I_026E,B23002I_026M,B23002I_027E,B23002I_027M,B23002I_028E,B23002I_028M,B23002I_029E,B23002I_029M,B23002I_030E,B23002I_030M,B23002I_031E,B23002I_031M,B23002I_032E,B23002I_032M,B23002I_033E,B23002I_033M,B23002I_034E,B23002I_034M,B23002I_035E,B23002I_035M,B23002I_036E,B23002I_036M,B23002I_037E,B23002I_037M,B23002I_038E,B23002I_038M,B23002I_039E,B23002I_039M,B23002I_040E,B23002I_040M,B23002I_041E,B23002I_041M,B23002I_042E,B23002I_042M,B23002I_043E,B23002I_043M,B23002I_044E,B23002I_044M,B23002I_045E,B23002I_045M,B23002I_046E,B23002I_046M,B23002I_047E,B23002I_047M,B23002I_048E,B23002I_048M,B23002I_049E,B23002I_049M,B23002I_050E,B23002I_050M,B23002I_051E,B23002I_051M,B23002I_052E,B23002I_052M,B23002I_053E,B23002I_053M,B23002I_054E,B23002I_054M,B23002I_055E,B23002I_055M,B23002I_056E,B23002I_056M,B23002I_057E,B23002I_057M,B23002I_058E,B23002I_058M,B23002I_059E,B23002I_059M,B23002I_060E,B23002I_060M,B23002I_061E,B23002I_061M,B23002I_062E,B23002I_062M,B23002I_063E,B23002I_063M,B23002I_064E,B23002I_064M,B23002I_065E,B23002I_065M,B23002I_066E,B23002I_066M,B23002I_067E,B23002I_067M,B23002I_068E,B23002I_068M,B23002I_069E,B23002I_069M,B23002I_070E,B23002I_070M,B23002I_071E,B23002I_071M,B23002I_072E,B23002I_072M,B23002I_073E,B23002I_073M,B23002I_074E,B23002I_074M,B23002I_075E,B23002I_075M,B23002I_076E,B23002I_076M,B23002I_077E,B23002I_077M,B23002I_078E,B23002I_078M,B23002I_079E,B23002I_079M,NAME,B23002I_001EA,B23002I_001MA,B23002I_002EA,B23002I_002MA,B23002I_003MA,B23002I_003EA,B23002I_004EA,B23002I_004MA,B23002I_005EA,B23002I_005MA,B23002I_006MA,B23002I_006EA,B23002I_007MA,B23002I_007EA,B23002I_008MA,B23002I_008EA,B23002I_009MA,B23002I_009EA,B23002I_010MA,B23002I_010EA,B23002I_011EA,B23002I_011MA,B23002I_012EA,B23002I_012MA,B23002I_013EA,B23002I_013MA,B23002I_014MA,B23002I_014EA,B23002I_015EA,B23002I_015MA,B23002I_016EA,B23002I_016MA,B23002I_017EA,B23002I_017MA,B23002I_018EA,B23002I_018MA,B23002I_019MA,B23002I_019EA,B23002I_020MA,B23002I_020EA,B23002I_021EA,B23002I_021MA,B23002I_022EA,B23002I_022MA,B23002I_023EA,B23002I_023MA,B23002I_024EA,B23002I_024MA,B23002I_025MA,B23002I_025EA,B23002I_026EA,B23002I_026MA,B23002I_027EA,B23002I_027MA,B23002I_028EA,B23002I_028MA,B23002I_029MA,B23002I_029EA,B23002I_030MA,B23002I_030EA,B23002I_031EA,B23002I_031MA,B23002I_032EA,B23002I_032MA,B23002I_033EA,B23002I_033MA,B23002I_034EA,B23002I_034MA,B23002I_035EA,B23002I_035MA,B23002I_036EA,B23002I_036MA,B23002I_037EA,B23002I_037MA,B23002I_038EA,B23002I_038MA,B23002I_039MA,B23002I_039EA,B23002I_040MA,B23002I_040EA,B23002I_041EA,B23002I_041MA,B23002I_042EA,B23002I_042MA,B23002I_043EA,B23002I_043MA,B23002I_044EA,B23002I_044MA,B23002I_045EA,B23002I_045MA,B23002I_046EA,B23002I_046MA,B23002I_047EA,B23002I_047MA,B23002I_048EA,B23002I_048MA,B23002I_049MA,B23002I_049EA,B23002I_050MA,B23002I_050EA,B23002I_051EA,B23002I_051MA,B23002I_052EA,B23002I_052MA,B23002I_053EA,B23002I_053MA,B23002I_054MA,B23002I_054EA,B23002I_055EA,B23002I_055MA,B23002I_056EA,B23002I_056MA,B23002I_057EA,B23002I_057MA,B23002I_058EA,B23002I_058MA,B23002I_059EA,B23002I_059MA,B23002I_060EA,B23002I_060MA,B23002I_061MA,B23002I_061EA,B23002I_062MA,B23002I_062EA,B23002I_063MA,B23002I_063EA,B23002I_064EA,B23002I_064MA,B23002I_065EA,B23002I_065MA,B23002I_066EA,B23002I_066MA,B23002I_067EA,B23002I_067MA,B23002I_068EA,B23002I_068MA,B23002I_069EA,B23002I_069MA,B23002I_070EA,B23002I_070MA,B23002I_071MA,B23002I_071EA,B23002I_072MA,B23002I_072EA,B23002I_073MA,B23002I_073EA,B23002I_074EA,B23002I_074MA,B23002I_075EA,B23002I_075MA,B23002I_076MA,B23002I_076EA,B23002I_077EA,B23002I_077MA,B23002I_078EA,B23002I_078MA,B23002I_079EA,B23002I_079MA,state
0400000US08,882599,2716,450748,3002,47314,2414,23875,2392,317,241,23558,2403,19452,2238,4106,1225,23439,2510,51505,1598,45456,1894,1842,685,43614,1996,41282,1946,2332,983,6049,1400,268175,2576,239243,3512,2555,963,236688,3442,227254,4325,9434,1925,28932,2485,45418,1060,33504,1781,0,204,33504,1781,32186,1793,1318,635,11914,1498,13823,1383,4504,1007,4504,1007,0,204,9319,1240,24513,1475,3126,944,2953,873,173,231,21387,1296,431851,2311,42673,2211,19612,1945,0,204,19612,1945,16916,1835,2696,939,23061,2507,46751,1262,36284,2086,282,252,36002,2085,32616,2091,3386,877,10467,1876,247199,1844,177566,5251,380,282,177186,5262,170024,5146,7162,1722,69633,5248,48444,1151,28441,1928,0,204,28441,1928,27446,1989,995,429,20003,1835,16935,1551,4478,1109,4348,1091,130,130,12457,1671,29849,1619,2521,852,2433,835,88,104,27328,1693,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,314331,2390,162088,2260,16714,1866,8602,1595,0,198,8602,1595,8306,1639,296,220,8112,1177,20368,1587,16247,1700,0,198,16247,1700,15645,1643,602,370,4121,1339,99494,2167,90134,2714,155,196,89979,2742,86950,2642,3029,1003,9360,1809,15756,1285,12211,1311,0,198,12211,1311,11771,1291,440,358,3545,725,4533,732,1520,654,1520,654,0,198,3013,644,5223,1050,474,324,474,324,0,198,4749,893,152243,2291,17457,1857,8154,1319,194,121,7960,1308,6600,1273,1360,674,9303,1600,19762,1463,14590,1534,0,198,14590,1534,14107,1558,483,401,5172,1240,91012,1779,61522,2944,113,188,61409,2941,58921,3165,2488,947,29490,2761,13770,1044,8562,1322,0,198,8562,1322,8289,1325,273,263,5208,1164,3673,742,1134,527,1122,520,12,31,2539,641,6569,968,401,341,401,341,0,198,6168,942,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,106116,2249,57800,2043,6069,1166,2659,844,195,152,2464,853,1803,701,661,455,3410,799,8702,1443,7816,1561,789,284,7027,1581,6889,1588,138,149,886,448,34615,2212,31229,2035,587,342,30642,2008,29860,2054,782,388,3386,1033,5168,921,4088,923,64,113,4024,909,4024,909,0,197,1080,573,1528,444,782,366,753,358,29,77,746,411,1718,707,376,285,376,285,0,197,1342,648,48316,1761,3917,899,2044,731,0,197,2044,731,1632,688,412,308,1873,654,5937,1069,3890,980,0,197,3890,980,3498,945,392,315,2047,788,29649,1401,19542,1797,105,143,19437,1777,18454,1769,983,615,10107,1563,4653,971,2349,804,0,197,2349,804,2349,804,0,197,2304,672,1386,612,117,138,117,138,0,197,1269,604,2774,755,362,343,362,343,0,197,2412,783,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,170129,2908,91300,2842,6217,1216,2094,624,357,341,1737,542,1558,531,179,178,4123,974,10120,1707,7653,1584,779,582,6874,1548,5791,1218,1083,869,2467,782,56870,2354,49856,2405,620,378,49236,2316,47094,2362,2142,1011,7014,1431,9220,1200,7065,1114,0,217,7065,1114,7043,1107,22,45,2155,731,4250,1514,2368,1269,2238,1241,130,231,1882,961,4623,1092,1012,558,1012,558,0,217,3611,1015,78829,2087,6474,1553,2420,755,0,217,2420,755,2126,726,294,259,4054,1259,8634,1527,4881,1217,0,217,4881,1217,4324,1113,557,389,3753,1284,45553,2090,28876,2196,75,211,28801,2195,24996,2384,3805,1194,16677,2349,7999,748,5403,846,0,217,5403,846,5222,928,181,242,2596,902,3167,786,1430,726,1430,726,0,217,1737,470,7002,1170,381,401,369,399,12,22,6621,1194,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,1578172,3001,809618,2744,79818,2568,32484,2645,583,562,31901,2655,26172,2725,5729,1458,47334,2903,90873,1666,76318,2385,1142,962,75176,2387,67017,2407,8159,1586,14555,1905,486660,1734,446825,3672,265,325,446560,3682,428407,4057,18153,2526,39835,3204,88376,1178,67526,2139,0,190,67526,2139,64008,2300,3518,1086,20850,2207,25145,1540,8796,1202,8550,1220,246,204,16349,1596,38746,1682,3210,873,2775,765,435,310,35536,1777,768554,2273,78273,2176,33346,2609,113,252,33233,2603,27585,2463,5648,1230,44927,2767,86916,1434,68650,2359,260,340,68390,2305,60411,2434,7979,1643,18266,2298,445439,2027,329507,5342,240,252,329267,5376,308729,5704,20538,2689,115932,5354,84321,982,48260,2229,0,190,48260,2229,45302,2229,2958,1065,36061,2420,26165,2058,6160,1095,6019,1085,141,147,20005,1742,47440,1936,3258,1294,3258,1294,0,190,44182,1926,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,124328,2082,62379,1889,8696,1478,4602,1076,0,163,4602,1076,3669,1040,933,501,4094,1055,7855,1155,6856,1139,92,143,6764,1128,6072,1095,692,504,999,379,37587,1797,35430,1832,0,163,35430,1832,33928,1954,1502,725,2157,683,5198,786,4105,828,0,163,4105,828,3805,908,300,375,1093,520,1400,561,882,389,733,375,149,166,518,384,1643,560,65,86,65,86,0,163,1578,550,61949,1714,7447,1206,4337,976,0,163,4337,976,3527,897,810,474,3110,772,9319,1191,7543,1012,0,163,7543,1012,7127,1022,416,372,1776,616,35672,1762,26073,1880,0,163,26073,1880,24509,1906,1564,539,9599,1485,6227,1102,3110,746,0,163,3110,746,3110,746,0,163,3117,866,1604,543,360,234,329,238,31,49,1244,494,1680,677,268,291,268,291,0,163,1412,560,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,38267,805,20271,679,3111,588,1364,546,0,192,1364,546,947,399,417,355,1747,521,2721,566,1779,450,105,188,1674,436,1283,554,391,360,942,368,11677,567,9804,747,0,192,9804,747,9044,871,760,477,1873,596,1470,380,1298,338,0,192,1298,338,1202,411,96,153,172,182,452,330,195,264,195,264,0,192,257,204,840,339,127,191,127,191,0,192,713,337,17996,693,1283,516,564,432,0,192,564,432,544,434,20,35,719,362,2256,348,1756,389,0,192,1756,389,1756,389,0,192,500,328,10714,565,7477,1001,178,272,7299,979,6966,1003,333,359,3237,972,2035,390,1478,553,0,192,1478,553,1478,553,0,192,557,337,894,405,295,339,295,339,0,192,599,370,814,329,179,184,179,184,0,192,635,349,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,152154,2535,79014,2082,10153,1550,3824,1020,0,201,3824,1020,3723,1043,101,155,6329,1258,11190,1887,8891,1849,81,211,8810,1817,8709,1794,101,150,2299,778,47332,1986,43845,2131,204,237,43641,2159,42967,2161,674,413,3487,1084,6330,870,5139,758,0,201,5139,758,5037,735,102,127,1191,540,1625,707,514,411,514,411,0,201,1111,618,2384,707,477,365,330,306,147,178,1907,623,73140,1685,10386,1737,3867,1022,0,201,3867,1022,3220,1003,647,411,6519,1616,9128,1534,6852,1502,61,111,6791,1501,6380,1481,411,396,2276,858,43660,1836,30227,2120,0,201,30227,2120,29433,2107,794,463,13433,1922,6429,928,4380,1060,0,201,4380,1060,4238,1057,142,173,2049,717,1357,611,0,201,0,201,0,201,1357,611,2180,543,99,134,99,134,0,201,2081,562,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,62711,680,32486,727,3536,647,1883,599,0,200,1883,599,1832,612,51,83,1653,629,3860,343,3459,436,88,164,3371,467,3171,506,200,201,401,297,19803,218,18316,634,129,157,18187,636,17452,829,735,532,1487,618,3278,635,2262,545,0,200,2262,545,2182,560,80,132,1016,753,800,491,512,447,512,447,0,200,288,337,1209,431,153,175,153,175,0,200,1056,430,30225,731,2617,808,1484,738,0,200,1484,738,1270,729,214,180,1133,595,4096,569,3717,578,0,200,3717,578,3717,578,0,200,379,341,18231,396,11780,1076,0,200,11780,1076,10209,1172,1571,845,6451,1111,3096,428,1725,460,0,200,1725,460,1578,471,147,154,1371,476,552,276,165,138,165,138,0,200,387,216,1633,430,20,37,20,37,0,200,1613,435,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,203548,1700,106395,1721,12405,1332,6685,1035,0,147,6685,1035,5798,912,887,388,5720,1149,14139,1211,11607,1175,21,36,11586,1174,10779,1168,807,411,2532,720,65685,1446,59577,1654,55,67,59522,1655,57510,1829,2012,775,6108,1165,9353,933,7075,1067,0,147,7075,1067,6637,1050,438,495,2278,814,1952,602,745,358,601,331,144,163,1207,462,2861,661,259,260,259,260,0,147,2602,621,97153,1456,9998,1246,6025,1106,0,147,6025,1106,5633,1136,392,265,3973,982,12286,1137,9671,1102,0,147,9671,1102,9338,1112,333,302,2615,797,59586,1661,45986,2179,0,147,45986,2179,42906,2257,3080,1005,13600,1557,9513,807,6391,780,0,147,6391,780,5748,861,643,459,3122,598,2623,564,568,346,568,346,0,147,2055,531,3147,630,64,90,64,90,0,147,3083,653,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
