GEO_ID,B17018_001E,B17018_001M,B17018_002E,B17018_002M,B17018_003E,B17018_003M,B17018_004E,B17018_004M,B17018_005E,B17018_005M,B17018_006E,B17018_006M,B17018_007E,B17018_007M,B17018_008E,B17018_008M,B17018_009E,B17018_009M,B17018_010E,B17018_010M,B17018_011E,B17018_011M,B17018_012E,B17018_012M,B17018_013E,B17018_013M,B17018_014E,B17018_014M,B17018_015E,B17018_015M,B17018_016E,B17018_016M,B17018_017E,B17018_017M,B17018_018E,B17018_018M,B17018_019E,B17018_019M,B17018_020E,B17018_020M,B17018_021E,B17018_021M,B17018_022E,B17018_022M,B17018_023E,B17018_023M,B17018_024E,B17018_024M,B17018_025E,B17018_025M,B17018_026E,B17018_026M,B17018_027E,B17018_027M,B17018_028E,B17018_028M,B17018_029E,B17018_029M,B17018_030E,B17018_030M,B17018_031E,B17018_031M,B17018_032E,B17018_032M,B17018_033E,B17018_033M,B17018_034E,B17018_034M,B17018_035E,B17018_035M,NAME,B17018_001MA,B17018_001EA,B17018_002MA,B17018_002EA,B17018_003MA,B17018_003EA,B17018_004EA,B17018_004MA,B17018_005EA,B17018_005MA,B17018_006MA,B17018_006EA,B17018_007EA,B17018_007MA,B17018_008MA,B17018_008EA,B17018_009EA,B17018_009MA,B17018_010EA,B17018_010MA,B17018_011MA,B17018_011EA,B17018_012MA,B17018_012EA,B17018_013MA,B17018_013EA,B17018_014EA,B17018_014MA,B17018_015EA,B17018_015MA,B17018_016MA,B17018_016EA,B17018_017MA,B17018_017EA,B17018_018EA,B17018_018MA,B17018_019EA,B17018_019MA,B17018_020EA,B17018_020MA,B17018_021MA,B17018_021EA,B17018_022MA,B17018_022EA,B17018_023MA,B17018_023EA,B17018_024MA,B17018_024EA,B17018_025MA,B17018_025EA,B17018_026EA,B17018_026MA,B17018_027EA,B17018_027MA,B17018_028EA,B17018_028MA,B17018_029EA,B17018_029MA,B17018_030MA,B17018_030EA,B17018_031EA,B17018_031MA,B17018_032EA,B17018_032MA,B17018_033EA,B17018_033MA,B17018_034MA,B17018_034EA,B17018_035MA,B17018_035EA,state
0400000US30,265643,5250,20411,2093,9384,1462,770,343,3793,941,3564,957,1257,488,11027,1463,2264,688,410,299,1031,423,586,365,237,192,8763,1313,1227,552,2763,892,4085,884,688,319,245232,5528,203789,4862,5855,1204,45573,2749,69407,3591,82954,3608,41443,3111,15563,1994,1103,520,6672,1508,4841,1160,2947,817,25880,2283,1127,442,5632,1187,11825,1881,7296,1139,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,342542,6065,25166,2433,9300,1407,663,299,3508,852,3018,863,2111,665,15866,2093,3172,700,609,399,1020,421,1185,586,358,391,12694,1864,1600,713,4520,1054,4919,1304,1655,565,317376,5824,257715,5871,9757,1674,64914,3660,79887,3797,103157,4064,59661,3817,21134,2427,1879,713,8587,1529,6850,1449,3818,868,38527,2971,2204,874,10339,1578,14572,1702,11412,1412,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2622295,20703,266430,10873,94082,5614,25532,3175,27174,2890,27393,2938,13983,2002,172348,9710,27997,3085,8615,1496,7848,1598,9167,2018,2367,978,144351,8417,34711,4032,45960,5303,53773,3751,9907,1853,2355865,20602,1826154,19501,124688,6424,356212,9748,571698,10719,773556,13451,529711,13915,150990,6409,27408,2694,45129,3893,48331,4024,30122,2530,378721,11309,39547,4010,86905,4797,150271,7347,101998,5997,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2537406,21205,275202,8546,88327,5121,24510,2839,28127,3217,22170,2829,13520,2050,186875,7293,29266,3896,10560,1908,9123,1756,7384,1990,2199,869,157609,6344,35850,3707,52355,3884,56171,4082,13233,2228,2262204,21079,1695048,18376,123553,5901,359918,9204,473882,12484,737695,13956,567156,13788,154095,7603,24645,3256,56765,4979,42740,3761,29945,3440,413061,12027,40923,3827,104761,7165,146418,7461,120959,6739,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,167527,4191,12621,1743,5054,948,524,162,2036,567,1764,603,730,390,7567,1325,2710,940,554,350,924,338,1227,792,5,11,4857,966,920,399,2428,657,1312,446,197,176,154906,4331,122770,3806,4790,1141,23936,2235,45952,3104,48092,2693,32136,2711,12903,1670,1467,692,4320,961,4375,883,2741,796,19233,1875,879,283,5654,1229,7873,1254,4827,931,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1214794,12486,148603,5524,47724,3630,14784,2509,16296,2023,11851,1234,4793,1178,100879,5233,11145,1924,2882,940,4991,1178,2439,822,833,516,89734,4879,24282,2815,30909,2975,29913,3218,4630,1214,1066191,13354,831503,12499,59408,3421,208220,7916,263539,8895,300336,8312,234688,7313,66804,4960,8883,1664,23526,2957,20282,3074,14113,1993,167884,6437,16900,2152,47772,4384,66290,4025,36922,3738,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,155804,3606,9658,1519,4220,921,863,499,1450,628,888,459,1019,343,5438,1238,1013,472,77,99,643,414,163,138,130,127,4425,1124,783,691,1768,565,1291,482,583,258,146146,3549,118524,3336,3842,820,26790,1900,33426,2447,54466,2364,27622,2484,11026,1374,757,402,3865,883,3489,840,2915,745,16596,2150,808,478,4085,878,5625,1213,6078,1130,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,706638,8667,64271,3303,24851,2738,8248,1735,6498,1313,7121,1322,2984,850,39420,3004,9671,1509,2825,1019,2668,823,3085,954,1093,555,29749,2768,9029,1782,9446,1573,9309,1452,1965,855,642367,8611,464530,8471,43975,3100,101256,4607,167520,5340,151779,5191,177837,6823,69006,4122,8801,1484,23059,2649,22654,2826,14492,1943,108831,4958,13421,1675,29387,2634,43226,3229,22797,2825,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,461911,6789,60272,4189,24544,2622,5263,1102,11308,1708,5679,1316,2294,772,35728,3101,7766,1696,2350,929,2744,869,2098,867,574,537,27962,2809,4064,986,11280,1890,10966,1851,1652,630,401639,6907,322727,7498,25094,2603,111062,4866,92352,5044,94219,5351,78912,4693,26062,2625,3548,1002,12472,1813,5365,1092,4677,1164,52850,3836,5768,1281,18707,2281,18406,2236,9969,1555,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,983307,7405,112542,4172,41055,2392,10116,1242,15245,1385,11195,1132,4499,799,71487,3683,11867,1730,2550,711,5115,1065,3370,1001,832,406,59620,3360,12160,1455,22782,2149,21158,2268,3520,715,870765,7305,675235,7220,51958,3079,166254,4625,222920,5495,234103,5513,195530,4504,67287,3264,7452,1081,26236,2011,22754,2198,10845,1213,128243,3951,11082,1370,36351,2393,49973,2603,30837,2442,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1487370,10614,103509,4884,37813,2556,8239,1473,13017,1757,10606,1494,5951,999,65696,4093,12464,1768,3178,920,4841,1195,3462,948,983,454,53232,3618,7194,1262,20139,2389,21823,2074,4076,995,1383861,10404,1112837,10666,53030,3299,268409,6366,359577,6382,431821,7240,271024,8041,100665,4859,10712,1765,35628,3082,37724,3308,16601,1886,170359,5643,14284,2059,46728,3531,67446,3413,41901,2913,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,791354,11339,314362,8322,117423,5167,40646,2710,41546,3144,22256,2288,12975,2070,196939,6652,40671,3550,13439,2088,15633,2228,8240,1453,3359,1097,156268,5478,38500,2890,54847,3355,43581,3307,19340,2289,476992,9063,320647,7229,39298,2803,78018,4140,75265,4523,128066,5188,156345,5562,41547,3143,7174,1122,12259,1809,10506,1577,11608,1668,114798,4205,17553,1975,22341,2084,24731,2229,50173,3485,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2094307,16182,148530,6199,51107,3994,10901,2030,19280,2651,11642,1546,9284,1568,97423,5126,13713,1988,3882,1115,5554,1482,2842,777,1435,577,83710,5020,17819,2687,28178,3299,29189,2914,8524,1602,1945777,15975,1527971,14740,86330,4581,261676,7844,403447,9822,776518,11715,417806,10834,131504,6476,20044,2552,39438,3258,38926,3154,33096,3122,286302,8152,32323,2874,65644,4748,101338,5088,86997,4973,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,187919,5457,10750,1615,3914,1091,660,496,1320,454,992,479,942,453,6836,1312,1385,634,231,182,334,233,701,520,119,133,5451,1274,895,649,2067,874,1822,472,667,348,177169,5279,145435,5370,5759,957,29482,2007,54768,3068,55426,3782,31734,3004,11670,1583,1469,812,3567,938,4728,975,1906,605,20064,2233,1033,454,6090,1344,7259,1401,5682,1389,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1258273,13739,136160,5539,41703,3533,9058,1534,16061,2328,10757,1881,5827,1165,94457,4424,14768,2259,3117,1006,7955,1798,3113,1043,583,338,79689,4252,16464,2475,30089,2978,26209,2532,6927,1481,1122113,13870,853849,11439,53421,4125,189643,5984,270409,8509,340376,8185,268264,9353,72204,4980,9448,1671,27314,2745,21922,2613,13520,2173,196060,7595,20222,2390,54499,4612,80946,4880,40393,3108,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1027648,10811,82653,5378,34677,3587,9410,2138,8132,1655,10949,2152,6186,1279,47976,4594,10053,1917,2917,1012,3079,1066,3200,967,857,436,37923,4088,7311,1778,13837,2352,13005,2049,3770,1214,944995,11105,758860,10348,46698,3558,123231,5664,262919,8837,326012,7231,186135,6564,67226,4127,9378,1864,19867,2572,23628,2649,14353,1795,118909,5810,10115,1914,26294,2770,50679,3571,31821,2617,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,144525,4783,10239,1789,4041,1077,676,523,1288,484,1561,634,516,316,6198,1463,1226,588,287,255,299,251,367,317,273,249,4972,1267,930,701,1292,688,2466,964,284,226,134286,4506,112665,4199,3674,976,28548,2302,44551,3179,35892,2505,21621,2479,7407,1396,404,271,2066,708,3404,1044,1533,600,14214,1941,469,318,3066,953,7973,1606,2706,836,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8934621,23655,811643,14917,348830,9073,130618,6097,79638,5102,80873,4515,57701,4450,462813,11679,90510,4846,30619,3271,25847,3069,24070,2759,9974,1786,372303,11909,122114,5739,100257,6499,112808,6306,37124,3129,8122978,22881,6109593,28167,727621,12978,947029,16597,1747323,17737,2687620,23152,2013385,18959,700604,11794,123955,5263,175885,7222,230984,8598,169780,5770,1312781,18296,199904,7386,284046,8928,469198,11357,359633,9816,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,727948,11079,109072,6161,28260,3097,7468,1501,9913,1964,8393,1977,2486,907,80812,5643,8416,1625,2712,929,3310,1118,1813,849,581,401,72396,5624,16188,2484,27180,3430,24725,2967,4303,996,618876,9767,463500,10340,39416,3800,111870,6216,158471,6279,153743,6549,155376,6286,37941,3745,6861,1441,12751,2040,13839,2125,4490,1307,117435,4759,15240,1906,29654,3378,47679,2900,24862,2863,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,891935,10679,62963,3956,18738,2126,2894,782,6589,1463,4598,932,4657,933,44225,4037,7172,1594,2194,864,2680,967,1883,891,415,303,37053,3658,7995,1568,12566,2059,12858,2164,3634,1005,828972,10321,631579,10503,31627,2703,123007,5817,146267,5849,330678,8343,197393,6544,59814,4566,7433,1781,20341,2551,14582,2233,17458,2341,137579,6167,11845,1914,41002,3469,46657,3761,38075,3042,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,6730268,29102,767608,16310,316242,11180,123036,6573,82605,5835,69927,5124,40674,3880,451366,11723,63956,5010,23397,3104,20607,2506,14644,2084,5308,1388,387410,11193,118577,8067,124727,7315,116301,5755,27805,3169,5962660,29586,4555732,28065,520818,11163,878836,17754,1314970,18398,1841108,19497,1406928,20073,441588,12717,83177,5695,130957,7947,136286,7194,91168,5341,965340,15914,138178,6495,237504,8189,348493,10667,241165,10410,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1472372,11475,88511,5106,27194,2537,5631,1449,9526,1449,5375,1087,6662,1054,61317,4316,8663,1677,1768,715,3845,1199,2113,799,937,511,52654,3922,10477,1962,20332,2669,16805,2323,5040,1293,1383861,12434,1042239,9663,59129,3693,177610,6842,251505,7507,553995,8899,341622,10057,93063,5510,12074,2093,24938,3033,28938,3023,27113,2893,248559,8922,19309,2378,59284,3897,87089,5571,82877,5124,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,5026515,28230,488362,11115,202949,8368,42556,4036,64585,4303,50951,4179,44857,4171,285413,8607,49092,3964,14865,2718,15581,2004,10641,2027,8005,1764,236321,8318,53000,3897,80363,6291,73674,5517,29284,3496,4538153,27789,3435109,27603,225834,7777,749479,14186,1065140,18213,1394656,21717,1103044,18421,338990,10141,46405,3792,105750,6549,107003,6667,79832,4626,764054,15997,81228,4588,200801,8026,272240,8633,209785,8369,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
