GEO_ID,C23002H_001E,C23002H_001M,C23002H_002E,C23002H_002M,C23002H_003E,C23002H_003M,C23002H_004E,C23002H_004M,C23002H_005E,C23002H_005M,C23002H_006E,C23002H_006M,C23002H_007E,C23002H_007M,C23002H_008E,C23002H_008M,C23002H_009E,C23002H_009M,C23002H_010E,C23002H_010M,C23002H_011E,C23002H_011M,C23002H_012E,C23002H_012M,C23002H_013E,C23002H_013M,C23002H_014E,C23002H_014M,C23002H_015E,C23002H_015M,C23002H_016E,C23002H_016M,C23002H_017E,C23002H_017M,C23002H_018E,C23002H_018M,C23002H_019E,C23002H_019M,C23002H_020E,C23002H_020M,C23002H_021E,C23002H_021M,C23002H_022E,C23002H_022M,C23002H_023E,C23002H_023M,C23002H_024E,C23002H_024M,C23002H_025E,C23002H_025M,C23002H_026E,C23002H_026M,C23002H_027E,C23002H_027M,NAME,C23002H_001EA,C23002H_001MA,C23002H_002EA,C23002H_002MA,C23002H_003EA,C23002H_003MA,C23002H_004MA,C23002H_004EA,C23002H_005MA,C23002H_005EA,C23002H_006EA,C23002H_006MA,C23002H_007EA,C23002H_007MA,C23002H_008MA,C23002H_008EA,C23002H_009MA,C23002H_009EA,C23002H_010MA,C23002H_010EA,C23002H_011EA,C23002H_011MA,C23002H_012EA,C23002H_012MA,C23002H_013MA,C23002H_013EA,C23002H_014EA,C23002H_014MA,C23002H_015MA,C23002H_015EA,C23002H_016EA,C23002H_016MA,C23002H_017EA,C23002H_017MA,C23002H_018MA,C23002H_018EA,C23002H_019MA,C23002H_019EA,C23002H_020MA,C23002H_020EA,C23002H_021EA,C23002H_021MA,C23002H_022EA,C23002H_022MA,C23002H_023MA,C23002H_023EA,C23002H_024MA,C23002H_024EA,C23002H_025EA,C23002H_025MA,C23002H_026MA,C23002H_026EA,C23002H_027MA,C23002H_027EA,state
0400000US30,754080,1455,378034,1062,287679,1071,234795,3590,2195,599,232600,3554,223985,3685,8615,1640,52884,3564,90355,140,21650,1704,21001,1703,649,299,68705,1688,376046,1211,279137,1134,208755,3535,559,358,208196,3624,203096,3854,5100,1063,70382,3519,96909,215,16206,1563,15503,1523,703,400,80703,1582,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1051964,1508,510390,1233,388159,1228,309487,3885,1038,426,308449,3999,295640,4228,12809,1723,78672,3830,122231,80,27676,1510,26803,1465,873,484,94555,1517,541574,1004,395052,1004,297440,4229,46,56,297394,4225,289144,4460,8250,1378,97612,4318,146522,170,22968,1983,22619,1985,349,193,123554,1983,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,5463200,4293,2646202,2787,2060492,2813,1651042,10881,51414,2549,1599628,11326,1539896,12185,59732,4124,409450,11081,585710,216,125769,5684,122556,5669,3213,753,459941,5723,2816998,3676,2086804,3640,1462670,9996,3101,934,1459569,10139,1396846,10208,62723,4120,624134,10027,730194,644,94064,3695,92002,3442,2062,642,636130,3800,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,4539314,4614,2213151,3313,1757025,3147,1399627,8768,23937,1993,1375690,8697,1326911,9464,48779,3645,357398,8786,456126,526,104464,4461,102210,4361,2254,721,351662,4419,2326163,3133,1763187,3020,1201809,11852,2183,759,1199626,11806,1148563,11904,51063,4566,561378,12242,562976,420,75362,3383,73543,3410,1819,696,487614,3277,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,363468,1135,194079,814,160815,892,132889,2318,11488,1225,121401,2547,114259,2657,7142,1363,27926,2250,33264,451,8511,1305,8280,1292,231,142,24753,1307,169389,713,138175,683,100922,2303,864,387,100058,2211,95935,2196,4123,1081,37253,2330,31214,218,6365,979,6322,983,43,54,24849,968,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2642465,2785,1279017,2477,995444,2532,751483,7686,7493,1284,743990,7727,711273,7706,32717,2997,243961,7753,283573,311,55393,3142,53827,3140,1566,456,228180,3228,1363448,1807,1007923,1781,645149,8466,1036,587,644113,8526,616665,9144,27448,3176,362774,8532,355525,319,43123,2942,42301,2867,822,514,312402,2924,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,489946,1003,238951,696,184858,699,146462,2948,757,406,145705,2995,138462,3156,7243,1162,38396,2873,54093,32,16080,1210,15653,1187,427,328,38013,1212,250995,823,187393,810,145238,2656,0,157,145238,2656,141994,2858,3244,751,42155,2644,63602,119,13725,1188,13120,1157,605,464,49877,1185,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1257760,2271,641009,1759,477335,1780,375266,5358,4438,1194,370828,5329,351776,5737,19052,2361,102069,5607,163674,383,32260,1951,30589,1896,1671,624,131414,1914,616751,1315,444351,1309,316939,4070,716,401,316223,4093,302265,4118,13958,2141,127412,4018,172400,281,27221,2367,25972,2329,1249,451,145179,2312,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1376943,2571,672424,2316,515972,2247,360086,5127,947,396,359139,5118,336814,5365,22325,2526,155886,4810,156452,295,25686,1844,25181,1816,505,285,130766,1835,704519,1654,517140,1631,321903,5581,106,130,321797,5593,304007,5973,17790,2427,195237,5948,187379,377,21873,2263,21544,2247,329,223,165506,2396,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2121150,2187,1032848,1852,803666,1791,623512,4651,9766,1524,613746,5025,589355,5071,24391,2103,180154,4701,229182,263,52061,1947,51354,2014,707,314,177121,1957,1088302,1439,806209,1414,548931,5238,1761,676,547170,5200,526877,5288,20293,1963,257278,5379,282093,210,39396,2575,38925,2560,471,266,242697,2617,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,3920577,2483,1934865,1950,1515335,1861,1263826,5622,3185,844,1260641,5670,1223742,6544,36899,2895,251509,5798,419530,389,85887,2542,83629,2514,2258,560,333643,2630,1985712,1729,1487975,1670,1167545,7482,468,275,1167077,7498,1138016,7390,29061,2414,320430,7621,497737,390,68387,3270,67538,3326,849,353,429350,3221,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,26648,3470,16117,2520,13542,2492,9391,1968,87,144,9304,1968,8269,1893,1035,783,4151,1301,2575,677,659,428,659,428,0,228,1916,636,10531,2103,8567,1822,4364,1333,0,228,4364,1333,4016,1310,348,288,4203,1151,1964,741,29,49,29,49,0,228,1935,731,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4346844,3887,2129901,3337,1681527,3357,1365493,8036,63978,3727,1301515,8439,1256019,8715,45496,3296,316034,8747,448374,420,103806,3616,102116,3660,1690,484,344568,3640,2216943,2720,1672237,2714,1193808,9822,9331,1567,1184477,9777,1138995,10521,45482,4029,478429,9617,544706,251,85713,3593,84754,3603,959,382,458993,3568,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,515563,1470,262829,986,211454,952,181897,2244,3829,866,178068,2217,173362,2478,4706,1060,29557,2368,51375,210,13250,1196,13020,1170,230,201,38125,1270,252734,1199,192592,1201,152855,3447,139,145,152716,3459,149801,3451,2915,723,39737,3366,60142,23,9270,985,9218,973,52,60,50872,983,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2700028,2972,1308143,2203,995881,2195,785231,6628,16770,1934,768461,6890,737293,7384,31168,3112,210650,6571,312262,272,60613,3863,59395,3803,1218,480,251649,3881,1391885,2188,1017742,2177,709665,8320,1960,925,707705,8286,676135,8674,31570,3450,308077,8087,374143,352,47984,2586,46680,2638,1304,559,326159,2563,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2660368,2542,1299974,1897,993660,1822,787223,6350,1854,700,785369,6454,745370,7049,39999,3662,206437,6539,306314,501,56584,3240,54764,3266,1820,536,249730,3356,1360394,1737,999455,1706,721725,7384,120,160,721605,7366,688170,7768,33435,2943,277730,7693,360939,497,49408,2812,47572,2690,1836,753,311531,2753,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,393471,1284,199703,995,157393,996,129373,2447,2342,668,127031,2609,121934,2412,5097,1142,28020,2375,42310,8,10674,1138,10496,1105,178,176,31636,1138,193768,882,148211,836,109651,2952,292,209,109359,2941,105241,2906,4118,1108,38560,3049,45557,231,8432,1229,8049,1205,383,294,37125,1245,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,12478247,7668,6219680,4493,4759816,4222,3803790,15314,62083,4108,3741707,15586,3555646,16749,186061,7460,956026,16084,1459864,1236,357794,7806,346699,7518,11095,1516,1102070,7959,6258567,5400,4512807,4921,3201511,16090,6412,1129,3195099,15991,3048787,14908,146312,6486,1311296,16539,1745760,1510,285604,8423,277061,8023,8543,1661,1460156,8254,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1376417,2125,667899,1659,518896,1831,391059,6146,6795,1134,384264,6054,365778,6210,18486,2801,127837,6223,149003,573,29814,2279,29199,2266,615,322,119189,2276,708518,1718,522205,1732,335402,5776,796,462,334606,5668,313048,6264,21558,3053,186803,5930,186313,86,22519,1880,22051,1847,468,350,163794,1867,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2026900,2772,979132,1905,752517,1915,620975,4794,4639,1044,616336,4866,586790,5162,29546,3063,131542,5264,226615,170,63023,2528,60583,2386,2440,753,163592,2563,1047768,1711,758783,1696,573988,5521,537,324,573451,5526,549552,5672,23899,2437,184795,5532,288985,230,54529,3347,52848,3307,1681,586,234456,3318,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,9835959,7610,4840592,5281,3817600,5346,3084374,12245,37586,3374,3046788,12784,2915566,13928,131222,7140,733226,11656,1022992,1211,265734,7233,257401,7056,8333,1191,757258,7322,4995367,5061,3765684,5164,2602866,15602,7012,1407,2595854,15638,2490568,17361,105286,6635,1162818,15669,1229683,1443,199990,7009,196012,6979,3978,898,1029693,7011,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2548572,3274,1237440,2187,965321,2146,802498,5295,16873,1904,785625,5364,754138,6470,31487,2705,162823,5294,272119,382,73764,3051,72103,2988,1661,556,198355,3105,1311132,2230,973470,2218,739231,6054,3713,979,735518,6090,709315,5978,26203,2324,234239,5781,337662,166,59944,2935,58351,2895,1593,534,277718,2938,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,9816141,7944,4777795,5372,3302477,5335,2536065,13857,28015,2756,2508050,14303,2390226,15953,117824,6904,766412,14175,1475318,937,267944,7024,259125,6877,8819,1213,1207374,7185,5038346,4718,3326956,4454,2281382,16144,3935,1011,2277447,16226,2178494,16279,98953,5577,1045574,15492,1711390,1153,209493,5945,201897,5858,7596,1528,1501897,6179,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4167998,5167,1997836,3464,1570732,3383,1287563,8433,2538,629,1285025,8419,1225482,9465,59543,4321,283169,8664,427104,794,116913,3605,113555,3620,3358,767,310191,3640,2170162,3403,1618077,3178,1249602,7943,308,219,1249294,7936,1202993,8973,46301,3930,368475,8170,552085,1182,104731,4409,102389,4384,2342,868,447354,4477,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,232553,446,115373,282,101503,267,88444,1621,1289,479,87155,1542,85290,1412,1865,743,13059,1670,13870,77,5050,832,5050,832,0,213,8820,824,117180,357,101866,357,88455,1532,188,163,88267,1559,85888,1641,2379,689,13411,1508,15314,213,3611,777,3356,778,255,240,11703,777,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1850682,2639,921448,2098,774199,2100,653620,4812,2201,595,651419,4745,631440,5359,19979,2423,120579,4698,147249,98,34550,2196,34105,2203,445,271,112699,2186,929234,1616,760901,1622,534507,6528,399,284,534108,6536,517342,6392,16766,2006,226394,6192,168333,63,22938,1714,22621,1724,317,197,145395,1717,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,9093448,5505,4413039,3383,3437163,3427,2737827,11495,13103,2016,2724724,11626,2614001,11455,110723,5578,699336,11603,975876,419,232119,5659,225488,5581,6631,1158,743757,5652,4680409,4039,3444409,3677,2538439,12289,1473,666,2536966,12302,2447744,12125,89222,4513,905970,12784,1236000,1074,203569,6138,197331,6099,6238,1292,1032431,6246,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4087793,4034,1975440,2788,1525159,2805,1252060,8272,5695,1164,1246365,8446,1195036,8997,51329,4392,273099,8148,450281,574,126802,4401,122145,4335,4657,864,323479,4435,2112353,2932,1530269,2662,1142728,7833,734,388,1141994,7884,1095846,8169,46148,3212,387541,7445,582084,903,99811,4173,95845,4058,3966,1053,482273,4241,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,7567425,4761,3680009,3353,2905702,3321,2334091,10166,4987,984,2329104,10143,2222849,10815,106255,5035,571611,10380,774307,774,164466,5370,159219,5483,5247,1184,609841,5371,3887416,3406,2914325,3324,2127191,11514,1198,571,2125993,11621,2043552,11924,82441,4512,787134,11048,973091,734,137722,4439,134261,4488,3461,953,835369,4479,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,3977786,2878,1936997,2623,1528906,2649,1209917,7542,8113,1714,1201804,7712,1151516,7711,50288,3784,318989,7857,408091,205,81773,3554,79710,3440,2063,710,326318,3537,2040789,2644,1534368,2618,1104642,8673,770,386,1103872,8669,1069418,8435,34454,2610,429726,8323,506421,295,71316,3995,69504,3928,1812,538,435105,4021,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,8185170,3995,3973172,2990,3065869,2986,2483081,8898,4670,936,2478411,8843,2375768,9651,102643,5256,582788,8823,907303,413,209711,5041,203436,5054,6275,1021,697592,5086,4211998,2556,3064660,2574,2274746,10051,489,287,2274257,10101,2192911,10360,81346,4258,789914,9687,1147338,583,168391,5402,164311,5194,4080,820,978947,5451,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,6209046,3721,3047502,2357,2387160,2346,1899821,8093,2418,673,1897403,8164,1806615,7989,90788,4804,487339,7905,660342,399,128943,3466,124720,3507,4223,936,531399,3484,3161544,2890,2362371,2883,1676427,10065,589,280,1675838,10082,1609763,9746,66075,3909,685944,9832,799173,380,99535,3485,96926,3474,2609,646,699638,3567,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1227235,1821,603696,1335,477252,1314,405458,3371,3753,647,401705,3511,387989,3687,13716,2156,71794,3366,126444,148,35766,1948,35404,1952,362,252,90678,1929,623539,1305,468423,1310,368865,3648,745,287,368120,3706,358722,3992,9398,1386,99558,3876,155116,197,28983,1963,28479,1942,504,262,126133,1941,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
