GEO_ID,B21001_001E,B21001_001M,B21001_002E,B21001_002M,B21001_003E,B21001_003M,B21001_004E,B21001_004M,B21001_005E,B21001_005M,B21001_006E,B21001_006M,B21001_007E,B21001_007M,B21001_008E,B21001_008M,B21001_009E,B21001_009M,B21001_010E,B21001_010M,B21001_011E,B21001_011M,B21001_012E,B21001_012M,B21001_013E,B21001_013M,B21001_014E,B21001_014M,B21001_015E,B21001_015M,B21001_016E,B21001_016M,B21001_017E,B21001_017M,B21001_018E,B21001_018M,B21001_019E,B21001_019M,B21001_020E,B21001_020M,B21001_021E,B21001_021M,B21001_022E,B21001_022M,B21001_023E,B21001_023M,B21001_024E,B21001_024M,B21001_025E,B21001_025M,B21001_026E,B21001_026M,B21001_027E,B21001_027M,B21001_028E,B21001_028M,B21001_029E,B21001_029M,B21001_030E,B21001_030M,B21001_031E,B21001_031M,B21001_032E,B21001_032M,B21001_033E,B21001_033M,B21001_034E,B21001_034M,B21001_035E,B21001_035M,B21001_036E,B21001_036M,B21001_037E,B21001_037M,B21001_038E,B21001_038M,B21001_039E,B21001_039M,NAME,B21001_001MA,B21001_001EA,B21001_002MA,B21001_002EA,B21001_003MA,B21001_003EA,B21001_004EA,B21001_004MA,B21001_005EA,B21001_005MA,B21001_006MA,B21001_006EA,B21001_007MA,B21001_007EA,B21001_008MA,B21001_008EA,B21001_009MA,B21001_009EA,B21001_010MA,B21001_010EA,B21001_011EA,B21001_011MA,B21001_012EA,B21001_012MA,B21001_013EA,B21001_013MA,B21001_014MA,B21001_014EA,B21001_015EA,B21001_015MA,B21001_016EA,B21001_016MA,B21001_017EA,B21001_017MA,B21001_018EA,B21001_018MA,B21001_019MA,B21001_019EA,B21001_020MA,B21001_020EA,B21001_021EA,B21001_021MA,B21001_022EA,B21001_022MA,B21001_023EA,B21001_023MA,B21001_024MA,B21001_024EA,B21001_025MA,B21001_025EA,B21001_026EA,B21001_026MA,B21001_027EA,B21001_027MA,B21001_028EA,B21001_028MA,B21001_029MA,B21001_029EA,B21001_030MA,B21001_030EA,B21001_031EA,B21001_031MA,B21001_032EA,B21001_032MA,B21001_033EA,B21001_033MA,B21001_034EA,B21001_034MA,B21001_035EA,B21001_035MA,B21001_036MA,B21001_036EA,B21001_037EA,B21001_037MA,B21001_038MA,B21001_038EA,B21001_039EA,B21001_039MA,state
0400000US30,829161,1820,84392,3881,744769,4230,413988,2332,76431,3467,337557,4154,117614,1985,6754,1499,110860,2401,125846,1792,16773,1746,109073,2435,74335,1044,11275,1769,63060,1842,60659,865,23768,1873,36891,2004,35534,477,17861,1238,17673,1218,415173,1868,7961,1396,407212,2318,110669,1714,1445,569,109224,1694,123008,1888,3021,818,119987,1874,77450,896,1679,661,75771,1131,60396,781,1331,474,59065,793,43650,618,485,318,43165,671,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1088320,1354,105385,3536,982935,3517,525829,1628,96545,3137,429284,3475,134286,1466,5073,1245,129213,1754,164371,1321,17606,1708,146765,2134,102299,815,20328,2095,81971,2216,78133,547,28998,1450,49135,1380,46740,295,24540,1367,22200,1343,562491,1876,8840,1401,553651,2154,131146,1366,1119,655,130027,1396,169052,1614,3056,825,165996,1792,111097,1275,2503,664,108594,1485,85820,792,1029,309,84791,898,65376,607,1133,621,64243,909,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,7996355,4528,667035,12146,7329320,12921,3792055,5604,597604,11068,3194451,11967,1124947,6699,56825,4591,1068122,7159,1294552,5530,142692,7405,1151860,8433,634694,2888,110215,4992,524479,5924,465008,3443,161500,4275,303508,4550,272854,2486,126372,3507,146482,3353,4204300,4076,69431,4742,4134869,5954,1165931,4992,12389,2194,1153542,5535,1379798,5108,31066,2622,1348732,6217,707859,2643,16881,2460,690978,3449,548988,2605,6141,1204,542847,2615,401724,2363,2954,809,398770,2404,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,7973719,4814,609508,13134,7364211,13220,3797891,5933,533655,11513,3264236,12379,1207387,7351,47915,4896,1159472,7611,1347677,6883,132938,6290,1214739,9218,609152,3766,106355,4228,502797,5564,407128,3255,143854,5230,263274,5782,226547,3183,102593,3801,123954,4153,4175828,4301,75853,5155,4099975,6121,1239977,5869,15918,2237,1224059,6077,1440193,5885,31789,3334,1408404,6556,672905,3323,17239,2280,655666,3691,489820,3848,8535,1378,481285,3955,332933,2843,2372,720,330561,2922,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,536272,1519,67635,3940,468637,4016,273907,2089,57852,3293,216055,3503,88512,1952,8353,1923,80159,2264,93009,1623,17017,1811,75992,2163,48069,1303,11175,1566,36894,1833,30977,1173,13837,1272,17140,1370,13340,650,7470,787,5870,788,262365,1414,9783,1612,252582,1904,84090,1280,2494,893,81596,1358,89371,1140,3908,1033,85463,1313,45221,1052,1934,617,43287,1216,28653,1045,968,441,27685,1089,15030,719,479,283,14551,707,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3786286,3486,324612,9851,3461674,9975,1794532,4058,286920,8613,1507612,9606,538269,5081,20558,2989,517711,5447,585722,4886,63783,4185,521939,5823,309571,2312,57513,3957,252058,4334,227090,2586,82546,3072,144544,3614,133880,1876,62520,2613,71360,2776,1991754,3386,37692,3265,1954062,4191,551195,3616,6518,1738,544677,3629,629547,3695,16537,2469,613010,4615,342319,2179,8577,1365,333742,2536,266306,2482,4198,1062,262108,2718,202387,1751,1862,619,200525,1689,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,510015,953,33986,1883,476029,2117,248420,1346,30828,1722,217592,1916,70777,910,1258,534,69519,1054,74248,1061,4268,881,69980,1519,46619,699,5663,898,40956,1045,36701,748,10179,974,26522,1014,20075,152,9460,868,10615,857,261595,1062,3158,663,258437,1334,68806,879,113,150,68693,921,76242,661,655,346,75587,748,49448,715,1400,414,48048,776,39054,984,566,309,38488,1037,28045,411,424,263,27621,458,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2336743,1925,211114,6301,2125629,6634,1162248,1955,189566,6017,972682,6451,349155,1958,14155,2014,335000,2757,403068,1432,44384,3583,358684,3873,186109,1145,35225,2902,150884,2982,139049,690,53196,2325,85853,2248,84867,937,42606,1961,42261,2076,1174495,1548,21548,2650,1152947,3101,336023,1396,4496,1207,331527,1947,395931,1548,6955,1293,388976,1913,191337,1338,5743,1084,185594,1703,152947,861,2838,664,150109,1097,98257,849,1516,807,96741,1137,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1441554,1929,126473,4802,1315081,5591,706092,2061,117252,4393,588840,4929,188250,1995,7641,1607,180609,2440,227383,2043,24342,2836,203041,3319,125731,1179,19410,2128,106321,2331,103708,1057,36383,2350,67325,2394,61020,931,29476,1800,31544,1996,735462,1869,9221,1589,726241,2500,182002,2229,900,587,181102,2292,224124,1976,2844,834,221280,2124,132848,1041,2079,778,130769,1260,111582,979,2309,817,109273,1310,84906,706,1089,512,83817,853,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2968153,2195,266513,5687,2701640,6211,1447229,2823,242995,5401,1204234,6485,456737,2790,22779,2396,433958,3573,475800,2757,55991,3022,419809,3975,238955,1452,39988,2461,198967,2990,169062,1113,69590,2479,99472,2636,106675,914,54647,2156,52028,2176,1520924,2056,23518,1941,1497406,2754,450007,2420,4060,915,445947,2373,472070,2178,9567,1294,462503,2616,254983,1262,4560,813,250423,1401,192777,1364,3718,826,189059,1440,151087,1047,1613,501,149474,1232,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4537062,2367,326288,6184,4210774,6518,2236182,2808,300931,6147,1935251,6428,654589,3232,18876,2301,635713,4211,725134,3230,53590,3281,671544,3788,406537,1793,50507,3256,356030,3482,277240,1367,94837,3171,182403,3154,172682,1305,83121,2495,89561,2478,2300880,2465,25357,2292,2275523,3283,628292,2531,3061,778,625231,2527,717873,2391,9925,1270,707948,2675,418154,1774,6720,988,411434,2027,294432,1459,2838,692,291594,1506,242129,1027,2813,779,239316,1238,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2599633,573,74415,4353,2525218,4370,1214266,555,70754,4231,1143512,4233,344799,1697,4324,1473,340475,2358,385819,1642,9809,1779,376010,2522,195771,13,12125,1544,183646,1545,163251,-555555555,18618,1693,144633,1695,124626,-555555555,25878,2053,98748,2054,1385367,250,3661,1145,1381706,1167,349160,1326,505,447,348655,1416,432419,1368,1527,896,430892,1400,230449,72,326,228,230123,232,198568,-555555555,525,315,198043,314,174771,-555555555,778,413,173993,412,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,*****,null,null,null,null,72
0400000US51,6530057,5719,670273,11692,5859784,12473,3134418,6344,574765,10815,2559653,11372,955815,4768,54537,4923,901278,6153,1066835,4797,160681,6167,906154,6396,527387,2807,115983,4814,411404,5327,362212,2308,134162,4387,228050,4682,222169,2141,109402,2914,112767,3325,3395639,4286,95508,4790,3300131,6667,959984,5387,20811,2718,939173,6159,1126713,4584,41918,3634,1084795,5862,575098,2572,20656,2163,554442,3255,417290,2484,8311,1141,408979,2577,316554,2035,3812,809,312742,2245,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,579101,1418,45135,2920,533966,3348,294379,1651,41325,2795,253054,3123,103936,1691,4352,1076,99584,1955,88039,1405,9329,1776,78710,2220,48638,947,6183,994,42455,1226,32064,404,11761,1142,20303,1242,21702,580,9700,950,12002,843,284722,1519,3810,927,280912,1693,92168,1950,486,387,91682,2015,83302,1807,1772,692,81530,1874,46585,565,628,244,45957,610,31983,600,455,256,31528,682,30684,523,469,256,30215,569,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,3948709,3288,363194,9260,3585515,9601,1873714,3237,327538,8220,1546176,8483,553159,4493,27200,3038,525959,5145,604894,3756,71135,4968,533759,6047,316405,1981,58989,3992,257416,4223,254326,1950,98138,4053,156188,4021,144930,1488,72076,2994,72854,2915,2074995,2613,35656,3363,2039339,4180,562807,3649,5620,1408,557187,3581,650764,3190,13388,2005,637376,3349,360926,1761,9543,1745,351383,2324,298736,2154,5091,1258,293645,2423,201762,1801,2014,752,199748,1934,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3315485,2154,279132,7064,3036353,7350,1629603,2459,254243,7133,1375360,7191,487368,2960,19098,2525,468270,4050,540392,2971,48431,3350,491961,4337,261063,1568,42235,2933,218828,3287,213903,1966,77569,3749,136334,3637,126877,1935,66910,2921,59967,3057,1685882,2440,24889,2801,1660993,3478,469577,2669,3340,1067,466237,2812,534736,2013,8763,1422,525973,2363,282738,1622,5627,1088,277111,1906,233693,1746,4181,993,229512,1890,165138,1593,2978,925,162160,1788,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,440930,1780,45252,3022,395678,3733,221628,2115,41575,2772,180053,3639,65366,2107,3834,1134,61532,2452,71099,1779,9417,1532,61682,2246,39103,790,7533,1096,31570,1170,29530,1033,12754,1263,16776,1360,16530,732,8037,989,8493,1112,219302,1649,3677,929,215625,1856,61029,1403,405,334,60624,1473,67446,1457,1406,554,66040,1486,40330,981,840,399,39490,1045,29937,1273,846,536,29091,1213,20560,724,180,160,20380,735,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,30441085,6607,1538797,17814,28902288,18576,14959823,7068,1404163,15934,13555660,16676,4955916,6385,133558,7323,4822358,9519,5155495,5145,283981,10573,4871514,10107,2326895,2727,227229,5778,2099666,6137,1530227,2709,372656,6850,1157571,6817,991290,2311,386739,6711,604551,6936,15481262,4192,134634,6634,15346628,7904,4730276,4082,26585,2978,4703691,4779,5151028,3798,49106,4000,5101922,5060,2454138,2604,25964,2242,2428174,3435,1756234,2983,16473,2090,1739761,3846,1389586,2328,16506,1740,1373080,2958,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
