GEO_ID,B19130_001E,B19130_001M,B19130_002E,B19130_002M,B19130_003E,B19130_003M,B19130_004E,B19130_004M,B19130_005E,B19130_005M,B19130_006E,B19130_006M,B19130_007E,B19130_007M,B19130_008E,B19130_008M,B19130_009E,B19130_009M,B19130_010E,B19130_010M,B19130_011E,B19130_011M,B19130_012E,B19130_012M,B19130_013E,B19130_013M,B19130_014E,B19130_014M,B19130_015E,B19130_015M,B19130_016E,B19130_016M,B19130_017E,B19130_017M,B19130_018E,B19130_018M,B19130_019E,B19130_019M,B19130_020E,B19130_020M,B19130_021E,B19130_021M,B19130_022E,B19130_022M,B19130_023E,B19130_023M,B19130_024E,B19130_024M,B19130_025E,B19130_025M,B19130_026E,B19130_026M,B19130_027E,B19130_027M,B19130_028E,B19130_028M,B19130_029E,B19130_029M,NAME,B19130_001MA,B19130_001EA,B19130_002MA,B19130_002EA,B19130_003MA,B19130_003EA,B19130_004EA,B19130_004MA,B19130_005EA,B19130_005MA,B19130_006MA,B19130_006EA,B19130_007MA,B19130_007EA,B19130_008MA,B19130_008EA,B19130_009MA,B19130_009EA,B19130_010MA,B19130_010EA,B19130_011MA,B19130_011EA,B19130_012MA,B19130_012EA,B19130_013MA,B19130_013EA,B19130_014EA,B19130_014MA,B19130_015EA,B19130_015MA,B19130_016EA,B19130_016MA,B19130_017MA,B19130_017EA,B19130_018EA,B19130_018MA,B19130_019MA,B19130_019EA,B19130_020MA,B19130_020EA,B19130_021MA,B19130_021EA,B19130_022MA,B19130_022EA,B19130_023MA,B19130_023EA,B19130_024MA,B19130_024EA,B19130_025MA,B19130_025EA,B19130_026MA,B19130_026EA,B19130_027EA,B19130_027MA,B19130_028MA,B19130_028EA,B19130_029MA,B19130_029EA,state
0400000US08,156947283400,2161247637,137234129500,2263862974,778027400,136484323,15749417800,622868629,32805815100,1048944571,34258990100,1014966780,16142939700,776458225,13836291900,900762863,17197693500,773825565,6464954000,512766526,19713153900,850504199,7969528800,572499126,434990100,113477545,1397103300,294389884,2027903500,320193524,1977074700,302523515,661724400,148990234,495683900,139215148,586228800,118271938,388820100,105992041,11743625000,495141127,317278000,112788663,1438702000,188147424,2535125300,261926807,2995865500,288858340,1326268100,190464707,883208900,121245316,1177456300,171266116,1069720800,166957505,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,147830629500,1966934593,127245054000,2117360573,1069983600,179811896,14637147500,605602452,26868401100,1129320360,31666683600,1427292575,15684854400,797792200,14152893600,854330147,15936332700,588597734,7228757500,612043405,20585575500,760286582,7427624400,431578815,339756600,82047974,1358253700,153802281,1770755900,226464552,1828060500,248915424,719078100,154889951,471338200,110276365,598225500,103173915,342155900,62879809,13157951100,538475591,405246500,82732694,1878543800,235373035,3072812400,264062864,3082734300,259394053,1096223700,131408982,965123500,155456867,1363996200,130126380,1293270700,208250407,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,93143585200,1674554143,79931775700,1733115888,841120600,155363484,9350973900,433393603,16926678400,826624360,19812824400,856400702,9166502000,633377610,8355791900,636279235,11332085800,764134400,4145798700,316633861,13211809500,600211694,4505793800,341950493,223243600,80644098,894804600,187247591,954892400,127837905,1035074200,152303565,445459500,106524691,336028500,76474100,367270000,79066728,249021000,73988453,8706015700,469562297,191073600,37312374,1042931400,135381321,1664921100,161193761,1804798900,187523644,1022214500,191928495,854748500,121719854,1078972700,139385295,1046355100,181199390,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,91736834000,1781725166,76636765700,1774613654,563327700,102738404,9513444200,643554780,15678085000,804559249,18004886700,880601756,8911654300,602803342,8802522200,645988601,10821157000,616365470,4341688700,372659865,15100068300,610799514,4942863900,410738302,297385600,153065370,823750200,163997970,1219034800,240107076,1133441100,211413253,472173400,125264939,306165700,85837581,399918300,84875403,290994900,65520680,10157204400,413461632,181832700,38047142,1465924600,130324270,2339328400,211194502,2006057200,175866043,879156600,121100042,719063600,112704333,1325643400,178747068,1240197800,218541830,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,340949937200,3207875876,292854459000,3026541882,863326600,117923633,30049522100,895501908,64652784600,1586647383,77470789400,1553311127,37731533700,1294878821,30711680300,1250798893,36979783100,1236944343,14395039200,522005760,48095478200,1236773323,16416155200,785293603,755788300,163291105,2877613700,324309611,3328682900,365281185,4250982200,418113950,1633112000,251296561,1213777700,232808359,1325383100,192394497,1030815300,159795517,31679323000,851246130,561865400,84547508,3459374000,203015555,6658708400,391187420,7918179400,486565812,3695810000,435290373,2734546600,237692489,3479333300,318526990,3171505900,326725591,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,74558800900,1077637220,65698141700,1165026143,558678500,112386477,7901736900,432733083,13935250200,624732873,14760311400,712301112,8443298200,510043527,7411175700,498213779,8860503600,384313954,3827187200,275028959,8860659100,451855913,3526175700,275856578,248832300,92815039,722500200,131387827,907323200,145710776,863531300,141878274,243881300,85190177,223318600,65628638,163795500,46296719,152993400,60248040,5334483400,364284514,231740300,67650284,820184700,110906257,1492283900,225290365,1154893000,121867781,353475100,70389180,298744300,60655855,571665800,167515288,411496300,75355514,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,40046927500,1098340223,35547995600,1052362184,78171700,28962450,2777723000,283796976,6413368500,546862949,9884962300,591387516,5228022100,435400425,4480665000,547363944,4858121900,365136208,1826961200,205795948,4498931800,422915087,1862804000,298433063,69378500,52690486,261678700,128220830,299663300,75941760,508733900,138414063,300115600,134108511,134309300,64289129,114121100,45274773,174803500,121143678,2636127800,283942574,31516900,19858552,261215700,67728419,577070200,122774037,664727700,178531034,320317100,88741082,230431600,73863237,299426200,74483187,251422500,73715639,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,60992708400,1469577232,51682563900,1405804228,528395600,92964621,6102284000,412964998,10661213900,692824359,11914976800,787300784,5890881200,474791249,5441477100,549193035,7977964600,576464704,3165370700,299624484,9310144500,530583576,3032913100,309129751,123194300,36507838,677702300,161598908,584251900,109381161,742704100,169073012,279495700,103378901,184497500,73523286,189376400,52606085,251691000,81052059,6277231400,394736079,239340300,68306931,920780000,108368113,1539700700,211123179,1136608900,178681300,453656700,87896481,432615100,95572621,624036200,101867697,930493400,220763583,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,23734494500,760722692,19949345200,788112334,67823000,42472237,1662027700,183739705,3639361600,366409559,4780451600,395395837,2377742200,307602129,2399617400,217813362,3464148900,339313821,1558172800,160255288,3785149200,317803464,1255699800,200702585,32480000,24807607,175154800,51433515,289751500,95401124,277029200,88219874,127810600,54108650,77131700,35929614,157144000,87468231,119198000,93045667,2529449500,249348919,31127600,33003843,293735900,69501948,479577600,82227990,553634300,101173766,285741300,104319309,340504500,127501645,288328200,66889177,256800000,57276735,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,157000485000,1864847369,139064532100,1911836477,642188100,103288992,16335670200,592552390,31624181900,967203117,34866750700,833984020,18874424800,914292336,14059112500,607290129,15810494700,653084323,6851709200,417631115,17935952900,517921494,7255703800,432847277,325030400,88695730,1309304400,176592561,1707139500,185241291,1958309400,252384089,794268400,167566737,409890500,101496804,471606400,132023279,280154800,67088129,10680249100,370172232,386192900,81196758,1489980500,165909422,2577773100,203045253,2617245900,220001595,986049500,131513846,781373500,113289740,989319800,140344585,852314000,97589405,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,23525502500,777068358,20944199600,784433595,125609900,44259200,2246728300,198952217,4142799000,392845627,4317709400,338582195,2568141200,300077117,2591427700,294193031,3481929500,297836359,1469854700,314579235,2581302900,255647624,1088076600,190259137,50991300,25369958,175268500,68873339,254867400,111258733,333590000,122080175,60079500,25534398,63029400,32202717,97202900,45161563,53047500,24254230,1493226300,168029110,62286100,42743172,168112200,49681962,360506600,83544643,306602700,81704171,114942300,38726730,143821200,51163493,154678400,54895147,182276800,47289757,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,30636076400,801554163,26785637000,816149843,156752200,51842762,2541685000,211373740,4792626800,378220806,6365955300,427053001,3499193800,287562050,3423673700,354499910,4368730700,248303003,1637019600,119891988,3850439400,299607956,1447632100,195935441,21698600,22158884,206347700,52421989,262203200,64575251,437697700,113869806,156031800,63620838,136928100,87904055,125420100,40981081,101304900,38612701,2402807300,221176717,34042200,18076508,274352300,61219151,483359800,105377518,640660400,114700390,269822900,50550975,242939400,83355605,234499400,56309276,223130900,55338045,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
