GEO_ID,C18104_001E,C18104_001M,C18104_002E,C18104_002M,C18104_003E,C18104_003M,C18104_004E,C18104_004M,C18104_005E,C18104_005M,C18104_006E,C18104_006M,C18104_007E,C18104_007M,C18104_008E,C18104_008M,C18104_009E,C18104_009M,C18104_010E,C18104_010M,C18104_011E,C18104_011M,C18104_012E,C18104_012M,C18104_013E,C18104_013M,C18104_014E,C18104_014M,C18104_015E,C18104_015M,C18104_016E,C18104_016M,C18104_017E,C18104_017M,C18104_018E,C18104_018M,C18104_019E,C18104_019M,C18104_020E,C18104_020M,C18104_021E,C18104_021M,NAME,C18104_001MA,C18104_001EA,C18104_002MA,C18104_002EA,C18104_003EA,C18104_003MA,C18104_004EA,C18104_004MA,C18104_005MA,C18104_005EA,C18104_006MA,C18104_006EA,C18104_007MA,C18104_007EA,C18104_008MA,C18104_008EA,C18104_009MA,C18104_009EA,C18104_010MA,C18104_010EA,C18104_011MA,C18104_011EA,C18104_012MA,C18104_012EA,C18104_013EA,C18104_013MA,C18104_014EA,C18104_014MA,C18104_015MA,C18104_015EA,C18104_016MA,C18104_016EA,C18104_017MA,C18104_017EA,C18104_018EA,C18104_018MA,C18104_019MA,C18104_019EA,C18104_020MA,C18104_020EA,C18104_021MA,C18104_021EA,state
0400000US30,985387,1804,493203,2956,85880,1769,4730,1263,81150,1927,312768,2419,14463,1884,298305,2860,94555,990,6978,1203,87577,1461,492184,2592,81095,1599,3057,1036,78038,1861,310173,1899,14848,1915,295325,2539,100916,1029,6903,1036,94013,1424,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1259879,1065,614142,2281,95354,1312,8636,1343,86718,1751,397249,1622,28339,3185,368910,3813,121539,911,9175,1303,112364,1537,645737,2178,89323,1360,4195,1010,85128,1685,410353,1921,28308,2938,382045,3321,146061,1286,12171,1429,133890,1743,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,9586529,5802,4586073,6976,868100,6452,50189,4695,817911,7637,2994713,6178,139377,7672,2855336,9849,723260,3174,60820,4089,662440,4178,5000456,6516,828438,5062,26174,3261,802264,5945,3246233,4322,141166,7132,3105067,8276,925785,2714,82026,4079,843759,4189,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,9689470,6022,4643065,8253,952116,5956,45675,4925,906441,7698,3068303,6744,144715,8096,2923588,8953,622646,3105,47543,4198,575103,4588,5046405,6473,902771,4437,25524,3081,877247,5650,3340481,5585,134756,7018,3205725,9322,803153,3866,71389,4079,731764,5589,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,660860,1622,335858,2161,66669,1068,1989,669,64680,1229,225313,2199,9786,1431,215527,2561,43876,1110,4131,1156,39745,1572,325002,1665,64198,872,1263,453,62935,867,218282,1400,10437,1544,207845,1955,42522,986,4056,1025,38466,1563,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4521505,5213,2164505,5858,413622,5279,26323,3127,387299,5814,1396531,4309,87461,5713,1309070,6084,354352,2690,30276,2279,324076,3094,2357000,5600,385147,4087,11219,1969,373928,4243,1514151,3952,84842,5875,1429309,7111,457702,2525,52423,3630,405279,3893,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,591256,805,289900,1327,43816,889,3990,1160,39826,1255,190157,1268,10486,1405,179671,1755,55927,850,4505,855,51422,1072,301356,1274,42594,975,1753,646,40841,999,194124,1058,10458,1621,183666,1956,64638,1056,5511,904,59127,1311,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2814046,2219,1399507,2988,258446,1613,12226,2000,246220,2440,919516,2211,35522,3251,883994,3911,221545,1036,17589,2006,203956,2036,1414539,2436,245324,1468,7146,1367,238178,2135,920136,1779,34868,3376,885268,3878,249079,937,20721,2519,228358,2750,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1683043,1724,828345,2679,139405,2101,8849,1506,130556,2610,527492,2096,40400,3857,487092,4349,161448,1371,16298,2328,145150,2553,854698,2319,128820,1829,4912,1067,123908,2252,535339,2122,32619,3185,502720,3437,190539,1198,20228,2346,170311,2453,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3603545,2606,1758042,3715,353879,2513,19535,2104,334344,2867,1135769,3201,67413,3483,1068356,4958,268394,1561,26930,1873,241464,2176,1845503,3612,342679,2557,11749,1580,330930,3207,1170553,2221,64890,3095,1105663,3380,332271,1758,34421,2636,297850,3163,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5410018,2530,2669673,4218,479144,2917,26525,2278,452619,3133,1749778,2848,72359,4281,1677419,5227,440751,2067,26769,1844,413982,3061,2740345,3561,460342,2530,12304,1820,448038,3324,1759319,2694,72858,3584,1686461,4647,520684,2140,34175,2434,486509,3171,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3045784,877,1439330,2842,239904,2463,21112,2437,218792,3158,914342,906,79654,4520,834688,4665,285084,786,43798,2928,241286,2931,1606454,2623,227420,2412,9651,1734,217769,3018,1010791,553,71320,4526,939471,4532,368243,842,68259,3604,299984,3617,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,7798936,6031,3762624,8878,697487,4998,41019,3656,656468,5721,2489985,6312,103147,5591,2386838,8215,575152,2659,45693,3390,529459,3993,4036312,7292,667295,4737,18462,2378,648833,5027,2651781,4308,100406,5400,2551375,7220,717236,3051,61939,4729,655297,5538,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,691618,1874,353949,2389,64200,1656,2853,901,61347,1677,237894,1503,8875,1268,229019,2000,51855,721,2842,849,49013,1107,337669,2299,58089,1561,1356,627,56733,1662,221181,1617,8082,1698,213099,2194,58399,659,4074,1166,54325,1352,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4702884,3382,2248198,5850,419773,5236,22084,2380,397689,5425,1437348,3246,75626,5703,1361722,6546,391077,1893,31716,2932,359361,3275,2454686,5336,394962,3917,9018,1605,385944,4054,1569145,3120,70996,4927,1498149,5460,490579,1996,46329,3663,444250,3618,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3920561,2315,1931231,3585,328488,3038,22556,2569,305932,3712,1267972,2688,73444,3831,1194528,4753,334771,1984,23730,2291,311041,2758,1989330,3533,311649,2948,7806,1407,303843,3449,1284021,2911,69155,4909,1214866,5761,393660,1929,35106,2615,358554,3086,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,531613,1288,266650,2313,49292,1608,2396,929,46896,1552,172243,2123,6430,1396,165813,2496,45115,837,3040,766,42075,1128,264963,1938,47797,1324,1326,463,46471,1271,168079,1604,7352,1438,160727,2103,49087,1093,3200,999,45887,1440,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,36634007,6159,18042862,7894,3345922,5148,145764,7324,3200158,9587,12214289,7462,444539,13250,11769750,15403,2482651,3177,201638,7049,2281013,8178,18591145,6945,3198702,4119,65691,4295,3133011,5710,12302786,5624,394765,9984,11908021,11329,3089657,3230,320027,9790,2769630,9989,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2741912,2988,1304045,4827,269671,3497,14196,2125,255475,4062,833957,3318,54489,4945,779468,6183,200417,1503,18331,2084,182086,2504,1437867,4482,256302,3449,10223,2056,246079,3782,920957,2724,56992,4656,863965,5536,260608,2030,28980,3113,231628,3843,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3342618,1626,1615637,2491,280827,1587,13052,2122,267775,2718,1075688,2105,43414,4013,1032274,4017,259122,1348,19631,1901,239491,2268,1726981,2334,272708,1532,5987,1274,266721,1946,1121194,2272,41041,3446,1080153,3746,333079,1159,24627,2202,308452,2521,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,26232540,7075,12875655,9779,2743914,7102,142882,8050,2601032,9902,8556178,7740,342843,12765,8213335,15400,1575563,4239,136620,5489,1438943,6703,13356885,8202,2634938,6359,76634,5819,2558304,8084,8782882,6312,320418,12768,8462464,13875,1939065,5065,202058,8491,1737007,8482,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5581629,3340,2672502,4113,497606,2822,28772,3018,468834,3512,1781466,3332,80232,5423,1701234,6238,393430,2021,27685,2693,365745,3009,2909127,3937,477625,2717,12153,1711,465472,2889,1916790,2594,73105,4991,1843685,5847,514712,1893,44029,3469,470683,3920,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,19860812,4938,9597484,8766,1576141,5696,98842,5790,1477299,7459,6083454,6244,286105,10643,5797349,11875,1937889,3771,140461,6816,1797428,7835,10263328,7567,1507896,4925,44874,4158,1463022,6232,6401905,6340,253290,9668,6148615,10692,2353527,4168,210207,7964,2143320,8902,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6473573,1596,3125095,3374,514242,2142,33494,3031,480748,3584,2129851,2601,94972,5881,2034879,6888,481002,1832,30470,2710,450532,3094,3348478,3182,493416,2190,15747,2101,477669,3068,2232727,2011,93455,5158,2139272,5397,622335,2146,52697,3522,569638,3749,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,647327,606,302396,906,40876,407,1737,636,39139,804,227608,919,10327,1866,217281,1926,33912,614,3350,885,30562,1084,344931,777,40566,164,1167,696,39399,718,254817,533,10025,1880,244792,1900,49548,512,6026,1450,43522,1504,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2885460,1914,1446369,3082,348783,2207,13840,2226,334943,2759,934795,2502,37507,3194,897288,4170,162791,1315,10156,1415,152635,1916,1439091,2393,330397,1999,8986,1606,321411,2300,924734,2258,35896,3646,888838,4268,183960,1111,14145,1528,169815,1670,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,18162794,4549,8748543,6310,1490230,3791,79563,5078,1410667,5858,5913587,4210,226204,9040,5687383,9262,1344726,2491,94262,4744,1250464,5382,9414251,5013,1425677,2712,40325,4071,1385352,4769,6216456,3586,223764,7959,5992692,8946,1772118,3332,156149,6569,1615969,7463,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8286294,2205,4016717,3401,727690,2365,32405,3420,695285,4259,2682164,2457,96703,6889,2585461,7105,606863,1721,39113,3340,567750,3501,4269577,2964,702650,2091,13345,2212,689305,2904,2773018,2244,86141,5131,2686877,5688,793909,1968,61699,4454,732210,4851,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,10824097,3659,5273230,6284,970632,4002,64034,4409,906598,6068,3448292,4925,191580,5991,3256712,7239,854306,2890,62485,3936,791821,5016,5550867,5930,922542,3835,36291,3633,886251,5036,3553867,3735,195085,6273,3358782,6309,1074458,3326,89103,4285,985355,5391,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5644334,2859,2740559,5306,514957,3359,33435,3574,481522,4834,1781994,3869,100710,5698,1681284,6519,443608,2564,36418,2920,407190,3282,2903775,5225,488443,3368,15849,2188,472594,3952,1860788,3540,102485,5015,1758303,6490,554544,2873,48678,3133,505866,4288,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,11904059,2195,5781165,4829,989057,2857,73789,5051,915268,5690,3798232,3576,202399,7620,3595833,8191,993876,2355,67861,3392,926015,3747,6122894,5086,949788,2962,38980,3812,910808,4444,3912937,3816,209511,7041,3703426,7884,1260169,2616,108237,4135,1151932,4912,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9319346,2549,4561358,4522,814163,3559,54984,3477,759179,5035,2991334,3210,168572,5823,2822762,6326,755861,2089,60081,2819,695780,3621,4757988,3805,777260,2501,27064,2410,750196,3364,3055926,3009,169198,5379,2886728,6030,924802,2583,76286,3960,848516,4930,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1769009,1524,876030,2728,175679,2247,8380,1419,167299,2554,567588,2157,24417,2660,543171,3177,132763,1088,7905,1138,124858,1662,892979,2428,166712,2203,4684,1134,162028,2534,566714,1976,22000,2223,544714,2987,159553,1189,11447,1366,148106,1836,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1619791,1568,807720,3405,170250,2684,9600,1754,160650,2846,507154,2827,31049,3113,476105,3935,130316,1782,11447,1770,118869,1922,812071,3411,160578,2597,4208,884,156370,2781,507199,2526,25765,3048,481434,3705,144294,1583,12398,1648,131896,2308,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1942224,2215,951052,3550,185253,2457,11233,1854,174020,2541,599641,2469,32600,3487,567041,4135,166158,1567,15639,2199,150519,2653,991172,2968,175418,2011,4584,1649,170834,2572,618671,2579,34829,3367,583842,4671,197083,1658,21540,2458,175543,3003,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1281112,2559,624008,2532,110335,1134,5533,1168,104802,1359,396948,2492,17544,2130,379404,3197,116725,783,10844,1659,105881,1928,657104,1605,105260,913,1690,710,103570,1221,411305,1270,11394,1669,399911,2044,140539,738,14193,1545,126346,1711,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,804184,1760,403459,2673,79108,1798,3510,985,75598,1961,258109,2544,10747,1705,247362,3050,66242,996,3235,807,63007,1301,400725,3006,73800,1463,1382,516,72418,1599,253298,3047,10133,1750,243165,3290,73627,812,3990,953,69637,1187,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,6969405,3679,3448694,5122,609007,3570,32298,3218,576709,4697,2314683,4076,105781,5601,2208902,6365,525004,2150,40546,2941,484458,3249,3520711,4706,592919,3074,15126,1977,577793,3231,2308979,3971,103710,5783,2205269,6666,618813,2240,54236,3800,564577,3842,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,986879,1698,478002,2423,77191,1302,4303,1115,72888,1862,323992,1878,20114,3651,303878,4124,76819,987,6391,1396,70428,1724,508877,1783,72095,845,2734,915,69361,1131,338167,1701,23199,2857,314968,3393,98615,824,7412,1291,91203,1502,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,6630845,2681,3252408,3718,613816,1870,33378,3415,580438,3494,2064794,2964,96739,4922,1968055,6028,573798,1365,43746,2990,530052,3414,3378437,3270,591769,1820,17113,2460,574656,3089,2113203,2719,94725,5933,2018478,6285,673465,1619,53349,2984,620116,3121,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6263345,3963,3024573,5818,566537,4447,35866,3159,530671,4675,1977801,4945,115986,5469,1861815,7616,480235,2411,41480,3009,438755,3881,3238772,5117,536194,3904,18165,2347,518029,4431,2106164,3632,126965,7790,1979199,9268,596414,3015,63325,3930,533089,4767,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2667784,2851,1313236,4332,261603,2553,16582,1802,245021,3172,851164,3302,40026,3358,811138,5011,200469,1573,17289,2127,183180,2316,1354548,3245,254917,2634,8675,1808,246242,3041,856525,2724,44676,3254,811849,3838,243106,2093,19241,1980,223865,2782,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
