GEO_ID,B19080_001E,B19080_001M,B19080_002E,B19080_002M,B19080_003E,B19080_003M,B19080_004E,B19080_004M,B19080_005E,B19080_005M,NAME,B19080_001EA,B19080_001MA,B19080_002EA,B19080_002MA,B19080_003MA,B19080_003EA,B19080_004MA,B19080_004EA,B19080_005MA,B19080_005EA,state
0400000US08,31430,436,57125,651,88903,970,138050,1631,248654,5624,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US18,24397,436,44606,494,69074,888,105178,1042,181990,2608,Indiana,null,null,null,null,null,null,null,null,null,null,18
0400000US21,20510,418,39136,665,62486,819,101038,904,183084,2665,Kentucky,null,null,null,null,null,null,null,null,null,null,21
0400000US22,18761,439,36199,561,61651,632,103709,1651,189759,3796,Louisiana,null,null,null,null,null,null,null,null,null,null,22
0400000US17,26088,308,50915,362,81407,460,130780,711,249232,3547,Illinois,null,null,null,null,null,null,null,null,null,null,17
0400000US19,26195,520,47763,868,73163,1041,110323,1205,193635,3925,Iowa,null,null,null,null,null,null,null,null,null,null,19
0400000US33,31064,976,58927,1924,92182,1796,141322,2299,250001,-333333333,New Hampshire,null,null,null,null,null,null,null,null,***,"250,000+",33
0400000US05,19954,468,36842,570,58208,1233,95453,1757,174655,5182,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US10,26660,1007,50905,1280,80038,1587,121908,2758,221861,6948,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US27,30709,364,55795,486,86520,701,132288,938,236919,3824,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US30,23620,1051,44061,1445,67204,1576,102785,2172,183849,4615,Montana,null,null,null,null,null,null,null,null,null,null,30
0400000US23,23112,925,44460,1420,69987,1235,108613,2062,188137,6683,Maine,null,null,null,null,null,null,null,null,null,null,23
0400000US37,23338,379,42652,466,67807,723,108774,1161,207995,3118,North Carolina,null,null,null,null,null,null,null,null,null,null,37
0400000US13,24184,351,46088,446,73433,734,117795,1232,223928,3077,Georgia,null,null,null,null,null,null,null,null,null,null,13
0400000US02,33641,2088,61733,1662,92973,2690,138860,4900,240603,10275,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US01,19043,427,37865,639,62492,951,101051,840,182940,3225,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US50,26055,1372,49190,1918,76513,2081,114731,2945,197570,8489,Vermont,null,null,null,null,null,null,null,null,null,null,50
0400000US32,26085,609,46807,684,73427,1051,113505,1903,204709,4167,Nevada,null,null,null,null,null,null,null,null,null,null,32
0400000US54,18309,657,34451,821,55798,1061,91723,1229,162962,5801,West Virginia,null,null,null,null,null,null,null,null,null,null,54
0400000US40,22205,342,41373,439,64894,672,101847,777,185778,4496,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
