GEO_ID,B24010A_001E,B24010A_001M,B24010A_002E,B24010A_002M,B24010A_003E,B24010A_003M,B24010A_004E,B24010A_004M,B24010A_005E,B24010A_005M,B24010A_006E,B24010A_006M,B24010A_007E,B24010A_007M,B24010A_008E,B24010A_008M,B24010A_009E,B24010A_009M,B24010A_010E,B24010A_010M,B24010A_011E,B24010A_011M,B24010A_012E,B24010A_012M,B24010A_013E,B24010A_013M,B24010A_014E,B24010A_014M,B24010A_015E,B24010A_015M,B24010A_016E,B24010A_016M,B24010A_017E,B24010A_017M,B24010A_018E,B24010A_018M,B24010A_019E,B24010A_019M,B24010A_020E,B24010A_020M,B24010A_021E,B24010A_021M,B24010A_022E,B24010A_022M,B24010A_023E,B24010A_023M,B24010A_024E,B24010A_024M,B24010A_025E,B24010A_025M,B24010A_026E,B24010A_026M,B24010A_027E,B24010A_027M,B24010A_028E,B24010A_028M,B24010A_029E,B24010A_029M,B24010A_030E,B24010A_030M,B24010A_031E,B24010A_031M,B24010A_032E,B24010A_032M,B24010A_033E,B24010A_033M,B24010A_034E,B24010A_034M,B24010A_035E,B24010A_035M,B24010A_036E,B24010A_036M,B24010A_037E,B24010A_037M,B24010A_038E,B24010A_038M,B24010A_039E,B24010A_039M,B24010A_040E,B24010A_040M,B24010A_041E,B24010A_041M,B24010A_042E,B24010A_042M,B24010A_043E,B24010A_043M,B24010A_044E,B24010A_044M,B24010A_045E,B24010A_045M,B24010A_046E,B24010A_046M,B24010A_047E,B24010A_047M,B24010A_048E,B24010A_048M,B24010A_049E,B24010A_049M,B24010A_050E,B24010A_050M,B24010A_051E,B24010A_051M,B24010A_052E,B24010A_052M,B24010A_053E,B24010A_053M,B24010A_054E,B24010A_054M,B24010A_055E,B24010A_055M,B24010A_056E,B24010A_056M,B24010A_057E,B24010A_057M,B24010A_058E,B24010A_058M,B24010A_059E,B24010A_059M,B24010A_060E,B24010A_060M,B24010A_061E,B24010A_061M,B24010A_062E,B24010A_062M,B24010A_063E,B24010A_063M,B24010A_064E,B24010A_064M,B24010A_065E,B24010A_065M,B24010A_066E,B24010A_066M,B24010A_067E,B24010A_067M,B24010A_068E,B24010A_068M,B24010A_069E,B24010A_069M,B24010A_070E,B24010A_070M,B24010A_071E,B24010A_071M,B24010A_072E,B24010A_072M,B24010A_073E,B24010A_073M,NAME,B24010A_001MA,B24010A_001EA,B24010A_002MA,B24010A_002EA,B24010A_003EA,B24010A_003MA,B24010A_004EA,B24010A_004MA,B24010A_005EA,B24010A_005MA,B24010A_006EA,B24010A_006MA,B24010A_007EA,B24010A_007MA,B24010A_008EA,B24010A_008MA,B24010A_009EA,B24010A_009MA,B24010A_010EA,B24010A_010MA,B24010A_011EA,B24010A_011MA,B24010A_012EA,B24010A_012MA,B24010A_013MA,B24010A_013EA,B24010A_014MA,B24010A_014EA,B24010A_015EA,B24010A_015MA,B24010A_016EA,B24010A_016MA,B24010A_017EA,B24010A_017MA,B24010A_018EA,B24010A_018MA,B24010A_019EA,B24010A_019MA,B24010A_020EA,B24010A_020MA,B24010A_021EA,B24010A_021MA,B24010A_022EA,B24010A_022MA,B24010A_023MA,B24010A_023EA,B24010A_024MA,B24010A_024EA,B24010A_025MA,B24010A_025EA,B24010A_026EA,B24010A_026MA,B24010A_027EA,B24010A_027MA,B24010A_028EA,B24010A_028MA,B24010A_029EA,B24010A_029MA,B24010A_030EA,B24010A_030MA,B24010A_031EA,B24010A_031MA,B24010A_032EA,B24010A_032MA,B24010A_033EA,B24010A_033MA,B24010A_034EA,B24010A_034MA,B24010A_035EA,B24010A_035MA,B24010A_036MA,B24010A_036EA,B24010A_037EA,B24010A_037MA,B24010A_038EA,B24010A_038MA,B24010A_039EA,B24010A_039MA,B24010A_040EA,B24010A_040MA,B24010A_041EA,B24010A_041MA,B24010A_042EA,B24010A_042MA,B24010A_043EA,B24010A_043MA,B24010A_044EA,B24010A_044MA,B24010A_045EA,B24010A_045MA,B24010A_046MA,B24010A_046EA,B24010A_047MA,B24010A_047EA,B24010A_048EA,B24010A_048MA,B24010A_049EA,B24010A_049MA,B24010A_050EA,B24010A_050MA,B24010A_051EA,B24010A_051MA,B24010A_052EA,B24010A_052MA,B24010A_053EA,B24010A_053MA,B24010A_054EA,B24010A_054MA,B24010A_055EA,B24010A_055MA,B24010A_056EA,B24010A_056MA,B24010A_057EA,B24010A_057MA,B24010A_058MA,B24010A_058EA,B24010A_059EA,B24010A_059MA,B24010A_060MA,B24010A_060EA,B24010A_061EA,B24010A_061MA,B24010A_062EA,B24010A_062MA,B24010A_063EA,B24010A_063MA,B24010A_064EA,B24010A_064MA,B24010A_065EA,B24010A_065MA,B24010A_066EA,B24010A_066MA,B24010A_067EA,B24010A_067MA,B24010A_068MA,B24010A_068EA,B24010A_069MA,B24010A_069EA,B24010A_070EA,B24010A_070MA,B24010A_071EA,B24010A_071MA,B24010A_072EA,B24010A_072MA,B24010A_073EA,B24010A_073MA,state
0400000US30,476763,5162,250679,3933,84589,3808,43408,2739,36301,2565,7107,1157,15824,1827,7192,1261,5662,1130,2970,901,17768,1975,3225,981,2577,719,7311,1271,4655,1118,7589,1348,5269,1107,2320,776,37873,3071,1505,629,7352,1306,3930,919,3422,998,15009,1937,10935,1799,3072,923,35098,2414,23875,2152,11223,1408,52020,3331,6469,1313,28879,2554,16672,1824,41099,3170,15922,1676,15771,2310,9406,1544,226084,4469,92861,4567,35293,2626,23152,2324,12141,1586,6811,1238,2983,908,870,455,2958,748,28312,2108,5615,1056,2293,679,16353,1582,4051,1063,22445,2370,16347,2259,6098,1187,52151,3478,12681,1831,3445,1000,1966,747,1479,757,18550,2157,8100,1360,9375,1586,67629,3560,24608,2133,43021,2940,3671,1063,1674,624,840,393,1157,720,9772,1526,5197,1112,2374,809,2201,655,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,641879,6550,326171,4682,103136,4241,47889,3473,35338,2974,12551,1739,22359,1818,9318,1196,9139,1488,3902,892,23622,2364,4036,987,2346,654,11513,1718,5727,1055,9266,1538,7673,1321,1593,560,45710,2931,3160,913,8935,1235,4156,872,4779,1188,15408,2221,15064,2016,3143,891,48256,3448,29639,2599,18617,1994,64566,3479,8279,1256,34034,2854,22253,1949,64503,3446,26745,2199,21340,2281,16418,1694,315708,4761,138710,4462,47255,2906,30364,2513,16891,1877,9725,1526,4771,1027,1511,496,3443,894,47589,3110,9572,1360,2904,673,29612,2413,5501,1081,34141,2643,21982,2020,12159,1809,67604,3774,20857,1971,1619,612,1083,538,536,368,19982,2123,11295,1611,13851,1986,90804,4275,31268,3234,59536,3369,3258,878,1246,510,1013,520,999,474,15332,1634,8193,1287,2719,843,4420,963,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,3405465,19674,1811224,14364,658711,11946,326667,8526,235071,7002,91596,4371,153766,6874,81693,5254,55064,3923,17009,1908,125825,5314,24047,2540,13969,1754,55330,4032,32479,2861,52453,3735,36156,3318,16297,2002,233334,9002,9387,2057,53311,3704,23859,2506,29452,2729,71346,5086,78093,6014,21197,2555,284066,8311,195567,6611,88499,4796,322273,10385,22068,3355,171421,7448,128784,6508,312840,9611,145341,6358,94049,4800,73450,4212,1594241,11882,764238,11900,262690,8052,156945,6156,105745,5279,53274,3367,26886,2730,9167,1638,17221,1963,267361,8548,39396,3600,20940,2351,168999,7026,38026,3031,180913,7548,118052,5649,62861,4780,286984,8068,65291,4036,10103,1429,5434,1080,4669,1020,101593,6077,39132,3097,70865,4886,429390,9753,178251,7679,251139,6947,14054,1964,3719,1029,6243,1389,4092,905,99575,5014,61269,3741,11939,1765,26367,3012,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2944335,17378,1600265,12112,601699,10764,320087,9545,237295,8492,82792,5119,122178,5878,66113,3547,44748,3802,11317,1661,121563,4692,21764,2525,20020,2179,47623,3410,32156,3108,37871,3046,27852,2711,10019,1831,185448,7479,6110,1442,45440,2841,20881,2003,24559,2626,60594,4650,61691,4809,11613,1853,254227,8828,177098,6846,77129,5044,285777,10397,12777,2180,166171,9203,106829,5741,273114,10132,117624,6001,86370,5566,69120,5426,1344070,13621,620850,12768,228219,8122,131886,6853,96333,4814,41220,3427,21875,2539,6252,1451,13093,2050,220504,8047,22025,2852,17616,2060,150950,7024,29913,2803,130907,5520,90281,4743,40626,3164,215141,9466,41445,4341,9839,1737,3940,985,5899,1509,78034,5033,35019,3629,50804,4640,403838,9277,155296,6408,248542,7881,14380,2405,2909,1076,6874,1883,4597,1442,89861,5468,48315,3730,17893,2251,23653,3157,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,238921,4068,130409,3407,47834,2814,20362,2092,15512,1922,4850,1094,11927,1672,3766,870,5392,1296,2769,956,10998,1729,2199,659,1710,731,4926,1126,2163,724,4547,1096,3091,901,1456,542,17092,2123,1622,899,4350,923,2043,600,2307,740,6133,1727,3110,867,1877,745,17769,2043,9869,1650,7900,1464,27397,2782,2443,767,14426,1861,10528,1867,20317,2242,5405,1470,10072,1919,4840,949,108512,2720,52046,2886,17654,1683,11027,1400,6627,1076,4201,932,1356,606,1015,441,1830,627,18419,2331,3446,902,1549,608,10854,1774,2570,831,11772,1469,9361,1407,2411,626,19576,1787,6378,1280,1015,374,613,268,402,293,5001,1022,2668,684,4514,1061,28505,2283,8863,1451,19642,2047,2009,719,1008,647,853,413,148,134,6376,1464,2101,798,2836,910,1439,934,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1468505,14383,792059,8534,273061,8062,131897,5783,96449,5017,35448,2974,67450,4950,28096,2592,31422,3315,7932,1510,50405,3840,8840,1076,6974,1313,24063,2845,10528,1947,23309,2279,17851,1950,5458,1192,83281,5635,3209,871,21775,2687,11274,2113,10501,1646,22053,2871,29843,2957,6401,1276,113789,4457,80841,3841,32948,2898,148335,5997,6067,1545,78270,4565,63998,3850,173593,6501,82353,4424,52303,3833,38937,3845,676446,10237,297479,8196,90555,4560,52439,3868,38116,3133,18146,2106,9947,1854,4628,1188,3571,887,104260,5973,12515,1778,8462,1650,70012,4436,13271,2215,84518,4629,53713,3693,30805,2544,122063,6241,24409,2830,5181,1150,3377,913,1804,744,40996,3846,20810,2748,30667,3167,210778,7292,80120,4856,130658,5539,5530,1314,644,376,2953,1045,1933,728,40596,4012,21048,2825,9304,1707,10244,1785,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,314427,4916,156535,3222,59290,2652,25854,1713,20979,1830,4875,756,13286,1894,6424,1178,5701,1288,1161,367,15924,1676,2952,784,1668,581,7932,1178,3372,741,4226,821,3080,695,1146,438,23425,2080,1900,718,2886,650,1105,427,1781,527,9053,1672,7098,1158,2488,662,19341,1709,12259,1260,7082,1018,27965,2429,3154,693,15915,1549,8896,1332,26514,2256,12987,1650,8555,1227,4972,1009,157892,3003,77380,3261,23301,2020,15642,1860,7659,1075,5056,867,2030,518,1204,562,1822,519,30817,2360,5497,1076,2382,634,18044,1917,4894,930,18206,2115,10679,1525,7527,1568,32946,2859,8226,1487,1030,462,478,289,552,350,11173,1418,5839,1652,6678,1110,37286,2437,13799,1284,23487,2123,2695,748,943,450,958,460,794,480,7585,1333,5327,1145,669,344,1589,614,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,921016,11186,499750,7317,156392,6034,78331,5232,60148,4492,18183,2177,30789,2453,14974,1729,11993,1697,3822,798,36165,2984,3915,990,5778,1189,14278,1830,12194,2000,11107,1564,7743,1095,3364,1014,93510,5278,2131,649,21052,2468,14174,1965,6878,1312,33551,2985,19788,2032,16988,2545,78730,4729,49837,3730,28893,2736,83387,5384,2266,873,51849,4083,29272,3220,87731,4790,26388,2560,35564,3340,25779,2788,421266,6840,162219,4884,63371,4215,38456,3489,24915,2864,9013,1688,4628,1161,1771,657,2614,841,59381,3848,7843,1248,6162,1344,36310,3031,9066,1428,30454,2666,20068,2305,10386,1504,97270,5681,14107,2224,5055,1116,3754,961,1301,526,35819,3241,17746,2075,24543,2531,131283,5255,53975,3511,77308,4680,5227,1241,690,404,3814,1146,723,452,25267,2848,8695,1629,5920,1249,10652,1864,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,695829,9207,366762,5781,103249,4828,44941,3222,31488,2862,13453,1706,22440,2475,10370,1798,9642,1607,2428,684,21665,2301,4461,951,3006,802,9455,1420,4743,1229,14203,1982,10835,1474,3368,1062,53968,4129,3134,938,15062,2277,6173,1320,8889,1678,14923,2342,16409,2168,4440,1026,51433,4196,31597,3210,19836,2374,70447,3750,2520,917,41359,2998,26568,2735,87665,4321,34727,3445,31778,2542,21160,2427,329067,6589,131484,4945,35471,3142,21185,2597,14286,2103,6992,1230,2435,673,1966,914,2591,776,46730,3329,9052,1467,4681,1038,29212,2757,3785,1039,42291,3112,24007,2105,18284,2135,76523,4550,26761,3073,3167,1074,2226,953,941,444,24885,2379,7621,1383,14089,1987,100751,4466,36885,3248,63866,4144,3413,1030,949,498,2086,658,378,315,16896,2299,8055,1609,2406,641,6435,1540,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,1326088,9020,710486,6110,226932,5849,107804,3930,81724,3744,26080,2288,49004,2986,22311,2166,20165,1821,6528,1296,49902,3192,10550,1469,8363,1386,21855,2157,9134,1105,20222,1933,14705,1622,5517,935,87203,4408,3712,900,21057,2011,10757,1451,10300,1410,25857,2665,28534,2344,8043,1330,104700,4545,69325,3870,35375,2530,141977,5065,7837,1294,82031,4347,52109,3787,149674,4879,63817,3266,48376,3301,37481,3257,615602,6131,258402,5910,90421,3857,51871,2814,38550,2497,13708,1690,6759,1164,3394,903,3555,782,93053,3755,14492,1607,6755,995,62987,3155,8819,1425,61220,2767,37790,2316,23430,1926,121915,4478,27690,2288,4406,1071,2301,649,2105,813,41002,2869,20590,2219,28227,2406,197003,5785,71726,4134,125277,4049,6344,1096,1766,579,2660,673,1918,550,31938,2246,16011,1560,5155,1021,10772,1558,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,2626263,11347,1369945,8063,444965,7796,221030,5755,160082,5018,60948,3274,109582,4297,50819,3017,44781,2786,13982,1770,80474,3163,13297,1388,9025,1073,37903,2568,20249,1874,33879,2186,25800,1985,8079,1276,157827,5233,9743,1577,32734,2455,13626,1838,19108,1798,50166,3238,52960,3596,12224,1675,190043,4479,119613,3896,70430,3168,225300,5237,17482,1536,119422,4414,88396,3970,351810,7708,184718,6295,85055,3600,82037,3968,1256318,9045,540237,8111,192666,6224,108595,5116,84071,3975,37950,2786,16829,1964,9038,1237,12083,1303,173445,5858,31732,2570,10227,1465,109028,4515,22458,1831,136176,4395,90949,3502,45227,3293,241826,6826,76138,3659,8863,1254,5011,1002,3852,637,79271,4051,26131,2068,51423,3462,354232,8272,119665,4079,234567,7034,12086,1299,5757,872,3337,704,2992,625,107937,3997,66875,3022,10172,1686,30890,2307,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,656021,14670,347460,8988,97940,4998,44291,3841,26474,2737,17817,2319,16047,2157,7215,1550,7544,1448,1288,600,24525,2430,3709,1124,3851,1172,11424,1398,5541,1371,13077,1928,9194,1716,3883,1075,84033,5633,1658,659,30795,3323,17931,2641,12864,1846,20080,2692,24991,2670,6509,1714,57883,5090,33397,3454,24486,2658,52678,4189,4477,1239,26023,2735,22178,3014,54926,3966,22016,2552,17213,2685,15697,2501,308561,9061,124738,5524,38591,2934,20705,2314,17886,1967,7951,1653,2370,828,1785,767,3796,1055,48425,3969,7070,1374,2563,806,35548,3511,3244,821,29771,2812,21188,2173,8583,1625,50939,3551,11484,1956,5905,1358,3733,1046,2172,783,17402,2350,9383,1616,6765,1077,115909,6087,48018,4280,67891,4051,2060,1008,876,513,515,348,669,558,14915,2287,11170,1717,1850,855,1895,761,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2839798,18101,1503203,10411,670985,10279,324700,8358,222997,6890,101703,4983,180396,6059,111157,5033,49909,3119,19330,2192,131184,5273,16277,1741,28842,2539,54190,3370,31875,2720,34705,3204,25916,2751,8789,1382,185183,5616,7407,1483,54647,3496,24863,2428,29784,2282,53062,3262,52543,3772,17524,2094,210852,8011,138318,5953,72534,4460,235579,7453,10113,1679,139223,6704,86243,5379,200604,7362,83685,4645,69012,4235,47907,3352,1336595,14174,682446,10370,254670,7725,150044,6196,104626,4496,64762,3452,38736,2949,11206,1411,14820,1506,239221,7366,30987,2528,22558,2327,150931,5372,34745,2713,123793,4701,83681,3794,40112,3218,221439,8079,45836,3879,14417,1921,8048,1469,6369,1169,68981,4412,34305,3124,57900,3628,353738,9506,126840,5177,226898,8054,13111,2151,1614,670,7574,1629,3923,1119,65861,4370,28682,3261,18676,2333,18503,2014,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,352984,4886,191312,2979,65886,3202,39456,2706,30417,2154,9039,1743,9186,1243,3545,968,4099,777,1542,506,11011,1648,1587,667,1172,525,6684,1361,1568,551,6233,1712,3546,891,2687,1533,22213,2331,1737,569,4505,1143,2041,810,2464,802,7025,1581,7076,1256,1870,579,24470,2488,16730,2031,7740,1675,40872,2685,4604,1028,21327,2204,14941,1575,37871,2845,13056,1584,13593,1789,11222,1540,161672,3604,70843,3105,23076,2009,14578,1851,8498,1179,2627,780,1387,518,356,268,884,348,21899,2279,3001,884,1500,638,14315,1585,3083,1017,23241,2458,15335,2076,7906,1319,37962,3085,11297,2012,703,315,357,203,346,235,11667,1900,3658,941,10637,1598,41676,2918,13062,1909,28614,2175,1866,542,947,398,495,245,424,229,9325,1725,4490,1169,1750,676,3085,1045,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1596578,13462,843230,8238,289742,8195,143362,5800,106655,4861,36707,3258,71332,5052,30773,3322,33949,3308,6610,1282,51888,3895,10406,1822,8299,1454,21241,2131,11942,1627,23160,2425,17550,2233,5610,970,112080,6137,3108,831,29323,2892,15464,2424,13859,2217,32346,3476,38074,3606,9229,1893,129091,5542,88894,5110,40197,3672,154418,7532,4269,1219,82747,4951,67402,5325,157899,6648,75501,4477,45919,3773,36479,3607,753348,9520,334217,8502,110430,5626,66830,4906,43600,3084,21638,2444,10631,1850,5640,1081,5367,1095,115764,4737,15039,2124,10387,1753,76447,4221,13891,1770,86385,5018,61314,4262,25071,2404,138821,6814,31831,3192,4831,1201,3306,989,1525,751,49413,4098,18340,2575,34406,3349,228489,7719,95351,6003,133138,5514,6865,2026,693,527,3815,1550,2357,1043,44956,3685,26029,2708,7154,1613,11773,1846,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
