GEO_ID,B05009_001E,B05009_001M,B05009_002E,B05009_002M,B05009_003E,B05009_003M,B05009_004E,B05009_004M,B05009_005E,B05009_005M,B05009_006E,B05009_006M,B05009_007E,B05009_007M,B05009_008E,B05009_008M,B05009_009E,B05009_009M,B05009_010E,B05009_010M,B05009_011E,B05009_011M,B05009_012E,B05009_012M,B05009_013E,B05009_013M,B05009_014E,B05009_014M,B05009_015E,B05009_015M,B05009_016E,B05009_016M,B05009_017E,B05009_017M,B05009_018E,B05009_018M,B05009_019E,B05009_019M,B05009_020E,B05009_020M,B05009_021E,B05009_021M,B05009_022E,B05009_022M,B05009_023E,B05009_023M,B05009_024E,B05009_024M,B05009_025E,B05009_025M,B05009_026E,B05009_026M,B05009_027E,B05009_027M,B05009_028E,B05009_028M,B05009_029E,B05009_029M,B05009_030E,B05009_030M,B05009_031E,B05009_031M,B05009_032E,B05009_032M,B05009_033E,B05009_033M,B05009_034E,B05009_034M,B05009_035E,B05009_035M,B05009_036E,B05009_036M,B05009_037E,B05009_037M,NAME,B05009_001EA,B05009_001MA,B05009_002EA,B05009_002MA,B05009_003EA,B05009_003MA,B05009_004MA,B05009_004EA,B05009_005EA,B05009_005MA,B05009_006EA,B05009_006MA,B05009_007EA,B05009_007MA,B05009_008EA,B05009_008MA,B05009_009EA,B05009_009MA,B05009_010EA,B05009_010MA,B05009_011EA,B05009_011MA,B05009_012EA,B05009_012MA,B05009_013EA,B05009_013MA,B05009_014EA,B05009_014MA,B05009_015MA,B05009_015EA,B05009_016EA,B05009_016MA,B05009_017EA,B05009_017MA,B05009_018EA,B05009_018MA,B05009_019EA,B05009_019MA,B05009_020EA,B05009_020MA,B05009_021EA,B05009_021MA,B05009_022EA,B05009_022MA,B05009_023EA,B05009_023MA,B05009_024EA,B05009_024MA,B05009_025EA,B05009_025MA,B05009_026MA,B05009_026EA,B05009_027EA,B05009_027MA,B05009_028EA,B05009_028MA,B05009_029EA,B05009_029MA,B05009_030EA,B05009_030MA,B05009_031EA,B05009_031MA,B05009_032EA,B05009_032MA,B05009_033EA,B05009_033MA,B05009_034EA,B05009_034MA,B05009_035EA,B05009_035MA,B05009_036EA,B05009_036MA,B05009_037MA,B05009_037EA,state
0400000US30,214529,2499,70728,2414,52271,2874,52101,2859,170,207,48774,3034,147,187,29,45,118,186,3350,1415,3350,1415,0,172,18457,2254,18457,2254,0,172,17786,2153,671,536,671,536,0,172,143801,2990,101086,4387,100429,4450,657,416,94448,4456,833,503,551,418,282,297,5805,1629,5787,1629,18,32,42715,3501,41955,3432,760,512,42019,3478,696,452,510,307,186,336,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,232071,2380,74791,2342,53116,2985,52708,2986,408,270,48676,2873,1861,968,1569,941,292,245,2579,915,2579,915,0,170,21675,2523,21557,2511,118,153,21070,2532,605,457,605,457,0,170,157280,2574,105971,4294,102649,4167,3322,1275,97778,4372,4160,1507,2283,1445,1877,1068,4033,1183,3798,1142,235,388,51309,4190,50525,4000,784,767,49591,4185,1718,775,1473,721,245,247,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2153431,8590,683319,7519,424746,9137,418019,9513,6727,1748,326260,8319,61625,4797,55184,4690,6441,1659,36861,3676,36861,3676,0,210,258573,9033,255369,9061,3204,1172,224440,8725,34133,4196,31145,4081,2988,1162,1470112,9518,944086,13102,912875,13510,31211,4547,728642,12460,142686,6962,117262,6906,25424,4221,72758,5787,71128,5895,1630,849,526026,13066,514496,13458,11530,2836,449514,12819,76512,6538,65325,5510,11187,2852,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2345496,11994,732952,9446,441790,10423,432815,10302,8975,1919,324539,8717,74103,5962,65899,5600,8204,1916,43148,4938,42678,4882,470,541,291162,11269,288919,11233,2243,1131,256781,11286,34381,4442,32233,4140,2148,1114,1612544,14226,989530,19593,951762,18953,37768,4246,716710,16857,194370,9929,161574,9141,32796,3940,78450,7755,75740,7373,2710,1142,623014,20242,610795,19623,12219,2577,539871,17110,83143,8226,72136,7318,11007,2661,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,172603,1787,60207,1580,40726,2196,40276,2200,450,435,34804,2029,2271,1006,1959,972,312,419,3651,1113,3560,1108,91,152,19481,2084,19427,2087,54,72,17988,2045,1493,761,1458,764,35,62,112396,2008,81754,3424,78841,3339,2913,1160,66655,3355,6431,1720,4369,1567,2062,990,8668,1926,8320,1833,348,328,30642,2930,29917,2781,725,525,27441,2625,3201,1401,2493,1073,708,527,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1006571,7582,324098,6500,191450,7358,190550,7309,900,530,170440,6550,11987,2190,11361,2217,626,384,9023,2076,9023,2076,0,201,132648,6453,131996,6406,652,545,127503,6530,5145,1589,4493,1494,652,545,682473,8260,424855,10211,416824,10284,8031,2002,381146,9916,24989,3493,20710,3288,4279,1479,18720,4010,17317,3777,1403,1094,257618,8945,255673,9141,1945,992,244860,8691,12758,3812,10961,3579,1797,965,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,108112,1631,33985,1509,25498,1738,25432,1717,66,122,22788,1630,961,583,895,570,66,122,1749,647,1749,647,0,157,8487,1362,8440,1357,47,59,8126,1221,361,407,345,403,16,29,74127,1786,49430,2929,47644,2973,1786,796,43640,2932,1948,851,975,681,973,542,3842,1209,3815,1209,27,45,24697,2234,24533,2242,164,183,24249,2250,448,276,360,237,88,147,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,648875,4818,211588,3680,129302,5569,127815,5486,1487,721,81255,4842,28730,3602,27304,3420,1426,718,19317,2877,19256,2873,61,101,82286,4816,81506,4896,780,532,64924,5145,17362,3294,16671,3129,691,530,437287,5326,263488,7428,253171,7134,10317,1890,145366,7150,78197,7036,69218,6618,8979,1804,39925,5108,38697,4954,1228,671,173799,7838,166833,7746,6966,1739,120182,6927,53617,4991,47320,4699,6297,1668,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,330957,4776,106195,3218,61649,3637,61326,3645,323,456,59023,3527,1728,1012,1405,831,323,456,898,396,898,396,0,201,44546,3659,44546,3659,0,201,44045,3741,501,379,501,379,0,201,224762,4434,148160,5655,146258,5655,1902,1147,142483,5859,3106,1447,1676,884,1430,1223,2571,873,2571,873,0,201,76602,4371,76558,4372,44,75,75736,4310,866,701,822,686,44,75,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,893669,4313,295246,3656,183130,5311,181263,5132,1867,899,150608,4430,19249,2496,17788,2315,1461,779,13273,2185,12965,2086,308,442,112116,5159,110954,5153,1162,647,104042,4832,8074,1772,7376,1652,698,487,598423,4814,386559,7779,377632,7639,8927,1916,318500,6584,45739,4209,38418,3648,7321,1710,22320,3290,21581,3197,739,488,211864,7312,208526,7104,3338,1236,190809,6826,21055,2923,18178,2565,2877,1205,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1215369,4684,386482,4094,269889,6049,267395,6101,2494,785,230681,5650,21990,2784,19678,2716,2312,744,17218,2573,17218,2573,0,151,116593,5839,115578,5896,1015,555,108790,5727,7803,1699,6788,1635,1015,555,828887,5421,562096,9191,548637,9082,13459,2054,486459,8449,42774,3554,33651,3357,9123,1785,32863,4119,31991,4046,872,485,266791,8798,261895,8578,4896,1386,246655,8718,20136,3041,16040,2645,4096,1288,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,566492,3335,149861,3387,48159,3621,48159,3621,0,228,43810,3520,1831,1029,1831,1029,0,228,2518,1048,2518,1048,0,228,101702,4513,101131,4629,571,506,100379,4396,1323,619,1084,539,239,251,416631,4208,169937,8120,168656,8095,1281,634,158961,8214,3440,1478,2614,1301,826,565,7536,1963,7296,1910,240,204,246694,8010,245224,8020,1470,729,239513,7849,7181,1581,5711,1536,1470,729,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1770747,7490,578988,6213,398489,8892,389565,8546,8924,1658,289624,7623,72836,5504,64377,5338,8459,1606,36029,3369,35979,3355,50,84,180499,8545,177059,8412,3440,974,151977,7608,28522,3727,25571,3656,2951,993,1191759,8764,812046,12563,767788,14084,44258,5054,589793,11620,148513,7118,112382,6376,36131,4197,73740,5383,71476,5490,2264,854,379713,11928,365610,11543,14103,2324,311268,10543,68445,6362,56642,6060,11803,2092,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,168288,1582,60717,1866,43477,1955,43131,1891,346,328,40146,1937,2225,971,1885,951,340,328,1106,630,1106,630,0,161,17240,1672,17240,1672,0,161,15347,1661,1893,468,1893,468,0,161,107571,2362,79066,3400,76749,3286,2317,1436,72008,3152,3851,1608,1707,817,2144,1420,3207,1255,3162,1250,45,56,28505,3080,28117,3092,388,351,26254,2874,2251,1211,1967,1234,284,315,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1035801,6019,328729,5828,191997,6235,189213,6192,2784,1048,161320,5644,15573,1995,12847,2066,2726,1035,15104,3184,15104,3184,0,214,136732,6153,135940,6139,792,537,130171,5967,6561,1927,5769,1753,792,537,707072,6498,415166,10143,404599,9890,10567,2539,352524,9462,40515,4744,31144,4725,9371,2580,22127,3641,21450,3552,677,510,291906,10644,287976,10837,3930,1591,271237,10031,20669,3777,17132,3415,3537,1599,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,830148,4328,265616,4117,189156,5227,186592,5221,2564,909,142515,5603,28333,3978,25844,3787,2489,908,18308,2384,18267,2385,41,82,76460,4818,76033,4780,427,415,61993,4693,14467,3110,14265,3090,202,195,564532,5146,394180,9089,379604,8651,14576,2748,283714,8791,74524,7341,63664,6595,10860,2513,35942,4238,34556,4022,1386,740,170352,8861,165448,8922,4904,1772,135894,8038,34458,4727,29874,4821,4584,1764,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,125063,1991,40478,1858,29943,2093,29909,2092,34,72,27283,1868,522,388,488,383,34,72,2138,1068,2138,1068,0,203,10535,1868,10452,1848,83,136,9600,1856,935,506,852,478,83,136,84585,2443,60510,3215,60351,3246,159,166,56311,3271,1027,628,881,605,146,166,3172,1294,3172,1294,0,203,24075,2990,24075,2990,0,203,22314,2899,1761,933,1761,933,0,203,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,8576341,19340,2789122,13914,1864792,19171,1820887,19111,43905,4390,950631,16241,552323,14971,511122,14212,41201,4232,361838,13136,360044,13073,1794,694,924330,17252,905034,17267,19296,2756,672648,15701,251682,12415,234855,11930,16827,2588,5787219,19172,3857973,28875,3621373,28732,236600,8862,1701418,26302,1500447,26149,1283062,25291,217385,8030,656108,18826,643566,18070,12542,2607,1929246,31686,1843937,29862,85309,7278,1212450,24520,716796,20501,637403,19413,79393,7144,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,655753,5600,203783,4749,111963,5625,110685,5478,1278,795,103852,5659,5160,1355,4154,1236,1006,702,2951,1067,2769,991,182,224,91820,5090,91820,5090,0,218,90027,5187,1793,931,1793,931,0,218,451970,5594,253811,9252,250661,9291,3150,1065,238137,9305,9704,2003,7419,1680,2285,911,5970,2013,5727,1940,243,315,198159,8765,197470,8786,689,403,195551,8746,2608,895,2080,909,528,327,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,710943,3286,209899,3427,141129,5389,137411,5454,3718,1032,94572,4736,29585,3229,26043,3174,3542,1015,16972,2389,16796,2350,176,273,68770,5318,67651,5483,1119,813,56106,5083,12664,2478,11545,2415,1119,813,501044,4492,326872,7576,312655,7726,14217,2244,219931,7346,69044,5682,57566,5001,11478,2089,37897,4316,36812,4175,1085,681,174172,7466,166997,7527,7175,2365,139386,6943,34786,4298,28045,3783,6741,2281,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,7025027,18284,2308836,14795,1487851,19928,1454179,19679,33672,3823,911517,19606,347368,15211,316589,14557,30779,3836,228966,10903,226799,10742,2167,1179,820985,18909,806622,18838,14363,3373,643180,17896,177805,11129,163980,10601,13825,3355,4716191,17829,3085833,32469,2895624,33799,190209,11893,1801158,32101,866845,21791,696009,18368,170836,11853,417830,17122,405382,16665,12448,3102,1630358,32082,1570439,30380,59919,6726,1217594,25364,412764,19737,355751,17787,57013,6512,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
