GEO_ID,B18105_001E,B18105_001M,B18105_002E,B18105_002M,B18105_003E,B18105_003M,B18105_004E,B18105_004M,B18105_005E,B18105_005M,B18105_006E,B18105_006M,B18105_007E,B18105_007M,B18105_008E,B18105_008M,B18105_009E,B18105_009M,B18105_010E,B18105_010M,B18105_011E,B18105_011M,B18105_012E,B18105_012M,B18105_013E,B18105_013M,B18105_014E,B18105_014M,B18105_015E,B18105_015M,B18105_016E,B18105_016M,B18105_017E,B18105_017M,B18105_018E,B18105_018M,B18105_019E,B18105_019M,B18105_020E,B18105_020M,B18105_021E,B18105_021M,B18105_022E,B18105_022M,B18105_023E,B18105_023M,B18105_024E,B18105_024M,B18105_025E,B18105_025M,B18105_026E,B18105_026M,B18105_027E,B18105_027M,B18105_028E,B18105_028M,B18105_029E,B18105_029M,B18105_030E,B18105_030M,B18105_031E,B18105_031M,B18105_032E,B18105_032M,B18105_033E,B18105_033M,NAME,B18105_001MA,B18105_001EA,B18105_002MA,B18105_002EA,B18105_003MA,B18105_003EA,B18105_004MA,B18105_004EA,B18105_005MA,B18105_005EA,B18105_006MA,B18105_006EA,B18105_007MA,B18105_007EA,B18105_008MA,B18105_008EA,B18105_009MA,B18105_009EA,B18105_010EA,B18105_010MA,B18105_011MA,B18105_011EA,B18105_012MA,B18105_012EA,B18105_013MA,B18105_013EA,B18105_014MA,B18105_014EA,B18105_015MA,B18105_015EA,B18105_016MA,B18105_016EA,B18105_017MA,B18105_017EA,B18105_018MA,B18105_018EA,B18105_019MA,B18105_019EA,B18105_020MA,B18105_020EA,B18105_021EA,B18105_021MA,B18105_022MA,B18105_022EA,B18105_023MA,B18105_023EA,B18105_024MA,B18105_024EA,B18105_025MA,B18105_025EA,B18105_026MA,B18105_026EA,B18105_027MA,B18105_027EA,B18105_028MA,B18105_028EA,B18105_029MA,B18105_029EA,B18105_030MA,B18105_030EA,B18105_031MA,B18105_031EA,B18105_032EA,B18105_032MA,B18105_033MA,B18105_033EA,state
0400000US02,660860,1622,335858,2161,66669,1068,127,112,66542,1087,86291,2008,998,394,85293,2005,139022,2328,9263,1643,129759,2362,30729,1158,4261,904,26468,1413,13147,665,4225,968,8922,964,325002,1665,64198,872,109,73,64089,861,83768,1303,1151,472,82617,1301,134514,1619,8474,1320,126040,2103,28250,1070,4759,818,23491,1281,14272,765,5478,813,8794,865,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4521505,5213,2164505,5858,413622,5279,2633,891,410989,5339,524634,4887,11026,2545,513608,5471,871897,5175,87966,5242,783931,6665,223646,2785,37778,2692,185868,3598,130706,1888,40008,2352,90698,2663,2357000,5600,385147,4087,1293,611,383854,4092,548305,3629,8499,1751,539806,4260,965846,4578,116310,6171,849536,8037,264634,2568,54029,3028,210605,3579,193068,2088,74840,3698,118228,3597,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,591256,805,289900,1327,43816,889,358,249,43458,898,69991,941,1306,635,68685,1257,120166,1258,8147,1259,112019,1824,36483,792,4021,798,32462,1205,19444,354,3894,767,15550,859,301356,1274,42594,975,306,250,42288,956,68727,875,1026,617,67701,1187,125397,798,8344,1368,117053,1610,38503,1058,5026,1092,33477,1159,26135,603,7351,928,18784,973,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2814046,2219,1399507,2988,258446,1613,1404,577,257042,1702,340633,2043,5146,1299,335487,2199,578883,1881,35768,3110,543115,3421,137957,729,22025,2199,115932,2230,83588,1014,22986,1859,60602,1895,1414539,2436,245324,1468,1176,486,244148,1539,334334,1604,4084,1295,330250,2209,585802,1951,43303,3258,542499,3884,152155,888,23842,2163,128313,2271,96924,1012,33470,2763,63454,2860,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1683043,1724,828345,2679,139405,2101,1493,600,137912,2307,182848,2206,3614,1178,179234,2435,344644,2432,39858,2778,304786,3484,102458,1126,19332,1715,83126,2001,58990,952,19092,1860,39898,1966,854698,2319,128820,1829,1410,715,127410,1989,180617,2181,3637,1276,176980,2599,354722,2229,44511,3652,310211,3786,110321,1049,22901,1931,87420,2368,80218,914,30535,2560,49683,2629,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3603545,2606,1758042,3715,353879,2513,2470,579,351409,2516,441596,3065,9678,1702,431918,3461,694173,3468,64644,3738,629529,4884,166195,1315,36462,2172,129733,2222,102199,1170,33316,1637,68883,2102,1845503,3612,342679,2557,1996,540,340683,2525,447362,2481,8190,1333,439172,2974,723191,2402,81392,3420,641799,4159,190359,1477,41919,2209,148440,2505,141912,1635,57024,2357,84888,2710,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5410018,2530,2669673,4218,479144,2917,2576,754,476568,3023,637914,3345,5008,997,632906,3355,1111864,3098,53892,3356,1057972,3789,273809,1512,30139,1908,243670,2388,166942,1594,38215,2052,128727,2627,2740345,3561,460342,2530,2093,608,458249,2582,626034,2577,6116,1102,619918,2929,1133285,2738,73242,3278,1060043,4450,291727,1596,37367,2287,254360,2722,228957,1552,61677,3068,167280,3092,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3045784,877,1439330,2842,239904,2463,2350,961,237554,2419,339344,1975,5124,1410,334220,2244,574998,1832,65109,4058,509889,4702,162624,335,30605,2290,132019,2310,122460,697,46855,3014,75605,2931,1606454,2623,227420,2412,1998,916,225422,2481,348906,1349,8107,1597,340799,1998,661885,1435,82800,4363,579085,4789,198107,299,48833,3204,149274,3186,170136,862,83345,3222,86791,3264,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,7798936,6031,3762624,8878,697487,4998,4041,1248,693446,4836,930773,4772,11721,2096,919052,5024,1559212,5937,88624,4905,1470588,7899,358435,2496,46881,2878,311554,3533,216717,2276,57721,3185,158996,3437,4036312,7292,667295,4737,3555,1169,663740,4798,956056,5244,11967,2071,944089,5577,1695725,4974,112122,5233,1583603,6692,414391,2571,63353,3170,351038,3829,302845,2430,101587,4287,201258,4466,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,691618,1874,353949,2389,64200,1656,207,155,63993,1656,102821,1696,873,445,101948,1710,135073,1532,5861,1186,129212,1823,31677,436,2975,641,28702,644,20178,673,6780,1142,13398,1246,337669,2299,58089,1561,43,38,58046,1565,91731,1892,786,472,90945,1983,129450,1917,6019,1144,123431,2347,31596,597,4380,944,27216,973,26803,674,8772,1135,18031,1206,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4702884,3382,2248198,5850,419773,5236,2244,905,417529,5373,535215,4400,8016,2138,527199,4902,902133,3535,76030,4850,826103,6187,250289,1991,38153,2887,212136,3256,140788,1768,35160,2399,105628,2621,2454686,5336,394962,3917,928,535,394034,3928,559748,3689,8228,1564,551520,3868,1009397,3857,93354,4920,916043,6431,296651,2125,47719,3351,248932,3910,193928,1966,67749,3544,126179,3492,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3920561,2315,1931231,3585,328488,3038,2195,956,326293,3199,479252,3055,8747,2134,470505,3656,788720,3570,46692,4144,742028,4698,210659,1985,26912,2463,183747,2972,124112,1905,31195,2308,92917,2720,1989330,3533,311649,2948,2570,875,309079,3119,468461,2694,8105,1653,460356,3011,815560,2744,59263,3160,756297,4344,232570,1817,36728,2819,195842,2833,161090,1704,50838,3044,110252,3276,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,531613,1288,266650,2313,49292,1608,208,311,49084,1554,64082,2123,808,560,63274,2141,108161,1957,4789,1036,103372,2216,29064,1031,3587,858,25477,1119,16051,757,3305,779,12746,806,264963,1938,47797,1324,438,439,47359,1321,60723,1407,782,458,59941,1517,107356,1420,7379,1284,99977,1755,29785,1278,4317,884,25468,1601,19302,768,5136,820,14166,1026,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,36634007,6159,18042862,7894,3345922,5148,19870,2591,3326052,5632,4851690,6351,47531,4143,4804159,7897,7362599,6525,333472,9199,7029127,12206,1512903,3333,180727,6813,1332176,7766,969748,2839,263373,7730,706375,7775,18591145,6945,3198702,4119,15884,2435,3182818,4323,4718916,4611,46735,4182,4672181,6568,7583870,4831,412897,9941,7170973,11307,1744285,3035,271541,7305,1472744,7137,1345372,3104,495686,9294,849686,9309,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2741912,2988,1304045,4827,269671,3497,1143,493,268528,3461,317466,4859,6414,1944,311052,5164,516491,5006,55068,4015,461423,6372,129381,2206,23436,2302,105945,2721,71036,1754,21982,2160,49054,2431,1437867,4482,256302,3449,1055,654,255247,3533,341726,3787,5390,1228,336336,3968,579231,4051,73552,3961,505679,5318,151155,2283,32722,2735,118433,2878,109453,2372,46234,3267,63219,3009,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3342618,1626,1615637,2491,280827,1587,1707,649,279120,1772,392066,2182,5589,1962,386477,2624,683622,2265,31454,3179,652168,3673,156222,1413,17922,1883,138300,2207,102900,1261,22790,1989,80110,2019,1726981,2334,272708,1532,1485,875,271223,1843,384606,1796,3556,1067,381050,2040,736588,2166,40687,3713,695901,4175,180354,914,20354,1818,160000,2085,152725,1110,46855,3280,105870,3336,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,26232540,7075,12875655,9779,2743914,7102,19178,3019,2724736,7428,3428859,8382,45575,4434,3383284,8644,5127319,8269,297821,10047,4829498,13409,1000331,4784,148065,5001,852266,6320,575232,3940,169814,5150,405418,5254,13356885,8202,2634938,6359,14484,2282,2620454,6895,3396794,6545,40750,4685,3356044,7372,5386088,6426,367068,11277,5019020,11936,1147482,4538,211651,7536,935831,7975,791583,3803,307622,8030,483961,7998,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5581629,3340,2672502,4113,497606,2822,1902,637,495704,2872,651672,3497,7308,1668,644364,3592,1129794,3380,56547,4137,1073247,5161,244065,1504,29727,2622,214338,2775,149365,1603,35975,2968,113390,2936,2909127,3937,477625,2717,2739,1150,474886,3075,672565,2569,7454,1683,665111,3150,1244225,2758,78122,4966,1166103,5271,294553,1946,41370,2754,253183,3020,220159,2023,69375,3148,150784,3437,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,19860812,4938,9597484,8766,1576141,5696,11923,2340,1564218,5978,2211653,6018,30145,4292,2181508,6901,3871801,5563,248461,9320,3623340,9780,1098667,3841,135116,5637,963551,7049,839222,3649,213744,6678,625478,7639,10263328,7567,1507896,4925,9312,2078,1498584,5277,2206337,5867,24969,2884,2181368,6935,4195568,5916,294394,10267,3901174,12226,1285490,3814,184899,7935,1100591,8679,1068037,3408,359932,10505,708105,10333,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6473573,1596,3125095,3374,514242,2142,5105,1387,509137,2517,833824,2459,7633,1763,826191,2948,1296027,3098,61965,4583,1234062,5800,299212,1651,31388,2436,267824,2841,181790,1637,42993,2957,138797,3105,3348478,3182,493416,2190,3266,833,490150,2335,844898,1733,8168,1708,836730,2504,1387829,2085,82427,5058,1305402,5626,350255,1505,45654,3284,304601,3454,272080,2012,89438,3936,182642,4287,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
