GEO_ID,B19216_001E,B19216_001M,B19216_002E,B19216_002M,B19216_003E,B19216_003M,B19216_004E,B19216_004M,B19216_005E,B19216_005M,B19216_006E,B19216_006M,B19216_007E,B19216_007M,B19216_008E,B19216_008M,B19216_009E,B19216_009M,B19216_010E,B19216_010M,B19216_011E,B19216_011M,B19216_012E,B19216_012M,B19216_013E,B19216_013M,B19216_014E,B19216_014M,B19216_015E,B19216_015M,NAME,B19216_001EA,B19216_001MA,B19216_002MA,B19216_002EA,B19216_003EA,B19216_003MA,B19216_004EA,B19216_004MA,B19216_005EA,B19216_005MA,B19216_006EA,B19216_006MA,B19216_007EA,B19216_007MA,B19216_008EA,B19216_008MA,B19216_009EA,B19216_009MA,B19216_010MA,B19216_010EA,B19216_011MA,B19216_011EA,B19216_012EA,B19216_012MA,B19216_013MA,B19216_013EA,B19216_014MA,B19216_014EA,B19216_015EA,B19216_015MA,state
0400000US08,49319740100,1140265550,26674798200,983413828,15996313900,720394191,12618082400,627616086,3378231500,289484265,10678484400,676793474,9851419800,671486210,827064600,153720015,22644941800,676522753,15247382900,677580249,9359348800,446214716,5888034100,641438211,7397558900,510222804,6625152200,469047675,772406700,219988061,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,40654173900,1058442194,21922768800,718847598,15448041900,536293990,11751018500,496360218,3697023400,274623546,6474727000,464906300,5813783100,443863387,660943900,148319844,18731405100,666879543,13885465000,536171396,7512810900,398714490,6372654100,349975317,4845940000,421751859,4284249200,343714680,561690800,230575828,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,25746193300,902732150,13354311700,643263149,9246153000,539880065,6728401700,464463978,2517751400,267283571,4108158600,307989672,3587753300,264815363,520405300,170975091,12391881600,590160668,9469559400,513260212,4901855500,311960461,4567703900,472878353,2922322200,265173059,2550377300,268715736,371944900,91868948,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,26855270400,1017823290,14719949600,932989812,10533228800,808035428,8276743600,773856009,2256485200,243264386,4186720800,450730292,3686295300,415537508,500425400,150657547,12135320800,432898262,9309707900,377125275,5551630500,303311227,3758077400,317331557,2825612900,296370346,2529074100,279950445,296538800,62057844,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,97992531200,2086292078,52347264000,1480062388,35334584600,1297021566,27464474600,1018229380,7870110000,606129851,17012679400,940316713,15755834500,910658525,1256845000,213453636,45645267200,1217185301,34658850700,966099447,20164082300,672633631,14494768500,572584095,10986416500,768743901,9926754500,708948619,1059661900,246468581,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,21706336500,592582258,11921622700,522593903,7855664000,375974702,5907833900,316085922,1947830100,180292096,4065958700,359402762,3681965800,336711702,383992900,133435751,9784713900,432399233,7391930800,380280991,3730383600,269124453,3661547200,262629418,2392783100,234284442,2227224300,227892593,165558800,52065388,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,11048723400,581624246,6363734500,472399346,3878411700,387863198,2829335700,321906454,1049075900,190337180,2485322800,274142608,2254787900,267394466,230534900,68606628,4684989000,349778864,3122057800,265758697,1729735900,211591028,1392321800,168665500,1562931200,218524961,1373796800,206382609,189134400,58937613,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,15043905300,763701413,7707075300,482261973,5555735100,389821782,4014876400,302628852,1540858700,228282542,2151340100,307183876,1926545300,283122578,224794900,86614524,7336830000,524956296,5709660200,451778207,2800646000,173666111,2909014200,421820229,1627169800,259528234,1441881300,243953506,185288500,50250515,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,6924956500,562313005,3385941000,314581159,2312035100,229758343,1684027800,217033119,628007300,104247151,1073905900,199693590,917696700,193965007,156209200,55589545,3539015500,391688300,2598965500,279164676,1413226500,173998182,1185739000,191475817,940050000,238738510,797119800,229212181,142930200,55126037,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,44040741600,908171076,22953808100,671074255,14948196400,570926256,11358449800,544512560,3589746500,246483225,8005611700,450616348,7405314800,451950713,600297000,101957132,21086933500,720647269,14871029900,675173788,8592616100,516013684,6278413800,444592356,6215903600,374415270,5634808900,344650454,581094700,124944880,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
