GEO_ID,B20003_001E,B20003_001M,B20003_002E,B20003_002M,B20003_003E,B20003_003M,B20003_004E,B20003_004M,B20003_005E,B20003_005M,B20003_006E,B20003_006M,B20003_007E,B20003_007M,NAME,B20003_001EA,B20003_001MA,B20003_002MA,B20003_002EA,B20003_003MA,B20003_003EA,B20003_004MA,B20003_004EA,B20003_005EA,B20003_005MA,B20003_006MA,B20003_006EA,B20003_007EA,B20003_007MA,state
0400000US08,176556121000,1890534079,110889259700,1744861115,96765395400,1753043131,14123864200,628228006,65666861300,941982799,52324434100,1050147607,13342427200,491905481,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,156959404800,1633466147,99128443500,1357823551,87490861000,1434152466,11637582500,657618680,57830961300,911502583,45705067600,883452287,12125893800,475467969,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,94729780600,1451206162,58259250800,1164254449,51153727300,1102803581,7105523500,371505430,36470529800,788842556,29279755900,756711878,7190773900,333478727,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,99730122000,1603367220,64087583400,1410636763,55897491700,1288461986,8190091700,545110419,35642538600,690989505,29051788900,631096736,6590749700,298476522,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,370344368100,2735236314,230121811700,2117688452,203188797000,2012698454,26933014700,886771735,140222556400,1535086868,113484795500,1608786131,26737760900,654215884,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,78725334300,918797286,48906335700,762828342,43063178200,701322714,5843157500,394035512,29818998600,548348205,23798151400,561994776,6020847200,282381199,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,43094716700,949389466,27412884600,829763088,24281060600,897882947,3131824000,249283042,15681832100,478069814,12405902600,461944485,3275929500,174531551,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,61148848500,1405173100,37505313900,1084114341,33055008300,1099604242,4450305600,405689583,23643534600,669732277,19613404800,663401929,4030129800,204385965,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,24625414800,688748314,14175839100,529025657,12490065400,588752717,1685773700,161270116,10449575700,461247715,8581454500,452080556,1868121200,191138037,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,169648385400,1445644810,103275126500,1217905662,90367565400,1203435823,12907561100,491324913,66373258900,917119098,52446733700,955075559,13926525200,316103868,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US30,24447182100,582362176,15459561600,544227694,12839489500,483544728,2620072100,244091640,8987620500,312923529,6670557100,295993697,2317063400,184063620,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,32086115000,605753530,18943273600,516141635,15883854400,486474047,3059419200,299192072,13142841400,386991073,10369754300,412954187,2773087100,153858688,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,248339145900,2563620195,151978860200,1917868633,134561771800,1846934771,17417088400,639121412,96360285800,1423948332,77716015800,1454595925,18644269900,653536993,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,265934254000,2876427115,164954056900,2601122568,146191148900,2721758563,18762908000,899272326,100980197100,1313469978,83312845400,1342626818,17667351700,535788921,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,21625195500,604776403,13594505900,524326290,11013367900,559381480,2581138000,234675503,8030689700,339331577,6111440900,281116408,1919248800,210416963,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,101165071400,1618675500,63922045200,1405661575,56960518700,1316978953,6961526400,518056502,37243026300,929596253,30477178600,893247004,6765847700,355067671,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,16212946800,479646846,9172870400,381710076,7674743400,363800253,1498127000,142633262,7040076400,327863668,5256826300,278064302,1783250200,187931512,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,74607058800,1424682832,45636261500,1189394574,38617164500,1180877045,7019097000,496635447,28970797300,630956754,23050209600,669167601,5920587700,295620048,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,33670010800,877046684,21298565500,660131273,18239909900,606879475,3058655600,262474266,12371445300,502458439,9775374100,384201251,2596071200,358767350,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,85704428700,1277409584,55321232800,1035877734,48811131900,956178372,6510100900,360140646,30383195900,572772159,24688993400,552887269,5694202500,271685242,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,151732707300,1544251682,93914027100,1487141576,83012048000,1473798127,10901979100,454406019,57818680200,836698415,45471467600,754304216,12347212600,395022601,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,26539767000,717145475,15352053300,612712229,12645805300,533565913,2706248000,355847345,11187713800,341307918,8901599000,319275207,2286114800,161686842,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,263737053800,2746541153,162987693700,2110779467,146084184900,2084470462,16903508900,580444900,100749360100,1493730632,83416959300,1480827391,17332400800,635735486,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
