GEO_ID,B14007G_001E,B14007G_001M,B14007G_002E,B14007G_002M,B14007G_003E,B14007G_003M,B14007G_004E,B14007G_004M,B14007G_005E,B14007G_005M,B14007G_006E,B14007G_006M,B14007G_007E,B14007G_007M,B14007G_008E,B14007G_008M,B14007G_009E,B14007G_009M,B14007G_010E,B14007G_010M,B14007G_011E,B14007G_011M,B14007G_012E,B14007G_012M,B14007G_013E,B14007G_013M,B14007G_014E,B14007G_014M,B14007G_015E,B14007G_015M,B14007G_016E,B14007G_016M,B14007G_017E,B14007G_017M,B14007G_018E,B14007G_018M,B14007G_019E,B14007G_019M,NAME,B14007G_001EA,B14007G_001MA,B14007G_002EA,B14007G_002MA,B14007G_003EA,B14007G_003MA,B14007G_004MA,B14007G_004EA,B14007G_005EA,B14007G_005MA,B14007G_006EA,B14007G_006MA,B14007G_007EA,B14007G_007MA,B14007G_008EA,B14007G_008MA,B14007G_009EA,B14007G_009MA,B14007G_010EA,B14007G_010MA,B14007G_011EA,B14007G_011MA,B14007G_012EA,B14007G_012MA,B14007G_013EA,B14007G_013MA,B14007G_014EA,B14007G_014MA,B14007G_015MA,B14007G_015EA,B14007G_016EA,B14007G_016MA,B14007G_017EA,B14007G_017MA,B14007G_018EA,B14007G_018MA,B14007G_019EA,B14007G_019MA,state
0400000US30,30493,3124,12236,2201,730,290,811,349,843,560,497,435,689,408,602,300,807,521,623,572,1051,489,495,323,795,384,614,334,590,354,328,181,2488,887,273,303,18257,2291,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,27560,2440,9784,1491,814,370,363,240,921,486,547,253,496,300,996,421,483,231,727,428,955,491,408,315,180,120,96,118,287,216,492,308,1767,570,252,299,17776,1862,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,268592,12296,125648,7974,9755,1794,8330,1596,7492,1601,9329,1946,7148,1651,5333,1083,8546,1855,7867,1540,6141,1364,6126,1574,6356,1266,7024,1680,5536,1365,6882,1698,21506,3252,2277,1017,142944,8030,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,262822,13228,126744,8401,11951,2205,7376,1652,8429,2010,9536,1850,6878,1694,5276,1473,8246,1663,8246,1559,7357,1705,6002,1865,5972,1623,6785,1387,6337,1804,8228,1899,17183,2812,2942,997,136078,8876,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,57883,4554,26359,2588,2531,933,1542,646,875,394,1606,840,1282,527,1561,617,1688,569,1694,530,2126,636,1632,614,1719,589,1308,479,977,410,1505,617,3239,1031,1074,655,31524,3257,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,91295,7218,40209,4282,2367,929,2194,965,3461,1335,2908,1020,3137,1193,2109,773,1750,752,2090,721,1776,703,2363,1085,2713,1117,2732,1063,1479,722,2348,881,5533,1273,1249,625,51086,4402,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,12356,1702,5313,1261,500,331,21,37,526,251,158,164,252,384,188,252,96,86,219,198,428,344,643,618,70,69,510,516,168,127,283,273,689,291,562,454,7043,1088,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,142141,9004,60781,6061,4897,1288,4432,1205,3125,870,3127,1058,3533,988,4218,1165,5055,1267,4812,1352,4150,1118,2276,775,3494,1007,3083,884,2951,913,2465,812,7227,1481,1936,792,81360,5377,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,31304,2737,16797,2312,695,338,739,585,1320,633,1281,658,640,343,1113,595,931,476,548,422,1066,931,1149,639,250,240,1373,618,189,148,1846,985,2936,871,721,431,14507,2232,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,281820,8693,120930,5496,9251,1199,6853,787,6883,1084,6846,910,6319,917,7199,952,8583,1507,6970,1069,6737,964,7101,1072,7382,1254,5290,997,7683,969,6185,1072,18558,2460,3090,749,160890,5381,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,134657,8023,67071,4884,3976,876,4143,1048,3787,959,3423,885,4323,964,3227,825,5366,1379,3526,930,5036,1210,4362,1009,3481,835,4146,912,5264,1205,3896,1037,7975,1636,1140,537,67586,5070,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,149923,9641,37691,4313,2126,839,1896,811,2296,910,2012,715,2458,749,1105,526,2180,848,1724,718,2972,935,1735,571,1862,709,2650,726,2455,1147,1414,756,7133,1679,1673,804,112232,6637,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,318870,13887,155876,8337,13834,2088,10979,1921,8580,1665,8403,1491,9628,1701,9443,1614,9676,1834,8750,1475,8453,1813,7224,1180,6814,1462,6580,1226,8476,1796,7738,1667,26005,2771,5293,1137,162994,9342,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,15736,2224,6041,1450,647,452,298,217,597,388,254,273,296,222,269,205,156,144,816,473,265,173,204,153,281,202,240,179,108,101,383,252,1227,561,0,161,9695,1518,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,109685,8770,56164,6028,3938,1260,4618,1530,2690,855,4629,1264,3627,1216,4655,1524,3688,1070,4600,1424,3004,1053,2438,968,2759,904,1718,680,1789,670,2102,921,8724,1706,1185,542,53521,5042,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,183340,8147,76676,5706,5782,1231,5169,1194,3819,1135,4010,1289,4024,1071,2496,716,4141,1026,3640,962,4623,1106,4020,1181,3953,1084,4959,1097,2973,883,4844,1368,15742,2187,2481,852,106664,5784,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,12705,2154,4340,1211,168,157,211,178,109,87,514,446,196,170,0,203,233,256,572,304,111,141,354,415,364,285,457,188,318,301,86,154,563,357,84,159,8365,1627,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,1848228,32495,842952,18898,70870,4439,52992,3734,46893,3727,46406,4270,44050,3200,47950,3849,43002,3607,46177,3901,42522,3103,43841,3614,42258,3824,42108,3747,40437,3203,43338,3641,161565,6450,28543,3246,1005276,20485,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,40509,5235,22753,3776,2137,931,575,288,897,595,1696,1228,1824,1051,1003,655,1443,774,1186,794,961,726,1649,840,1659,832,1432,1017,692,482,1109,666,4103,1243,387,415,17756,2923,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,111329,6971,57956,4965,5495,1331,3568,1057,2578,764,2984,1061,2920,885,3067,907,3551,1009,2982,1004,2430,1009,4616,1048,2699,702,3340,1049,2570,633,4175,1145,8732,1586,2249,700,53373,4162,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,697597,19932,320747,12966,25452,3113,19545,2774,18764,2636,16768,2539,16680,2297,17821,2261,20660,2560,19476,2604,19264,2742,15547,2639,17708,2576,15494,2640,16147,2326,18240,2900,52752,4679,10429,2178,376850,11529,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,205500,10678,97954,6350,7791,1502,5859,1326,6214,1606,5243,1114,5239,1465,5953,1406,5626,1266,5083,1172,5184,1025,6173,1347,4169,927,5828,1232,5734,1432,3631,1111,16662,2018,3565,1132,107546,6524,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,569584,19362,254710,12918,23398,3748,16145,2469,14666,2804,14811,2406,15392,2139,15644,2658,14997,2423,16030,2506,12495,1974,13125,2759,14343,2043,11999,2233,10868,1961,11967,2110,39749,4056,9081,2206,314874,12246,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,216798,11688,101045,7535,9746,1915,7780,1576,4529,1291,4966,1278,5731,1502,4375,889,5143,1083,5734,1359,5805,1420,4541,1155,5559,1604,4689,1340,4543,1164,4133,1005,19124,2333,4647,1052,115753,6984,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,22014,2598,8470,1553,1345,665,544,345,445,304,360,251,285,279,225,187,154,127,244,188,402,284,254,237,395,311,36,63,266,257,346,281,1837,636,1332,579,13544,1995,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,90992,5833,48685,4290,3108,854,3504,840,3187,815,3241,924,2307,707,2461,732,2503,818,3455,1003,1813,553,2733,922,3548,972,2028,694,2509,822,2905,846,8178,1471,1205,508,42307,2971,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,593017,22289,249725,11544,23567,3268,14858,1881,14053,1693,13863,2176,14904,1942,14169,2086,15356,2061,12089,1897,15227,2305,11421,1694,11056,1798,11566,1690,11456,1792,10327,1727,44354,3812,11459,2337,343292,15106,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,226328,15192,104750,8680,10562,2174,7132,1668,5881,1143,6108,1313,5182,1006,5758,1115,6646,2285,5354,1363,6904,1573,5897,1488,4549,1245,5166,1188,4400,1072,4632,1251,16181,2168,4398,1206,121578,9103,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,323625,13550,163849,8090,10363,1571,10014,1653,9875,1671,11702,1828,11383,1883,10747,1921,10373,1620,8428,1675,9834,2152,7703,1347,8838,1424,10061,1836,9095,1724,9832,1536,21543,2569,4058,1045,159776,7971,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,158438,7084,75627,5054,6938,1398,4561,1144,5244,1052,3432,1008,6697,1375,3966,973,5165,1180,4776,1288,4491,1102,5060,1101,4650,1188,3427,884,2802,982,3463,1216,7960,1400,2995,912,82811,4577,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,302939,12826,147822,8481,11610,2021,10104,1672,8623,1676,9397,1726,9157,1673,9632,1656,10508,1802,8347,1552,8620,1342,7770,1479,6333,1207,7104,1832,6344,1190,7108,1456,22957,2525,4208,1161,155117,7662,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,267650,9812,124921,7258,9299,1442,7518,1230,9086,1567,6634,1314,7355,1400,7063,1003,7250,1609,8728,1181,7650,1291,6110,1300,7100,1141,5621,1055,6905,1300,5768,1135,18325,2569,4509,1154,142729,5957,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,54293,4966,27646,3245,1799,596,2826,994,1854,507,2141,745,1634,709,1568,581,1226,576,1802,508,2107,685,1789,661,1125,485,1149,511,970,411,1840,620,3251,933,565,395,26647,3040,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,49369,4873,20444,2904,164,172,1407,841,1749,958,1926,848,608,293,734,353,1502,679,1415,625,869,382,822,587,953,499,2745,1131,625,431,855,401,3389,940,681,501,28925,3408,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,61992,5191,26600,3273,2555,1025,1662,693,871,382,1536,667,1089,515,1774,616,2081,696,1681,624,1428,641,1632,686,1363,627,1863,588,910,571,769,438,4243,1095,1143,525,35392,3766,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,323364,11542,124028,6140,9414,1676,6054,1093,9746,1634,7243,1136,6779,1397,6817,1353,8631,1411,7998,1479,6386,1155,7328,1133,6872,1303,5525,1135,5083,970,6875,1451,19608,2480,3669,1005,199336,8111,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,21638,3365,9918,1973,825,535,545,375,1065,676,309,223,671,404,778,438,863,490,453,306,301,360,695,556,289,284,750,416,321,232,767,573,1191,581,95,127,11720,2114,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,417138,14728,189896,9472,16536,2086,11644,1855,12854,2467,11225,1850,12277,2449,11310,1987,11810,2044,12452,1814,10380,1753,9677,1712,9042,1522,8069,1307,9044,1530,6425,1282,31876,3223,5275,1255,227242,9214,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,29753,3418,13694,2113,582,364,1060,512,446,375,897,696,485,256,453,369,679,348,585,373,944,438,673,472,900,620,742,516,460,362,246,218,4253,1127,289,263,16059,2313,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,263433,13422,114193,7463,7435,1402,7274,1650,6236,1284,7440,1449,6983,1464,7132,1374,6770,1453,7365,1444,6362,1265,6437,1384,6478,1392,5590,1244,4233,1115,6327,1493,19168,2502,2963,877,149240,8382,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,135276,8298,65106,5593,5283,1200,3704,1193,5197,1184,3163,991,5753,1479,3093,852,6006,1733,4398,1295,3178,1034,3436,1196,3259,905,3370,1057,1810,688,2342,865,9019,1786,2095,873,70170,5326,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,100797,6944,53765,4401,3850,957,3082,881,2868,664,2138,590,3930,958,3021,1050,2546,803,3822,1154,2856,792,3619,1035,2827,774,3374,981,2700,1029,1602,532,10392,2010,1138,596,47032,4670,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
