GEO_ID,B16010_001E,B16010_001M,B16010_002E,B16010_002M,B16010_003E,B16010_003M,B16010_004E,B16010_004M,B16010_005E,B16010_005M,B16010_006E,B16010_006M,B16010_007E,B16010_007M,B16010_008E,B16010_008M,B16010_009E,B16010_009M,B16010_010E,B16010_010M,B16010_011E,B16010_011M,B16010_012E,B16010_012M,B16010_013E,B16010_013M,B16010_014E,B16010_014M,B16010_015E,B16010_015M,B16010_016E,B16010_016M,B16010_017E,B16010_017M,B16010_018E,B16010_018M,B16010_019E,B16010_019M,B16010_020E,B16010_020M,B16010_021E,B16010_021M,B16010_022E,B16010_022M,B16010_023E,B16010_023M,B16010_024E,B16010_024M,B16010_025E,B16010_025M,B16010_026E,B16010_026M,B16010_027E,B16010_027M,B16010_028E,B16010_028M,B16010_029E,B16010_029M,B16010_030E,B16010_030M,B16010_031E,B16010_031M,B16010_032E,B16010_032M,B16010_033E,B16010_033M,B16010_034E,B16010_034M,B16010_035E,B16010_035M,B16010_036E,B16010_036M,B16010_037E,B16010_037M,B16010_038E,B16010_038M,B16010_039E,B16010_039M,B16010_040E,B16010_040M,B16010_041E,B16010_041M,B16010_042E,B16010_042M,B16010_043E,B16010_043M,B16010_044E,B16010_044M,B16010_045E,B16010_045M,B16010_046E,B16010_046M,B16010_047E,B16010_047M,B16010_048E,B16010_048M,B16010_049E,B16010_049M,B16010_050E,B16010_050M,B16010_051E,B16010_051M,B16010_052E,B16010_052M,B16010_053E,B16010_053M,NAME,B16010_001MA,B16010_001EA,B16010_002MA,B16010_002EA,B16010_003MA,B16010_003EA,B16010_004EA,B16010_004MA,B16010_005EA,B16010_005MA,B16010_006MA,B16010_006EA,B16010_007MA,B16010_007EA,B16010_008MA,B16010_008EA,B16010_009EA,B16010_009MA,B16010_010EA,B16010_010MA,B16010_011MA,B16010_011EA,B16010_012MA,B16010_012EA,B16010_013MA,B16010_013EA,B16010_014MA,B16010_014EA,B16010_015MA,B16010_015EA,B16010_016EA,B16010_016MA,B16010_017EA,B16010_017MA,B16010_018EA,B16010_018MA,B16010_019MA,B16010_019EA,B16010_020MA,B16010_020EA,B16010_021EA,B16010_021MA,B16010_022EA,B16010_022MA,B16010_023MA,B16010_023EA,B16010_024MA,B16010_024EA,B16010_025MA,B16010_025EA,B16010_026EA,B16010_026MA,B16010_027EA,B16010_027MA,B16010_028EA,B16010_028MA,B16010_029MA,B16010_029EA,B16010_030MA,B16010_030EA,B16010_031EA,B16010_031MA,B16010_032EA,B16010_032MA,B16010_033EA,B16010_033MA,B16010_034MA,B16010_034EA,B16010_035MA,B16010_035EA,B16010_036EA,B16010_036MA,B16010_037EA,B16010_037MA,B16010_038EA,B16010_038MA,B16010_039EA,B16010_039MA,B16010_040EA,B16010_040MA,B16010_041MA,B16010_041EA,B16010_042MA,B16010_042EA,B16010_043MA,B16010_043EA,B16010_044EA,B16010_044MA,B16010_045MA,B16010_045EA,B16010_046MA,B16010_046EA,B16010_047MA,B16010_047EA,B16010_048MA,B16010_048EA,B16010_049EA,B16010_049MA,B16010_050EA,B16010_050MA,B16010_051MA,B16010_051EA,B16010_052MA,B16010_052EA,B16010_053MA,B16010_053EA,state
0400000US30,735761,2290,45079,3259,19435,2222,17773,2162,809,545,499,248,262,234,92,98,25644,2251,23707,2268,752,520,627,260,214,207,344,219,205496,5941,114845,4764,111647,4592,938,408,1098,588,536,337,626,493,90651,3837,87569,3715,813,558,1325,619,356,339,588,349,251781,6932,165805,6171,159292,6301,3392,1271,1581,848,317,175,1223,586,85976,3933,82633,3682,1014,530,1155,498,334,369,840,402,233405,6163,164338,5356,154996,5217,4380,1482,2346,684,1318,819,1298,631,69067,3569,66325,3669,337,232,1448,574,401,318,556,294,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,983382,1922,68461,4046,23336,2526,20248,2408,231,289,916,407,629,487,1312,857,45125,3203,38892,2808,188,145,4507,1288,991,449,547,303,309259,7379,175811,5680,167047,5777,728,379,6090,1368,910,484,1036,610,133448,5482,124847,5105,748,401,7392,1347,307,337,154,112,295612,7214,192645,5806,183236,5623,1086,422,4243,859,2196,811,1884,894,102967,4562,96603,4683,292,217,5440,1222,523,362,109,106,310050,7257,219667,5916,207225,5784,2300,632,7292,1388,1943,768,907,479,90383,4111,84654,4061,701,317,3769,884,801,415,458,260,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,7102144,8585,834880,17144,364515,12652,215376,9490,131097,6752,4653,1439,11166,2080,2223,1022,470365,12824,405811,11154,44431,4196,8966,1972,8616,2144,2541,1280,1802360,20521,995492,17042,880437,15693,85137,5430,11104,2632,12873,2157,5941,2045,806868,13407,763918,12591,25776,2458,8886,1674,7136,1449,1152,453,2198103,22493,1458831,21058,1341561,20375,71794,4963,24317,3499,13882,2014,7277,1701,739272,14042,700341,13515,21433,2527,10302,1573,4663,1043,2533,838,2266801,22745,1658148,21611,1475126,20813,55736,4602,58564,4751,54313,3827,14409,2630,608653,10945,552891,11487,14985,1920,18755,2442,17703,2364,4319,1348,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,6978172,8431,866099,18019,380677,11487,227778,9370,128527,7476,7031,1664,11799,2414,5542,1789,485422,11738,402755,10405,56486,4426,10797,2345,12280,2130,3104,1185,1942122,21687,1117191,21011,975459,20213,87284,5882,18441,3039,23883,2732,12124,2978,824931,15644,762892,14433,35684,3664,12678,2223,10446,1878,3231,1351,1945918,22305,1316177,19926,1191546,19646,62029,4686,28712,3651,18042,3317,15848,3081,629741,15015,583317,13966,20822,2751,12933,1889,8890,1772,3779,1157,2224033,23689,1694249,18965,1445597,18362,72045,5845,78768,6342,70546,5219,27293,3558,529784,11061,458768,10291,17861,2519,22175,3076,24649,2672,6331,1577,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,485353,1509,32444,2782,14821,1966,9162,1445,1687,1021,554,367,2213,796,1205,268,17623,1764,12330,1467,561,356,459,263,1218,519,3055,476,137293,4735,87401,4801,68954,4321,3601,992,1377,729,8108,2012,5361,621,49892,2968,41391,2717,1273,591,581,275,2873,818,3774,591,169188,5394,119873,4864,102268,4647,5056,1317,1842,667,6745,1432,3962,779,49315,2714,43335,2487,858,653,619,267,2656,804,1847,527,146428,5876,109524,5474,94417,5077,3913,1047,4068,1013,5283,1381,1843,822,36904,2466,32452,2418,950,404,1325,528,1753,1176,424,289,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3337464,5727,448179,14139,154447,7895,130450,6663,19180,2932,2078,889,2299,1140,440,346,293732,11233,276923,10725,10794,1778,1892,753,2344,1029,1779,1065,1026976,16396,519300,11115,495384,10780,17522,3033,2028,673,3953,1228,413,399,507676,11675,495948,11872,6666,1539,2672,854,1873,642,517,414,1010272,17281,641842,13745,619796,13765,12863,2425,4718,1453,3058,1133,1407,800,368430,10199,357592,9920,6083,1434,2545,782,1793,616,417,333,852037,14669,601085,12236,563616,12276,13401,2167,13383,2264,8936,1590,1749,809,250952,8814,234530,8731,5502,1222,4675,1058,5001,1230,1244,737,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,445824,1565,28903,2943,11015,1740,10012,1701,248,200,587,407,154,140,14,29,17888,2197,16084,2016,35,74,1700,832,69,115,0,157,127349,4691,73781,3576,71509,3475,793,460,1111,398,186,227,182,194,53568,3025,51295,3061,266,184,1695,536,253,269,59,97,116983,4176,80532,4024,77301,4112,603,338,2071,775,437,368,120,125,36451,2229,34406,2233,454,312,1397,552,23,39,171,274,172589,5057,128845,4490,120260,4241,1640,579,4484,961,2005,763,456,384,43744,2529,40952,2505,704,412,1557,480,514,325,17,40,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2096574,2299,274055,8074,153063,6091,45482,4053,95302,5614,1978,752,9016,1965,1285,589,120992,5488,60811,3604,46214,3567,3100,1024,8135,1550,2732,1093,581662,13214,356362,10253,224391,8634,97969,4524,6972,1481,19976,2760,7054,1961,225300,7215,176841,6107,29720,2769,5414,1203,11485,1402,1840,824,719023,10308,469540,10254,354049,10002,65523,4778,10650,1856,33301,3613,6017,1415,249483,6153,207492,6246,19188,2541,7109,1415,12593,2091,3101,1084,521834,12099,359296,9312,272754,7969,31230,3219,17794,2481,33594,2967,3924,1253,162538,6646,123839,5264,11260,2053,7233,1733,18764,2218,1442,759,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1280781,3158,156585,6692,39148,3636,37115,3684,1325,938,428,290,149,153,131,150,117437,5095,115721,5126,623,416,810,455,50,67,233,261,508339,10323,241169,8010,238029,7908,2040,775,600,376,456,302,44,65,267170,8325,264318,8264,953,510,1254,537,469,426,176,244,342754,8495,205628,6754,200539,6668,2813,955,1195,683,844,593,237,288,137126,5532,133973,5093,908,458,904,420,951,673,390,508,273103,9435,190350,7766,182532,7554,2136,842,3307,890,1851,792,524,427,82753,4894,78370,4750,1435,580,1627,683,870,687,451,372,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2607613,4266,301260,7370,134367,5003,82563,3909,44624,3024,1068,494,4816,915,1296,532,166893,5426,136488,4343,22544,2166,1691,567,4189,726,1981,557,816934,11344,453141,8337,408226,8915,34462,2614,1976,636,6253,1296,2224,646,363793,6851,344155,7287,12013,1735,1886,713,2733,820,3006,734,821258,10230,527455,9161,490366,8623,22784,2273,5501,1323,4817,809,3987,1035,293803,7009,277263,6970,8692,1487,2918,798,1743,562,3187,759,668161,12367,481996,11717,438026,10894,14972,1752,9964,2155,13485,1774,5549,1348,186165,5365,172089,5085,4777,1003,3076,874,4209,1043,2014,761,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
