GEO_ID,C24090_001E,C24090_001M,C24090_002E,C24090_002M,C24090_003E,C24090_003M,C24090_004E,C24090_004M,C24090_005E,C24090_005M,C24090_006E,C24090_006M,C24090_007E,C24090_007M,C24090_008E,C24090_008M,C24090_009E,C24090_009M,C24090_010E,C24090_010M,C24090_011E,C24090_011M,C24090_012E,C24090_012M,C24090_013E,C24090_013M,C24090_014E,C24090_014M,C24090_015E,C24090_015M,C24090_016E,C24090_016M,C24090_017E,C24090_017M,C24090_018E,C24090_018M,C24090_019E,C24090_019M,NAME,C24090_001MA,C24090_001EA,C24090_002MA,C24090_002EA,C24090_003MA,C24090_003EA,C24090_004MA,C24090_004EA,C24090_005MA,C24090_005EA,C24090_006MA,C24090_006EA,C24090_007EA,C24090_007MA,C24090_008MA,C24090_008EA,C24090_009MA,C24090_009EA,C24090_010MA,C24090_010EA,C24090_011MA,C24090_011EA,C24090_012MA,C24090_012EA,C24090_013MA,C24090_013EA,C24090_014MA,C24090_014EA,C24090_015MA,C24090_015EA,C24090_016MA,C24090_016EA,C24090_017MA,C24090_017EA,C24090_018EA,C24090_018MA,C24090_019MA,C24090_019EA,state
0400000US06,13002846,37127,7652800,34898,5917900,32898,5583131,34627,334769,8812,328415,9969,444806,11108,232812,7085,171824,7292,557043,12985,5350046,24433,3679943,27236,3549977,26985,129966,6152,499277,10742,514209,10643,274477,8503,113016,5613,269124,8353,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,906037,13219,494022,7761,374082,7780,355456,7602,18626,2230,15674,2023,26278,3270,31561,3213,18772,2202,27655,2868,412015,9877,268994,9103,263778,8948,5216,1019,27392,3202,29209,3712,59885,4630,14052,1732,12483,2120,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1242368,12495,707710,7716,551942,7564,513983,7872,37959,3134,41490,3301,36816,3005,22315,2438,13911,1967,41236,3353,534658,9746,360297,9833,351017,9834,9280,1486,74921,4127,46631,3426,26663,2509,8712,1629,17434,2552,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,9958866,40575,5792290,25004,4598271,28966,4381507,28232,216764,8209,198271,9624,291902,11482,179724,6899,133873,7373,390249,14202,4166576,28790,2924761,25367,2847311,25800,77450,5242,320991,10283,379042,11077,290910,10928,98985,6086,151887,7661,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2260377,18334,1221530,12288,823352,14673,771271,14271,52081,4050,83859,5014,69104,5190,48206,3627,145137,6586,51872,3944,1038847,11259,603816,11872,582424,11437,21392,2287,137246,6061,87898,4821,56407,4698,125259,5350,28221,2470,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,6956088,41290,3868187,26330,3099128,28725,2794092,28551,305036,12282,152189,8384,230564,9134,89083,5547,97686,5055,199537,8581,3087901,26175,2245889,23334,2138220,22918,107669,4761,285221,10785,256604,8529,127314,6786,64975,4222,107898,6046,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,2452805,17054,1376667,11732,1031900,12780,972625,12992,59275,3960,119919,6023,76375,4457,47420,3772,31579,3119,69474,4820,1076138,10727,695568,9942,674691,9582,20877,1990,188974,6915,88446,5089,48925,3613,18658,2254,35567,3415,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,297905,5939,147014,3609,84284,4159,78626,3998,5658,1255,21910,2604,5843,1221,3737,1084,26020,2353,5220,1215,150891,4196,70370,4400,67316,4300,3054,1214,34938,2984,8489,1545,3804,1061,30048,2987,3242,857,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1024042,11512,650419,8695,512385,8716,473913,8541,38472,3082,32137,2441,25777,2316,29007,2372,26507,2716,24606,2518,373623,8014,251877,7294,242010,7316,9867,1552,37837,3312,25495,2897,34061,2633,13475,1830,10878,1643,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,6743191,26940,3726878,16532,2712566,17920,2520769,16150,191797,6971,261458,7347,329983,9285,152283,6034,74977,4380,195611,8002,3016313,21090,1905500,19349,1837060,18314,68440,4894,439827,9845,350325,9960,163694,6688,60980,3768,95987,5263,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,3224577,22380,1848155,14479,1476558,16693,1380676,17108,95882,4742,79019,4298,106218,5019,64102,3847,39803,3307,82455,4721,1376422,14068,997683,15441,965504,15619,32179,2734,131491,5213,110547,5226,80675,4952,21646,2449,34380,2813,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,3981297,21157,2239687,16294,1769184,17301,1681094,17720,88090,3942,125908,5710,125571,4930,60683,3484,49926,3393,108415,5533,1741610,14833,1193069,13161,1165206,13405,27863,2645,243829,7488,150193,6182,72603,4072,38504,3412,43412,2964,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2105035,15367,1154174,9908,901275,9817,856218,9893,45057,3205,69055,3631,58174,3325,35487,2320,26222,2808,63961,4187,950861,11909,637434,11243,621833,11335,15601,1579,136773,6100,58280,3543,60675,3983,26670,2763,31029,3222,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,4424786,23081,2498422,13781,1932809,18126,1831523,17516,101286,4796,181422,6376,114482,5453,75391,3592,57994,4006,136324,5989,1926364,15923,1305527,14518,1274742,15257,30785,2877,327327,8455,122971,5582,77039,3720,44025,3462,49475,3083,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,3214837,20685,1853413,13164,1520981,13619,1430965,13624,90016,3988,101648,5330,70786,3990,55008,2916,29724,2820,75266,3500,1361424,13041,958775,13338,932890,13431,25885,2270,190037,6447,82211,3954,67811,3650,24634,2327,37956,2732,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,716018,7077,412985,5164,307727,5620,285749,5644,21978,2186,21448,2038,22646,1915,16932,1954,10723,1348,33509,2116,303033,5681,197431,5054,190758,5081,6673,930,40674,2335,25100,2294,19779,1887,8141,1206,11908,1328,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,548036,10261,335285,7141,255942,6974,235966,6564,19976,2540,15951,1934,16825,2306,14826,1922,10639,1673,21102,2475,212751,6041,137822,6134,131389,5894,6433,1316,22607,2975,19728,2460,16308,2500,6692,1353,9594,2116,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,620056,8848,348999,5909,237542,6189,222179,6204,15363,2046,14458,2576,25438,2763,18909,2204,29905,3213,22747,3104,271057,6423,157570,5820,151884,5655,5686,1110,21383,2143,28131,2585,33343,2445,18809,2125,11821,1949,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,491384,8703,264567,5801,175857,6819,164512,6699,11345,1696,14418,1945,12884,1780,18567,2164,28591,2699,14250,2218,226817,5188,137159,5308,130211,5142,6948,1198,27139,2532,7213,1331,30493,2397,14962,1852,9851,1709,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,322978,6084,183682,4555,129560,4516,116814,4554,12746,1633,11064,1357,12462,1443,7545,1279,5399,864,17652,1564,139296,4156,85535,3802,83026,3770,2509,631,24189,2360,11809,1601,6664,1104,4597,995,6502,909,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,2562743,20804,1505468,14438,1152003,14528,1084107,13303,67896,4431,75034,4151,90588,4889,62523,4185,59013,3715,66307,4442,1057275,12744,682093,10985,654748,10347,27345,2803,124653,6267,86839,4263,88510,4612,33478,2827,41702,3123,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,357154,8044,202528,5422,153174,5412,144102,5296,9072,1389,11888,1650,10646,1810,8399,1491,8124,1721,10297,1905,154626,5247,104688,5229,101406,5135,3282,945,24682,2834,10511,1706,8682,1401,3113,821,2950,1027,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2269376,17887,1302934,11866,1011282,12159,949894,12410,61388,3523,56777,3793,77063,4574,43227,3859,43653,3720,70932,3849,966442,13747,678601,12507,650730,12048,27871,2707,92380,4907,74720,4992,59115,3743,26594,3249,35032,2822,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,2294412,18154,1279941,11153,970883,11117,931559,11383,39324,3166,63693,4577,76126,4924,38285,3263,39173,4036,91781,5446,1014471,13638,720515,13296,706764,13265,13751,1694,96065,4974,81828,4506,58599,3923,25506,2494,31958,3058,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1023259,10037,591968,7426,447029,8387,421343,8659,25686,2361,26101,2403,34602,2426,26445,2270,16564,1957,41227,2394,431291,6269,275901,6866,267267,6540,8634,1434,51864,3727,38126,2685,32761,2985,15374,2330,17265,1805,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
