GEO_ID,B15011_001E,B15011_001M,B15011_002E,B15011_002M,B15011_003E,B15011_003M,B15011_004E,B15011_004M,B15011_005E,B15011_005M,B15011_006E,B15011_006M,B15011_007E,B15011_007M,B15011_008E,B15011_008M,B15011_009E,B15011_009M,B15011_010E,B15011_010M,B15011_011E,B15011_011M,B15011_012E,B15011_012M,B15011_013E,B15011_013M,B15011_014E,B15011_014M,B15011_015E,B15011_015M,B15011_016E,B15011_016M,B15011_017E,B15011_017M,B15011_018E,B15011_018M,B15011_019E,B15011_019M,B15011_020E,B15011_020M,B15011_021E,B15011_021M,B15011_022E,B15011_022M,B15011_023E,B15011_023M,B15011_024E,B15011_024M,B15011_025E,B15011_025M,B15011_026E,B15011_026M,B15011_027E,B15011_027M,B15011_028E,B15011_028M,B15011_029E,B15011_029M,B15011_030E,B15011_030M,B15011_031E,B15011_031M,B15011_032E,B15011_032M,B15011_033E,B15011_033M,B15011_034E,B15011_034M,B15011_035E,B15011_035M,B15011_036E,B15011_036M,B15011_037E,B15011_037M,B15011_038E,B15011_038M,B15011_039E,B15011_039M,NAME,B15011_001EA,B15011_001MA,B15011_002EA,B15011_002MA,B15011_003EA,B15011_003MA,B15011_004EA,B15011_004MA,B15011_005EA,B15011_005MA,B15011_006EA,B15011_006MA,B15011_007EA,B15011_007MA,B15011_008EA,B15011_008MA,B15011_009EA,B15011_009MA,B15011_010EA,B15011_010MA,B15011_011EA,B15011_011MA,B15011_012EA,B15011_012MA,B15011_013EA,B15011_013MA,B15011_014EA,B15011_014MA,B15011_015EA,B15011_015MA,B15011_016MA,B15011_016EA,B15011_017EA,B15011_017MA,B15011_018EA,B15011_018MA,B15011_019EA,B15011_019MA,B15011_020MA,B15011_020EA,B15011_021MA,B15011_021EA,B15011_022EA,B15011_022MA,B15011_023EA,B15011_023MA,B15011_024MA,B15011_024EA,B15011_025MA,B15011_025EA,B15011_026MA,B15011_026EA,B15011_027EA,B15011_027MA,B15011_028EA,B15011_028MA,B15011_029EA,B15011_029MA,B15011_030MA,B15011_030EA,B15011_031MA,B15011_031EA,B15011_032EA,B15011_032MA,B15011_033EA,B15011_033MA,B15011_034EA,B15011_034MA,B15011_035MA,B15011_035EA,B15011_036MA,B15011_036EA,B15011_037EA,B15011_037MA,B15011_038EA,B15011_038MA,B15011_039EA,B15011_039MA,state
0400000US30,233405,6163,110984,3964,31842,2618,13978,1542,2679,961,5551,1158,2717,1037,6917,1360,46661,2816,21266,1842,3440,924,8450,1200,4421,935,9084,1247,32481,1807,14160,1206,1813,595,4598,842,5363,926,6547,1161,122421,4517,36888,2861,10583,1712,6654,1476,6666,1620,5102,896,7883,1309,57475,2647,14255,1563,9132,1288,9094,1323,11590,1274,13404,1906,28058,2049,4500,856,4045,812,1929,513,10914,1307,6670,1137,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,310050,7257,137913,5012,36533,2771,16028,1735,2323,703,6686,1499,1736,621,9760,1736,60721,3571,23303,2209,4784,1011,12828,1894,3639,911,16167,1743,40659,2161,18283,1783,1909,537,6925,1182,4732,868,8810,1240,172137,4153,49828,2868,17740,1932,4916,893,5033,1013,6040,1074,16099,1894,79424,3115,20026,1903,12966,1686,10923,1545,14034,1828,21475,1864,42885,2152,9250,1327,5568,1013,1909,769,14008,1533,12150,1554,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2266801,22745,1028548,13432,309103,8106,131347,4981,14005,2166,72612,4821,10044,1886,81095,5173,491291,9832,209783,7546,24932,2649,131557,4662,23573,2831,101446,4387,228154,4725,97651,3808,10570,1294,51641,3139,24042,2639,44250,3341,1238253,15936,410918,9202,130834,5497,52406,4074,64685,4384,49396,3326,113597,5603,601652,10559,160596,6455,76817,4685,122043,5622,96029,5412,146167,5369,225683,5942,41992,2739,28377,2342,19340,2346,84364,3977,51610,3555,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2224033,23689,1019971,12535,306549,8366,125645,6609,16055,2300,84494,5349,10515,2039,69840,5094,510154,9987,205520,7149,30228,2949,153556,7140,22062,2859,98788,5486,203268,5528,82520,4382,9408,1453,55059,3955,20016,1931,36265,3004,1204062,17243,420283,9952,127030,6654,53948,4895,83618,6094,52404,3516,103283,6431,599358,11529,139684,6976,84100,4885,151889,6299,95674,6067,128011,6249,184421,5907,32223,3014,23304,2428,19932,2787,65770,3705,43192,3390,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,146428,5876,69394,4096,21738,2261,11111,1780,1458,603,3274,841,704,420,5191,1179,32828,2561,14422,1876,2158,716,4487,897,3169,877,8592,1542,14828,1281,8259,1058,504,239,2134,591,1904,492,2027,665,77034,3513,26993,1981,9051,1388,3055,750,4796,1083,2835,829,7256,1247,36176,2486,10209,1712,6137,1181,6694,1128,5750,1094,7386,1200,13865,1218,3638,977,1607,588,855,452,4681,933,3084,895,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,852037,14669,390696,7713,111727,5821,44448,3681,7719,1566,28828,3996,4910,1315,25822,2959,181933,5220,68257,3415,11618,1670,51949,3484,13053,1778,37056,3103,97036,3820,39617,2706,6720,1183,26388,2472,11150,1510,13161,1400,461341,10919,147079,7407,36849,3417,24214,2993,27284,2561,22478,2822,36254,3630,223946,7873,43655,2866,34159,3604,54617,4347,52322,3911,39193,2998,90316,4341,14172,1794,11431,1577,10440,1699,35935,2519,18338,2134,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,172589,5057,76812,2863,21137,1589,10558,1436,1093,410,2215,687,445,206,6826,1207,35379,2149,17593,1438,1419,552,4484,850,2214,604,9669,1211,20296,1308,9295,999,896,389,1830,441,2648,654,5627,846,95777,3253,28359,1969,10222,1342,3382,757,3020,773,2144,562,9591,1335,44067,2288,13104,1297,5431,887,4284,793,7639,1063,13609,1563,23351,1191,5549,866,2775,600,1113,347,6633,1047,7281,939,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,521834,12099,259420,8293,73760,4572,28960,2576,4559,1051,21527,2665,2008,644,16706,2445,113935,4787,41598,3202,6120,1266,33055,2595,8626,1571,24536,2220,71725,3338,32255,2430,3347,920,19695,1774,7785,1320,8643,1394,262414,7155,85895,4092,24752,2388,12534,2126,16939,2211,9339,1430,22331,2810,122396,4952,27021,2501,18619,1985,28612,2843,22835,2480,25309,2328,54123,3571,10066,1351,8091,1204,8858,1549,16230,2187,10878,1535,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,273103,9435,128567,5803,35270,2839,11839,1657,3208,856,9511,1662,1883,825,8829,1850,58021,3787,22239,2180,5547,1209,12662,1795,5458,1195,12115,1914,35276,2130,12851,1671,2911,798,6636,1202,6800,974,6078,1302,144536,5913,44287,3171,13927,1970,7764,1477,6721,1295,6191,1429,9684,1595,69100,4480,13921,2162,13935,1833,12664,1507,17957,1900,10623,1711,31149,2448,3370,864,5487,1126,1751,484,15338,1711,5203,996,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,668161,12367,313189,7945,94386,4292,38942,2564,5995,975,22828,2218,3775,733,22846,2446,139072,4784,51429,2614,8022,1277,36456,2459,13611,1440,29554,2652,79731,2851,29302,2124,5287,856,19567,1750,12986,1552,12589,1343,354972,6994,121294,4821,32903,2509,19617,2221,22432,1994,17926,1771,28416,2156,161056,4253,31228,2187,22471,2079,38000,2875,39070,2379,30287,1911,72622,2579,11801,1308,6066,962,7509,1166,33042,2280,14204,1475,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1198076,13101,557212,7625,172672,4759,74764,3339,9874,1676,38800,2975,8673,1169,40561,2843,257291,4970,105696,4222,16976,1776,67336,3172,18523,1678,48760,2341,127249,3612,49745,2142,8474,931,26236,2039,19821,1677,22973,1891,640864,8972,219584,5356,63149,3382,32950,2495,35196,2963,29372,2353,58917,2921,305783,6374,71392,3117,48559,2876,61801,3086,57573,2994,66458,3892,115497,3698,18475,2047,16871,1474,8046,1036,48850,2531,23255,1634,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,610703,13439,238637,8208,72855,5168,27131,3103,8801,1844,19227,2412,6796,1903,10900,1983,115152,5794,39107,3672,7863,1504,43272,3881,10132,1717,14778,2111,50630,2676,18995,1983,1887,626,16748,1848,7096,1244,5904,1116,372066,8498,115998,5313,31239,3484,19890,2918,25876,2902,17267,2215,21726,2918,190266,5691,37725,3509,24148,2450,63782,3906,41184,3637,23427,2527,65802,3375,11150,1804,6859,1134,12163,1806,27634,2509,7996,1295,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,2290457,22685,1093166,13204,337664,7718,170753,5972,13646,1897,63462,4019,8829,1563,80974,4334,529534,9305,257320,6816,24926,2072,121105,5583,19458,2243,106725,4809,225968,4833,109397,4302,9142,1558,44504,3237,16787,1870,46138,2614,1197291,15770,413747,9045,160893,6741,42964,3315,64997,3934,29220,2875,115673,6118,574896,10515,180449,6107,61803,3626,112250,6001,75443,4562,144951,5636,208648,4940,45103,2942,23550,2475,21517,2160,63269,3203,55209,3366,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,148610,5473,67404,3467,27401,2659,10025,1524,2584,913,7274,1558,1755,732,5763,1151,28115,2546,10098,1692,2443,1023,6561,1367,3638,874,5375,950,11888,1187,4048,768,880,443,2176,529,3191,603,1593,552,81206,3265,34072,2434,6340,1166,8591,2021,5925,1195,5035,1073,8181,1463,32889,2233,4798,981,8028,1475,6271,956,8199,878,5593,1189,14245,1470,995,459,2521,511,748,299,7643,1020,2338,690,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,989335,16944,456857,9906,130259,5379,51153,4168,6438,1519,34956,3353,5902,1563,31810,2734,198196,6557,82665,4068,9673,1287,58168,4366,10069,1794,37621,2992,128402,3941,52331,2997,6563,1164,35196,2452,12320,1561,21992,2214,532478,11417,172454,6655,48735,3995,21321,2719,34113,2942,27118,2813,41167,3321,251165,7775,60576,3955,36440,3381,53956,4010,52218,3510,47975,3546,108859,4440,18049,1921,14103,1639,10270,1511,40776,3011,25661,2830,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,1002543,14230,479863,8479,144524,4447,73493,3803,5885,1122,25611,3012,3455,717,36080,2843,211551,6000,104037,4719,13180,2099,40671,3483,7954,1329,45709,2797,123788,3625,55383,2997,9022,1500,21630,1942,13953,1601,23800,2145,522680,9120,178808,5575,64205,3612,20044,2557,23435,2756,12994,2172,58130,3361,231754,5806,73214,4136,29756,2766,35070,2675,25967,2737,67747,3980,112118,3910,24333,2270,13356,1810,8945,1121,34406,2303,31078,2381,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,105583,4800,51128,3011,15072,1846,7169,1384,838,448,1685,729,1717,869,3663,993,22741,2210,11620,1972,1425,572,2922,817,3280,989,3494,858,13315,1482,6276,1067,1389,534,1891,640,2346,554,1413,406,54455,3674,19425,2426,6460,1547,2261,772,1962,874,2936,971,5806,1435,24374,2395,6063,1244,2793,784,3442,1094,6758,1208,5318,1254,10656,1188,2304,776,1843,622,799,340,4265,780,1445,456,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,9171076,42256,4450741,26215,1519075,20970,778189,13411,74914,5622,283585,9211,23821,3149,358566,10021,1983054,16220,999284,14477,102571,4367,421226,9966,51127,3625,408846,10447,948612,10116,472168,8623,47992,3281,184097,6383,64373,4231,179982,6557,4720335,27565,1739425,16892,660934,13269,183927,6829,286550,8635,76631,4554,531383,12271,2104479,18086,687183,9195,237962,7360,405947,8922,171812,7081,601575,10748,876431,10274,218622,6645,102342,5329,93253,4692,197776,6891,264438,7657,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,458694,13262,192840,7455,56156,4864,19647,2833,3921,1262,14873,2592,3563,1102,14152,2394,88477,5078,30604,2559,8036,1428,25080,2802,5502,1185,19255,2417,48207,2459,18789,1972,3111,786,12678,1579,7119,1266,6510,1089,265854,8545,88913,5262,20070,2651,18448,2718,14812,2298,14782,2330,20801,3082,126162,5730,21021,2443,21686,2887,28534,2933,31903,2982,23018,2606,50779,2861,4333,866,5820,1243,5253,1000,26027,2322,9346,1474,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
