GEO_ID,B14006_001E,B14006_001M,B14006_002E,B14006_002M,B14006_003E,B14006_003M,B14006_004E,B14006_004M,B14006_005E,B14006_005M,B14006_006E,B14006_006M,B14006_007E,B14006_007M,B14006_008E,B14006_008M,B14006_009E,B14006_009M,B14006_010E,B14006_010M,B14006_011E,B14006_011M,B14006_012E,B14006_012M,B14006_013E,B14006_013M,B14006_014E,B14006_014M,B14006_015E,B14006_015M,B14006_016E,B14006_016M,B14006_017E,B14006_017M,B14006_018E,B14006_018M,B14006_019E,B14006_019M,B14006_020E,B14006_020M,B14006_021E,B14006_021M,NAME,B14006_001MA,B14006_001EA,B14006_002MA,B14006_002EA,B14006_003MA,B14006_003EA,B14006_004EA,B14006_004MA,B14006_005MA,B14006_005EA,B14006_006MA,B14006_006EA,B14006_007MA,B14006_007EA,B14006_008MA,B14006_008EA,B14006_009MA,B14006_009EA,B14006_010MA,B14006_010EA,B14006_011MA,B14006_011EA,B14006_012MA,B14006_012EA,B14006_013MA,B14006_013EA,B14006_014MA,B14006_014EA,B14006_015MA,B14006_015EA,B14006_016MA,B14006_016EA,B14006_017MA,B14006_017EA,B14006_018MA,B14006_018EA,B14006_019MA,B14006_019EA,B14006_020MA,B14006_020EA,B14006_021MA,B14006_021EA,state
0400000US30,1003875,2158,128927,8061,42740,4680,2957,871,2162,665,7361,1315,7574,1589,6939,1313,13971,2390,1776,777,86187,4842,874948,8351,183276,5119,13019,1617,10512,1695,40256,2951,44920,2923,40682,2064,24822,2613,9065,1522,691672,7256,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1262732,2140,145330,7216,37160,3987,1937,652,1916,659,6795,1277,8298,1646,7313,1331,9380,2279,1521,693,108170,5417,1117402,7329,210712,4624,14118,2121,9290,1472,42849,2332,48918,2860,49872,2437,33565,2689,12100,1626,906690,7031,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,9756452,7319,1340649,33826,479288,15472,22822,2834,27162,2847,105232,6374,97869,6876,96108,7073,107944,6894,22151,3069,861361,24936,8415803,34137,1905311,20673,119327,5788,97979,5301,377606,9380,425056,11921,438730,9009,341951,10984,104662,6793,6510492,24757,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,9881917,9832,1387880,31030,515439,17149,29838,3652,26132,3252,125149,8074,117212,6756,105617,7607,92509,7042,18982,2379,872441,19949,8494037,31114,2137834,23847,140657,7272,103586,5844,432793,11652,456992,9967,494023,10128,391833,12370,117950,6685,6356203,23838,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,692279,1672,73621,6629,20761,2996,1467,421,1039,402,5781,1350,4951,1114,4469,767,2602,770,452,336,52860,4574,618658,6687,159765,5291,10946,1613,8975,1395,34586,2424,34125,2794,33395,1615,29771,3091,7967,1436,458893,5126,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,4599700,5538,755223,19327,257596,9899,11116,2066,14107,1945,59635,5190,54989,4666,53829,4066,55180,4748,8740,2058,497627,14908,3844477,20608,862987,12680,51356,3855,46067,3982,180643,6613,187930,7833,200121,5471,149733,7070,47137,4050,2981490,17525,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,584685,1214,64445,5279,18063,2591,1332,698,797,514,2731,774,2552,761,3703,1071,6081,1595,867,490,46382,4109,520240,5579,103980,3781,9133,1172,4528,992,20912,1877,23618,1901,23419,1740,14644,1942,7726,1320,416260,4722,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2887974,3810,366183,13923,109198,6957,5328,1194,4862,987,28502,3209,24446,2777,26128,3130,17395,2958,2537,693,256985,10705,2521791,14337,577903,10422,31004,3128,27792,2883,121210,4712,131020,5769,131776,5195,108185,5293,26916,2775,1943888,12696,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1699309,3519,298526,14391,89108,6634,5059,1182,4023,1328,20262,3004,16820,2480,17281,2303,21504,2634,4159,1128,209418,10391,1400783,14230,263444,7433,14165,2001,13525,1847,55347,3405,63051,4536,66600,3352,37278,2855,13478,2119,1137339,10804,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3680043,4345,560129,15706,208509,8476,13422,1703,12506,1558,47885,3412,43675,3276,38142,3501,44069,4123,8810,1462,351620,10842,3119914,15949,747651,9441,48535,3299,41249,2656,162523,4857,170475,4582,171121,3146,118550,4814,35198,3231,2372263,13280,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,5476005,4617,594045,16228,222562,9226,8845,1384,12668,1694,40166,2954,36131,2802,35308,2830,76898,5210,12546,2418,371483,10685,4881960,16160,1090698,10220,67747,3516,58177,2791,227892,5974,255764,5498,257643,4837,174202,5411,49273,2975,3791262,13709,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,3093815,2844,1316662,23350,366498,10391,21484,2781,17102,2470,84017,4568,77680,4737,74268,4341,83730,5197,8217,1701,950164,17847,1777153,23681,368300,12131,13985,1979,10145,1613,56781,4890,67515,3940,78329,4719,116413,6370,25132,3126,1408853,17856,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,7974003,7257,839762,26507,297982,13408,13947,2536,17055,2584,55794,4505,53135,5267,53430,4589,88220,5568,16401,2538,541780,17380,7134241,26276,1710242,17679,109633,5333,84133,4790,348438,8003,368091,9516,378568,7587,301542,8622,119837,5709,5423999,21039,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,706595,1864,74856,5759,27354,3122,929,459,853,358,3982,1145,2963,690,2569,672,14416,2431,1642,700,47502,3923,631739,5998,148442,4725,11635,1613,8204,1259,34888,2599,33589,2086,28914,1680,24293,2796,6919,1551,483297,5684,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4776684,5191,714127,21765,251861,10843,10820,1890,16115,2870,59382,4478,56048,4752,48113,4375,52015,4474,9368,1727,462266,15092,4062557,21774,889878,14097,52814,4489,49664,4402,190929,7167,191809,7698,204577,5760,156221,7884,43864,4070,3172679,18667,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3983516,4676,492822,17939,159706,9713,7039,1747,5190,1156,31194,4088,29166,3561,29957,3282,49112,4403,8048,1711,333116,12101,3490694,18177,763996,12745,50958,3474,37926,3607,158751,5800,167109,6431,170843,4140,138701,7653,39708,3025,2726698,14882,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,542666,1602,59126,6380,21622,3204,1308,462,1264,685,3221,1048,3927,1099,3937,1157,6388,1260,1577,864,37504,4617,483540,6274,115971,4308,8171,1464,5551,1137,24541,2559,26304,1944,26857,2261,18182,2045,6365,1495,367569,5725,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,37436162,15017,4731193,58025,1777292,31993,86735,5401,90646,5762,327842,10238,358776,10911,354816,10446,477905,15894,80572,6191,2953901,36769,32704969,58548,8264379,38954,504459,12467,410120,10954,1536578,17913,1669514,17218,1753108,18339,1930261,22313,460339,10179,24440590,41620,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2788241,4449,537877,18441,195114,10152,14247,2282,11670,2213,46075,3876,43908,4328,37278,3623,35304,4903,6632,1601,342763,12730,2250364,17397,534400,11199,31187,3599,31766,2958,109065,4891,119515,5817,127033,5078,93956,5742,21878,2816,1715964,14237,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,3363946,3730,345361,13107,114145,6871,6088,1402,7262,1338,24776,2667,23414,3195,22704,2820,22573,3888,7328,1648,231216,9203,3018585,14149,712255,11106,46340,3097,31792,3123,133282,4924,149584,4707,172061,5002,132227,5704,46969,4078,2306330,13190,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,26911876,13071,3914972,62653,1527924,36403,86095,6833,86827,5623,355158,13573,347527,14451,298771,12193,298101,13590,55445,5980,2387048,39498,22996904,64747,5987557,43690,360073,12509,315719,13142,1234262,15440,1358120,20377,1357507,18710,1088284,19551,273592,10763,17009347,43290,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,5692701,6623,504913,20249,168893,11239,8794,1923,8143,1655,34187,4316,35989,4777,33515,3708,38717,4829,9548,1645,336020,12539,5187788,20356,1283931,15780,84280,4990,63478,4403,251441,7524,265816,8200,270323,5755,245822,7455,102771,5774,3903857,17127,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,20232858,13944,2701418,45949,860753,25984,52771,4568,49857,4595,185426,10730,177585,8917,167593,9437,180308,8918,47213,5010,1840665,32958,17531440,50398,3798033,32197,254448,9934,179329,8883,725245,15207,781497,17387,831288,12373,816636,17793,209590,9038,13733407,39683,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,6457412,4915,636736,19539,216232,11669,10514,1960,9790,2358,34726,3609,37121,3701,37909,4071,57719,5106,28453,3615,420504,12676,5820676,20342,1348063,15860,98659,4964,64058,4082,254438,7459,271984,7444,299537,6740,246540,9345,112847,6574,4472613,16185,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,642186,2193,102679,8033,38727,4946,3165,1325,1503,776,7023,2045,6105,1815,7802,2034,6580,1735,6549,1820,63952,4912,539507,8396,108986,6054,11564,1894,6915,1858,19454,2257,19101,2324,17175,1910,17456,2483,17321,2409,430521,6065,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2963989,4540,264345,14908,119684,8795,4870,1487,4475,1305,21148,3598,18504,2798,18094,2112,48210,4669,4383,1036,144661,8391,2699644,14223,862002,10100,53243,3412,43536,3087,183334,5341,189224,5839,193088,4483,164348,5991,35229,3364,1837642,12094,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,18378976,9895,2462983,43030,809899,23686,51719,5208,42723,3940,168908,8458,163164,8237,164055,7018,168273,9665,51057,4051,1653084,28602,15915993,44379,3583307,28309,243615,7928,172533,5920,683740,12015,736903,12915,781373,10946,726603,12388,238540,8249,12332686,32006,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,8440349,6346,783249,24033,271484,13636,20623,3296,15325,2433,58426,4935,58580,4844,55289,4930,50031,5568,13210,2604,511765,13467,7657100,23561,1848025,15993,140950,5624,89408,4385,363876,8989,391076,9568,403306,7027,347202,10425,112207,5624,5809075,21079,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,10964672,7574,1486872,33930,500457,16985,28176,3275,26809,3094,112859,6261,99650,5692,100562,6310,109405,7392,22996,2462,986415,22679,9477800,36016,2114273,21236,139481,6231,104135,5002,430167,8280,476114,10333,498336,7250,354258,10265,111782,5641,7363527,26108,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,5731777,5469,744757,19876,261291,12603,16803,2176,14485,2051,52729,4346,51139,4605,47928,4696,64135,5203,14072,2235,483466,11665,4987020,21236,1127892,16131,80442,5068,56558,3658,238282,7420,257183,6880,251455,6344,179623,7209,64349,3967,3859128,15305,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,11993621,6424,1447261,28088,482364,14320,27751,3014,26098,2923,97484,5834,98942,6180,87506,4810,113931,5943,30652,3273,964897,18660,10546360,29421,2229245,21234,152732,5570,108308,5163,457968,9942,503810,10221,519393,7255,345089,8888,141945,6509,8317115,18884,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,9449965,5573,1300694,25277,450057,12395,23628,2687,23910,2598,88980,5775,92114,5105,84672,4486,116091,5872,20662,2728,850637,16974,8149271,25154,1834170,16313,117002,4721,95273,4808,360311,7760,389720,8032,433860,7022,340673,8750,97331,4735,6315101,20622,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1802124,2891,195671,9448,69908,5439,3764,947,3106,869,13383,2306,11200,1814,12464,1578,22328,2729,3663,1100,125763,5924,1606453,9397,405521,6733,32302,2471,23822,2287,83364,3278,91144,2979,92058,3537,57868,3445,24963,2408,1200932,7411,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,1658821,3144,192610,12143,70059,7236,2683,907,3953,1020,14190,2624,13037,2970,11136,2034,23048,3227,2012,655,122551,7637,1466211,12318,367724,9609,19971,2491,19053,2822,80483,4253,86439,4225,90773,4324,56008,5334,14997,2389,1098487,10488,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,1984276,3399,380464,16170,127357,7905,7685,1290,6972,1534,25603,2977,29552,3564,27762,3135,25936,2862,3847,1028,253107,11417,1603812,16347,377817,10738,20458,2233,16514,2032,76902,4591,88132,4066,81900,4534,74743,5000,19168,2017,1225995,10367,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,1333716,2836,114530,8042,33179,4229,2043,868,2156,750,8029,1757,5568,1303,6757,1480,7080,1577,1546,698,81351,5774,1219186,8318,279082,6971,19884,2386,11933,1558,57823,3494,61622,3632,53458,2426,59739,3945,14623,2069,940104,8187,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,817636,1895,104833,6009,35984,3114,2571,607,1840,594,7795,1263,5655,1028,7755,1565,9211,2055,1157,661,68849,4353,712803,6362,167908,4123,14119,1475,9503,1262,38628,2239,40017,2540,37209,2143,21076,2010,7356,1272,544895,5536,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,7137851,5820,722857,21789,252072,13507,11113,1814,11755,2115,45927,4533,46360,5231,41945,4509,82458,5766,12514,1879,470785,12663,6414994,22092,1461037,14550,106251,5069,76262,4005,319249,9364,316759,8112,311907,5338,259807,8398,70802,4388,4953957,16829,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,987532,2655,125102,8814,34871,3894,1120,505,1176,685,10149,2069,6695,1583,7870,1695,5353,1636,2508,1131,90231,6523,862430,9371,183365,5485,12058,1846,9519,1409,35371,2236,34798,2889,41121,2483,37464,3012,13034,1574,679065,8076,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,6761676,6978,927101,25699,325752,13203,12261,2159,18862,2566,74151,5504,72711,4907,63049,4317,72031,7263,12687,2253,601349,16858,5834575,27136,1372061,16180,69516,4042,66285,4395,278811,8627,311949,7900,306602,7400,275801,9040,63097,4174,4462514,21887,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,6372802,6194,947636,25779,310061,12831,17056,2496,20097,2792,75226,6016,65561,5139,59242,4301,58560,4946,14319,2415,637575,17839,5425166,27222,1198267,16888,67412,4577,60322,4406,241710,8948,275723,8322,285517,6998,202598,8359,64985,5343,4226899,20755,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,2718769,3576,320276,13174,123728,8248,6579,1280,5976,1229,26186,3581,20304,2798,18690,2114,37156,4216,8837,2884,196548,7477,2398493,13852,607050,9294,41886,3270,29560,2406,126307,4687,140379,5367,138791,4487,95628,4781,34499,2966,1791443,11914,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
