GEO_ID,B07411_001E,B07411_001M,B07411_002E,B07411_002M,B07411_003E,B07411_003M,B07411_004E,B07411_004M,B07411_005E,B07411_005M,NAME,B07411_001MA,B07411_001EA,B07411_002MA,B07411_002EA,B07411_003EA,B07411_003MA,B07411_004EA,B07411_004MA,B07411_005MA,B07411_005EA,state
0400000US06,32138,99,32324,105,31601,414,30124,822,28051,1534,California,null,null,null,null,null,null,null,null,null,null,06
0400000US28,24171,522,24724,508,20648,1173,17956,2776,22762,2980,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US09,36775,425,37990,725,30745,1319,26931,4155,29185,2637,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US48,30442,111,30833,122,27447,568,25891,702,26205,951,Texas,null,null,null,null,null,null,null,null,null,null,48
0400000US24,39618,553,40421,342,34510,1930,33146,3271,33855,3883,Maryland,null,null,null,null,null,null,null,null,null,null,24
0400000US12,27636,247,27938,268,26771,413,25388,1060,26622,921,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US25,37177,297,37540,405,35126,1739,37768,3285,30700,1492,Massachusetts,null,null,null,null,null,null,null,null,null,null,25
0400000US11,51557,980,51947,1371,49138,4392,-666666666,-222222222,50386,6141,District of Columbia,null,null,null,null,null,null,-,**,null,null,11
0400000US49,31272,318,32259,356,25890,965,24992,2813,29690,2620,Utah,null,null,null,null,null,null,null,null,null,null,49
0400000US36,33906,283,34616,307,30858,604,27762,1626,30617,956,New York,null,null,null,null,null,null,null,null,null,null,36
0400000US34,37808,450,38510,489,33496,2068,39894,2474,27749,1940,New Jersey,null,null,null,null,null,null,null,null,null,null,34
0400000US39,30216,150,30969,169,24298,790,22171,786,26742,1826,Ohio,null,null,null,null,null,null,null,null,null,null,39
0400000US29,29541,358,30322,219,24555,1009,22531,1434,26712,1707,Missouri,null,null,null,null,null,null,null,null,null,null,29
0400000US42,30914,145,31500,152,25939,624,21837,1086,27373,2600,Pennsylvania,null,null,null,null,null,null,null,null,null,null,42
0400000US26,29656,260,30524,150,23701,783,21589,622,26616,1796,Michigan,null,null,null,null,null,null,null,null,null,null,26
0400000US31,31747,314,33086,575,25899,1184,22137,1818,27272,4399,Nebraska,null,null,null,null,null,null,null,null,null,null,31
0400000US16,27193,468,28658,850,23981,1532,19550,2254,21062,1249,Idaho,null,null,null,null,null,null,null,null,null,null,16
0400000US35,25428,442,25853,420,21142,1127,21722,2896,26409,3388,New Mexico,null,null,null,null,null,null,null,null,null,null,35
0400000US15,34334,842,35138,663,32279,1834,21436,3240,28070,4154,Hawaii,null,null,null,null,null,null,null,null,null,null,15
0400000US46,30883,448,31969,466,25519,2365,19797,3020,22989,4563,South Dakota,null,null,null,null,null,null,null,null,null,null,46
0400000US53,35928,237,36822,268,32332,712,27177,1522,27249,1375,Washington,null,null,null,null,null,null,null,null,null,null,53
0400000US44,32024,544,32516,981,24332,3113,36972,5347,29508,4453,Rhode Island,null,null,null,null,null,null,null,null,null,null,44
0400000US04,30235,208,30647,224,27819,1049,19796,2012,26371,1790,Arizona,null,null,null,null,null,null,null,null,null,null,04
0400000US47,27407,239,28292,401,22906,962,23641,1829,25095,2220,Tennessee,null,null,null,null,null,null,null,null,null,null,47
0400000US20,30493,266,31346,269,24252,1791,21797,1200,31058,2430,Kansas,null,null,null,null,null,null,null,null,null,null,20
