GEO_ID,B19057_001E,B19057_001M,B19057_002E,B19057_002M,B19057_003E,B19057_003M,NAME,B19057_001EA,B19057_001MA,B19057_002MA,B19057_002EA,B19057_003MA,B19057_003EA,state
0400000US08,2176757,7548,40953,3385,2135804,7744,Colorado,null,null,null,null,null,null,08
0400000US18,2599169,10447,37503,2760,2561666,10480,Indiana,null,null,null,null,null,null,18
0400000US21,1732713,8718,29858,2775,1702855,9045,Kentucky,null,null,null,null,null,null,21
0400000US22,1737220,10627,37401,3048,1699819,10791,Louisiana,null,null,null,null,null,null,22
0400000US17,4864864,12677,101495,5197,4763369,12587,Illinois,null,null,null,null,null,null,17
0400000US19,1267873,7772,22885,2023,1244988,7849,Iowa,null,null,null,null,null,null,19
0400000US33,531212,5670,12952,1629,518260,5751,New Hampshire,null,null,null,null,null,null,33
0400000US05,1156347,7393,17241,2106,1139106,7213,Arkansas,null,null,null,null,null,null,05
0400000US10,367671,3933,6571,1337,361100,3887,Delaware,null,null,null,null,null,null,10
0400000US27,2194452,6925,68820,4017,2125632,8030,Minnesota,null,null,null,null,null,null,27
0400000US30,431421,4444,10602,1636,420819,4349,Montana,null,null,null,null,null,null,30
0400000US23,570307,5261,16235,1727,554072,5369,Maine,null,null,null,null,null,null,23
0400000US37,4011462,16617,55002,3865,3956460,17007,North Carolina,null,null,null,null,null,null,37
0400000US13,3803012,14400,44980,3678,3758032,14100,Georgia,null,null,null,null,null,null,13
0400000US02,254551,3266,15789,1727,238762,3578,Alaska,null,null,null,null,null,null,02
0400000US01,1855184,11821,28725,2864,1826459,12351,Alabama,null,null,null,null,null,null,01
0400000US50,261373,3502,9148,1224,252225,3706,Vermont,null,null,null,null,null,null,50
0400000US32,1129810,6479,30438,2491,1099372,6782,Nevada,null,null,null,null,null,null,32
0400000US54,734703,6052,21655,2320,713048,6402,West Virginia,null,null,null,null,null,null,54
0400000US40,1485310,6108,42344,2854,1442966,6502,Oklahoma,null,null,null,null,null,null,40
0400000US55,2371960,6714,39519,3371,2332441,8027,Wisconsin,null,null,null,null,null,null,55
0400000US72,1179637,9819,93133,4565,1086504,9950,Puerto Rico,null,null,null,null,null,null,72
0400000US51,3175524,13138,62437,4133,3113087,13303,Virginia,null,null,null,null,null,null,51
0400000US38,319355,4442,7154,1517,312201,4564,North Dakota,null,null,null,null,null,null,38
0400000US45,1927991,12233,26981,2554,1901010,12299,South Carolina,null,null,null,null,null,null,45
0400000US41,1639970,6988,56775,3949,1583195,8078,Oregon,null,null,null,null,null,null,41
0400000US56,230252,3746,2702,776,227550,3739,Wyoming,null,null,null,null,null,null,56
0400000US06,13072122,21485,411039,11245,12661083,23971,California,null,null,null,null,null,null,06
0400000US28,1108630,9460,21481,2666,1087149,9122,Mississippi,null,null,null,null,null,null,28
0400000US09,1378091,6923,42796,3361,1335295,7410,Connecticut,null,null,null,null,null,null,09
0400000US48,9776083,21679,150811,6427,9625272,21549,Texas,null,null,null,null,null,null,48
0400000US24,2215935,9432,44754,3176,2171181,9952,Maryland,null,null,null,null,null,null,24
0400000US12,7809358,20825,169060,7429,7640298,22372,Florida,null,null,null,null,null,null,12
0400000US25,2624294,8879,69434,3722,2554860,9838,Massachusetts,null,null,null,null,null,null,25
0400000US11,287476,2752,11020,1759,276456,3168,District of Columbia,null,null,null,null,null,null,11
0400000US49,998891,5079,12289,1427,986602,5165,Utah,null,null,null,null,null,null,49
0400000US36,7367015,16617,249931,8659,7117084,18523,New York,null,null,null,null,null,null,36
0400000US34,3249567,9867,53582,3910,3195985,11010,New Jersey,null,null,null,null,null,null,34
0400000US39,4685447,12486,119262,5436,4566185,12847,Ohio,null,null,null,null,null,null,39
0400000US29,2434806,10407,42468,3554,2392338,10345,Missouri,null,null,null,null,null,null,29
0400000US42,5070931,12151,158875,5875,4912056,12124,Pennsylvania,null,null,null,null,null,null,42
0400000US26,3957466,12369,87616,4054,3869850,13221,Michigan,null,null,null,null,null,null,26
0400000US31,765490,3878,13240,1605,752250,4190,Nebraska,null,null,null,null,null,null,31
0400000US16,640270,5214,15882,1764,624388,5687,Idaho,null,null,null,null,null,null,16
0400000US35,794093,5137,29144,2875,764949,6453,New Mexico,null,null,null,null,null,null,35
0400000US15,455309,4541,11835,1608,443474,4745,Hawaii,null,null,null,null,null,null,15
0400000US46,345449,3406,7902,1358,337547,3385,South Dakota,null,null,null,null,null,null,46
0400000US53,2895575,9139,83904,5133,2811671,10579,Washington,null,null,null,null,null,null,53
0400000US44,406573,4965,20438,2485,386135,5222,Rhode Island,null,null,null,null,null,null,44
0400000US04,2614298,11305,42488,3148,2571810,11774,Arizona,null,null,null,null,null,null,04
0400000US47,2603140,11640,46980,3236,2556160,12809,Tennessee,null,null,null,null,null,null,47
0400000US20,1133408,7193,16664,1997,1116744,7124,Kansas,null,null,null,null,null,null,20
