GEO_ID,B19101A_001E,B19101A_001M,B19101A_002E,B19101A_002M,B19101A_003E,B19101A_003M,B19101A_004E,B19101A_004M,B19101A_005E,B19101A_005M,B19101A_006E,B19101A_006M,B19101A_007E,B19101A_007M,B19101A_008E,B19101A_008M,B19101A_009E,B19101A_009M,B19101A_010E,B19101A_010M,B19101A_011E,B19101A_011M,B19101A_012E,B19101A_012M,B19101A_013E,B19101A_013M,B19101A_014E,B19101A_014M,B19101A_015E,B19101A_015M,B19101A_016E,B19101A_016M,B19101A_017E,B19101A_017M,NAME,B19101A_001EA,B19101A_001MA,B19101A_002EA,B19101A_002MA,B19101A_003MA,B19101A_003EA,B19101A_004MA,B19101A_004EA,B19101A_005MA,B19101A_005EA,B19101A_006EA,B19101A_006MA,B19101A_007MA,B19101A_007EA,B19101A_008MA,B19101A_008EA,B19101A_009MA,B19101A_009EA,B19101A_010MA,B19101A_010EA,B19101A_011EA,B19101A_011MA,B19101A_012EA,B19101A_012MA,B19101A_013MA,B19101A_013EA,B19101A_014MA,B19101A_014EA,B19101A_015MA,B19101A_015EA,B19101A_016EA,B19101A_016MA,B19101A_017EA,B19101A_017MA,state
0400000US30,243475,5216,5900,1236,3977,950,6305,1281,8249,1308,10020,1564,9543,1571,9957,1450,11143,1475,11940,1800,20965,2175,31019,2290,40532,2901,26937,2531,15793,1655,17112,1744,14083,1510,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,328703,5622,9788,1573,7102,1207,7783,1325,9524,1573,11548,1343,14982,1669,15828,1956,13024,1537,14032,1738,27956,2323,36626,2475,55861,3371,37351,2839,25337,2702,22300,1993,19661,1985,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,1896275,14917,55649,3819,39032,3650,44172,3467,62125,3666,65567,4459,78782,5029,78522,4851,77764,4391,77145,4710,153262,6365,211402,6529,293268,8576,214342,7056,135268,6396,137777,4716,172198,5452,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,1588864,13801,51971,4070,30134,3180,35760,3094,50667,3719,56332,4614,59012,4214,52265,3834,61901,4156,58645,4345,114249,5308,165453,7100,232958,7315,182452,7012,119819,5301,138183,6709,179063,6681,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,117522,3501,2577,713,1529,754,1584,651,1678,430,2706,830,2712,825,2410,565,2505,722,3043,767,6480,1346,13585,1777,16707,1767,17712,2137,12352,1411,14289,1761,15653,1878,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,873693,9329,29199,2997,19435,2359,24406,2431,32840,3300,34027,3186,37305,3388,35804,2976,37567,3295,32478,2501,70378,3985,99329,5001,140053,5270,98721,4692,60649,3111,63229,3691,58273,4080,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,149293,3349,4204,1179,2377,722,2469,591,4417,816,3814,763,5736,837,5783,933,5314,1106,4879,712,11419,1306,16162,1739,28624,2053,20911,1909,11615,1173,11145,1452,10424,1215,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,477067,7464,11508,1453,7003,1280,10670,1668,15025,1903,13601,2215,17958,2283,16500,1989,19963,2524,21004,2502,36970,2952,50123,3222,79799,3653,58891,3682,34898,2574,42751,2519,40403,2942,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,439946,6226,23609,2866,15058,2223,17002,2128,20760,2866,22228,2598,23425,2373,23354,2197,22357,2274,19765,2584,37033,2892,53304,3153,58503,3994,44283,3120,22810,2857,19630,2158,16825,1935,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,750193,6699,28156,2109,18088,1736,23039,1861,27311,2186,27905,2186,32756,2236,32231,2256,35302,2312,33208,2548,64198,3473,87778,3572,117145,3465,78349,3548,48251,3426,48188,2703,48288,3272,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,1316162,9424,25487,2791,20501,2081,21122,1760,34953,2531,37907,2507,48223,3103,49562,3374,52035,3287,49014,2392,102121,3703,161779,5437,229211,6299,175476,5211,111808,3917,104958,3391,92005,3092,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,515603,9860,102284,5365,51187,3479,54087,3189,45534,3168,36282,3077,31450,2755,28635,2988,25426,2012,20476,2126,33225,3231,30212,2348,24939,2631,13231,1957,5829,1459,5026,1228,7780,1598,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1494374,12830,34405,3001,22437,2555,27598,3065,32214,2790,36938,3192,39210,3035,42316,3099,49069,3039,45139,2627,92399,5095,142369,6313,220428,5929,171602,5522,135004,4939,167945,5486,235301,5817,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,165254,4866,2216,573,2117,648,3267,761,3176,767,3751,945,4877,869,4240,723,6028,1089,5981,1035,11238,1544,16092,1740,29035,2441,26059,2194,15772,1714,17120,2133,14285,1856,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,893003,10418,24120,2607,16975,2335,19715,2491,27460,2654,32595,2816,40895,3170,33838,3033,38356,3721,35240,3154,69500,4836,104488,5379,145084,6011,106474,5502,61809,4047,66929,3066,69525,3797,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,896534,10357,27415,2740,17887,2419,22225,2863,24115,2857,31942,3138,33784,3174,33902,3345,34166,2609,33216,2934,64264,4167,100768,5014,138471,6219,104177,5525,69966,4401,79821,4205,80415,3879,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,134391,4547,3585,1062,1857,674,3749,997,3458,1066,3527,997,5396,1028,5598,1126,5210,1130,5420,1097,7871,1430,17148,1958,22551,2252,17691,1980,11135,1922,11318,1935,8877,1541,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,5591428,27235,165232,6595,102313,5444,132825,4803,166925,7100,164804,6502,178459,7177,179290,8065,189488,8015,172969,5617,349120,9066,505966,11984,720417,13204,612127,10154,444113,10697,615298,11255,892082,14046,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,454022,7594,17601,2629,9112,1634,16191,2895,15074,2019,17088,2362,21802,2615,16173,2329,20779,2524,19625,2687,35744,3522,56019,3803,76475,4374,46305,3118,30386,3297,29233,3326,26415,2643,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,700481,8791,13697,1836,9953,1704,10690,1633,13624,1928,14981,1917,18123,2387,16242,1991,18875,2318,17842,2388,39158,2963,59258,3376,88490,4489,84428,4736,66781,4213,94592,4651,133747,4519,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,5090779,23976,186311,8818,123412,7300,146916,6431,186636,7287,188395,7687,206883,9407,190399,7734,200533,7337,196360,8586,377483,11570,514878,12117,698795,14024,556352,11081,369382,10474,438811,10346,509233,11654,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,868659,8009,13870,1703,9347,1418,10631,1593,15394,2107,15320,1868,16795,2063,20471,2138,20909,2316,20098,2029,45254,3127,68625,3453,114928,4081,107971,5220,86591,4311,123872,5347,178583,6077,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,3946971,21991,131780,5674,81176,5422,111864,6170,141534,7325,156276,7953,174632,6945,167259,6401,164692,5701,167363,6785,318940,9285,446287,11010,572432,13520,418465,10258,263559,8319,287796,7739,342916,9204,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,1319667,10356,29926,3071,17521,2083,21289,2517,26540,2790,29617,3037,33184,3347,31581,2915,34873,3133,32960,2986,71862,4643,109771,5098,166736,5439,157478,6835,128985,5126,176972,5481,250372,6463,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,51726,2524,297,270,92,116,604,457,287,272,118,141,81,102,208,187,500,456,341,264,748,412,879,374,2988,814,2837,772,3726,910,8051,1100,29969,2057,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,660349,7679,12796,2029,9044,1387,9408,1430,14728,2075,18549,2330,20143,2382,18915,2321,22348,2576,26591,2194,50641,3675,80277,3550,115440,5171,93689,4579,57094,3178,56962,3274,53724,3073,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,3066168,18782,75949,4229,58134,3818,65226,4044,80552,3836,85758,5296,90608,4013,88032,4247,90417,4435,90748,4173,186735,5792,269114,7548,420086,10268,352527,8965,274604,6720,339740,8542,497938,9211,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1553029,13815,31290,3213,19706,2682,27062,2929,28376,2573,32728,2947,41002,3470,39989,3553,36318,3157,39093,2903,80408,5186,123773,6279,197792,6866,183455,5811,147273,6668,210349,6615,314415,6332,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,2469064,14632,73857,4295,51834,3566,61246,3634,69629,4264,81346,4004,93553,4613,91326,4170,102309,4789,98728,4405,199674,6358,281787,7470,398839,8614,307599,7526,187797,6416,189611,6405,179929,5884,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,1320937,12223,36272,2991,25074,2536,32927,3260,44921,3520,48897,3941,58372,3292,55186,4063,63406,4284,57396,4235,108542,5380,156145,5687,206310,6988,147760,4786,89274,4262,93099,4233,97356,4275,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,2719995,14783,68998,4259,43539,3173,52621,3464,72419,4141,83683,4221,98512,4737,97982,4427,102465,3853,99710,4462,203281,6449,300372,7334,430175,8787,334839,8413,226291,6281,247751,6954,257357,6711,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,2067545,11074,58085,3474,42520,3102,48812,3283,61675,3125,62544,3603,79908,3666,81704,4612,85870,3838,80700,3739,171021,5655,246017,6906,327690,7826,238273,5356,156009,5036,168178,5650,158539,4620,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,434137,5511,8829,1311,6890,1286,9450,1326,12378,1745,13660,1425,14815,1815,16829,1670,16802,1559,18306,1731,33860,2051,51207,2743,73398,2813,57471,3318,35510,2203,33744,2444,30988,2168,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,404713,8401,10208,2089,10025,2181,10658,1681,13442,2047,13414,1670,18576,2385,18186,2036,20664,2466,18113,2615,40571,3015,54002,4574,61334,4094,44804,3987,24288,2809,24856,2589,21572,2198,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,397526,7572,21533,2315,14699,2287,14204,2257,18172,2838,17734,2099,19929,2339,16995,2074,17608,2677,15802,2120,33816,3121,43855,3432,53746,3647,39157,3045,22791,2360,23183,2459,24302,2494,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,91966,2610,2796,1001,681,417,1083,382,1471,564,1468,507,3097,847,2659,929,3256,875,2385,734,6124,1217,8050,1136,13025,1681,11769,1557,8691,1366,11382,1464,14029,1615,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,195970,4905,3820,974,2887,884,3493,853,4752,973,5185,1010,8790,1571,7372,1202,8942,1435,8886,1469,15658,1609,24680,2043,38127,3017,27236,2242,12906,1398,13128,1600,10108,1442,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,1482156,13120,32253,2669,18606,2122,25092,2578,35217,3344,36739,3598,43665,3232,50624,3802,48161,3990,47521,2928,97270,5120,158726,6682,222376,7669,189070,5781,132151,5022,160145,6252,184540,6095,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,207758,4198,5586,1423,4271,1298,3517,1052,5596,1139,5563,1396,6899,1601,6141,1300,6358,1490,5109,1022,13613,1998,21358,2304,30961,3002,29394,2410,17806,1888,22715,2350,22871,1829,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,1403431,13197,45214,3222,26068,2794,38321,3593,51129,3913,47958,3286,63101,4183,57456,4493,58299,4187,54579,4134,120404,6107,163421,6593,213604,7350,149094,5298,99483,4947,106023,5484,109277,5186,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1376402,11499,48621,3838,34883,3302,42332,3428,48732,3770,55701,3939,60798,4484,60889,3552,59827,3835,55942,3987,110849,4592,160623,6254,217609,6455,148468,5496,91054,4270,86660,4678,93414,4644,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,634684,8074,13923,1469,12035,1698,12404,1633,21164,2055,22717,2186,24769,2444,23460,2086,24744,2451,27512,2218,49562,2975,76302,3970,105583,4330,74589,3840,45912,3212,53524,3121,46484,2682,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
