GEO_ID,C23002A_001E,C23002A_001M,C23002A_002E,C23002A_002M,C23002A_003E,C23002A_003M,C23002A_004E,C23002A_004M,C23002A_005E,C23002A_005M,C23002A_006E,C23002A_006M,C23002A_007E,C23002A_007M,C23002A_008E,C23002A_008M,C23002A_009E,C23002A_009M,C23002A_010E,C23002A_010M,C23002A_011E,C23002A_011M,C23002A_012E,C23002A_012M,C23002A_013E,C23002A_013M,C23002A_014E,C23002A_014M,C23002A_015E,C23002A_015M,C23002A_016E,C23002A_016M,C23002A_017E,C23002A_017M,C23002A_018E,C23002A_018M,C23002A_019E,C23002A_019M,C23002A_020E,C23002A_020M,C23002A_021E,C23002A_021M,C23002A_022E,C23002A_022M,C23002A_023E,C23002A_023M,C23002A_024E,C23002A_024M,C23002A_025E,C23002A_025M,C23002A_026E,C23002A_026M,C23002A_027E,C23002A_027M,NAME,C23002A_001MA,C23002A_001EA,C23002A_002EA,C23002A_002MA,C23002A_003EA,C23002A_003MA,C23002A_004EA,C23002A_004MA,C23002A_005EA,C23002A_005MA,C23002A_006MA,C23002A_006EA,C23002A_007EA,C23002A_007MA,C23002A_008EA,C23002A_008MA,C23002A_009EA,C23002A_009MA,C23002A_010MA,C23002A_010EA,C23002A_011MA,C23002A_011EA,C23002A_012EA,C23002A_012MA,C23002A_013EA,C23002A_013MA,C23002A_014EA,C23002A_014MA,C23002A_015EA,C23002A_015MA,C23002A_016EA,C23002A_016MA,C23002A_017MA,C23002A_017EA,C23002A_018MA,C23002A_018EA,C23002A_019MA,C23002A_019EA,C23002A_020EA,C23002A_020MA,C23002A_021EA,C23002A_021MA,C23002A_022MA,C23002A_022EA,C23002A_023MA,C23002A_023EA,C23002A_024MA,C23002A_024EA,C23002A_025EA,C23002A_025MA,C23002A_026EA,C23002A_026MA,C23002A_027EA,C23002A_027MA,state
0400000US23,1064487,1822,516488,1498,393765,1468,313460,4086,1244,464,312216,4219,299348,4463,12868,1731,80305,3883,122723,296,27696,1509,26823,1465,873,484,95027,1576,547999,1387,400111,1233,301114,4342,46,56,301068,4338,292766,4543,8302,1384,98997,4328,147888,499,23291,1996,22942,1995,349,193,124597,2060,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,5851689,11623,2847680,7137,2252098,7367,1814459,12864,63442,2788,1751017,13417,1685565,13709,65452,4484,437639,11535,595582,1621,129018,5684,125659,5688,3359,763,466564,5983,3004009,6783,2261785,6738,1575508,11009,4283,1094,1571225,11177,1500095,11190,71130,4272,686277,11250,742224,1902,96338,3724,94146,3467,2192,683,645886,4222,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,4972209,13154,2432263,8766,1963884,8378,1573695,10865,26918,2222,1546777,10987,1495278,11610,51499,3767,390189,9280,468379,2123,107427,4597,104987,4471,2440,808,360952,4648,2539946,7042,1960332,7441,1326969,12920,2679,835,1324290,12819,1267955,13065,56335,4872,633363,13083,579614,2239,77934,3575,76115,3608,1819,696,501680,3755,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,386184,2728,205368,1893,171459,1865,142404,2745,13258,1289,129146,2885,121778,3051,7368,1350,29055,2311,33909,566,8862,1306,8631,1291,231,142,25047,1343,180816,1500,148911,1466,108017,2518,1139,466,106878,2419,102150,2429,4728,1104,40894,2329,31905,364,6405,1001,6362,1005,43,54,25500,1036,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,2719804,5483,1318915,4160,1031778,3870,779218,7737,7859,1308,771359,7772,737479,7730,33880,3171,252560,7543,287137,1224,56146,3163,54580,3164,1566,456,230991,3143,1400889,3076,1041103,2918,663111,9058,1231,613,661880,9129,634036,9786,27844,3145,377992,8923,359786,1030,43320,2911,42410,2844,910,509,316466,3104,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,497232,1197,242280,861,187999,857,148871,2960,757,406,148114,3015,140842,3218,7272,1163,39128,2817,54281,173,16120,1216,15693,1192,427,328,38161,1217,254952,1049,190750,1044,148117,2570,0,157,148117,2570,144697,2764,3420,752,42633,2668,64202,298,13800,1189,13195,1155,605,464,50402,1224,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,1583705,11702,804940,6348,626009,6141,497297,6945,5146,1364,492151,6906,466546,7367,25605,2654,128712,6493,178931,1407,35056,2013,33204,1895,1852,630,143875,2160,778765,6822,588573,6515,415009,6723,842,449,414167,6709,393162,6789,21005,2656,173564,5618,190192,1549,29353,2456,28104,2402,1249,451,160839,2673,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1390346,2724,679459,2367,522368,2301,364963,5209,947,396,364016,5191,341402,5407,22614,2535,157405,4761,157091,445,25865,1835,25360,1810,505,285,131226,1814,710887,2114,522234,2030,325284,5588,106,130,325178,5601,307277,6059,17901,2437,196950,6039,188653,569,22119,2279,21790,2262,329,223,166534,2380,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,2301590,5829,1127104,3859,892853,3701,695727,5258,11084,1533,684643,5498,657728,5518,26915,2220,197126,4948,234251,652,53465,2052,52758,2115,707,314,180786,2113,1174486,3713,887065,3682,601191,5701,2274,741,598917,5571,575320,5404,23597,2275,285874,6191,287421,691,40753,2712,40282,2696,471,266,246668,2716,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4087308,5742,2018525,3907,1592169,3692,1327748,7041,3197,844,1324551,7072,1285141,7558,39410,2942,264421,6180,426356,1251,87062,2464,84804,2429,2258,560,339294,2784,2068783,3615,1564653,3346,1220825,8733,509,287,1220316,8760,1188342,8524,31974,2666,343828,8134,504130,1196,68860,3262,67976,3320,884,361,435270,3222,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1751349,18900,809769,10127,617970,8935,383480,9291,1027,531,382453,9344,328756,8836,53697,5216,234490,7979,191799,3371,19089,1930,18704,1906,385,268,172710,3595,941580,12042,684056,10046,345642,8290,176,240,345466,8266,297236,8938,48230,3894,338414,8585,257524,5565,11954,1415,11325,1417,629,457,245570,5659,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4716218,11872,2320205,6949,1859435,6790,1519428,9483,71987,3885,1447441,9716,1397393,9589,50048,3680,340007,9053,460770,1500,108009,3982,105810,3897,2199,640,352761,3786,2396013,7215,1833425,6946,1310287,12388,11115,1693,1299172,12333,1247935,13412,51237,4224,523138,10294,562588,1854,89768,3937,88660,3931,1108,372,472820,3839,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,526034,1974,269075,1422,217346,1352,187270,2568,4264,886,183006,2519,178246,2720,4760,1066,30076,2429,51729,364,13296,1202,13066,1174,230,201,38433,1339,256959,1433,196494,1411,155759,3420,240,278,155519,3412,152454,3418,3065,745,40735,3456,60465,312,9270,985,9218,973,52,60,51195,1029,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2822381,6370,1372841,4374,1057238,4175,836363,7337,20127,2216,816236,7658,783262,8174,32974,3172,220875,7458,315603,875,61186,3975,59968,3922,1218,480,254417,4159,1449540,3823,1068566,3647,742608,8639,2473,1044,740135,8628,705712,8944,34423,3597,325958,8052,380974,1206,48940,2601,47636,2638,1304,559,332034,2791,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2911869,8057,1426058,5096,1109962,5018,886666,7820,2136,758,884530,7826,839874,8549,44656,3907,223296,7202,316096,1225,58849,3398,56519,3364,2330,713,257247,3684,1485811,5338,1115546,4893,802555,9192,120,160,802435,9175,764219,9397,38216,3011,312991,8281,370265,1346,50927,2984,49051,2859,1876,754,319338,3153,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,424967,2300,214713,1533,170687,1481,140578,2615,2752,623,137826,2790,132433,2589,5393,1147,30109,2519,44026,572,11001,1156,10823,1125,178,176,33025,1279,210254,1682,162048,1709,118122,3596,435,228,117687,3582,113264,3601,4423,1109,43926,3543,48206,937,9297,1331,8914,1322,383,294,38909,1379,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,19095320,47679,9488329,27025,7717004,26544,6147972,27545,78930,4703,6069042,27902,5749861,26542,319181,10403,1569032,21202,1771325,5338,428948,9427,413768,9246,15180,1826,1342377,9842,9606991,25921,7449531,23494,5117409,26024,8555,1392,5108854,26096,4823956,24320,284898,8428,2332122,22574,2157460,6142,333910,9278,321935,8950,11975,1825,1823550,8602,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1410965,3498,687088,2694,536241,2715,404204,5956,7631,1236,396573,5856,377261,6023,19312,2770,132037,6290,150847,916,29814,2279,29199,2266,615,322,121033,2340,723877,2197,536535,2181,344816,5705,839,464,343977,5593,322213,6165,21764,3058,191719,6097,187342,500,22557,1880,22089,1849,468,350,164785,1926,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2266501,9665,1092343,5665,855380,5325,703819,6068,4983,1008,698836,6093,663668,6192,35168,3374,151561,6366,236963,1248,64829,2577,62343,2387,2486,764,172134,3013,1174158,5579,872658,5168,655330,6963,627,466,654703,6972,625989,7149,28714,2389,217328,5715,301500,1240,56555,3436,54832,3408,1723,586,244945,3502,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,16392835,25424,8091393,16344,6762374,16203,5440705,21447,46607,3486,5394098,21890,5147576,22804,246522,10921,1321669,17926,1329019,3727,343052,8900,331003,8741,12049,1815,985967,9624,8301442,17375,6676505,15941,4434031,22030,8027,1595,4426004,22270,4217997,24379,208007,8264,2242474,20272,1624937,5222,253999,7948,248139,7877,5860,1285,1370938,9222,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2739064,10214,1335891,5987,1056340,5632,881311,7197,18728,2075,862583,7231,827715,8289,34868,2913,175029,5941,279551,1404,77041,3251,75348,3197,1693,556,202510,3110,1403173,5936,1054430,5695,795861,6984,4170,1059,791691,7048,761608,6947,30083,2756,258569,6617,348743,1396,62047,2937,60399,2886,1648,529,286696,3223,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,13430055,27486,6540196,15371,4824644,14283,3784858,19712,33383,3057,3751475,20115,3583876,21550,167599,8265,1039786,16899,1715552,4024,315615,7391,304996,7318,10619,1245,1399937,7684,6889859,16105,4835010,14928,3330827,22246,5207,1129,3325620,22090,3172185,23032,153435,7179,1504183,18377,2054849,4087,249923,7384,240415,7312,9508,1831,1804926,9104,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4499858,12330,2154594,7528,1715105,7273,1389387,11076,2594,621,1386793,11076,1321131,11837,65662,4592,325718,8922,439489,1599,120684,4015,117079,3982,3605,783,318805,4021,2345264,6497,1774138,6137,1355438,9660,308,219,1355130,9639,1301322,10370,53808,4220,418700,9462,571126,1840,106708,4502,104324,4507,2384,863,464418,4711,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,262520,2985,131241,1728,116453,1743,100738,2580,1369,491,99369,2525,96759,2324,2610,1047,15715,2117,14788,424,5093,832,5093,832,0,213,9695,898,131279,1879,113703,1855,97898,2274,188,163,97710,2282,94953,2357,2757,779,15805,1778,17576,483,4359,902,4104,891,255,240,13217,988,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2019597,7966,1007692,4941,854005,4818,721255,6256,2633,749,718622,6250,697423,6607,21199,2623,132750,5069,153687,922,36110,2244,35665,2244,445,271,117577,2087,1011905,5104,835518,4755,582858,7442,482,322,582376,7448,563769,7684,18607,2136,252660,7127,176387,1007,24453,1828,24083,1806,370,221,151934,1886,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,10307446,24616,5004558,13947,3958991,13311,3141198,16955,15147,2172,3126051,17140,2990904,16672,135147,6505,817793,13883,1045567,3370,247643,6523,240292,6527,7351,1248,797924,6413,5302888,14681,3963258,14300,2884734,15710,1727,678,2883007,15780,2774400,15596,108607,5225,1078524,12720,1339630,4039,213891,6227,207319,6231,6572,1393,1125739,6928,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4909406,18648,2379596,10677,1886055,10089,1553577,11418,7004,1236,1546573,11523,1483261,11145,63312,4976,332478,8283,493541,2156,138709,4920,134035,4843,4674,867,354832,4971,2529810,10315,1891515,9464,1392555,10555,1052,480,1391503,10611,1333131,11188,58372,3894,498960,9037,638295,2614,107052,4348,102850,4211,4202,1071,531243,5027,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,7769309,8976,3781776,6022,2998538,6086,2407252,10272,5589,1092,2401663,10183,2291238,10627,110425,5178,591286,10493,783238,1576,166069,5291,160822,5392,5247,1184,617169,5240,3987533,5291,3001975,5180,2186978,11304,1198,571,2185780,11394,2099951,11972,85829,4456,814997,11213,985558,1547,139225,4610,135764,4632,3461,953,846333,4737,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4096842,6735,1997458,4424,1584833,4333,1255244,8443,9361,1731,1245883,8623,1193931,8545,51952,3809,329589,7942,412625,1069,82328,3546,80245,3443,2083,715,330297,3609,2099384,4735,1586030,4751,1139906,8903,1687,673,1138219,8926,1102171,8473,36048,2748,446124,8288,513354,1159,72953,4075,71141,4010,1812,538,440401,4161,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,8557851,11361,4161618,7624,3239673,7514,2615876,10205,4703,933,2611173,10128,2498968,11141,112205,5528,623797,10010,921945,1395,211814,5004,205365,5037,6449,1061,710131,5046,4396233,6422,3231693,6423,2386009,11809,489,287,2385520,11823,2296269,12050,89251,4583,845684,10824,1164540,1533,171193,5362,166826,5173,4367,869,993347,5708,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,6453871,7726,3171520,5435,2499713,5118,1990890,9821,2551,686,1988339,9839,1892518,9918,95821,5029,508823,8416,671807,1223,131276,3542,126960,3587,4316,953,540531,3604,3282351,4516,2469558,4542,1747810,10042,611,282,1747199,10050,1676230,9656,70969,4128,721748,10364,812793,1415,100678,3513,98069,3502,2609,646,712115,3658,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
