GEO_ID,B14004_001E,B14004_001M,B14004_002E,B14004_002M,B14004_003E,B14004_003M,B14004_004E,B14004_004M,B14004_005E,B14004_005M,B14004_006E,B14004_006M,B14004_007E,B14004_007M,B14004_008E,B14004_008M,B14004_009E,B14004_009M,B14004_010E,B14004_010M,B14004_011E,B14004_011M,B14004_012E,B14004_012M,B14004_013E,B14004_013M,B14004_014E,B14004_014M,B14004_015E,B14004_015M,B14004_016E,B14004_016M,B14004_017E,B14004_017M,B14004_018E,B14004_018M,B14004_019E,B14004_019M,B14004_020E,B14004_020M,B14004_021E,B14004_021M,B14004_022E,B14004_022M,B14004_023E,B14004_023M,B14004_024E,B14004_024M,B14004_025E,B14004_025M,B14004_026E,B14004_026M,B14004_027E,B14004_027M,B14004_028E,B14004_028M,B14004_029E,B14004_029M,B14004_030E,B14004_030M,B14004_031E,B14004_031M,B14004_032E,B14004_032M,B14004_033E,B14004_033M,NAME,B14004_001MA,B14004_001EA,B14004_002MA,B14004_002EA,B14004_003MA,B14004_003EA,B14004_004MA,B14004_004EA,B14004_005MA,B14004_005EA,B14004_006MA,B14004_006EA,B14004_007MA,B14004_007EA,B14004_008MA,B14004_008EA,B14004_009MA,B14004_009EA,B14004_010MA,B14004_010EA,B14004_011EA,B14004_011MA,B14004_012MA,B14004_012EA,B14004_013MA,B14004_013EA,B14004_014MA,B14004_014EA,B14004_015MA,B14004_015EA,B14004_016MA,B14004_016EA,B14004_017MA,B14004_017EA,B14004_018MA,B14004_018EA,B14004_019MA,B14004_019EA,B14004_020MA,B14004_020EA,B14004_021MA,B14004_021EA,B14004_022MA,B14004_022EA,B14004_023MA,B14004_023EA,B14004_024MA,B14004_024EA,B14004_025MA,B14004_025EA,B14004_026MA,B14004_026EA,B14004_027MA,B14004_027EA,B14004_028MA,B14004_028EA,B14004_029MA,B14004_029EA,B14004_030MA,B14004_030EA,B14004_031MA,B14004_031EA,B14004_032MA,B14004_032EA,B14004_033EA,B14004_033MA,state
0400000US30,870969,1918,435386,2431,25241,2415,107,106,17376,2004,4908,1254,2850,908,2350,703,0,172,1605,596,299,198,446,292,407795,3205,18728,813,33218,1963,61904,2209,293945,2382,435583,2223,26126,2294,74,78,14754,1858,6699,1158,4599,971,4553,1079,62,86,2623,837,950,403,918,415,404904,3119,19658,1054,27003,1990,59216,1615,299027,2017,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,1134585,1819,551153,1835,22136,2650,416,256,11536,1669,5459,1425,4725,1024,10345,2290,332,346,6449,1996,1481,634,2083,811,518672,3311,23067,924,36543,2096,73800,1875,385262,2056,583432,1879,28146,2433,374,239,16710,1769,5039,981,6023,1162,12231,1613,62,92,6903,1281,2217,639,3049,746,543055,3040,20482,785,28329,1892,71948,1485,422296,2111,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,8485855,5333,4077709,5925,230393,9419,1068,518,144020,6933,46283,4568,39022,3824,63832,5611,302,262,35851,4095,16224,2692,11455,1702,3783484,11058,201172,3934,328480,7869,623755,8022,2630077,6350,4408146,5419,305813,8871,2253,936,176351,5956,67387,5211,59822,4381,82368,4796,107,113,41733,3056,17601,2077,22927,2650,4019965,11497,194191,3912,258183,6737,611060,7396,2956531,7520,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,8451927,6355,4056979,5771,233133,9619,1914,1026,146104,6434,47448,4272,37667,3653,61222,5390,562,404,28518,3722,16520,2904,15622,2464,3762624,11182,218977,3404,348939,7633,648758,8447,2545950,7849,4394948,5539,322494,10360,1574,780,188704,8400,68567,4564,63649,4843,95106,6807,671,365,42895,4392,22099,3434,29441,3564,3977348,12034,212047,4520,282850,9104,638851,7586,2843600,8025,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,582974,828,304543,1457,16631,2412,73,112,6272,1549,6560,1640,3726,1061,3568,1167,0,157,877,638,1862,671,829,531,284344,3119,14704,841,30993,1703,54149,2476,184498,2073,278431,1348,18543,2149,58,92,6559,1018,6727,1264,5199,1242,4798,1121,85,129,1451,531,1202,516,2060,685,255090,2887,14076,785,22473,1201,47188,1868,171353,1920,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,3987483,3932,1903181,3552,109456,5986,690,404,75032,4773,20536,2821,13198,1860,18804,2838,0,201,8647,2045,5266,1450,4891,1379,1774921,6655,97255,2614,150193,5498,285463,5295,1242010,5642,2084302,4041,142977,6829,199,200,86560,4957,32899,3352,23319,3127,30366,3043,209,204,16132,2147,6352,1658,7673,1615,1910959,6944,90364,3073,124738,4927,285460,5518,1410397,4796,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,531532,1121,259764,1513,12702,1517,0,157,9896,1271,1264,516,1542,591,7851,1202,52,80,6137,984,746,424,916,434,239211,2165,10535,664,17720,1620,35437,829,175519,1639,271768,1245,15071,1649,62,69,10005,1451,2668,759,2336,618,11212,1277,50,64,6016,996,2306,890,2840,800,245485,2153,10061,589,15174,1414,32637,1462,187613,1505,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,2459348,1597,1228301,1985,55892,3226,87,112,29698,2543,15129,1899,10978,1571,12546,1741,0,211,3707,918,2951,769,5888,1174,1159863,3932,59144,1262,93252,2969,209303,2742,798164,2247,1231047,1982,70023,3615,235,172,35495,2786,18476,2312,15817,1753,20728,2703,59,80,5388,1367,7078,1711,8203,1506,1140296,5075,54651,1035,81058,3032,189776,3190,814811,3014,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,1507317,1997,741769,2563,33638,2055,155,246,23458,1625,4735,936,5290,1136,4932,982,13,28,3629,858,689,432,601,277,703199,3412,34562,1442,57298,2590,98911,2245,512428,2131,765548,2234,46505,3463,363,305,28103,2181,10634,1780,7405,1430,8302,1462,0,201,4340,1105,1873,634,2089,802,710741,4225,29617,1368,44998,2684,92160,2871,543966,2709,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,3144933,1877,1542872,3287,89562,4012,168,222,54859,3341,21935,2072,12600,1557,17367,2304,199,178,10167,1998,3324,871,3677,721,1435943,5803,80027,1892,132356,3592,246576,3633,976984,3415,1602061,2599,109534,4153,725,348,61809,2769,28591,2239,18409,1860,22408,2450,127,161,11312,1730,4930,992,6039,1185,1470119,4976,76928,1868,108643,3063,237380,3341,1047168,3382,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,4765395,2164,2353828,3013,139260,5200,360,193,95008,4843,26512,2448,17380,1570,29916,2695,0,151,16160,2003,7825,1227,5931,997,2184652,6112,113394,1869,169088,5158,341995,3935,1560175,3724,2411567,2543,158400,5772,73,73,105373,4596,29102,2200,23852,2094,43459,2804,49,50,23080,2324,9808,1245,10522,1377,2209708,5788,110056,1687,140732,4566,320523,3546,1638397,3899,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2720841,1035,1276876,2101,46179,4337,933,503,35265,3570,6534,1729,3447,1181,59080,5060,1113,528,37124,3581,11884,2211,8959,2017,1171617,6795,59272,2148,86990,4511,167601,3416,857754,2716,1443965,1972,53304,3969,1386,554,40855,3173,6105,1703,4958,1004,78202,4836,874,569,47631,3922,17488,2458,12209,2061,1312459,6061,56120,2019,65248,3847,171833,3913,1019258,2808,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,6966390,5033,3393328,6190,215447,7152,1489,661,133101,5235,46578,4584,34279,3180,63885,4583,13,16,30049,3606,15814,2148,18009,2419,3113996,9974,159569,3649,261698,6248,533525,7334,2159204,5657,3573062,5013,253064,6786,2028,741,153779,4693,53004,3411,44253,3393,85745,4590,175,137,40594,3272,19292,2366,25684,2577,3234253,9662,155071,3564,206817,5714,501975,5260,2370390,6664,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,609824,1394,312356,1938,26059,2353,0,161,19343,2461,3677,700,3039,920,3527,1297,0,161,1589,639,1115,701,823,550,282770,3056,12432,1019,24058,2270,58866,1878,187414,1702,297468,1891,24553,2503,72,97,16715,2102,4857,1381,2909,825,3633,886,0,161,1890,547,660,323,1083,553,269282,3050,11957,829,20989,2230,47559,2088,188777,2003,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,4165633,3527,1997791,3978,108936,5303,223,197,72513,3747,20248,2697,15952,2283,26424,3047,0,214,15793,2087,5797,1498,4834,1073,1862431,7076,97966,3570,166406,5279,294268,5690,1303791,4145,2167842,3841,138095,6810,541,348,82502,4442,30853,3315,24199,2926,37371,3349,183,148,19673,2675,6188,1615,11327,1650,1992376,7809,87002,2937,130476,4977,297001,5353,1477897,4285,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,3469423,2572,1708417,2865,94879,5427,177,149,53770,3837,26383,3004,14549,1892,23527,2393,0,207,11180,1911,6666,1262,5681,1190,1590011,6006,76178,2194,121900,3891,268776,3864,1123157,4287,1761006,3122,110411,5498,414,263,61792,3693,27041,2665,21164,2389,31905,2909,0,207,15394,2011,6910,1211,9601,1530,1618690,5267,74529,2408,101709,3644,256879,3674,1185573,4117,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,466760,1289,235742,1837,15638,1908,58,105,8093,1328,4962,1181,2525,881,2378,755,0,203,1394,711,374,301,610,374,217726,2504,11009,1023,16401,1694,36005,1917,154311,1774,231018,1894,17416,1691,41,84,8551,1094,3307,774,5517,1101,1727,595,0,203,829,495,310,213,588,356,211875,2589,11011,1046,16237,1949,32296,1860,152331,1830,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,32083562,4039,15847000,4820,1195756,16799,11103,1840,734421,12465,286698,8371,163534,6356,278363,9535,820,394,114226,5171,92061,5615,71256,4457,14372881,17639,760890,3396,1083900,11174,2735498,11158,9792593,7718,16236562,3829,1369513,15482,11142,1680,809547,11774,327301,8209,221523,7510,341411,9701,1906,571,142904,6494,109140,5851,87461,4236,14525638,17920,726194,3376,870865,12545,2483700,10634,10444879,9190,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,2401006,3130,1147098,3573,72124,5372,428,329,53308,4438,9480,1965,8908,1726,9286,1737,0,218,4351,1064,3004,1254,1931,838,1065688,6357,60890,2679,98573,5336,170025,4803,736200,5358,1253908,3605,94034,5100,558,325,60115,3923,21058,2909,12303,1611,18132,2794,0,218,9093,1934,4658,1343,4381,1191,1141742,6392,58322,2776,78085,4530,170802,5997,834533,4492,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2975536,1533,1437239,1845,75012,4359,359,279,51379,3618,15023,2462,8251,1476,39402,3195,478,328,25981,2601,5925,1286,7018,1175,1322825,5448,69264,871,98670,4112,208200,2854,946691,3008,1538297,2144,92921,5294,653,469,60145,3989,16908,2160,15215,1931,56711,3792,349,270,32362,3240,12605,1849,11395,1724,1388665,5788,66834,1506,75666,4101,189230,3425,1056935,3047,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,22535123,6785,11100045,6604,705482,14913,3840,1389,432505,10616,165698,7547,103439,5968,137147,7961,480,341,72527,6569,34639,3986,29501,3205,10257416,16650,621954,4589,954637,12688,1924377,11213,6756448,10853,11435078,6992,845476,15486,6949,1949,485583,11180,199930,8759,153014,6649,178032,8347,386,323,91478,6044,41959,4098,44209,3575,10411570,17817,599153,5547,788534,13135,1815357,10650,7208526,9143,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,4931235,2244,2361721,3094,155218,5607,476,293,88800,4115,35401,3395,30541,2481,46869,4100,168,147,21905,2592,11977,2286,12819,1914,2159634,7634,115076,1914,161007,4412,364637,4983,1518914,3779,2569514,2531,190619,6728,967,609,102512,4495,47363,3839,39777,3590,61670,4656,284,225,24942,2573,17757,2609,18687,2107,2317225,7868,109901,1890,137858,5015,349391,4708,1720075,4850,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,17791739,5407,8614680,5998,469531,10738,2089,824,284414,8791,108661,6339,74367,4873,140200,7445,742,376,61196,4699,42250,3762,36012,3511,8004949,12547,364865,3436,565978,9125,1244789,9030,5829317,8090,9177059,5383,565615,13672,3960,1137,323781,9379,131369,7443,106505,6560,179249,8900,850,474,69009,5187,50955,4302,58435,4434,8432195,15579,347783,3935,464947,10045,1180491,8789,6438974,9634,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,5783050,2155,2778897,2773,123121,5989,328,308,81550,4766,25087,2483,16156,2008,138644,5772,414,397,89717,4323,32502,2842,16011,2251,2517132,7736,125391,1994,177763,5629,439845,4122,1774133,3785,3004153,2290,156860,7179,336,394,90627,5557,35189,3427,30708,3021,177772,6421,907,450,112497,4584,40874,3189,23494,2673,2669521,7109,120651,1870,150141,4941,416835,4831,1981894,4314,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,590722,218,276889,475,8970,1713,73,118,3867,1119,2995,1091,2035,752,22499,2370,103,175,13705,1364,5844,1550,2847,843,245420,2822,7561,344,16676,1556,67665,1833,153518,1131,313833,517,12881,2492,78,132,3367,1091,5788,1796,3648,1199,28128,2506,89,117,18995,1860,6493,1493,2551,839,272824,3153,7577,192,18455,1896,74682,2040,172110,1564,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
