GEO_ID,B21001A_001E,B21001A_001M,B21001A_002E,B21001A_002M,B21001A_003E,B21001A_003M,B21001A_004E,B21001A_004M,B21001A_005E,B21001A_005M,B21001A_006E,B21001A_006M,B21001A_007E,B21001A_007M,B21001A_008E,B21001A_008M,B21001A_009E,B21001A_009M,B21001A_010E,B21001A_010M,B21001A_011E,B21001A_011M,B21001A_012E,B21001A_012M,B21001A_013E,B21001A_013M,B21001A_014E,B21001A_014M,B21001A_015E,B21001A_015M,B21001A_016E,B21001A_016M,B21001A_017E,B21001A_017M,B21001A_018E,B21001A_018M,B21001A_019E,B21001A_019M,B21001A_020E,B21001A_020M,B21001A_021E,B21001A_021M,B21001A_022E,B21001A_022M,B21001A_023E,B21001A_023M,B21001A_024E,B21001A_024M,B21001A_025E,B21001A_025M,B21001A_026E,B21001A_026M,B21001A_027E,B21001A_027M,B21001A_028E,B21001A_028M,B21001A_029E,B21001A_029M,B21001A_030E,B21001A_030M,B21001A_031E,B21001A_031M,B21001A_032E,B21001A_032M,B21001A_033E,B21001A_033M,NAME,B21001A_001EA,B21001A_001MA,B21001A_002MA,B21001A_002EA,B21001A_003MA,B21001A_003EA,B21001A_004MA,B21001A_004EA,B21001A_005EA,B21001A_005MA,B21001A_006EA,B21001A_006MA,B21001A_007MA,B21001A_007EA,B21001A_008MA,B21001A_008EA,B21001A_009EA,B21001A_009MA,B21001A_010EA,B21001A_010MA,B21001A_011EA,B21001A_011MA,B21001A_012MA,B21001A_012EA,B21001A_013MA,B21001A_013EA,B21001A_014MA,B21001A_014EA,B21001A_015EA,B21001A_015MA,B21001A_016EA,B21001A_016MA,B21001A_017MA,B21001A_017EA,B21001A_018MA,B21001A_018EA,B21001A_019MA,B21001A_019EA,B21001A_020EA,B21001A_020MA,B21001A_021MA,B21001A_021EA,B21001A_022EA,B21001A_022MA,B21001A_023EA,B21001A_023MA,B21001A_024EA,B21001A_024MA,B21001A_025MA,B21001A_025EA,B21001A_026MA,B21001A_026EA,B21001A_027EA,B21001A_027MA,B21001A_028EA,B21001A_028MA,B21001A_029EA,B21001A_029MA,B21001A_030MA,B21001A_030EA,B21001A_031EA,B21001A_031MA,B21001A_032EA,B21001A_032MA,B21001A_033EA,B21001A_033MA,state
0400000US55,3964701,5691,1954885,3786,528543,2610,17047,1991,511496,3513,627090,2296,48266,3216,578824,4002,372896,972,46303,2792,326593,2897,261202,875,90496,3085,170706,3097,165154,973,81098,2423,84056,2435,2009816,3153,509361,2124,2769,752,506592,2313,616411,1840,7817,1065,608594,2019,379914,1117,5676,848,374238,1223,274311,666,2576,663,271735,914,229819,847,2710,779,227109,1232,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,1696183,18188,781527,9727,222833,5684,3406,1261,219427,5917,241558,4832,5398,1189,236160,4911,125337,3538,8068,1243,117269,3586,106263,2557,13151,1464,93112,2451,85536,2472,18513,1873,67023,2784,914656,11233,226940,5391,441,433,226499,5383,272328,4854,808,439,271520,4801,157864,3901,228,188,157636,3882,135866,3468,416,284,135450,3380,121658,3385,659,372,120999,3315,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,4503466,11208,2183041,6755,609461,5179,37322,3847,572139,5995,723522,4467,110557,4731,612965,5775,389288,1782,79247,3751,310041,4068,282383,1549,107318,3537,175065,4055,178387,1060,95499,2596,82888,2675,2320425,6495,609145,3782,12568,1903,596577,4067,740789,3835,23720,2190,717069,4711,407903,2055,12276,1454,395627,2466,314794,1272,6758,1125,308036,1649,247794,1234,3384,823,244410,1550,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,507613,1823,257665,1363,84960,1286,4026,1071,80934,1495,76278,629,8724,1753,67554,1904,44698,323,5623,946,39075,932,30792,393,11310,1138,19482,1247,20937,325,9339,891,11598,849,249948,1039,75353,1268,302,260,75051,1306,70618,816,1459,611,69159,1038,43512,222,616,242,42896,300,30584,477,455,256,30129,536,29881,421,469,256,29412,472,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,2724984,5545,1311891,4129,349596,3087,19055,2325,330541,3331,415954,3184,49816,3569,366138,4764,230738,1266,39435,3430,191303,3662,196716,838,75968,3244,120748,3258,118887,519,62896,2717,55991,2621,1413093,3392,352674,2783,3565,1175,349109,2963,427085,2390,7222,1547,419863,2669,252360,1118,5472,1247,246888,1654,222866,1169,3509,1113,219357,1507,158108,1006,1552,602,156556,1168,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2831221,7717,1386417,4683,383898,3635,17453,2302,366445,3739,452624,2791,42093,3072,410531,4289,233799,1136,38464,2976,195335,2982,197865,1250,72484,3305,125381,3514,118231,1127,63571,2510,54660,2624,1444804,4760,374939,3078,2510,924,372429,3156,446697,2451,7846,1278,438851,2738,252903,1423,5111,1006,247792,1777,215090,1138,3910,977,211180,1407,155175,1154,2697,815,152478,1437,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,407822,2197,204563,1505,58620,1515,3240,884,55380,1805,64780,1137,8579,1420,56201,1816,37137,476,7022,1008,30115,1007,27966,671,12165,1163,15801,1198,16060,642,7738,936,8322,1076,203259,1322,55218,947,399,336,54819,1033,61535,1157,1353,547,60182,1193,38300,735,830,397,37470,787,28106,957,604,369,27502,986,20100,686,180,160,19920,697,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,18437949,45503,9115576,25990,2772383,15039,83229,5458,2689154,15745,3048997,15334,191514,6819,2857483,14861,1522871,6396,157367,5108,1365504,7541,1064054,4626,300276,6050,763778,7052,707271,3287,321065,5722,386206,5782,9322373,24867,2648287,14485,17171,2227,2631116,14480,2956179,11626,29027,2484,2927152,12065,1560447,7353,18408,1962,1542039,7388,1182648,4681,12329,1732,1170319,4699,974812,4301,14189,1668,960623,4704,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1363161,2790,659500,2227,180334,2659,6969,1723,173365,2948,211547,2454,24381,2115,187166,3393,116772,778,16841,1726,99931,1781,91602,1261,28178,2341,63424,2419,59245,1267,27658,1761,31587,1911,703661,1618,178741,1561,784,519,177957,1685,212842,1831,4826,1312,208016,2313,124736,655,1806,624,122930,749,101707,956,1431,565,100276,1146,85635,991,841,434,84794,1022,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2193189,9234,1052675,5194,278897,3380,8166,1749,270731,3488,329421,3090,21696,2190,307725,3560,207394,1444,19820,2101,187574,2583,139494,1030,40342,2506,99152,2621,97469,704,46801,2159,50668,2239,1140514,5430,270562,2634,1664,840,268898,2761,348084,3101,2221,632,345863,3113,220368,1355,2551,783,217817,1647,156265,848,755,375,155510,907,145235,814,935,408,144300,919,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,15758684,25152,7753060,16114,2514146,12072,110492,6821,2403654,13162,2699788,10341,252271,9252,2447517,14022,1210107,5352,163289,7238,1046818,8410,825811,4025,276466,6534,549345,7341,503208,3010,233048,5406,270160,5430,8005624,16421,2418282,11271,20947,2695,2397335,11018,2690287,9204,41494,3522,2648793,9713,1272118,5144,23733,3001,1248385,5783,923220,3962,13903,1725,909317,4228,701717,3760,7999,1481,693718,3780,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2643096,10142,1280729,6113,344464,3773,12933,1857,331531,3979,413973,3233,44103,2811,369870,4079,242741,1406,32049,2719,210692,3000,168167,1062,55792,2570,112375,2628,111384,739,58201,2218,53183,2367,1362367,5434,337862,3247,3926,1001,333936,3356,422275,2819,10004,1413,412271,3327,253487,1682,6222,1026,247265,2045,188450,1113,2462,773,185988,1348,160293,774,3271,1197,157022,1396,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,13057449,26413,6335494,14980,1582602,8657,64670,5011,1517932,9496,1951353,7428,182665,6994,1768688,10639,1085987,3947,181437,6778,904550,7730,948127,3563,317358,7061,630769,7992,767425,2276,374601,7091,392824,7248,6721955,15177,1509783,8057,11007,2055,1498776,8573,1967678,8932,34298,4577,1933380,9985,1189645,4175,24739,2542,1164906,4995,1086290,3475,16730,2403,1069560,4263,968559,3011,11082,1513,957477,3309,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4375933,11682,2090241,6728,609199,4395,16746,2211,592453,5062,656346,3956,37859,3212,618487,5184,385207,1790,41123,2769,344084,3213,267840,1360,71364,3324,196476,3484,171649,932,84276,3838,87373,3769,2285692,6355,615425,3331,2261,868,613164,3474,686923,3857,6555,1482,680368,4293,412218,1756,3505,920,408713,2043,308874,1276,2066,600,306808,1472,262252,1406,2267,669,259985,1436,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,258081,2844,128226,1705,58347,1022,1642,606,56705,1133,43154,1111,2723,745,40431,1282,11937,535,810,386,11127,573,8671,323,1215,493,7456,567,6117,367,2467,638,3650,719,129855,1800,65265,1202,444,330,64821,1244,36882,1056,346,250,36536,1090,10132,513,201,161,9931,517,10223,668,0,213,10223,668,7353,692,380,293,6973,731,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1932590,7044,962426,4088,349032,2639,9600,1657,339432,2994,326698,2395,19830,2318,306868,2844,133009,923,17176,1879,115833,2068,94107,1013,27523,2062,66584,2173,59580,891,28752,1881,30828,1892,970164,4441,334222,2920,975,521,333247,2960,321543,2042,3385,1025,318158,2101,138012,1028,1529,568,136483,1103,102600,948,1434,545,101166,1053,73787,724,509,276,73278,801,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
