GEO_ID,B25006_001E,B25006_001M,B25006_002E,B25006_002M,B25006_003E,B25006_003M,B25006_004E,B25006_004M,B25006_005E,B25006_005M,B25006_006E,B25006_006M,B25006_007E,B25006_007M,B25006_008E,B25006_008M,B25006_009E,B25006_009M,B25006_010E,B25006_010M,NAME,B25006_001MA,B25006_001EA,B25006_002MA,B25006_002EA,B25006_003EA,B25006_003MA,B25006_004EA,B25006_004MA,B25006_005MA,B25006_005EA,B25006_006MA,B25006_006EA,B25006_007MA,B25006_007EA,B25006_008EA,B25006_008MA,B25006_009EA,B25006_009MA,B25006_010MA,B25006_010EA,state
0400000US56,230252,3746,214181,3549,1690,603,3757,677,2598,735,352,327,2700,885,4974,1327,328,329,4646,1274,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,13072122,21485,8447796,25887,814526,9600,98660,4677,1851359,12661,38910,2767,1361355,16530,459516,12137,89840,4715,369676,10256,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1108630,9460,672934,5946,406504,6039,4761,1049,8288,1268,488,538,6812,1507,8843,1794,631,504,8212,1822,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1378091,6923,1093200,7244,136688,3693,4193,1001,56828,2127,241,243,62177,4007,24764,2603,3845,847,20919,2697,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,9776083,21679,7330951,23795,1269557,14183,50494,4010,446134,6322,6819,1295,487302,11921,184826,6652,35123,2936,149703,6041,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2215935,9432,1309061,9277,649208,8193,6207,1282,124411,3409,1568,961,70547,4415,54933,3688,6920,1615,48013,3477,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,7809358,20825,6169825,21433,1090941,14166,21152,2309,179411,5071,3413,1166,199900,8833,144716,7878,26264,2614,118452,7385,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,2624294,8879,2134881,9421,177589,5325,5139,1246,152548,3584,930,548,95496,5163,57711,4413,9497,1654,48214,3814,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,287476,2752,132738,3202,124979,2771,1203,488,11638,1114,28,54,8683,1658,8207,1429,1464,787,6743,1125,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,998891,5079,888139,5869,10328,1539,10073,1405,24605,1849,7276,1167,40139,3095,18331,2164,2672,866,15659,1945,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,7367015,16617,5003854,19847,1104145,11118,29974,2853,545669,8846,3021,1113,512525,12280,167827,6839,37607,2866,130220,6591,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,3249567,9867,2297761,12191,435136,7316,6231,1157,280009,4186,572,345,175246,7514,54612,4473,13297,1879,41315,3680,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,4685447,12486,3872729,12477,598666,7091,10959,1508,89312,3082,1362,549,34036,2830,78383,5399,6180,1161,72203,5210,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2434806,10407,2035182,10479,281929,4491,10448,1600,44112,2146,2043,750,17298,2319,43794,3220,2201,692,41593,3007,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,5070931,12151,4229690,12568,518485,8276,6928,1152,146977,4022,1628,744,92550,5094,74673,4631,8370,1426,66303,4231,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,3957466,12369,3189053,11124,537672,6768,20012,1691,105862,3498,1651,686,33550,2808,69666,3233,5792,1043,63874,3137,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,765490,3878,685851,3800,34360,1877,5581,907,13252,1056,358,309,13133,1445,12955,1629,1441,619,11514,1565,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,640270,5214,589327,5917,4430,1295,7444,1112,8911,1520,1081,951,16225,2368,12852,1834,1974,906,10878,1704,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,794093,5137,638178,5908,18901,2063,56522,2186,12431,1651,665,351,49123,3436,18273,2279,6407,1430,11866,1831,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,455309,4541,144808,3603,10329,1428,1223,551,177743,3829,37172,2395,4663,1077,79371,3326,2983,1078,76388,3279,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,345449,3406,309326,3631,5801,971,18993,1637,4573,1047,51,77,2011,691,4694,1136,24,43,4670,1140,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,2895575,9139,2305845,11709,103926,4003,32897,2542,234203,5609,16496,1600,90405,4636,111803,5447,9992,1617,101811,4862,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,406573,4965,345834,4821,21315,1597,1418,690,10970,1160,280,303,18436,2654,8320,1472,1977,681,6343,1437,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,2614298,11305,2153247,10590,113312,3788,90866,3302,79492,3004,4039,999,103862,5444,69480,3978,11747,1870,57733,3794,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,2603140,11640,2064159,9619,429625,6203,8222,1465,37442,1971,1371,760,25941,2697,36380,3309,2681,883,33699,3160,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,1133408,7193,987191,7778,62880,2655,9589,1560,28223,1991,667,488,20818,2151,24040,2415,2056,711,21984,2295,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
