GEO_ID,B27003_001E,B27003_001M,B27003_002E,B27003_002M,B27003_003E,B27003_003M,B27003_004E,B27003_004M,B27003_005E,B27003_005M,B27003_006E,B27003_006M,B27003_007E,B27003_007M,B27003_008E,B27003_008M,B27003_009E,B27003_009M,B27003_010E,B27003_010M,B27003_011E,B27003_011M,B27003_012E,B27003_012M,B27003_013E,B27003_013M,B27003_014E,B27003_014M,B27003_015E,B27003_015M,B27003_016E,B27003_016M,B27003_017E,B27003_017M,B27003_018E,B27003_018M,B27003_019E,B27003_019M,B27003_020E,B27003_020M,B27003_021E,B27003_021M,B27003_022E,B27003_022M,B27003_023E,B27003_023M,B27003_024E,B27003_024M,B27003_025E,B27003_025M,B27003_026E,B27003_026M,B27003_027E,B27003_027M,B27003_028E,B27003_028M,B27003_029E,B27003_029M,B27003_030E,B27003_030M,B27003_031E,B27003_031M,B27003_032E,B27003_032M,B27003_033E,B27003_033M,B27003_034E,B27003_034M,B27003_035E,B27003_035M,B27003_036E,B27003_036M,B27003_037E,B27003_037M,B27003_038E,B27003_038M,B27003_039E,B27003_039M,B27003_040E,B27003_040M,B27003_041E,B27003_041M,B27003_042E,B27003_042M,B27003_043E,B27003_043M,B27003_044E,B27003_044M,B27003_045E,B27003_045M,B27003_046E,B27003_046M,B27003_047E,B27003_047M,B27003_048E,B27003_048M,B27003_049E,B27003_049M,B27003_050E,B27003_050M,B27003_051E,B27003_051M,B27003_052E,B27003_052M,B27003_053E,B27003_053M,B27003_054E,B27003_054M,B27003_055E,B27003_055M,B27003_056E,B27003_056M,B27003_057E,B27003_057M,NAME,B27003_001EA,B27003_001MA,B27003_002EA,B27003_002MA,B27003_003EA,B27003_003MA,B27003_004MA,B27003_004EA,B27003_005MA,B27003_005EA,B27003_006EA,B27003_006MA,B27003_007EA,B27003_007MA,B27003_008MA,B27003_008EA,B27003_009MA,B27003_009EA,B27003_010MA,B27003_010EA,B27003_011EA,B27003_011MA,B27003_012EA,B27003_012MA,B27003_013EA,B27003_013MA,B27003_014EA,B27003_014MA,B27003_015EA,B27003_015MA,B27003_016MA,B27003_016EA,B27003_017MA,B27003_017EA,B27003_018MA,B27003_018EA,B27003_019MA,B27003_019EA,B27003_020EA,B27003_020MA,B27003_021MA,B27003_021EA,B27003_022MA,B27003_022EA,B27003_023MA,B27003_023EA,B27003_024EA,B27003_024MA,B27003_025EA,B27003_025MA,B27003_026MA,B27003_026EA,B27003_027MA,B27003_027EA,B27003_028MA,B27003_028EA,B27003_029EA,B27003_029MA,B27003_030MA,B27003_030EA,B27003_031MA,B27003_031EA,B27003_032MA,B27003_032EA,B27003_033MA,B27003_033EA,B27003_034EA,B27003_034MA,B27003_035EA,B27003_035MA,B27003_036MA,B27003_036EA,B27003_037MA,B27003_037EA,B27003_038MA,B27003_038EA,B27003_039MA,B27003_039EA,B27003_040MA,B27003_040EA,B27003_041MA,B27003_041EA,B27003_042EA,B27003_042MA,B27003_043EA,B27003_043MA,B27003_044MA,B27003_044EA,B27003_045MA,B27003_045EA,B27003_046EA,B27003_046MA,B27003_047EA,B27003_047MA,B27003_048EA,B27003_048MA,B27003_049MA,B27003_049EA,B27003_050MA,B27003_050EA,B27003_051EA,B27003_051MA,B27003_052MA,B27003_052EA,B27003_053EA,B27003_053MA,B27003_054MA,B27003_054EA,B27003_055MA,B27003_055EA,B27003_056EA,B27003_056MA,B27003_057EA,B27003_057MA,state
0400000US08,5604105,2082,2794853,5393,205962,3538,76191,4825,129771,5049,483517,5194,160127,7159,323390,8169,265288,5735,42531,3365,222757,6228,396805,4796,69262,4214,327543,5278,386800,2920,55367,3690,331433,3990,350042,2378,54037,3873,296005,3828,341883,1853,73609,3900,268274,3989,237847,1330,224493,2082,13354,1702,126709,1018,125291,1003,1418,530,2809252,4984,198625,3536,75444,4645,123181,4600,456954,5551,150725,6890,306229,6598,257103,4280,51151,3712,205952,5011,375973,4524,75017,4374,300956,5296,376112,2851,59764,3975,316348,4975,352293,2442,56534,3986,295759,4355,363118,1740,71164,3980,291954,4388,260627,1922,245598,3029,15029,1930,168447,2076,165389,2179,3058,932,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,6592504,1089,3231118,5706,256042,4346,103349,4955,152693,5656,594285,6271,193514,7942,400771,9243,327421,6483,37653,3292,289768,6267,376527,6449,52039,3833,324488,6327,398371,3408,52815,3835,345556,4736,408902,3159,64601,4508,344301,5432,419899,1995,93013,4784,326886,5121,283231,1950,270469,2362,12762,1651,166440,1919,164720,1904,1720,697,3361386,5708,243732,3880,98197,4653,145535,5070,566317,5495,180586,8099,385731,9030,314992,5403,56158,3992,258834,6025,386787,4567,79653,4679,307134,6213,412769,3209,67998,4883,344771,5529,424680,2919,66430,4010,358250,4923,445892,2184,94054,4834,351838,5031,321759,1995,310370,2422,11389,1631,244458,1970,241517,2229,2941,954,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,4388204,1183,2142570,5021,167410,3226,85451,4240,81959,3944,380029,5158,166813,6763,213216,6665,208890,4722,43623,3216,165267,4612,243444,4058,61935,4309,181509,5169,266231,2640,65239,3975,200992,4180,276674,2487,72919,3885,203755,4449,284256,2136,99513,3703,184743,4539,201184,1437,193548,2072,7636,1263,114452,1464,113344,1527,1108,473,2245634,5101,159248,3822,76958,3837,82290,3806,359407,5119,149801,6163,209606,6297,205441,4981,61445,3744,143996,4693,255570,4015,78144,4156,177426,4912,273135,2826,78925,3761,194210,4378,290390,2570,77895,3677,212495,3731,308563,2012,99223,4544,209340,4700,228741,1587,221364,1880,7377,1438,165139,1437,162884,1691,2255,900,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4556078,1982,2194791,6928,184923,5133,105306,5535,79617,4244,411566,5234,212548,6697,199018,6916,207993,5607,46921,4693,161072,5670,264646,6146,57376,4508,207270,6466,271980,3598,54513,4079,217467,4638,265982,4539,64585,4221,201397,4814,281074,2449,87099,4091,193975,4558,197498,2605,186369,3012,11129,1744,109129,1990,107177,2008,1952,737,2361287,6963,178531,5048,103559,5212,74972,5170,385474,5457,197283,7603,188191,6466,213050,4356,74473,4389,138577,5403,291925,4775,98162,5802,193763,5991,296956,3760,81636,5297,215320,5926,289956,3528,73727,4278,216229,4445,313137,1975,95953,4289,217184,4638,229927,2816,217468,3158,12459,1898,162331,2444,159274,2503,3057,845,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,12563908,1621,6148424,5170,462125,4293,184435,5916,277690,6308,1086053,5431,380848,10157,705205,9835,581862,6383,75723,5247,506139,7071,778536,6185,114225,5240,664311,7075,801232,3697,106309,4619,694923,6213,793935,3411,112424,5453,681511,6166,798956,2288,158349,6055,640607,6544,523834,2299,487328,3471,36506,2842,321891,1720,316713,2089,5178,1034,6415484,5220,440023,4920,181219,5636,258804,6181,1039543,6666,368803,8856,670740,9999,574785,6842,120166,5185,454619,7271,780385,5112,169284,6426,611101,7891,821859,3231,149696,5199,672163,5569,825804,3572,127245,6666,698559,6969,853274,1913,169796,5200,683478,5335,602170,2425,564732,3348,37438,2440,477641,2429,467656,2973,9985,1649,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,3113029,531,1540690,3831,120285,2771,46650,3137,73635,3184,280180,4009,97852,5516,182328,5266,152836,3935,22833,2596,130003,3940,178095,3696,26754,2574,151341,4428,190309,2484,26807,2628,163502,3277,182472,2286,28146,2897,154326,3507,204046,1572,39939,2982,164107,3068,141383,1123,134384,1812,6999,1269,91084,851,90794,866,290,178,1572339,3755,117608,3453,45724,3182,71884,2828,262689,2639,91714,3876,170975,3788,148645,3478,31033,3008,117612,3549,175713,3195,38304,2539,137409,3299,189481,2403,34255,2617,155226,3053,183403,1860,29346,2256,154057,2474,211562,1596,40202,2912,171360,2806,153923,1314,148341,1730,5582,1171,129315,1444,128838,1442,477,214,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,1339549,562,659292,2375,38569,1963,13724,2099,24845,1682,102058,2507,27061,2737,74997,3353,62974,2374,5882,1202,57092,2539,74094,2195,11375,1802,62719,2234,75599,1360,11503,1937,64096,2233,92991,1297,11231,1621,81760,1922,103932,1054,17782,1966,86150,2335,69896,922,65368,1434,4528,1153,39179,695,38952,705,227,214,680257,2304,37610,1579,13204,1580,24406,1741,101670,2600,27954,2750,73716,3328,58967,2191,9922,1915,49045,2324,72867,1629,14014,2040,58853,2385,77386,1352,11202,1867,66184,1961,95459,1091,12253,1617,83206,1857,108438,904,17579,1894,90859,2076,74678,910,70636,1249,4042,1015,53182,908,52383,884,799,385,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,2960503,988,1441597,4491,115421,3067,67682,3638,47739,3240,263600,4219,126778,5111,136822,5622,140213,4675,24074,3078,116139,4746,169517,3984,33582,2676,135935,4427,172460,3162,36006,3016,136454,3522,177086,3504,42891,3519,134195,4276,181442,1705,58638,3041,122804,2909,136296,1722,132162,2073,4134,1202,85562,1232,84813,1291,749,376,1518906,4340,108534,3343,63486,3584,45048,3140,259199,4042,132350,4973,126849,5486,135283,4053,33237,2856,102046,4459,177300,3991,50227,3451,127073,4338,183941,2693,43233,3253,140708,3698,187809,2588,51040,2904,136769,3615,197806,1858,63054,3378,134752,3702,156164,1821,151605,2115,4559,1054,112870,1563,112493,1601,377,288,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,952211,1135,456419,2074,32204,1678,14719,1965,17485,1842,75809,1791,27394,2943,48415,2555,40833,1620,8029,1628,32804,2060,54727,1655,14797,2329,39930,2444,52253,1154,9903,1941,42350,2000,57622,908,9015,1382,48607,1416,63212,750,14971,1921,48241,1841,49319,912,47474,954,1845,791,30440,770,29978,767,462,285,495792,1400,30441,1299,12251,1644,18190,2085,76676,1859,27310,2750,49366,2622,40906,2237,11493,1872,29413,1958,57326,1824,13455,2262,43871,2417,57552,1039,12394,1853,45158,1936,63679,1122,14494,1926,49185,1908,72084,563,16579,2304,55505,2264,57612,670,55294,879,2318,634,39516,705,39133,742,383,270,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,5553564,740,2761536,3436,218759,3309,78210,3776,140549,3831,485623,4013,143654,5272,341969,5642,251483,4144,39376,3240,212107,4513,341542,3948,55140,3062,286402,4078,356256,2415,54626,3235,301630,3822,343948,2309,51699,2803,292249,3381,370298,1609,71597,3467,298701,3537,242775,1445,231358,1805,11417,1462,150852,1513,149681,1477,1171,492,2792028,3590,207005,3011,72465,4025,134540,4206,464727,3604,137856,5633,326871,6407,241591,3246,49035,2950,192556,4098,337731,3220,74731,3875,263000,4311,352529,2439,62996,3211,289533,3044,341666,1928,47883,2806,293783,3458,382054,1903,72069,3089,309985,3550,262786,1633,251535,1920,11251,1367,201939,1787,199559,1855,2380,681,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
