GEO_ID,C24040_001E,C24040_001M,C24040_002E,C24040_002M,C24040_003E,C24040_003M,C24040_004E,C24040_004M,C24040_005E,C24040_005M,C24040_006E,C24040_006M,C24040_007E,C24040_007M,C24040_008E,C24040_008M,C24040_009E,C24040_009M,C24040_010E,C24040_010M,C24040_011E,C24040_011M,C24040_012E,C24040_012M,C24040_013E,C24040_013M,C24040_014E,C24040_014M,C24040_015E,C24040_015M,C24040_016E,C24040_016M,C24040_017E,C24040_017M,C24040_018E,C24040_018M,C24040_019E,C24040_019M,C24040_020E,C24040_020M,C24040_021E,C24040_021M,C24040_022E,C24040_022M,C24040_023E,C24040_023M,C24040_024E,C24040_024M,C24040_025E,C24040_025M,C24040_026E,C24040_026M,C24040_027E,C24040_027M,C24040_028E,C24040_028M,C24040_029E,C24040_029M,C24040_030E,C24040_030M,C24040_031E,C24040_031M,C24040_032E,C24040_032M,C24040_033E,C24040_033M,C24040_034E,C24040_034M,C24040_035E,C24040_035M,C24040_036E,C24040_036M,C24040_037E,C24040_037M,C24040_038E,C24040_038M,C24040_039E,C24040_039M,C24040_040E,C24040_040M,C24040_041E,C24040_041M,C24040_042E,C24040_042M,C24040_043E,C24040_043M,C24040_044E,C24040_044M,C24040_045E,C24040_045M,C24040_046E,C24040_046M,C24040_047E,C24040_047M,C24040_048E,C24040_048M,C24040_049E,C24040_049M,C24040_050E,C24040_050M,C24040_051E,C24040_051M,C24040_052E,C24040_052M,C24040_053E,C24040_053M,C24040_054E,C24040_054M,C24040_055E,C24040_055M,NAME,C24040_001MA,C24040_001EA,C24040_002MA,C24040_002EA,C24040_003MA,C24040_003EA,C24040_004MA,C24040_004EA,C24040_005MA,C24040_005EA,C24040_006MA,C24040_006EA,C24040_007MA,C24040_007EA,C24040_008MA,C24040_008EA,C24040_009MA,C24040_009EA,C24040_010EA,C24040_010MA,C24040_011MA,C24040_011EA,C24040_012MA,C24040_012EA,C24040_013MA,C24040_013EA,C24040_014MA,C24040_014EA,C24040_015MA,C24040_015EA,C24040_016MA,C24040_016EA,C24040_017MA,C24040_017EA,C24040_018MA,C24040_018EA,C24040_019MA,C24040_019EA,C24040_020MA,C24040_020EA,C24040_021EA,C24040_021MA,C24040_022MA,C24040_022EA,C24040_023MA,C24040_023EA,C24040_024MA,C24040_024EA,C24040_025MA,C24040_025EA,C24040_026MA,C24040_026EA,C24040_027MA,C24040_027EA,C24040_028MA,C24040_028EA,C24040_029MA,C24040_029EA,C24040_030MA,C24040_030EA,C24040_031MA,C24040_031EA,C24040_032MA,C24040_032EA,C24040_033MA,C24040_033EA,C24040_034MA,C24040_034EA,C24040_035MA,C24040_035EA,C24040_036MA,C24040_036EA,C24040_037MA,C24040_037EA,C24040_038MA,C24040_038EA,C24040_039MA,C24040_039EA,C24040_040MA,C24040_040EA,C24040_041MA,C24040_041EA,C24040_042MA,C24040_042EA,C24040_043EA,C24040_043MA,C24040_044MA,C24040_044EA,C24040_045MA,C24040_045EA,C24040_046MA,C24040_046EA,C24040_047MA,C24040_047EA,C24040_048MA,C24040_048EA,C24040_049MA,C24040_049EA,C24040_050MA,C24040_050EA,C24040_051MA,C24040_051EA,C24040_052MA,C24040_052EA,C24040_053MA,C24040_053EA,C24040_054MA,C24040_054EA,C24040_055MA,C24040_055EA,state
0400000US08,2109163,18698,1224175,13914,44147,3892,19875,2407,24272,2720,174064,7535,118396,5924,42315,3980,118627,5923,87839,4706,71371,4461,16468,1939,45362,3530,77640,3835,53547,3402,24093,2310,193499,7134,139458,5791,3404,932,50637,4428,119510,5047,58173,3943,61337,3406,84330,6083,19179,2756,65151,5477,43007,3808,75439,4619,884988,11392,9107,1448,4548,1064,4559,962,19017,2401,43950,3309,14421,2068,87846,4955,21699,2210,17644,1775,4055,1025,21496,2389,89850,5543,65097,4225,24753,2786,119449,6400,84119,4878,2511,858,32819,3153,292711,7405,111042,5147,181669,5660,72657,5047,16751,2015,55906,4971,41607,3705,51178,3336,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US18,2302647,18037,1325909,12517,28221,2912,22729,2683,5492,1069,135658,6170,404564,9292,46995,3728,115021,5275,111474,5309,93739,5357,17735,2161,19374,2465,55705,3640,37397,2786,18308,2256,117820,5485,71177,4101,1440,457,45203,3616,121115,5627,58924,4168,62191,4545,57787,4551,15529,2522,42258,3641,55007,4069,57168,4276,976738,11857,4482,1088,4009,1115,473,259,11131,1605,144310,6230,17442,2421,96346,5449,34293,3347,28209,3068,6084,1190,10336,1882,85227,4213,68675,4496,16552,2079,76658,4671,49332,3985,1937,860,25389,2538,355578,8442,106905,4828,248673,6783,64500,4947,11989,1870,52511,4440,34670,2898,41765,3372,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US21,1410641,14617,793049,8727,30789,2860,17915,2264,12874,1908,85399,4945,177840,7127,28683,2601,72666,4779,72917,4470,59520,3773,13397,1940,15098,2033,36338,2634,27218,2274,9120,1448,74847,3564,41134,2719,1527,560,32186,3098,84755,4548,39959,2701,44796,3677,37904,3856,7983,1700,29921,3551,30194,2943,45619,3373,617592,9507,3125,937,2676,817,449,352,7702,1513,61971,4156,10049,1876,55913,4736,21833,2360,17125,2024,4708,1084,9484,1595,55318,3969,45573,3701,9745,1573,52809,3681,32082,2851,1031,512,19696,2288,242721,7818,83662,4653,159059,6283,36767,3273,5009,1147,31758,3215,23733,2448,36167,3342,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1466692,17184,804720,11030,47619,4000,13111,2184,34508,3490,118635,6418,108625,5958,34135,3414,77395,4961,70544,4724,53917,3809,16627,2560,12584,2111,32747,2498,20000,2320,12747,2063,82288,5716,49395,4089,451,296,32442,3612,79470,5107,33291,3275,46179,4274,54810,4307,14119,2181,40691,3813,34102,3536,51766,4126,661972,11054,6801,1436,2571,855,4230,1052,13233,2162,25166,2925,11208,1827,69745,4840,19410,2414,15756,2258,3654,1060,8610,1762,47205,3939,36308,2973,10897,2101,56710,4379,39021,3699,251,234,17438,2628,270527,9014,97528,6248,172999,8074,59600,4907,15797,2494,43803,4373,28437,2821,45320,4505,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US17,4446948,23770,2529393,13883,46087,3343,37897,2932,8190,1493,226017,8004,460429,10564,103306,5377,220352,7537,247771,8526,218377,7428,29394,2996,50444,3332,190263,7150,142665,5246,47598,4208,351344,8624,231734,6542,6875,1282,112735,5691,267468,9110,130127,6292,137341,6653,155074,6940,33782,3083,121292,6145,97549,5436,113289,5272,1917555,16906,6877,1357,6421,1330,456,233,21126,2618,182293,6827,48703,3266,167171,6322,74051,4512,66416,4617,7635,1237,34752,2958,194577,6725,160283,6766,34294,2969,230542,7637,158702,5897,6101,1287,65739,4093,683723,11095,231469,7471,452254,10892,115792,4604,24993,2359,90799,4232,80877,4814,77071,3890,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US19,1144012,11209,652848,7534,39777,2366,37988,2340,1789,429,70709,4043,157278,6185,31047,2722,64307,4249,54660,3702,44877,3262,9783,1394,8779,1291,42208,3122,34046,2861,8162,1927,48930,3329,31544,2660,504,347,16882,2090,63447,3529,35250,2897,28197,2488,25236,2379,5992,1076,19244,2284,22924,2189,23546,2407,491164,8077,4941,933,4763,933,178,121,6199,1180,58642,3341,7688,1176,48108,3487,12550,1646,10501,1326,2049,722,6653,1029,61546,3673,56051,3527,5495,1059,34120,2944,21512,2192,833,575,11775,1947,189256,5836,62476,3634,126780,4855,24409,2536,5895,1109,18514,2364,18035,2089,19017,1781,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US33,506596,8260,291747,5905,2399,665,2010,674,389,286,33415,2895,57687,3739,10466,1593,33591,3535,15653,1995,12057,1810,3596,964,5729,1174,18477,2206,14583,1987,3894,1181,41485,2950,26575,2385,147,144,14763,1771,32699,3017,15175,1731,17524,2445,15683,2274,2497,778,13186,2122,10644,1745,13819,1847,214849,5037,1292,572,1117,542,175,194,4177,802,23429,2404,4658,1114,20986,2527,4928,1067,4207,997,721,322,4541,1119,17977,1974,14260,1638,3717,893,23943,1964,17115,1791,192,172,6636,814,80054,4354,27727,2524,52327,3630,13650,1718,2558,655,11092,1721,7445,1464,7769,1202,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US05,974039,15169,546379,10283,26814,3370,22093,2966,4721,1191,60506,4472,117238,6220,21427,2354,66489,4784,49973,4095,41419,3616,8554,1470,8342,1310,20347,2616,12870,1849,7477,1810,42711,3492,21154,2698,1011,471,20546,2650,57575,3960,25077,2231,32498,3297,22875,2869,6118,1774,16757,2486,23926,2578,28156,2788,427660,9554,3554,771,3143,717,411,254,4773,1253,43996,4134,6359,1283,49913,3997,12148,1798,10291,1652,1857,762,6503,1576,27497,2577,22499,2395,4998,1147,29623,2760,17639,2192,1449,741,10535,1900,177593,5955,54387,3688,123206,5732,25477,2733,3476,1165,22001,2532,17067,2512,23157,2468,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US10,324415,6956,174112,4885,3311,805,3143,787,168,162,21668,2942,23740,2693,5184,1300,17679,1957,14142,1975,11267,1640,2875,975,2198,705,16671,1910,12856,1766,3815,1030,18949,2148,11953,1730,639,452,6357,1388,20659,2472,11160,1911,9499,1990,9610,1774,2480,971,7130,1443,7475,1429,12826,2074,150303,5091,745,428,708,424,37,60,1955,858,11179,1937,1838,722,15061,2335,3932,1258,3311,1200,621,381,1575,649,17886,2259,15657,2319,2229,671,13061,1834,9529,1491,450,256,3082,936,60445,4029,22640,2719,37805,3511,8810,1543,1710,859,7100,1470,4613,1034,9203,1288,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US27,2057638,12119,1172483,8648,44525,2364,39939,2062,4586,892,118606,4532,244982,6300,52375,3051,112182,4925,83965,3593,69978,3449,13987,1404,21283,2067,88006,4236,71079,3801,16927,1937,128658,5279,88238,4446,3004,864,37416,2985,131032,4296,56887,2969,74145,3359,55502,3423,18255,2102,37247,3171,44808,2489,46559,3201,885155,8961,6593,798,6271,782,322,149,11629,1500,97034,4001,17976,1939,80477,4292,25476,2343,21354,2147,4122,915,14189,1657,90601,4717,78044,4289,12557,1438,89251,4670,62398,3697,3880,928,22973,2386,328863,6344,92377,4383,236486,5815,47413,3216,14105,1700,33308,2673,33219,2589,42434,2646,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
